,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
16,MW4503-1,,090221,090630,090818,090944,091049,091206,091311,091405,092003,092247,093404,093635,093834,093939,094022,094137,094618
17,MW4705-0,090934,091110,091333,091427,091542,091616,091742,091836,091909,092435,092623,093718,093939,094054,094159,094242,094336,094650
18,MP6361-1,091311,091459,091721,091825,091930,092003,092036,092142,092226,092645,092812,094022,094242,094346,094451,094535,094629,094945
19,MW4619-1,092036,092131,092507,092634,092728,092800,092928,093022,093106,093519,093751,094806,095017,095143,095248,095354,095438,095953
20,MW4825-0,,,093022,093106,093215,093248,093353,093436,093541,094105,094252,095227,095449,095605,095710,095754,095931,100259
21,MW4557-1,093215,093353,093656,093834,093939,094022,094116,094209,094252,094712,094901,100015,100237,100448,100553,100636,100719,101012
22,MW4846-0,093855,094011,094252,094419,094524,094556,094701,094755,094840,095405,095532,100741,101012,101138,101245,101328,101411,101823
23,MW4781-1,095017,095310,095521,095710,095826,095931,100004,100109,100152,,101044,102148,102351,102551,102656,102802,102856,103138
24,MW4837-2,100119,100321,100625,100824,100929,101023,101200,101245,101339,101812,102022,103044,103316,103442,103557,103702,103840,104238
25,MW5132-2,101307,101317,101632,101727,101833,101938,102043,102137,102234,102739,102918,104133,104354,104553,104708,104751,104907,105318
26,MW5124-1,102351,102507,102824,103034,103138,103211,103359,103442,103536,104111,104354,105517,105748,105925,110030,110134,110312,110649
27,MW5594-2,103138,103254,103546,103745,103912,104006,104111,104206,104300,104813,104950,105946,110218,110334,110439,110512,110606,110912
28,MW4229-1,104531,104604,104918,105106,105224,105257,105434,105517,105600,110123,110312,111343,111614,111835,111940,112046,112151,112539
29,MW4366-2,105622,105748,110218,110407,110512,110555,110617,110733,110806,111332,111520,112601,112810,113019,113124,113219,113323,113554
30,MW4705-1,111039,111155,111447,111542,111636,111719,111835,111929,112003,112518,112810,114003,114140,114308,114424,114445,114518,114937
31,MW4825-1,112424,112445,112727,112915,112958,113030,113146,113240,113334,113859,114035,115210,115430,115620,115736,115841,115914,120227
32,MW4503-2,,113754,114130,114330,114456,114550,114800,114905,114959,115546,115852,121033,121434,121552,121657,121823,122003,122534
33,MW5112-0,115157,115430,115736,120007,120133,120238,120405,120531,120624,121106,121245,122259,122628,122840,122946,123051,123155,123510
34,MW4557-2,120614,120740,121001,121138,121234,121328,121434,121541,121625,122129,122259,123427,123720,123836,123942,124047,124152,124540
35,MW4781-2,122237,122343,122650,122840,122946,123029,123155,123343,123437,123931,124130,125246,125539,125730,125823,125928,130047,130413
36,MW4837-3,123531,123815,124120,124308,124425,124508,124634,124739,124835,125340,125550,130716,130959,131136,131243,131326,131441,131723
37,MW5132-3,125307,125318,125550,125751,125907,125950,130036,130152,130236,130811,130948,132007,132243,132452,132607,132650,132744,133037
38,MW5594-3,130633,130843,131147,131304,131409,131441,131629,131745,131828,132326,132441,133428,133722,133827,134005,134038,134143,134353
39,MW4366-3,132221,132452,132744,133004,133109,133142,133322,133406,133511,134016,134216,135435,135708,135908,140013,140118,140240,140606
40,MW4503-3,133606,133837,134227,134438,134554,134658,134908,135023,135106,135708,140003,141230,141534,141721,141827,141943,142131,142437
41,MW5112-1,134803,135012,135341,135551,135708,135751,135857,135951,140057,140638,140827,141921,142237,142437,142603,142708,142751,143246
42,MW4557-3,140108,140313,140606,140711,140827,140920,141047,141219,141313,141754,141932,143055,143340,143625,143731,143835,143940,144320
43,MW4781-3,141649,,142015,142216,142343,142448,142542,142647,142741,,,,145002,145206,145311,145427,145605,145953
44,MW4837-4,143034,143224,143625,143731,143835,143907,144106,144247,144342,144951,145139,150341,150612,150834,150950,151044,151148,151539
45,MW5132-4,144657,144751,145107,145227,145344,145438,145605,145732,145816,150413,150601,151802,152054,152253,152410,152515,152642,153125
46,MW5594-4,150918,151033,151340,151434,151550,151624,151834,151928,152001,152443,152620,153741,154046,154216,154332,154427,154510,154929
47,MW4366-4,151518,151740,152054,152347,152505,152559,152715,152916,152959,153448,153647,154720,154951,155203,155311,155405,155520,155919
48,MW4503-4,,153542,153950,154216,154332,154427,154615,154814,154919,155459,155835,161050,161337,161632,161810,161916,162053,162558
49,MW5112-2,154427,154553,154846,154951,155056,155203,155354,155459,155531,160109,160315,161432,161705,161854,161959,162104,162148,162619
50,MW4619-2,,155415,155824,155940,160047,160141,160254,160409,160514,161029,161327,162325,162608,162841,162956,163112,163253,163546
51,MW4557-4,,155940,160243,160442,160558,160702,160807,160903,160956,161515,161716,162903,163145,163347,163452,163608,163702,164219
52,MW4781-4,160807,,,161221,161359,161453,161654,161821,161905,162431,162735,163756,164041,164230,164346,164440,164534,164903
53,MW4825-2,161610,161716,162010,162148,162253,162347,162547,162819,162914,163409,163557,164712,164946,165145,165300,165354,165448,165951
54,MW4837-5,162525,162641,163018,163101,163210,163315,163430,163557,163640,164124,164302,165426,165710,165858,170013,170107,170234,170552
55,MW4846-1,163629,163702,164030,164219,164335,164429,164545,164723,164829,165426,165627,170707,171002,171151,171307,171340,171518,171846
56,MW5132-5,164230,164241,164650,164755,164914,165040,165228,165343,165426,170035,170234,171435,171708,171908,172014,172108,172214,172614
57,MW5645-1,165145,165332,165742,165858,170002,170150,170351,170457,170552,171151,171402,172508,172802,173057,173213,173329,173446,174003
58,MW5594-5,,,,170436,170624,170751,170919,171046,171151,171729,171918,173235,173518,173802,173919,173951,174120,174519
59,MW4229-2,170552,170656,171024,171245,171351,171456,171657,171824,171918,172436,172636,173951,174236,174540,174645,174749,174843,175303
60,MW4366-5,171340,171435,171719,171918,172035,172203,172331,172508,172603,173151,173351,174655,174948,175219,175335,175440,175555,175932
61,MW5124-2,172214,172236,172541,172824,172941,173046,173151,173307,173413,173908,174058,175418,175701,175932,180048,180153,180310,180709
62,MW4503-5,172846,173024,173413,173635,173752,173929,174015,174225,174330,174854,175209,180321,180615,180859,181016,181059,181229,181702
63,MW5112-3,173741,173929,174309,174634,174749,174843,175020,175125,175230,175806,175943,181229,181514,181745,181903,181957,182102,182602
64,MW4825-3,,,,174225,174403,174457,174645,174811,174854,175407,175628,180709,180944,181218,181325,181431,181536,182019
65,MW4619-3,,174655,175010,175230,175335,175440,175701,175849,175954,,180954,181947,182233,182518,182634,182739,182844,183305
66,MW4557-5,175303,175357,175639,175838,180005,180059,180248,180438,180532,181121,181431,182706,182959,183222,183327,183410,183537,183902
67,MW4781-5,180604,,181016,181241,181358,181452,181630,181724,181828,182339,,183841,184050,184300,184406,184450,184544,184857
68,MW4837-6,181914,182008,182402,182623,182739,182811,183010,183211,183316,183851,184050,185233,185515,185724,185830,185946,190041,190512
69,MW5132-6,184249,184354,184648,184836,184940,185013,185118,185212,185316,185746,185935,191037,191323,191512,191617,191649,191816,192259
70,MW5645-2,185013,185244,185558,185652,185757,185903,190041,190135,190240,190711,190910,192132,192416,192637,192755,192850,193017,193354
71,MW5594-6,190019,190324,190556,190722,190827,190932,191142,191334,191417,191932,192132,193416,193532,193732,193847,193941,194107,194435
72,MW4366-6,191218,191323,191628,191827,191942,192037,192154,192321,192426,192944,193144,194319,194435,194634,194800,194937,195103,195349
73,MW4503-6,193038,193249,193543,193649,193804,193847,194118,194236,194319,194832,195125,200135,200418,200650,200806,200838,200954,201341
74,MW4619-4,,194854,195157,195244,195400,195454,195610,195715,195747,200241,200555,201603,201907,202046,202152,202257,202446,203056
75,MW5112-4,200418,200628,200932,201120,201225,201257,201518,201729,201823,202352,202540,203752,204035,204216,204322,204416,204554,205002
76,MW4557-6,202003,202152,202457,202624,202750,202824,203012,203128,203234,203741,203940,205222,205505,205644,205800,205854,210021,210504
77,MW4781-6,203508,,,,204035,204130,204311,204416,204511,204929,205045,210126,210231,210357,210453,210526,210631,210902
78,MW4837-7,205149,205306,205548,205738,205905,205938,210159,210253,210336,210840,211028,212120,212403,212541,212645,212729,212814,213213
79,MW5132-7,211111,211249,211533,211639,211816,211849,212214,212308,212403,212918,213055,214304,214558,214735,214841,214935,215040,215356
80,MW4366-7,213435,213529,213845,214043,214220,214325,214525,214702,214818,215407,215627,220647,220931,221109,221220,221337,221453,221725
81,MW5112-5,215858,220036,220342,220510,220626,220658,220858,220953,221026,221453,221631,222838,223121,223303,223408,223502,223630,224029
82,MW4557-7,221526,221653,222128,222354,222501,222545,222806,222932,223037,223546,223735,224838,225121,225310,225415,225520,225647,230013
83,MW4781-7,223241,,223557,223652,223808,223841,223935,224051,224155,224555,224721,225752,225846,230013,230119,230202,230319,230603
84,MW4837-8,225005,225016,225249,225354,225458,225531,225719,225846,225930,230436,230624,231856,,,,,,
85,MW5132-8,230814,230941,231236,231403,231530,231602,231823,231917,,,,,,,,,,
