,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
21,MS2243-1,,125949,130221,130411,130600,130857,130952,131351,131742,131826,131933,132027,132144,132504,132852,133029,133102,133242,133326,133505,133622,133822,134032,134232,134337,134420,134514,134652,134725,134903,134936,135041,135135,135208,135230,135358,135749,135950,140155,140336,140453,140526
22,MS1953-2,,131826,132027,132301,132714,133146,133337,133822,134326,134420,134558,134725,134925,135252,135632,135821,135906,,,140431,140537,140739,141015,141215,141322,141405,141459,141616,141721,141900,141955,142111,142154,142227,142344,142523,142852,143019,143135,143241,143346,143420
23,MW5346-2,,133949,134221,134431,134903,135241,135855,140239,140716,140814,141048,141154,141322,141638,142027,142154,142238,142355,142439,142642,142747,142936,143208,143420,143503,143548,143632,143800,143854,144115,144233,144456,144550,144623,144706,144837,145207,145420,145557,145703,145840,145913
24,MW5537-2,,140120,140358,140610,140825,141510,141944,142322,142512,142556,142758,142841,143052,143441,143832,143959,144043,144211,144306,144528,144623,144826,145037,145240,145335,145420,145503,145608,145714,145829,145934,150113,150254,150348,150454,150549,150930,151129,151323,151409,151514,151547
25,MS2365-3,,142238,142534,142903,143135,143716,143948,144350,144550,144656,144859,145026,145207,145536,145934,150113,150200,150316,150444,150634,150717,151035,151240,151503,151536,151630,151713,151840,151924,152040,152145,152402,152508,152541,152614,152743,153124,153244,153507,153624,153730,153803
26,MW5264-3,,144126,144434,144645,145037,145441,145746,150113,150411,150538,150750,150846,150941,151302,151713,151851,151946,152102,152234,152435,152541,152754,153051,153255,153445,153540,153646,153835,153952,154130,154228,154406,154522,154555,154650,154806,155157,155335,155516,155624,155741,155813
27,MS2259-3,145641,150018,150400,150611,150814,151641,151757,152135,152508,152552,152710,152839,153018,153339,153719,153919,154025,154228,154333,154555,154744,154956,155219,155431,155504,155549,155730,155846,155931,160121,160210,160243,160412,160457,160531,160659,161027,161143,161416,161511,161605,161649
28,MX1509-3,,152145,152339,152721,152935,153244,153603,154311,154650,154755,154945,155124,155313,155646,160059,160232,160316,160509,160604,160816,160954,161405,161627,161849,161922,162018,162123,162315,162359,162537,162642,162715,162831,162904,162937,163104,163411,163538,163811,163855,164011,164055
29,MS1935-2,,154003,154238,154428,154650,155335,155719,160121,160349,160457,160626,160743,160849,161216,161616,161755,161838,162051,162123,162304,162410,162642,162915,163126,163305,163349,163444,163538,163633,163833,163906,163950,164139,164235,164351,164518,164929,165107,165338,165433,165539,165611
30,MS1953-3,155527,155858,160143,160424,161016,161354,161711,162018,162230,162337,162537,162642,162758,163115,163455,163706,163749,163939,164044,164257,164351,164613,164918,165107,165159,165232,165316,165455,165528,165717,165801,165906,170024,170035,170108,170238,170626,170817,,171205,171301,171334
31,MS2243-2,,161459,161805,162040,162348,162725,163221,163549,163800,163917,164201,164340,164518,164856,165305,165444,165517,165706,165812,170057,170141,170416,170637,170901,170955,171100,171205,171334,171431,171610,171704,171759,171949,172033,172106,172226,172648,172827,,173218,173334,173431
32,MW5346-3,,164645,164918,165117,165600,170216,170605,170933,171133,171238,171431,171537,171632,172011,172404,172554,172637,172805,172912,173207,173312,173631,173841,174102,174146,174242,174336,174527,174622,174750,174846,174931,175026,175109,175216,175333,175638,175849,180101,180157,180302,180336
33,MW5537-3,170817,171100,171334,171621,171905,172500,172955,173441,173736,173830,174041,174135,174325,174706,175109,175238,175333,175500,175605,175849,180039,180358,180643,180917,181033,181127,181214,181331,181447,181614,181708,181803,181941,182036,182215,182352,182731,182920,183048,183157,183252,183336
34,MS2365-4,173557,173725,173947,174315,174549,175300,175449,175849,180218,180324,180548,180716,180855,181225,181614,181803,181835,182003,182130,182331,182426,182659,182920,183132,183230,183325,183410,183526,183621,183809,183925,183958,184135,184159,184253,184409,184704,184843,185054,185137,185233,185306
35,MW5264-4,175153,175333,175649,175956,180410,180906,181225,181625,181930,182025,182215,182426,182615,183004,183410,183548,183631,183809,183914,184242,184337,184609,184916,185116,185148,185212,185350,185445,185528,185655,185811,185938,190022,190054,190221,190348,190706,190917,191117,191310,191405,191427
36,MS2259-4,180515,180928,181116,181436,181636,182309,182331,182826,183059,183157,183504,183621,183820,184210,184548,184736,,185021,185043,185255,185350,185550,185800,190000,190033,190105,190210,190315,190348,190505,190550,190633,190749,190811,190855,191012,191321,191416,,191723,191818,191851
37,MX1509-4,,182826,183037,183230,183526,183936,184159,184609,185021,185148,185328,185434,185611,190011,190422,190612,190706,190811,190917,191106,191203,191449,191734,191956,192052,192113,192241,192358,192453,192652,192757,192903,192958,193042,193221,193348,193758,193925,194116,194211,194327,194423
38,MS1935-3,,184135,184442,184642,185010,185317,185455,185800,190054,190254,190411,190516,190601,190917,191310,191449,191544,191701,,192030,192124,192324,192547,192746,192841,192936,193031,193159,193253,193410,193515,193559,193736,193819,193903,194009,194401,194551,194739,194847,194953,195101
39,MS2243-3,,191055,191343,191606,192030,192409,192547,192841,193221,193253,193515,193653,193903,194401,194825,195015,195112,195240,195335,195537,195715,195937,200211,200444,200543,200626,200721,200826,200920,201036,201120,201214,201258,201331,201447,201625,201920,202037,202237,202332,202448,202542
40,MS1953-4,,192124,192314,192442,192703,193115,193221,193410,193653,193809,193936,194031,194138,194507,194836,195015,195050,195156,195240,195453,195537,195904,200116,200338,200411,200455,200554,200710,200753,200848,200953,201036,201225,201309,201436,201614,201920,202026,202226,202332,202437,202521
41,MW5537-4,,195715,195832,200042,200338,200742,200953,201109,201508,201603,201753,201836,202004,202332,202731,202900,202933,203038,203133,203310,203355,203544,203755,204006,204049,204133,204227,204343,204427,204615,204659,204732,204816,204910,205006,205122,205431,205559,205716,205823,205940,210002
42,MW5346-4,,,,,,,,,,,,,,,,,,,,,,,,201109,201152,201236,201342,201457,201541,201658,201753,201858,201953,202048,202204,202309,202615,202806,202955,203100,203205,203300
43,MP6380-0,,202626,202742,202933,203143,203512,203711,203806,204049,204144,204311,204405,204543,204933,205346,205537,205610,205801,205845,210036,210130,210333,210535,210746,210831,210926,211105,211224,211256,211541,211636,211720,211754,211827,211911,212027,212344,212500,212638,212744,212912,212944
44,MW5264-5,,204144,204354,204554,204848,205207,205335,205504,205801,205845,210013,210141,210333,210724,211116,211245,211329,211446,211541,211720,211900,212132,212333,212533,212638,212722,212806,212934,213017,213123,213302,213314,213434,213518,213550,213707,214015,214121,214238,214321,214416,214448
45,MS2365-5,,,,,,,,,,,,,,,,,,,,,,,204955,205144,205218,205302,205346,205442,205526,205643,205750,205856,205940,210013,210130,210300,210630,210831,211010,211116,211245,211318
46,MS2259-5,205716,210311,210502,210641,210853,211137,211256,211424,,211636,211743,211838,211955,212311,212711,212828,212923,,,213325,213400,213613,213751,214037,214121,214216,214248,214416,214521,214648,214732,214816,214934,214956,215029,215157,215538,,215811,215906,220003,220035
47,MS1953-5,,213314,213540,213740,213845,214216,214459,214616,214901,214945,215135,215231,215348,215716,220057,220257,220340,220456,220601,220728,220813,221016,221239,221442,221549,221633,221728,221855,221949,222140,222212,222328,222448,222531,222615,222721,223017,223144,,223500,223554,223627
48,MW5346-5,215231,215622,215811,220014,220224,220601,220706,220824,221134,221250,221420,221549,221739,222129,222521,222659,222743,222850,222944,223122,223155,223344,223554,223754,223851,223935,224018,224123,224217,224406,224500,224522,224711,224806,224838,224955,225251,225420,225619,225725,225830,225925
49,MW5537-5,221549,221801,221938,222140,222339,222637,222817,222934,223155,223249,223438,223532,223616,223935,224344,224500,224522,224627,224711,224901,224923,225123,225334,225536,225630,225714,225808,225903,230009,230135,230230,230313,230410,230443,230515,230643,230947,231053,231314,231409,231530,231626
50,MS2365-6,224438,224533,224700,224827,224955,225207,225409,225525,225619,225703,225830,225914,225957,230251,230632,230759,230810,230926,231009,231147,231230,231457,231648,231859,231953,232037,232131,232239,232335,232538,232633,232718,232825,232858,232920,,,,,,,
51,MW5264-6,230548,230715,230915,231031,231125,231445,231626,231732,231848,232004,232120,232155,232239,232549,232931,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,MS2259-6,231314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
