,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070104,070116,070201,070257,070330,070446,070541
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,,070104,070127,070246,070341,070457,070541,070636,070730,070803,070825,070919,070952,071108,071153
2,MZ3825-0,,,,,,,,,,,,,,,,,,,,070104,070116,070212,070319,070446,070825,070930,071046,071141,071310,071353,071459,071553,071636,071658,071731,071804,071910,072004
3,MZ3978-0,,,,,,,,,,,070104,070127,070235,070341,070457,070552,070708,071002,071119,071259,071404,071426,071520,071647,072026,072215,072416,072511,072626,072710,072827,072900,072933,072955,073050,073112,073255,073350
4,MZ3987-0,,,,,,,070104,070149,070308,070519,070636,071119,071204,071259,071415,071520,071604,071859,072004,072110,072153,072248,072343,072521,072827,073028,073222,073317,073444,073539,073658,073732,073815,073837,073910,073954,074101,074156
5,MZ4228-0,070104,070646,070919,071046,071353,071720,071910,072026,072153,072405,072500,073017,073134,073255,073412,073517,073614,073859,073954,074112,074156,074228,074301,074439,074756,075007,075145,075243,075348,075421,075516,075622,075716,075727,075800,075822,075928,080024
6,MW5425-0,070201,070224,070403,070603,070836,071204,071310,071415,071625,071921,072048,072615,072721,072827,072955,073101,073158,073350,073444,073550,073732,073815,073910,074039,074428,074606,074807,074901,075007,075050,075134,075221,075305,075316,075359,075432,075549,075611
7,MX1213-0,071204,071310,071614,071815,071921,072132,072237,072354,072521,072754,072911,073412,073506,073603,073732,073848,073943,074156,074250,074439,074544,074628,074650,074829,075134,075316,075443,075611,075727,075822,075928,080024,080108,080130,080203,080236,080403,080425
8,MW5936-0,072310,072354,072626,072816,073123,073433,073637,073743,074018,074228,074345,074901,075007,075101,075221,075316,075421,075705,075811,075928,080014,080035,080130,080320,080636,080838,081122,081253,081420,081515,081621,081727,081822,081855,082000,082022,082149,082245
9,MW5943-0,072332,072805,073006,073233,073506,073837,074028,074145,074301,074606,074745,075316,075421,075538,075705,075749,075844,080108,080214,080331,080425,080458,080614,080731,081006,081231,081420,081526,081621,081716,081822,081905,082000,082022,082106,082127,082245,082340
10,MX1197-0,072838,073222,073517,073647,073848,074228,074428,074522,074701,075029,075159,075705,075800,075906,080046,080203,080309,080541,080636,080806,080944,081027,081100,081220,081559,081811,082011,082116,082212,082256,082351,082425,082520,082531,082615,082649,082806,082901
11,MW5964-0,073550,073637,073932,074134,074356,074650,074807,074945,075123,075432,075549,080024,080119,080214,080331,080436,080531,080817,080900,081016,081209,081242,081315,081431,081738,081905,082127,082234,082318,082351,082436,082520,082605,082615,082711,082733,082839,082912
12,MW5966-0,073932,074345,074650,074850,075123,075337,075549,075655,075844,080141,080214,080720,080817,080933,081100,081220,081315,081515,081621,081800,081949,082033,082106,082245,082615,082817,083029,083145,083303,083346,083503,083536,083630,083652,083747,083820,083938,084032
13,MX1067-0,,074912,075134,075337,075549,075939,080152,080320,080531,080900,081027,081610,081716,081844,082033,082138,082245,082520,082615,082755,082945,083029,083219,083335,083736,083948,084138,084338,084455,084549,084656,084739,084836,084919,084941,085014,085119,085215
14,MX1084-0,075549,075705,075939,080141,080331,080709,080944,081049,081242,081526,081653,082212,082307,082414,082542,082700,082806,083051,083157,083303,083357,083430,083503,083619,083938,084116,084306,084411,084516,084611,084728,084803,084836,084930,085003,085035,085141,085226
15,MX1135-0,080247,080458,080806,080933,081133,081504,081727,081844,082044,082340,082458,082956,083112,083208,083325,083430,083536,083725,083831,084000,084138,084222,084244,084411,084739,084919,085035,085141,085331,085403,085458,085541,085603,085636,085730,085814,085952,090036
16,MX1509-0,,081559,081800,081949,082212,082520,082722,082839,083040,083346,083536,084138,084306,084411,084622,084739,084847,085153,085258,085414,085552,085636,085709,085847,090236,090352,090625,090708,090826,090921,091004,091048,091132,,,091409,091503,091600
17,MZ3556-0,082116,082329,082605,082817,083029,083314,083546,083747,083948,084211,084338,084847,084941,085047,085215,085320,085425,085658,085803,085931,090025,090109,090214,090319,090708,091004,091219,091325,091430,091452,091600,091643,091705,091727,091822,091843,091949,092033
18,MZ3734-1,082850,083134,083419,083630,083904,084327,084611,084803,085035,085258,085403,085909,090014,090130,090308,090425,090508,090730,090826,090932,091143,091230,091252,091419,091727,091949,092138,092245,092352,092436,092542,092637,092721,092805,092829,092913,093041,093136
19,MZ3740-1,083926,084211,084622,084857,085215,085530,085803,085931,090225,090447,090614,091132,091241,091336,091536,091654,091811,092022,092116,092234,092352,092436,092520,092648,093008,093136,093414,093508,093626,093659,093805,093901,093934,093956,094051,094124,094252,094357
20,MZ3825-1,084728,085003,085236,085530,085814,090152,090425,090614,090848,091132,091252,091800,091916,092022,092149,092245,092403,092615,092709,092902,092946,093041,093125,093235,093531,093648,094007,094051,094208,094303,094441,094515,094537,094559,094653,094715,094821,094905
