,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070112,070125,070158,070231,070253,070347,070431
1,MX1135-0,,,,,,,,,,,,,,,,,,,,,,,,,,070112,070220,070325,070431,070504,070559,070643,070727,070749,070821,070854,071021,071106
2,MW5964-0,,,,,,,,,,,,,,,,,070112,070253,070347,070442,070548,070621,070705,070821,071149,071306,071434,071539,071657,071719,071835,071909,071953,072015,072058,072120,072246,072341
3,MZ3956-0,,,,,,,,070112,070220,070453,070621,071149,071306,071412,071539,071635,071741,071942,072047,072152,072246,072341,072507,072634,073004,073154,073406,073501,073629,073724,073841,073935,074020,074104,074147,074231,074347,074442
4,MZ3978-0,070112,070136,070325,070453,070738,071011,071116,071222,071328,071529,071646,072141,072246,072351,072507,072623,072707,072953,073059,073206,073344,073428,073512,073640,074031,074253,074504,074611,074716,074749,074905,074949,075044,075108,075152,075235,075330,075436
5,MZ3987-0,071054,071306,071657,071824,072015,072308,072413,072623,072825,073015,073132,073640,073757,073924,074115,074220,074314,074504,074611,074716,074811,074854,074916,075044,075352,075618,075914,080020,080137,080221,080327,080410,080454,080517,080550,080633,080803,080847
6,MZ4072-0,072235,072457,072645,072836,073026,073344,073512,073618,073819,074031,074136,074632,074738,074833,075000,075108,075214,075446,075544,075651,075746,075819,075914,080031,080327,080505,080728,080847,081005,081038,081143,081228,081311,081344,081406,081428,081555,081638
7,MZ4228-0,,073757,074042,074231,074358,074811,074938,075108,075352,075651,075819,080316,080443,080550,080706,080814,080910,081154,081250,081428,081544,081638,081816,081944,082300,082438,082556,082651,082808,082841,082936,083019,083103,083125,083147,083210,083326,083411
8,MW5853-0,074537,074822,075011,075203,075425,075808,075947,080126,080327,080644,080826,081344,081500,081616,081805,081901,081955,082238,082333,082450,082556,082629,082702,082819,083158,083411,083611,083727,083843,083927,084055,084150,084255,084328,084402,084424,084551,084646
9,MZ3556-0,080126,080421,080633,080910,081049,081417,081616,081743,082006,082333,082501,083019,083125,083232,083411,083516,083611,083832,083938,084055,084201,084234,084317,084446,084824,084955,085134,085240,085348,085420,085528,085625,085648,085710,085743,085805,085933,090028
10,MZ3559-0,081016,081228,081417,081649,081901,082300,082523,082713,082914,083158,083527,084033,084139,084244,084413,084508,084646,084824,084922,085039,085156,085240,085314,085410,085732,085900,090134,090312,090440,090502,090556,090640,090724,090735,090808,090841,090958,091030
11,MZ3734-1,,082556,082735,083030,083147,083455,083549,083716,083938,084223,084350,084847,084944,085101,085229,085325,085420,085637,085743,085900,085955,090039,090112,090228,090535,090651,090830,090925,091030,091052,091147,091230,091252,091335,091420,091453,091610,091654
