,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3559-0,,,,,,,,,,,,,,,,,,,,,,,,,,,070110,070155,070301,070334,070440,070535,070557,070640,070713,070759,070916,071001
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,070110,070145,070228,070344,070713,070821,070949,071044,071203,071225,071331,071425,071447,071509,071552,071625,071743,071827
2,MZ3734-0,,,,,,,,070110,,,070123,070713,070748,070905,071033,071106,071203,071436,071531,071647,071754,071838,071922,072049,072428,072556,072808,072903,073019,073052,073146,073229,073251,073312,073345,073406,073534,073617
3,MZ3987-0,,,,,,,,070110,,,070905,071425,071531,071625,071732,071816,071900,072111,072206,072300,072355,072428,072556,072735,073041,073207,073356,073501,073628,073722,073827,073911,073943,074027,074111,074154,074332,074427
4,MZ3978-0,070546,070651,070916,071055,071258,071531,071603,071658,,,072914,073450,073534,073701,073733,073838,073933,074205,074259,074405,074543,074616,074649,074806,075111,075228,075355,075500,075607,075702,075807,075851,075935,075957,080030,080052,080147,080241
5,MZ3956-0,071425,071531,071647,071816,072016,072322,072355,072545,,,073650,074238,074405,074510,074627,074710,074806,075006,075038,075144,075217,075301,075417,075533,075851,075946,080208,080303,080409,080442,080536,080630,080714,080736,080757,080820,080925,080957
6,MZ4072-0,072841,073030,073240,073356,073555,073711,073806,073849,,,074911,075428,075533,075618,075746,075818,075902,080125,080219,080325,080409,080453,080619,080725,081041,081219,081409,081503,081631,081714,081830,081903,081935,082008,082052,082125,082230,082313
7,MZ4228-0,073922,074111,074332,074510,074616,074838,075006,075049,,,080125,080703,080757,080852,081008,081102,081146,081431,081525,081652,081747,081830,081852,082008,082251,082441,082631,082737,082904,082937,083043,083116,083200,083234,083307,083329,083435,083508
8,MX1067-0,,080431,080703,080936,081051,081230,081358,081452,,,082726,083402,083457,083603,083708,083814,083908,084108,084213,084319,084413,084456,084613,084730,085047,085225,085437,085616,085733,085805,085923,090029,090051,090124,090146,090218,090324,090408
9,MZ3556-0,081631,081736,081935,082157,082251,082514,082715,082820,,,084024,084602,084657,084752,085003,085058,085204,085353,085459,085616,085743,085827,085912,090018,090324,090524,090756,090901,091029,091051,091156,091240,091302,091336,091430,091452,091547,091641
10,MZ3559-1,082536,082759,083021,083222,083519,083814,083908,083941,,,085047,085627,085721,085827,085956,090040,090146,090335,090429,090607,090745,090829,090850,090956,091325,091514,091714,091852,092020,092115,092220,092254,092317,092351,092435,092446,092615,092659
11,MZ3825-0,,,,,,,,,,,,083402,083435,083540,083708,083814,083857,084108,084203,084308,084413,084446,084518,084624,084909,085058,085331,085437,085542,085616,085721,085754,085816,085901,085934,085956,090124,090146
12,MZ3740-1,083752,083857,084130,084319,084540,084825,084930,085025,,,090218,090745,090839,090934,091051,091156,091302,091536,091630,091736,091936,092020,092104,092209,092457,092648,092902,093007,093145,093208,093314,093347,093430,093503,093547,093609,093725,093809
13,MZ3734-1,084635,084719,084920,085109,085258,085627,085721,085827,,,091007,091557,091652,091758,091914,092031,092125,092402,092457,092615,092744,092829,092913,093029,093336,093441,093631,093736,093903,093958,094103,094147,094220,094243,094338,094411,094528,094644
14,MW5898-0,085404,085542,085805,090007,090135,090429,090545,090640,,,091925,092519,092605,092659,092829,092935,093040,093230,093336,093452,093609,093653,093831,093936,094243,094433,094706,094825,094941,095014,095057,095140,095202,095224,095257,095329,095445,095518
15,MZ3987-1,090418,090629,090734,090839,091029,091336,091503,091557,,,092627,093156,093252,093409,093514,093631,093725,093936,094031,094136,094327,094411,094444,094550,094836,095003,095151,095318,095445,095507,095614,095647,095708,095805,095849,095911,100049,100110
16,MZ3978-1,091536,091714,091936,092136,092254,092541,092659,092818,,,094103,094836,095014,095129,095235,095351,095507,095708,095816,095943,100205,100259,100321,100437,100755,100850,101051,101207,101356,101429,101534,101639,101650,101712,101807,101851,102007,102040
17,MZ3956-1,092615,092744,092945,093051,093314,093514,093703,093842,,,094919,095456,095550,095636,095816,095900,095943,100110,100216,100343,100437,100521,100626,100720,101029,101229,,101618,101723,101757,101902,101945,102007,102029,102051,102123,102218,102251
18,MW5943-0,093558,093831,094042,094305,094349,094550,094706,094836,,,100121,100733,100850,100945,101123,101156,101251,101450,101556,101735,101851,101945,102029,102123,102429,102618,102808,102902,103041,103125,103232,103316,103327,103349,103421,103443,103559,103643
19,MZ4072-1,094600,094858,095129,095329,095434,095805,095922,100049,,,101334,102007,102113,102251,102418,102502,102618,102757,102924,103125,103219,103305,103421,103538,103854,104010,104221,104348,104537,104559,104715,104832,104854,104938,105021,105043,105159,105221
20,MP6392-0,094633,100405,100604,100850,101051,101334,101523,101628,,,103135,103821,103927,104032,104232,104348,104505,104748,104938,105116,105243,105349,105505,105612,105949,110233,110424,110552,110720,110742,110910,110942,111037,111120,111142,111216,111321,111427
21,MZ4228-1,095614,095732,095849,100038,100310,100521,100709,100806,,,101956,102556,102712,102830,102946,103052,103146,103349,103454,103643,103759,103843,104010,104137,104453,104621,104737,104832,105011,105043,105159,105254,105338,105421,105454,105516,105655,105739
22,MW5966-0,100912,101123,101440,101650,101851,102123,102323,102429,,,103738,104316,104653,104810,104927,105032,105137,105410,105516,105655,105823,105855,105939,110044,110424,110625,110848,111015,111131,111205,111321,111405,111500,111521,111616,111638,111744,111827
23,MS4914-0,102156,103135,103327,103505,103610,103843,103948,104159,,,105421,110201,110306,110435,110541,110637,110720,110921,111048,111227,111332,111354,111532,111638,112005,112100,,112615,112816,112922,113016,113133,113155,113217,113250,113312,113428,113533
24,MX1067-1,,102312,102607,102819,103041,103338,103549,103705,,,105221,105833,105939,110044,110222,110350,110457,110731,110848,111026,111131,111237,111343,111532,111911,112049,112415,112554,112754,112849,112943,113049,113122,113206,113250,113312,113417,113522
25,MX1197-0,102913,103621,103843,103959,104137,104548,104748,104854,,,110106,110731,110826,110942,111110,111153,111248,111521,111627,111806,111900,111954,112111,112216,112520,112710,112838,113005,113144,113206,113333,113406,113438,113500,113544,113606,113711,113744
26,MZ3556-1,103905,104021,104232,104442,104715,104949,105148,105316,,,110658,111354,111500,111627,111816,111933,112038,112237,112404,112531,112648,112743,112827,112943,113239,113500,113649,113722,113901,113934,114040,114145,114229,114323,114356,114417,114523,114618
27,MZ3825-1,104843,105105,105305,105505,105717,110000,110150,110328,,,111816,112520,112637,112754,113005,113100,113144,113428,113555,113817,113955,114040,114156,114312,114702,114840,115051,115219,115357,115430,115618,115651,115735,115819,115852,115946,120055,120149
28,MS5082-0,,,,105116,,,,,,,110519,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,MP6422-0,110339,110552,110816,111037,111259,111616,111827,111954,,,113533,114334,114450,114607,114808,114935,115113,115357,115441,115557,115757,115852,120021,120139,120527,120654,120916,121053,121243,121316,121455,121527,121624,121709,121816,121900,122007,122040
30,MW5898-1,,111438,111700,111900,112038,112353,112615,112805,,,114250,114902,115018,115156,115336,115451,115557,115746,115925,120128,120338,120422,120454,120610,120916,121148,121411,121602,121732,121849,122018,122051,122113,122145,122218,122312,122417,122450
31,MZ3559-2,111944,112111,112237,112520,112637,112816,113027,113144,,,114523,115419,115513,115629,115724,115841,115946,120200,120328,120505,120716,120748,120843,120948,121254,121411,121613,121732,121849,121944,122102,122145,122156,122229,122301,122323,122439,122501
32,MZ3740-2,112838,113133,113322,113522,113722,114018,114218,114345,,,115746,120411,120538,120705,120916,121043,121221,121433,121624,121816,122018,122135,122240,122356,122733,122911,123144,123239,123406,123501,123628,123701,123734,123817,123850,123912,124028,124111
33,MZ3734-2,113901,114218,114407,114556,114757,115134,115314,115513,,,120926,121658,121827,121955,122124,122251,122356,122606,122733,122911,123133,123228,123355,123512,123828,123933,124111,124155,124322,124428,124534,124618,124640,124702,124757,124819,124947,125042
34,MZ4089-0,,,114651,114924,115134,115441,115651,120008,,,121635,122251,122345,122450,122606,122649,122806,123017,123133,123300,123512,123555,123734,123901,124206,124311,124534,124618,124736,124757,124914,124947,125020,125115,125148,125210,125316,125349
35,MZ3987-2,115651,115713,115841,120128,120349,120716,120810,120959,,,122218,122933,123050,123206,123333,123501,123606,123817,123955,124144,124300,124406,124512,124640,124936,125053,125305,125444,125614,125657,125824,125919,125941,130024,130119,130130,130308,130352
36,MZ3978-2,,121422,121647,121838,122018,122356,122439,122606,,,123734,124545,124618,124757,124958,125148,125254,125433,125517,125708,125824,125857,130002,130057,130403,130540,130718,130835,131013,131034,131205,131238,131332,131416,131449,131511,131616,131711
37,MW5943-1,122040,122218,122406,122617,122849,123122,123344,123439,,,124936,125635,125730,125857,130119,130224,130330,130707,130824,131045,131238,131343,131500,131638,131955,132208,132525,132631,132809,132842,133031,133103,133136,133209,133241,133314,133441,133536
38,MZ3956-2,122922,122955,123155,123344,123606,123912,124006,124122,,,125603,130257,130414,130519,130646,130802,130856,131058,131248,131544,131817,131901,131933,132051,132420,132536,132642,132758,132903,132936,133103,133125,133147,133219,133241,133325,133452,133536
39,MZ4072-2,124249,124512,124757,124936,125159,125539,125741,125857,,,131522,132251,132431,132558,132809,132936,133041,133252,133325,133536,133716,133810,133938,134108,134425,134603,134825,134931,135141,135214,135414,135448,135605,135648,135721,135756,135923,140040
40,MW5966-1,125137,125221,125455,125803,130024,130425,130613,130718,,,132302,133041,133147,133252,133452,133621,133716,134046,134236,134341,134614,134709,134836,135003,135331,135459,135733,135902,140040,140135,140314,140357,140430,140452,140558,140620,140810,140906
41,MZ4228-2,125908,130046,130330,130508,130657,131058,131216,131332,,,133009,133821,133938,134108,134247,134436,134603,134825,134858,135058,135225,135258,135414,135531,135829,140007,140157,140357,140525,140609,140737,140810,140833,140906,140940,141023,141118,141213
42,MX1067-2,130729,130929,131131,131310,131533,131901,132028,132145,,,133727,134625,134803,134942,135152,135320,135521,135807,135956,140146,140503,140558,140726,140906,141247,141416,141532,141617,141723,141818,141934,142019,142040,142113,142157,142219,142335,142408
43,MP6392-1,,,,,,,,,,,,131310,131354,131605,131806,131911,132102,132251,132442,132609,132736,132831,132958,133103,133419,133716,133927,134035,134214,134236,134352,134436,134458,134519,134541,134614,134709,134742
44,MS4914-1,,131343,131544,131638,131755,132145,132208,132504,,,133916,135025,135152,135258,135403,135459,135616,135851,140007,140241,140514,140525,140620,140737,141013,141140,141320,141437,141555,141628,141818,141850,141945,142008,142040,142113,142240,142324
45,MX1197-1,131438,132006,132208,132346,132609,132914,132958,133114,,,134614,135341,135531,135637,135818,135945,140029,140230,140408,140536,140715,140810,140906,141057,141426,141555,141828,141956,142124,142157,142346,142430,142503,142525,142558,142620,142758,142903
46,MZ3825-2,133019,133252,133525,133821,134057,134403,134614,134753,,,140241,141107,141151,141331,141459,141555,141628,141923,142219,142335,142546,142630,142747,142914,143314,143557,143736,143853,144021,144116,144255,144400,144444,144516,144600,144622,144800,144918
47,MP6422-1,133654,133905,134108,134236,134530,134931,135141,135331,,,140855,141723,141839,141956,142208,142335,142430,142652,142820,143052,143303,143346,143514,143620,143842,143959,144200,144244,144349,144506,144716,144749,144813,144856,144951,145013,145129,145235
48,MZ3556-2,,134530,134720,134909,135025,135331,135425,135616,,,141320,142102,142219,142346,142525,142630,142725,142925,143103,143252,143441,143514,143609,143726,144043,144222,144527,144705,144845,144918,145045,145118,145151,145214,145246,145308,145425,145508
49,MZ3559-3,140124,140324,140631,140906,141140,141544,141650,141901,,,143620,144306,144411,144506,144705,144951,145045,145308,145436,145752,145931,150025,150130,150258,150658,150850,151155,151322,151557,151936,152136,152230,152252,152324,152357,152420,152526,152610
50,MW5898-2,141236,141353,141555,141807,142008,142335,142441,142620,,,144338,145235,145414,145541,145741,145931,150152,150331,150447,150806,151039,151133,151238,151406,151725,151914,152103,152208,152759,153105,153243,153327,153359,153421,153515,153537,153704,
51,MZ3734-3,142051,142219,142503,142725,142841,143146,143357,143715,,,145614,150614,150744,151007,151155,151428,151608,151903,152114,152346,152526,152632,152726,152842,153232,153454,153654,153915,154443,155043,155727,155811,155906,155938,160022,160044,160222,160435
52,MZ3987-3,143842,144105,144306,144600,144813,145214,145425,145719,,,151501,152314,152409,152515,152654,152842,153054,153316,153443,153748,154021,154115,154232,154348,154704,154843,155105,155233,160106,160446,160658,160744,160818,160851,160913,160946,161103,161220
53,MZ3740-3,,,,,,,,,,,,144105,144200,144327,144444,144538,144749,145034,145257,145541,145730,145836,145931,150047,150414,150614,150850,151028,151155,151608,151841,151925,152019,152114,152136,152230,152335,152431
