,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,070103,070126,070329,070508,070623,070706,070822,070938,071032,071053,071115,071212,071234,071339,071433
1,MZ3825-0,,,,,,,,,,,,,,070103,070147,070246,070319,070551,070645,070749,070905,070948,071032,071212,071527,071714,071851,071945,072101,072154,072259,072332,072426,072437,072531,072552,072729,072824
2,MZ3956-0,,,,,,,070103,070213,070340,070529,070634,071136,071234,071339,071454,071559,071652,071902,072006,072133,072227,072310,072426,072603,072859,073058,073330,073435,073551,073729,073844,073927,074010,074032,074115,074209,074314,074348
3,MX1135-0,070402,070446,070645,070844,071032,071306,071516,071620,071819,071956,072111,072624,072729,072837,072942,073047,073152,073424,073529,073646,073750,073833,073855,074021,074359,074525,074744,074849,074953,075058,075214,075308,075351,075423,075455,075517,075643,075726
4,MZ3987-0,071126,071317,071527,071652,071923,072227,072321,072448,072603,072803,072910,073424,073518,073613,073739,073833,073927,074115,074209,074324,074420,074453,074525,074651,075015,075151,075329,075445,075600,075705,075758,075831,075925,075946,080019,080040,080206,080249
5,MW5964-0,071350,073226,073435,073613,073718,074104,074252,074410,074525,074817,075004,075455,075549,075654,075809,075914,075957,080206,080311,080416,080542,080614,080646,080838,081151,081406,081626,081742,081837,082014,082129,082150,082248,082309,082352,082424,082529,082612
6,MX1084-0,071559,074547,074817,075108,075308,075654,075852,080008,080134,080322,080614,081119,081229,081333,081459,081553,081709,081909,082025,082215,082341,082435,082457,082633,082936,083124,083417,083522,083637,083741,083848,083942,084036,084057,084140,084151,084318,084351
7,MZ4072-0,072310,072603,072740,072848,072953,073226,073424,073551,073646,073844,074126,074651,074755,074900,075119,075225,075318,075528,075632,075726,075758,075841,080019,080156,080448,080740,080921,081036,081203,081239,081355,081427,081521,081604,081637,081720,081848,081931
8,MZ4228-0,073801,073855,074115,074241,074557,074953,075203,075340,075455,075705,075809,080311,080426,080542,080646,080740,080838,081047,081203,081323,081416,081438,081459,081626,081952,082129,082258,082403,082529,082623,082759,082832,082925,082958,083051,083113,083230,083302
9,MW5853-0,074137,075036,075151,075329,075506,075925,080112,080228,080416,080657,080838,081355,081449,081604,081731,081825,081931,082150,082248,082424,082540,082612,082644,082759,083124,083240,083417,083533,083648,083752,083920,083953,084046,084108,084151,084214,084329,084413
10,MZ3556-0,080051,080416,080542,080824,081108,081438,081637,081803,081952,082150,082258,082749,082853,083051,083156,083251,083356,083615,083658,083803,083942,084025,084108,084235,084622,084759,085029,085123,085218,085333,085437,085520,085542,085614,085708,085741,085856,090001
11,MZ3559-0,081047,081416,081626,081837,082057,082446,082655,082759,082915,083145,083313,083824,083931,084046,084235,084340,084435,084705,084809,084935,085018,085050,085218,085344,085647,085834,090023,090127,090243,090315,090431,090514,090536,090619,090702,090723,090839,090923
12,MW5936-0,082215,082446,082749,083124,083334,083648,083859,083953,084129,084402,084528,085050,085144,085300,085437,085542,085636,085918,090012,090127,090210,090243,090420,090536,090901,091016,091217,091321,091415,091458,091603,091635,091718,091751,091845,091906,092000,092032
13,MZ3734-1,083302,083533,083848,084129,084351,084716,084737,084852,085029,085239,085405,085834,085939,090034,090210,090243,090337,090536,090640,090806,090944,091016,091049,091153,091531,091635,091823,091917,092022,092220,092337,092410,092431,092453,092547,092619,092745,092818
14,MX1213-0,083837,085427,085730,085950,090116,090503,090745,090923,091142,091509,091635,092159,092303,092421,092547,092651,092807,093038,093143,093252,093442,093503,093536,093713,094048,094226,094519,094623,094739,094938,095053,095126,095209,095230,095302,095335,095451,095544
15,MW3053-0,,084329,084611,084809,085007,085333,085542,085741,085918,090106,090210,090712,090806,090923,091059,091217,091311,091509,091614,091718,091812,091906,092022,092137,092453,092702,092850,092945,093028,093220,093314,093348,093420,093442,093525,093547,093651,093745
16,MZ3825-1,085802,085950,090138,090326,090525,090934,091038,091217,091415,091729,091845,092348,092442,092557,092724,092756,092850,093049,093143,093252,093442,093514,093557,093723,094059,094248,094551,094645,094800,094949,095104,095147,095219,095241,095335,095357,095523,095606
17,MZ3956-1,090243,090503,090702,090944,091332,091802,091949,092116,092359,092630,092713,093220,093348,093503,093641,093734,093828,094059,094205,094320,094414,094446,094529,094656,095000,095147,095407,095512,095628,095732,095848,095920,100003,100047,100130,100151,100257,100341
18,MX1135-1,091404,091541,091751,091928,092220,092536,092619,092745,093006,093348,093536,094048,094205,094309,094446,094540,094634,094822,094906,095043,095147,095230,095252,095418,095700,095816,100036,100130,100236,100319,100424,100457,100550,100601,100633,100655,100811,100854
19,MZ3987-1,,092640,092923,093111,093337,093734,093839,094016,094215,094612,094750,095252,095346,095512,095649,095743,095837,100057,100203,100341,100446,100518,100550,100738,101103,101209,101346,101450,101616,101710,101814,101859,101952,102035,102129,102151,102256,102339
20,MZ4072-1,093420,093702,093900,094037,094342,094739,094844,095010,095230,095451,095555,100036,100140,100246,100413,100529,100612,100821,100926,101031,101209,101252,101429,101555,101909,102046,102245,102339,102454,102641,102746,102830,102841,102924,103007,103028,103206,103239
21,MW5964-1,094309,094508,094656,094844,095230,095544,095816,095931,100130,100308,100402,100915,100958,101114,101241,101335,101440,101721,101825,101952,102129,102212,102339,102443,102714,102841,103007,103101,103206,103415,103531,103614,103657,103740,103834,103855,104000,104055
22,MX1084-1,094844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110550
23,MP5991-0,,095544,095859,100057,100341,100623,100832,100937,101103,101335,101440,101942,102035,102140,102256,102400,102454,102652,102746,102935,103101,103133,103300,103448,103751,104000,104222,104337,104453,104558,104725,104757,104831,104841,104946,105008,105113,105207
24,MZ4228-1,095722,095826,100108,100236,100540,100947,101052,101220,101335,101522,101638,102151,102256,102411,102548,102703,102757,103018,103122,103239,103426,103509,103531,103646,103949,104127,104348,104526,104620,104757,104936,105008,105041,105102,105156,105218,105405,105448
25,MW5853-1,095942,101440,101710,101952,102256,102631,102841,103007,103154,103405,103708,104254,104359,104515,104652,104831,104936,105239,105355,105510,105648,105720,105814,105921,110246,110435,110706,110811,110905,110938,111053,111159,111231,111303,111337,111359,111503,111546
26,MZ3559-1,103333,103552,103845,104106,104233,104620,104841,105008,105218,105448,105616,110109,110213,110340,110507,110623,110727,111021,111126,111231,111348,111420,111452,111618,111953,112120,112339,112445,112601,112655,112811,112854,112937,112958,113052,113135,113302,113356
27,MZ3556-1,105008,105124,105405,105605,105731,110109,110256,110413,110550,110843,111021,111535,111651,111755,111921,112015,112131,112350,112456,112644,112832,112915,113009,113146,113439,113627,113848,113942,114057,114234,114400,114504,114536,114558,114651,114724,114851,114955
28,MW3053-1,110235,110402,110633,110905,111021,111303,111503,111618,111755,112109,112246,112749,112854,112958,113114,113209,113313,113616,113710,113848,113952,114046,114212,114349,114651,114902,115049,115205,115259,115426,115519,115614,115635,115708,115740,115813,115917,115950
29,MX1213-1,111031,111503,111701,112048,112318,112633,112749,112915,113135,113356,113710,114255,114400,114515,114641,114745,114851,115111,115216,115404,115509,115541,115708,115845,120234,120421,120631,120736,120851,121122,121237,121309,121331,121403,121457,121518,121645,121739
30,MW5936-1,112350,112539,112716,112926,113146,113450,113544,113710,114025,114223,114338,114840,114934,115028,115154,115310,115404,115541,115635,115740,115834,115856,115939,120035,120411,120548,120736,120840,120956,121143,121331,121403,121435,121446,121551,121613,121718,121801
31,MZ3734-2,113030,113555,113859,114119,114244,114829,115006,115133,115248,115614,115751,120255,120411,120504,120621,120725,120913,121133,121237,121425,121529,121602,121739,121905,122209,122356,122616,122721,122825,122859,123036,123108,123207,123228,123333,123354,123510,123604
32,MZ3825-2,114955,115154,115509,115719,115950,120327,120548,120642,120819,121111,121216,121801,121854,122010,122147,122241,122356,122638,122742,122910,123014,123057,123129,123239,123604,123708,123918,124035,124150,124233,124349,124422,124505,124527,124620,124642,124809,124903
33,MX1135-2,120956,121320,121457,121707,122053,122501,122606,122659,122815,123129,123301,123813,123950,124056,124305,124411,124527,124725,124831,124957,125051,125134,125300,125405,125740,125939,130126,130231,130325,130548,130808,130840,130902,130923,130956,131028,131132,131215
34,MZ3987-2,122732,122921,123119,123301,123427,123719,123940,124045,124233,124548,124725,125300,125416,125552,125751,125906,130011,130314,130421,130537,130735,130818,130945,131154,131518,131751,132000,132125,132241,132324,132450,132543,132626,132658,132752,132824,133012,133105
35,MZ4072-2,123751,124201,124411,124610,124715,125018,125155,125344,125614,125834,125949,130454,130609,130714,130851,131006,131111,131403,131518,131645,131845,131917,132010,132125,132450,132615,132814,132950,133105,133243,133359,133453,133515,133536,133620,133641,133745,133851
36,MZ4228-2,130011,130054,130242,130432,130829,131204,131424,131550,131823,132125,132241,132835,132929,133055,133243,133359,133515,133745,133924,134122,134309,134403,134529,134644,135020,135135,135346,135512,135627,135805,135932,140004,140026,140047,140141,140204,140341,140424
37,MW5853-2,131111,131414,131707,131938,132147,132533,132626,132741,133012,133159,133453,133956,134111,134226,134425,134612,134738,134937,135052,135241,135418,135501,135638,135743,140120,140258,140457,140551,140717,140926,141114,141146,141223,141255,141349,141411,141537,141620
38,MZ3556-2,132450,132731,132950,133222,133442,133745,133956,134111,134352,134623,134926,135450,135544,135711,135848,140015,140141,140351,140457,140634,140739,140822,140948,141114,141411,141537,141735,141851,141955,142310,142436,142530,142624,142645,142718,142750,142918,143023
39,MZ3559-2,133338,134237,134425,134612,134727,135135,135407,135544,135754,140026,140152,140656,140800,140905,141052,141157,141306,141537,141641,141808,141901,141945,142049,142216,142508,142635,142856,143001,143116,143305,143443,143515,143537,143558,143630,143652,143757,143840
40,MW5936-2,135230,135252,135523,135815,140015,140341,140613,140728,140916,141244,141421,141923,142039,142154,142342,142447,142541,142739,142856,143033,143138,143233,143255,143410,143735,143923,144111,144216,144332,144437,144603,144646,144707,144729,144802,144824,144950,145033
41,MZ3734-3,140152,140341,140457,140843,141103,141411,141620,141757,142006,142320,142436,143012,143105,143244,143432,143547,143652,144017,144121,144248,144437,144520,144603,144707,145054,145242,145432,145537,145620,145945,150134,150207,150239,150322,150417,150449,150604,150658
42,MX1213-2,141923,142508,142718,142918,143244,143620,143912,144100,144509,144750,144928,145443,145548,145704,145841,145935,150050,150250,150406,150543,150720,150803,150921,151057,151424,151603,151729,151856,151950,152107,152226,152320,152341,152403,152446,152507,152623,152706
43,MZ3825-3,,141934,142143,142404,142602,143001,143222,143338,143620,143955,144111,144635,144729,144845,145011,145116,145232,145516,145620,145758,145935,145956,150050,150207,150554,150658,150859,150953,151108,151329,151456,151550,151614,151635,151707,151729,151856,152002
44,MX1105-0,143012,150953,151119,151329,151550,151845,151950,152107,152403,152926,153103,153618,153711,153859,154037,154131,154235,154541,154645,154835,155001,155044,155106,155222,155547,155723,155954,160047,160224,160600,160716,160800,160821,160853,160925,160958,161113,161156
45,MR7964-0,,143746,143934,144121,144321,144613,144656,144835,145127,145422,145548,150050,150156,150322,150500,150543,150637,150838,150932,151129,151245,151329,151351,151456,151751,151950,152118,152226,152330,152518,152644,152716,152749,152811,152832,152854,152958,153042
46,MX1135-3,144353,144824,145000,145159,145411,145819,145935,150101,150333,150648,150814,151340,151435,151603,151802,151856,152013,152236,152352,152540,152738,152821,152958,153157,153628,153859,154131,154246,154404,154624,154750,154824,154857,154918,155012,155044,155211,155305
47,MZ3987-3,145924,150145,150406,150554,150720,151025,151140,151256,151507,151856,152046,152601,152655,152811,152958,153125,153230,153512,153618,153805,153910,154005,154120,154257,154645,,155023,155127,155243,155619,155745,155817,155838,155900,155932,160015,160120,160203
48,MP6431-0,150731,152236,152529,152716,152843,153241,153335,153451,153628,154015,154152,154707,154802,154907,155116,155233,155326,155630,155745,155900,155954,160026,160141,160256,160600,160749,161041,161218,161427,161907,162022,162105,162137,162203,162224,162307,162413,162445
49,MZ4072-3,151402,151456,151802,151928,152215,152456,152655,152811,153020,153555,153733,154225,154340,154458,154656,154802,154835,155127,155222,155421,155536,155557,155630,155755,160058,160246,160539,160632,160727,161123,161239,161311,161354,161416,161448,161520,161636,161657
50,MW5943-0,152612,152854,153053,153346,153512,,154048,154152,154436,154835,155012,155525,155619,155723,155900,160026,160130,160329,160445,160611,160716,160749,160904,161041,161343,161542,161824,161928,162033,162507,162716,162810,162831,162914,162946,163029,163145,163206
51,MZ4228-3,153440,153607,153932,154225,154530,154918,155116,155254,155525,155921,160224,160749,160904,161030,161156,161311,161448,161740,161856,162054,162203,162245,162402,162550,162852,163112,163354,163459,163845,164232,164442,164526,164547,164608,164641,164734,164839,164933
52,MW5853-3,154519,154645,154939,155138,155421,155712,155943,160130,160424,160810,160915,161405,161448,161531,161719,161834,161950,162137,162235,162413,162518,162611,162633,162759,163134,163343,163625,163708,164011,164421,164547,164630,164702,164724,164745,164818,164955,165016
53,MW5966-0,155410,155712,155911,160058,160506,160904,160947,161113,161300,161552,161719,162256,162402,162528,162705,162748,162903,163145,163239,163416,163520,163552,163708,163845,164232,164432,164713,164818,165240,165616,165825,165910,170005,170016,170100,170121,170230,170323
54,MZ3556-3,160549,161041,161333,161614,162011,162328,162539,162654,163029,163354,163437,163950,164105,164254,164410,164526,164608,164839,164944,165110,165153,165240,165356,165522,165921,170132,170345,170449,170649,171130,171303,171346,171407,171429,171501,171523,171627,171710
