,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4458-0,,,,,,,,,,,,,,,,,,,,,,070107,070153,070321
1,MX4535-0,,,,,,,,,,,,,,,,,,070107,070204,070248,070449,070807,070902,071018
2,MX3651-0,,,,,,,,,,,,,,070107,070131,070606,070756,071145,071409,071559,071748,072053,072210,072347
3,MX3783-0,,,,,,070107,070204,070321,070416,070511,070606,070701,070840,070913,070956,071431,071548,071759,072137,072326,072538,072905,073022,073210
4,MX4021-0,070416,070606,070734,070902,071134,071220,071559,071810,072043,072159,072315,072411,072549,072653,072748,073221,073348,073644,073907,074057,074258,074520,074731,074941
5,MX4041-0,070840,070956,071112,071156,071358,071504,071810,072010,072231,072336,072454,072549,072704,072821,072854,073315,073454,073844,074108,074247,074459,074626,074742,074952
6,MX4159-0,071653,071737,071853,072010,072159,072411,072643,072737,072832,072949,073043,073138,073315,073421,073505,073929,074108,074520,074825,075014,075257,075719,075835,080036
7,MX4338-0,,,,,072832,072916,073243,073443,073706,073800,073844,073940,074141,074236,074258,074658,074825,075108,075423,075613,075857,080047,080224,080414
8,MX4365-0,073454,073538,073633,073739,073856,074119,074426,074626,074720,074825,074919,075014,075140,075257,075340,075752,075919,080130,080352,080530,080730,081130,081246,081425
9,MX4383-0,073727,073918,074003,074057,074225,074353,074647,074814,074919,075003,075035,075108,,075308,075340,075752,075930,080130,080352,080541,080730,081130,081224,081330
10,MX4388-0,074236,074320,074404,074510,074647,074752,075024,075213,075319,075423,075507,075551,075635,075741,075813,080258,080414,080730,080941,081130,081319,081815,081931,082059
11,MX4458-1,075540,075708,075813,075930,080214,080414,080625,080825,081057,081224,081257,081352,081541,081625,081709,082110,082237,082415,082648,082825,083119,083551,083657,083813
12,MX4535-1,080519,080730,080814,080930,081108,081319,081614,081825,081931,082037,082143,082248,082448,082542,082615,083025,083152,083424,083813,084003,084119,084446,084602,084740
13,MX3651-1,081257,081458,081603,081720,081920,082027,082332,082426,082658,082804,082920,083025,083225,083319,083403,083802,083919,084236,084551,084740,084909,085311,085430,085621
14,MX3783-1,082437,082604,082720,082825,083014,083130,083457,083624,083857,084025,084141,084236,084413,084541,084624,085036,085154,085503,085739,085933,090305,090624,090751,090941
15,MX4041-1,084846,084941,085058,085154,085441,085609,085933,090029,090305,090422,090529,090602,090730,090846,090908,091330,091445,091753,092038,092230,092513,092956,093123,093357
16,MX4159-1,085441,085547,085643,085800,090007,090135,090507,090624,090730,090824,090941,091025,091203,091340,091424,091858,092016,092357,092640,092807,092945,093452,093609,093747
17,MX4338-1,090219,090327,090422,090507,090646,090802,091119,091235,091330,091435,091550,091635,091837,092016,092122,092607,092756,093018,093357,093546,093757,094303,094419,094557
18,MX4021-1,,,,,,,,,,,,,,,,090602,090740,091003,091319,091456,091909,092324,092440,092629
19,MX4365-1,091141,091224,091330,091413,091625,091815,092133,092218,092324,092440,092545,092640,092818,092924,093029,093430,093557,093830,094135,094335,094513,094913,095041,115611
20,MX4383-1,091635,091826,091920,092016,092208,092335,092651,092829,092924,093040,093134,093228,093441,093524,093609,093957,094135,094441,094724,094924,095208,100004,100121,100216
21,MX4388-1,092346,092451,092545,092713,092924,093123,093430,093619,093725,093819,093852,093935,094114,094219,094303,094651,094808,095052,095313,095452,095717,100628,100744,100944
22,MX4458-2,094114,094313,094357,094502,094702,094830,095124,095313,095419,095525,095622,095717,095834,095953,100059,100511,100649,100933,101357,101441,102106,102824,102919,103119
23,MX4535-2,094935,095030,095135,095302,095514,095633,100026,100227,100333,100500,100606,100711,100901,100955,101050,101503,101621,101949,102350,102530,103057,103651,103840,104020
24,MX4551-0,095908,100026,100132,100300,100511,100649,100933,101155,101419,101536,101654,101800,101949,102139,102234,102708,102846,103220,103724,103913,104432,105217,105345,105525
25,MX3651-2,100300,100500,100617,100711,100849,101039,101333,101536,101800,101905,102011,102128,102307,102435,102508,102930,103046,103419,103735,103924,104622,105631,105759,105915
26,MX3783-2,101144,101312,101408,101514,101654,101905,102213,102329,102541,102635,102741,102908,103057,103209,103303,103702,103829,104052,104314,104505,105345,110315,110433,110600
27,MX4021-2,103035,103141,103253,103441,103630,103829,104158,104336,104600,104749,104906,105012,105141,105323,105419,105842,110010,110315,110749,111032,111634,112235,112351,112552
28,MX4159-2,104231,104325,104421,104527,104716,104854,105217,105301,105525,105704,105810,105915,110043,110159,110242,110654,110821,111137,111538,111739,112402,112920,113036,113258
29,MX4598-0,104749,104950,105056,105239,105536,105810,110221,110411,110633,110759,110905,111021,111222,111327,111411,111844,112014,112402,112719,112909,113247,113752,113908,114121
30,MX4041-2,,,,,,,,,,,,,,,105631,110053,110221,110527,110926,111327,111823,112246,112402,112624
31,MX4338-2,,110053,110148,110304,110506,110611,110926,111137,111400,111505,111612,111656,111834,112014,112047,112530,112646,113003,113436,113657,114038,114611,114706,114812
32,MX4383-2,111855,112014,112057,112152,112319,112530,112909,113025,113236,113352,113519,113625,113752,113919,114014,114431,114611,114905,115400,115549,115905,120347,120442,120619
33,MW3974-0,112741,112909,113025,113153,,,113908,114121,114357,114515,114644,114750,,115043,115126,115600,115800,120126,120525,,121136,121631,121737,121904
34,MX4458-3,112920,113204,113247,113403,113519,113708,114003,114143,114357,114526,114644,114717,114844,114949,115054,115516,115727,120104,120504,120703,121042,121609,121726,121831
35,MX4388-2,114121,114537,114633,114739,114927,115116,115433,115622,115854,115959,120115,120220,120325,120453,120536,120936,121042,121326,121653,121842,122201,122731,122848,123004
36,MP5823-0,114431,114844,115000,115105,115306,115516,115811,120021,120242,120420,120619,120852,121031,121147,121220,121653,121842,122149,122447,122625,123059,123819,123936,124113
37,MX4551-1,120115,120231,120347,120514,120703,120831,121147,121326,121536,121831,122149,122307,122458,122636,122731,123205,123419,123819,124358,124538,125109,125814,130027,130157
38,MX4535-3,121220,121347,121431,121558,121758,122009,122307,122425,122658,122837,123132,123324,123514,123630,123725,124147,124325,124633,124931,125130,125542,130229,130346,130514
39,MX3651-3,122826,123026,123121,123251,123558,123725,124102,124304,124528,124706,124813,125036,125214,125342,125436,125909,130038,130503,130852,131125,131747,132326,132443,132654
40,MX3783-3,123735,123957,124102,124253,124455,124611,124952,125046,125258,125447,125720,125847,130015,130208,130240,130714,130841,131125,131452,131620,132043,132527,132643,132822
41,MX4598-1,124802,125014,125130,125225,125404,125520,125836,125953,130218,130408,130630,130809,130947,131125,131241,131653,131830,132137,132454,132559,132949,133613,133752,134025
42,MX4021-3,130100,130218,130313,130452,130725,130925,131303,131441,131725,131916,132243,132410,132621,132759,132844,133330,133457,133835,134248,134427,134755,135358,135537,135748
43,MX4041-3,130324,130503,130619,130736,130914,131041,131409,131503,131725,131916,132254,132516,132716,132844,132917,133402,133551,133846,134321,134544,134913,135610,135737,135950
44,MX4159-3,131052,131158,131314,131420,131620,131809,132054,132221,132443,132559,132906,133045,133224,133351,133446,133919,134047,134427,134840,134945,135323,135939,140046,140248
45,MX4338-3,132348,132505,132548,132643,132833,133001,133246,133341,133602,133741,133857,134047,134237,134416,134522,134956,135134,135453,135843,140003,140309,140911,141038,141218
46,MX4365-2,132822,132906,133012,133117,133308,133402,133719,133857,134131,134310,134427,134522,134712,134935,135029,135453,135621,140046,140447,140554,141005,141524,141630,141758
47,MX4383-3,133529,133613,133657,133813,133919,134025,134321,134438,134712,134851,135029,135218,135358,135515,135610,140024,140154,140458,140849,141038,141641,142207,142357,142546
48,MX4388-3,134449,134606,134701,134744,134945,135156,135526,135737,135843,140003,140141,140320,140509,140648,140732,141144,141312,141546,141841,141957,142302,142936,143041,143252
49,MX4458-4,135431,135716,135810,135939,140130,140237,140605,140710,140933,141122,141345,141703,141852,142019,142113,142524,142652,142958,143431,143611,144104,144645,144815,145016
50,MX4551-2,140732,140849,140943,141049,141302,141429,141736,141830,142052,142313,142502,142642,142820,143020,143114,143548,143738,144020,144434,144634,145409,145942,150058,150253
51,MX4535-4,141608,141808,141925,142030,142229,142334,142725,142925,143158,143335,143559,143810,143959,144137,144233,144706,144910,145240,145632,145833,150358,151032,151204,151425
