,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
10,MW2780-1,082950,083023,083230,083443,083728,084035,084301,084346,084525,084620,084738,084834,085023,085343,085734,085839,085923,090029,090123,090326,090420,090559,090738,090951,091023,091226,091342,091415,091616,091700,091744,091817,091901,092017,092123,092358,092504,092715,092813,092930,093003,093130,093249,093640,093818,093945,094242,094337,094537,094643,094738,094811,095353,095605,095743,095921,100028,100144,100335,100442,100621,100716,100835,101349,101614,101804,101921,102026,102216,102406,102523,102650,102829,103102,103305,103433
11,MS2259-1,,085034,085226,085500,085734,090040,090231,090453,,,,090951,091118,091459,091839,091945,092039,,,,092537,,092941,093130,093203,093449,093534,093629,093851,093934,094019,094136,094147,094220,094315,094559,094716,,095055,095202,095225,095353,095459,095943,100112,100313,100632,100749,100824,101036,101141,101231,101932,102143,102355,102523,102650,102807,102957,103113,103244,103327,103517,104014,104345,104714,104903,105115,105236,105437,105616,105806,110007,110403,110531,110754
12,MW3430-1,,091202,091331,091543,091839,092155,092304,092358,092610,092715,092857,093003,093108,093449,093851,094041,094125,094231,094337,094515,094610,094727,094811,095149,095225,095448,095605,095710,095921,100017,100101,100206,100229,100302,100409,100716,100919,101119,101203,101315,101400,101528,101636,102015,102238,102439,102807,102924,103040,103254,103411,103455,104058,104345,104557,104714,104830,104936,105115,105225,105353,105448,105627,110125,110436,110615,110806,110911,111101,111341,111436,111604,111753,112121,112229,112346
13,MW2856-1,,093511,093713,093924,094231,094431,094632,094738,095055,095128,095342,095510,095710,100017,100431,100610,100705,100802,100908,101108,101203,101400,101603,101804,101859,102037,102216,102249,102512,102545,102618,102807,102829,102902,102957,103244,103444,103602,103708,103825,103858,104036,104131,104513,104714,104903,105126,105258,105437,105543,105638,105711,110114,110403,110520,110659,110806,110922,111028,111145,111246,111341,111520,112016,112240,112408,112514,112630,112809,112937,113126,113245,113424,113658,113804,114110
14,MW3053-1,,095815,100006,100302,100610,100857,101108,101220,101550,101647,101910,102026,102143,102523,102913,103040,103124,103305,103349,103506,103602,103741,104003,104152,104228,104418,104535,104629,104746,104841,104936,105031,105115,105137,105247,105554,105817,110051,110157,110306,110339,110520,110627,,111006,111213,111615,111710,111848,112005,112049,112132,112536,112820,113054,113234,113402,113508,113625,113720,113836,113931,114059,114545,114829,115040,115242,115358,115536,115653,115801,115928,120057,120430,120558,120728
15,MW3528-1,101815,102205,102450,102650,102807,103102,103316,103433,103719,103752,103931,104036,104141,104535,104936,105126,105225,105331,105426,105554,105649,105912,110136,110403,110458,110648,110806,110911,111050,111123,111213,111308,111341,111414,111542,111848,111954,112229,112335,112441,112525,112725,112831,112948,113212,113350,113647,113804,113931,114154,114322,114406,114829,115124,115326,115453,115631,115750,115928,120035,120141,120239,120356,120857,121203,121415,121543,121722,121902,122052,122307,122447,122710,123041,123146,123318
16,MW2390-2,,104333,104535,104830,105126,105331,105511,105616,105839,105923,110040,110136,110328,110659,111050,111235,111257,111403,111509,111710,111753,111943,112143,112335,112430,112630,112747,112842,113043,113126,113212,113340,113424,113446,113603,113836,114026,114216,114417,114512,114545,114756,114946,115547,115823,115950,120301,120408,120536,120803,120919,120952,121354,121605,121744,121851,122008,122126,122328,122447,122648,122805,122933,123413,123658,123858,124005,124133,124315,124516,124611,124739,124919,125313,125452,125631
17,MS5097-2,,110509,110627,110955,111123,111509,111553,111721,112038,112132,112324,112430,112536,112842,113234,113402,113457,113614,113636,113836,113920,114110,114322,114534,114606,114818,114946,115019,115253,115348,115453,115559,115631,115704,115812,120108,120228,120430,120536,120642,120728,120846,121014,121152,121354,121511,121829,121945,122041,122148,122245,122328,122732,122956,123210,123307,123508,123636,123815,123909,124016,124133,124315,124835,125120,125335,125525,125728,125906,130024,130057,130315,130433,130656,130825,130953
18,MW2780-2,,112853,113137,113424,113709,113953,114205,114406,114734,114840,115019,115135,115337,115739,120130,120312,120408,120536,120642,120836,120941,121215,121438,121628,121700,121851,122008,122041,122256,122403,122436,122553,122626,122805,122956,123340,123540,123836,123931,124049,124122,124242,124348,124706,124835,125014,125251,125419,125558,125704,125855,125950,130444,130645,130847,130942,131131,131220,131410,131443,131632,131739,131939,132438,132745,132946,133135,133303,133453,133559,133739,133919,134108,134331,134510,134648
19,MS2259-2,,115007,115242,115431,115642,115950,120046,120345,,120653,120813,120941,121130,121511,121829,122041,122126,122245,122317,122509,122604,122816,123041,123244,123340,123519,123647,123731,123931,124111,124219,124315,124348,124443,124600,124919,125131,,125419,125547,125631,125844,125950,130203,,,130836,130953,131109,131337,131516,131600,,132331,132522,132639,132807,132902,133052,133135,133358,133442,133610,134108,134404,134659,134753,134911,135100,135301,135451,135630,135937,140243,140400,140611
20,MW3430-2,,121141,121438,121711,122019,122350,122458,122911,123329,123424,123625,123708,123825,124208,124611,124750,124835,124952,125120,125302,125346,125547,125812,130013,130046,130230,130326,130422,130601,130645,130728,130836,130909,130931,131120,131443,131643,131855,131950,132120,132214,132342,132449,132807,133030,133157,133504,133621,133715,133941,134046,134130,134604,134900,135049,135206,135323,135429,135545,135704,135831,135937,140106,140622,140930,141228,141439,141555,141756,141901,141955,142124,142242,142632,142908,143025
21,MW2856-2,,123307,123551,123804,123954,124254,124549,124952,125346,130230,130623,130750,130825,131153,131549,131716,131750,131855,131928,132131,132225,132438,132701,132913,132946,133125,133219,133303,133431,133504,133548,133715,133728,133801,133845,134141,134331,134520,134637,134720,134804,135006,135100,135440,135630,140043,140400,140506,140655,140930,141058,141131,141544,141817,142029,142135,142242,142348,142548,142643,142813,142908,143036,143542,143859,144155,144325,144431,144538,144728,144847,145109,145513,145926,150115,150221
22,MW3053-2,124930,125153,125441,125704,125917,130252,130717,131326,131643,131750,131950,132120,132309,132711,133125,133252,133336,133515,133621,133801,133845,134108,134342,134553,134648,134827,134955,135049,135250,135345,135440,135545,135556,135630,135759,140106,140327,140550,140706,140824,140857,141058,141205,141756,141934,142103,142410,142537,142739,143014,143142,143215,143626,144059,144240,144325,144504,144610,144728,144836,145004,145058,145312,145831,150126,150402,150508,150625,150816,151006,151101,151302,151451,151852,152009,152304
23,MW2390-3,,131537,131750,131950,132236,132511,132701,133114,133336,133442,133548,133643,133801,134141,134510,134648,134731,134849,134944,135133,135239,135440,135715,135904,135937,140211,140349,140455,140611,140717,140751,140835,140908,140941,141047,141428,141555,141723,141828,141912,141945,142135,142304,143142,143426,143615,144038,144155,144240,144504,144610,144654,145120,145334,145534,145651,145809,145948,150126,150244,150413,150519,150647,151134,151440,151713,151841,151947,152136,152315,152515,152632,152826,153242,153537,153823
24,MS5097-3,133431,133632,133739,133856,134024,134404,134604,135006,135334,135429,135523,135715,135916,140243,140633,140824,140908,141025,141058,141250,141333,141555,141756,142007,142041,142231,142505,142621,142824,142857,143014,143058,143142,143309,143509,143837,144016,144133,144251,144431,144504,144803,144920,145025,145216,145334,145640,145747,145915,150031,150137,150233,150732,150955,151218,151324,151619,151724,151925,152020,152125,152231,152420,152954,153348,153644,153823,153950,154202,154319,154447,154647,154921,155333,155535,155736
25,MW2780-3,135556,135927,,,140706,140930,141153,141501,141839,141945,142146,142315,142505,142857,143309,143437,143531,143659,143815,144005,144059,144302,144515,144716,144750,144920,145047,145131,145301,145355,145523,145713,145747,145915,150020,150338,150519,150721,150816,150933,151028,151229,151335,151630,151852,152053,152420,152526,152716,152943,153112,153156,153622,153856,154035,154202,154341,154447,154614,154720,154910,154954,155121,155557,155830,160009,160220,160337,160504,160633,160803,161048,161501,161927,162223,162351
26,MS2259-3,,142029,142326,142548,142835,143142,143259,143626,,144016,144155,144251,144420,144825,145216,145418,145502,145629,145725,145904,150009,150159,150436,150625,150658,150838,151006,151050,151251,151408,151524,151735,151819,151947,152125,152431,152621,,152910,153027,153112,153304,153410,153801,153950,154246,154447,154552,154742,155016,155121,155206,155608,155819,160020,160136,160304,160348,160527,160633,160803,160847,161015,161534,161853,162106,162223,162351,162520,162648,162910,,163251,163821,163948,164105
27,MW3430-3,,143859,144027,144313,144643,144953,145047,145250,145502,145607,145758,145936,150104,150436,150838,150944,151028,151218,151302,151513,151619,151852,152114,152304,152358,152548,152716,152751,152932,153005,153100,153231,153315,153337,153454,153812,153950,154235,154319,154425,154458,154658,154815,155111,155239,155429,155747,155830,155914,160136,160253,160337,160728,160942,161132,161239,161417,161620,161759,161843,162022,162055,162245,163005,163302,163557,163759,163904,164116,164222,164316,164455,164813,165406,165640,165852
28,MW2856-3,150424,150732,151028,151229,151546,152009,152114,152315,152643,152740,152932,153049,153134,153526,153950,154140,154257,154447,154603,154848,154932,155206,155451,155714,155747,155936,160042,160136,160326,160409,160453,160600,160656,160717,160825,161143,161333,161512,161642,161737,161821,162000,162128,162307,162542,162720,163016,163122,163251,163524,163641,163726,164254,164623,164802,164930,165058,165215,165354,165500,165618,165713,165830,170340,170636,170827,171006,171123,171251,171502,171631,171907,172143,172654,172814,173004
29,MW3053-3,152526,152910,153218,153504,153739,154224,154330,154458,154910,155005,155155,155239,155323,155736,160147,160337,160431,160549,160656,160920,161015,161450,161726,161938,162022,162212,162340,162436,162552,162658,162815,163016,163111,163239,163357,163641,163759,163959,164105,164200,164232,164411,164506,164612,164740,165014,165406,165500,165651,165757,165926,165959,170458,170720,170922,171028,171145,171251,171440,171535,171653,171739,171918,172410,172621,172750,172847,173015,173121,173313,173429,173608,174032,174618,174746,175125
30,MW5936-0,,,,154436,154720,155038,155133,155250,155451,155546,155725,155925,155947,160304,160656,160836,160920,161059,161154,161450,161545,161810,162055,162234,162307,162436,162552,162636,162742,162837,162910,163027,163133,163251,163440,163748,163915,164127,164211,164327,164400,164539,164634,165014,165131,165248,165607,165713,165841,165948,170044,170117,170603,170816,170944,171112,171207,171302,171440,171535,171631,171728,171856,172410,172716,172942,173121,173251,173502,173608,173819,173947,174247,174746,174936,175244
31,MW2390-4,154753,155301,155524,155830,160042,160453,160549,160706,161048,161154,161355,161439,161620,162044,162458,162636,162720,162848,162932,163144,163228,163440,163703,163915,163948,164138,164243,164349,164455,164539,164612,164729,164813,164930,165047,165406,165511,165713,165830,165926,170011,170201,170256,170625,170838,170911,171302,171418,171620,171856,172025,172109,172559,172847,173048,173216,173335,173418,173608,173714,173841,173925,174054,174618,174914,175137,175255,175400,175539,175826,180027,180205,180430,181017,181219,181421
32,MW3528-2,,160836,161037,161250,161631,161938,162150,162318,162542,162709,162826,162932,163100,163513,163915,164116,164222,164400,164506,164645,164740,165003,165248,165500,165607,165757,165937,170022,170128,170223,170318,170425,170531,170625,170742,171101,171251,171451,171609,171715,171750,172014,172120,172504,172654,172750,173121,173240,173418,173714,173903,173947,174512,174757,175009,175125,175244,175400,175550,175646,175815,175910,180049,180631,181039,181348,181527,181728,181856,182119,182319,182541,182815,183312,183512,183640
33,MS5097-4,,162436,162636,162826,163038,163407,163535,163726,163904,163948,164148,164305,164433,164750,165131,165321,165417,165618,165713,165903,165959,170256,170552,170753,170816,170955,171101,171134,171240,171313,171356,171557,171642,171812,171918,172154,172324,172621,172716,172836,172920,173132,173240,173619,173736,173819,174212,174320,174428,174713,174852,174958,175422,175804,180016,180111,180324,180430,180609,180715,180836,180932,181123,181622,181950,182130,182257,182414,182541,182742,182848,183027,183407,183936,184137,184338
34,MW5645-0,,163759,163948,164127,164411,164729,164919,165047,165321,165417,165522,165651,165830,170212,170614,170753,170838,170955,171101,171335,171407,171609,171812,172036,172120,172312,172537,172621,172728,172803,172858,172953,173037,173216,173346,173630,173809,174021,174117,174235,174320,174512,174640,174914,175147,175244,175550,175646,175826,180111,180250,180335,180836,181050,181305,181421,181706,181812,181939,182046,182225,182319,182509,183038,183334,183545,183735,183841,184105,184221,184411,184506,184646,185335,185513,185653
35,MW2780-4,165332,165629,165830,170106,170509,170900,170955,171134,171324,171429,171631,171739,171929,172312,172716,172836,172920,173037,173121,173302,173356,173608,173903,174117,174139,174309,174512,174607,174746,174841,174958,175147,175222,175306,175411,175731,175910,180133,180216,180324,180357,180515,180609,180921,181112,181219,181611,181717,181834,182108,182257,182330,182815,183016,183217,183356,183534,183618,183808,183914,184032,184126,184327,184826,185111,185313,185429,185610,185704,185821,185949,190116,190233,190541,190731,191026
36,MS2259-4,,172025,172250,172432,172931,173216,173356,173535,173652,173714,173841,173958,174150,174512,174903,175042,175159,175244,175338,175539,175635,175921,180049,180301,180335,180526,180609,180653,180814,180909,180943,181134,181219,181305,181410,181717,181856,182119,182152,182236,182330,182436,182603,182658,182837,182859,183239,183356,183440,183713,183830,183903,,184539,184708,184826,184943,185038,185154,185251,185346,185440,185621,190244,190647,190920,191059,191154,191335,191621,191716,,192047,,192515,192729
37,MW3430-4,173958,174150,174343,174618,174841,175159,175422,175602,175848,175932,180133,180205,180346,180715,181101,181208,181243,181359,181454,181655,181739,182024,182246,182436,182509,182636,182742,182815,182921,183016,183122,183206,183250,183418,183534,183830,184021,184221,184305,184349,184422,184550,184646,184921,185111,185207,185440,185525,185621,185904,190043,190116,190625,190836,191026,191121,191216,191302,191430,191514,191633,191716,191835,192302,192620,192836,192941,193047,193216,193324,193441,193547,193715,193853,193937,194138
38,MW2856-4,,180312,180453,180715,181123,181421,181611,181801,182108,182203,182330,182425,182530,182921,183312,183450,183545,183651,183735,183925,184032,184349,184657,184921,184943,185133,185251,185418,185536,185621,185715,185759,185832,185916,190021,190402,190614,190803,190909,191004,191037,191251,191357,191536,191751,191846,192120,192251,192420,192525,192653,192740,193250,193503,193704,193821,193937,194054,194247,194352,194509,194604,194720,195215,195510,195732,195943,200050,200218,200335,200441,200558,200715,200949,201138,201255
39,MW5936-1,,182658,182826,183049,183301,183450,183640,183958,184422,184517,184708,184816,184932,185324,185704,185832,185904,190021,190105,190317,190350,190603,190909,191110,191143,191335,191441,191536,191716,191802,191846,192003,192036,192216,192335,192704,192857,193003,193109,193228,193301,193419,193525,193853,194033,194116,194447,194552,194625,194858,195015,195048,195532,195754,195933,200039,200145,200229,200346,200452,200620,200715,200843,201339,201624,201825,201931,202109,202153,202248,202346,202504,202620,202854,202949,203054
40,MW3053-4,184010,185038,185346,185525,185916,190244,190339,190446,190731,190847,191059,191205,191346,191716,192109,192251,192335,192442,192536,192715,192803,193025,193228,193441,193514,193642,193810,193915,194127,194236,194320,194414,194447,194614,194753,195142,195310,195532,195615,195732,195816,195943,200050,200156,200419,200547,200843,200949,201105,201339,201528,201613,202120,202408,202537,202653,202759,202905,203054,203138,203305,203411,203600,204047,204342,204615,204743,204848,205100,205217,205324,205514,205632,205824,205941,210109
41,MW2390-5,191239,191716,191930,192109,192431,192729,192930,193036,193250,193346,193503,193547,193726,194054,194447,194625,194658,194837,194920,195110,195153,195332,195543,195805,195900,200039,200156,200302,200514,200609,200715,200832,200927,201000,201105,201412,201550,,201920,202014,202036,202215,202312,202631,202759,202843,203105,203211,203327,203600,203655,203739,204214,204459,204648,204754,204921,205016,205217,205301,205357,205452,205643,210142,210500,210649,210755,210902,211125,211349,211517,211625,211742,211932,212100,212229
42,MS5097-5,,194138,194320,194509,194815,195142,195259,195437,195615,195721,195900,195943,200028,200346,200726,200905,201000,201117,201233,201401,201445,201635,201836,202036,202120,202301,202420,202453,202609,202653,202748,202905,202949,203032,203127,203433,203600,203823,203856,204003,204047,204214,204309,204659,204837,205005,205335,205430,205548,205813,205941,210025,210500,210700,210840,210946,211137,211231,211443,211550,211658,211815,211943,212441,212735,212915,213043,213222,213350,213648,213828,213956,214147,214327,214433,214623
43,MW5645-1,,200039,200156,200408,200514,200748,200843,201000,201306,201401,201540,201635,201803,202142,202547,202704,202748,202916,203011,203138,203222,203411,203655,203856,203939,204120,204225,204309,204509,204604,204659,204754,204837,205016,205133,205441,205621,205750,205857,210014,210047,210204,210331,210700,210851,211019,211316,211421,211625,211848,212016,212100,212535,212746,212926,213054,213200,213317,213456,213615,213743,213839,214029,214528,214847,215110,215259,215427,215616,215806,215912,220029,220218,220431,220549,220729
44,MW2780-5,,202237,202453,202653,202854,203054,203316,203444,203644,203823,203950,204047,204214,204615,205005,205133,205206,205346,205430,205621,205705,205846,210130,210320,210353,210522,210627,210711,210902,210946,211019,211158,211231,211327,211432,211731,211921,212100,212155,212313,212346,212452,212546,212904,213139,213222,213551,213721,213850,214114,214305,214349,214803,214953,215132,215226,215332,215438,215627,215722,215850,215956,220134,220633,220940,221118,221308,221437,221638,221922,222040,222219,222336,222515,222715,222843
45,MS2259-5,204036,204203,204404,204509,204754,205133,205206,205357,205548,205621,205919,210003,210204,210605,211019,211125,211209,211316,211410,211539,211636,211859,212100,212251,212324,212452,212608,212652,212821,212915,212948,213043,213127,213306,213401,213648,213934,,214135,214231,214316,214422,214528,214953,215132,,215500,215555,215722,215956,220113,220207,220655,220835,221035,221203,221330,221437,221616,221700,221817,221922,222040,222537,222854,223106,223236,223352,223520,223827,223933,224050,224123,224409,224621,224726
46,MW3430-5,205802,210014,210236,210416,210544,210711,210913,211019,211327,211359,211539,211625,211804,212111,212503,212608,212641,212746,212821,213010,213043,213222,213456,213659,213754,213934,214040,214135,214253,214338,214411,214539,214623,214645,214752,215059,215215,215416,215522,215627,215722,215817,215912,220029,220207,220325,220600,220706,220835,221056,221258,221341,221733,221912,222040,222146,222241,222336,222526,222620,222738,222821,222949,223425,223710,223933,224112,224218,224324,224504,224537,224643,224748,225044,225149,225306
47,MW3053-5,210130,212133,212302,212503,212703,212915,213211,213350,213615,213659,213839,214029,214231,214656,215121,215249,215332,215500,215544,215722,215806,215956,220229,220454,220538,220717,220845,220940,221140,221258,221330,221532,221616,221755,221901,222135,222314,222453,222559,222715,222810,222916,223022,223331,223447,223604,223911,224006,224207,224442,224548,224621,225033,225306,225445,225550,225635,225719,225859,225954,230100,230154,230251,230725,230958,231125,231221,231327,231455,231550,231647,231741,231859,232121,232314,232409
48,MW2390-6,213754,214018,214242,214455,214623,214909,215015,215059,215310,215405,215555,215649,215839,220252,220655,220813,220835,220940,221046,221214,221308,221532,221733,221944,222018,222146,222252,222347,222537,222620,222715,222832,222916,223055,223202,223531,223721,223911,224017,224134,224207,224314,224431,224726,224949,225127,225412,225507,225657,225803,225859,225943,230419,230641,230831,230925,231020,231103,231232,231327,231433,231506,231630,232143,232431,232643,232751,232857,232941,233036,233238,233343,,,,
49,MS5097-6,,220252,220611,220740,220951,221426,221733,222007,222252,222347,222515,222620,222821,223236,223659,223816,223849,224006,224101,224240,224335,224537,224737,225000,225033,225200,225317,225412,225507,225550,225614,225646,225730,225803,225910,230229,230430,230652,230725,230820,230852,230958,231103,231528,231658,231803,232111,232230,232325,232548,232654,232729,233154,233416,,,,,,,,,,,,,,,,,,,,,,
50,MW5645-2,222336,222631,222821,223022,223331,223615,223838,224145,224515,224610,224737,224822,224854,225255,225635,225742,225803,225921,230005,230143,230229,230430,230620,230831,230903,231031,231147,231232,231400,231444,231517,231709,231752,231814,231921,232230,232420,232548,232632,232729,232802,232919,233025,233321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MW2780-6,224017,224251,224526,224643,224843,225211,225434,225539,225803,225859,230049,230143,230302,230620,230958,231125,231147,231305,231411,231550,231647,231837,232015,232205,232241,232420,232515,232559,232751,232835,232919,233014,233059,233132,233238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,MS2259-6,,230547,230641,230914,231031,231422,231630,231752,232038,232121,232314,232442,232643,232952,233354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,MW3430-6,232952,233110,233205,233332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
