,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4598-0,,,,,,,,,,,,,,,,,,,,,070106,070212,070316,070453
1,MX3651-0,,,,,,,,,,,,070106,070201,070327,070410,070819,070945,071206,071512,071711,071911,072344,072503,072725
2,MX4021-0,,,,,,070106,070255,070359,070620,070735,070840,070934,071111,071206,071250,071700,071827,072205,072441,072619,072852,073418,073556,073838
3,MX4159-0,070359,070453,070631,070757,070934,071100,071544,071700,071805,071900,072005,072111,072300,,072452,072935,073112,073440,073806,074006,074344,074816,074932,075402
4,MX4338-0,070956,071050,071206,071311,071501,071628,071933,072049,072311,072407,072524,072608,072819,072913,072957,073418,073629,074051,074627,075130,075950,080320,080439,080816
5,MX4383-0,072429,072514,072619,072714,072852,073123,073501,073629,073734,073838,073934,074019,074218,074417,074533,075015,075203,075918,080522,081132,081530,082124,082313,082515
6,MX1197-0,074827,074921,075047,075141,075319,075518,075918,080026,080248,080428,080544,080711,080849,081038,081132,081605,081744,082208,082726,083136,083913,084356,084533,084849
7,MX4535-0,075834,080015,080121,080215,080439,080606,081005,081215,081458,081605,081712,081900,,082313,082409,082904,083103,083829,084302,084733,085259,085816,085953,090236
8,MX4551-0,080026,080320,080417,080606,080838,080954,081248,081426,081701,081839,082018,082124,082442,082715,082820,083241,083430,084102,084512,085059,085700,090120,090246,090541
9,MX4598-1,080700,080827,080932,081110,081331,081530,081839,082029,082135,082251,082409,082537,082758,083103,083208,083630,083808,084312,084744,085121,085859,090131,090257,090626
10,MX4614-0,081542,081638,081734,081839,082018,082157,082452,082631,082853,082947,083052,083252,083441,083641,083808,084251,084428,084910,085237,085556,,090541,090720,091051
11,MX3651-1,083935,084228,084312,084428,084555,084806,085143,085226,085450,085711,085827,085953,090152,090330,090415,090839,091029,091355,091651,091904,092301,092721,092858,093058
12,MX4021-1,085354,085617,085722,085910,090058,090246,090615,090816,091051,091218,091323,091429,091630,091830,091936,092417,092616,093015,093413,093614,093845,094214,094340,094602
13,MX3783-0,090615,090828,090934,091018,091207,091344,091724,091841,092103,092240,092345,092439,092648,092753,092826,093235,093402,093635,093928,094119,094519,095046,095235,095412
14,MX4159-1,092356,092511,092616,092710,092910,093015,093246,093456,093614,093657,093801,093856,094036,094152,094225,094634,094803,095246,095611,095821,100146,100806,100901,101016
15,MX4338-1,092522,092826,092921,093026,093214,093402,093718,093845,094108,094236,094340,094424,094551,094718,094803,095235,095402,095705,100114,100313,100556,101215,101320,101447
16,MX4365-0,092858,093225,093319,093424,093614,093751,094119,094236,094457,094645,094750,094824,095035,095203,095246,095655,095831,100125,100556,100639,101110,101730,101857,102035
17,MX4383-1,093603,093708,093751,093918,094057,094257,094551,094634,094846,095002,095118,095213,095340,095506,095600,100020,100157,100523,100922,101110,101342,101940,102057,102319
18,MX1197-1,095622,095810,095904,100009,100146,100302,100711,100850,101059,101215,101320,101436,101614,101752,101846,102257,102447,102816,103237,103426,103752,104224,104341,104540
19,MX4535-1,100041,100240,100407,100512,100744,100922,101237,101414,101636,101803,101908,102002,102140,102308,102403,102838,103005,103227,103615,103803,104035,104529,104657,104846
20,MX4551-1,100335,100418,100512,100639,100839,101027,101320,101414,101647,101824,101929,102057,102235,102340,102414,102900,103049,103426,103803,103952,104234,104929,105056,105235
21,MW5425-0,100451,100722,100828,100922,101110,101309,101636,101752,101857,102002,102202,102257,102425,102530,102616,103027,103154,103437,103919,104014,104402,104929,105056,105235
22,MX4598-2,100733,101110,101153,101248,101403,101603,101940,102140,102403,102519,102627,102721,102922,103016,103100,103509,103647,104046,104413,104613,104918,105408,105525,105726
23,MX4614-1,101059,101541,101657,101741,101835,102002,102340,102530,102627,102732,102816,102911,103111,103216,103237,103658,103836,104118,104551,104657,105056,105525,105726,105925
24,MW2780-0,102308,102436,102530,102638,102911,103122,103426,103636,103909,104046,104202,104307,104435,104602,104646,105118,105246,105535,105935,110136,110502,111110,111226,111458
25,MW5112-0,103005,103321,103404,103459,103625,103803,104140,104234,104446,104540,104657,104813,104951,105107,105202,105621,105758,110114,110545,110639,111154,111909,112016,112237
26,MX3651-2,103709,103909,103952,104046,104245,104435,104729,104940,105213,105344,105441,105610,105758,105935,110020,110451,110629,110933,111353,111447,111858,112521,112648,112858
27,MW3528-0,104057,104318,104413,104508,104729,104940,105246,105344,105557,105726,105841,105935,110125,110241,110346,110806,111005,111331,111730,111931,112310,112942,113110,113309
28,MW5191-0,104446,104718,104813,104918,105202,105344,105736,105903,110125,110313,110419,110524,110712,110828,110911,111342,111509,111742,112059,112259,112604,113237,113353,113531
29,MW5264-0,105758,105925,110031,110136,110419,110629,110922,111027,111248,111425,111541,111647,111825,112005,112059,112532,112720,113215,113603,113802,114140,114654,114809,114957
30,MW5346-0,110733,111342,111447,111530,111730,111836,112132,112310,112543,112720,112847,112942,113120,113237,113320,113730,113856,114234,114715,114820,115156,115733,115859,120015
31,MX3783-1,,,111059,111154,111342,111425,111720,111931,112027,112154,112248,112343,112510,112615,112648,113059,113248,113636,114129,114140,114632,115113,115239,115451
32,MX4338-2,111647,111858,111953,112110,112310,112510,112825,113048,113309,113436,113531,113636,113802,113907,113951,114411,114538,114842,115239,115323,115743,120214,120330,120551
33,MX4021-2,112532,112659,112836,112931,113142,113320,113740,113824,114046,114256,114422,114527,114715,114831,114903,115323,115512,115859,120247,120446,120717,121241,121407,121545
34,MX4365-1,113802,114212,114256,114411,114621,114820,115134,115312,115534,115722,115837,115943,120120,120236,120341,120800,120938,121324,121734,121932,122247,122836,122954,123121
35,MX4159-2,115019,115145,115239,115408,115700,115859,120142,120236,120457,120706,120800,120905,121125,121230,121252,121723,121900,122153,122553,122647,123016,123501,123617,123826
36,MX4383-2,121418,121701,121755,122005,122236,122352,122752,122858,123121,123249,123512,123617,123805,124025,124119,124624,124833,125243,125608,125817,130144,130647,130836,131058
37,MX1197-2,122437,122520,122647,122814,123048,123121,123450,123606,123826,124014,124119,124224,124436,124551,124645,125105,125254,125651,130101,130205,130520,130942,131047,131214
38,MX4535-2,123227,123439,123545,123711,124014,124119,124447,124717,124950,125138,125254,125420,125619,125734,125828,130321,130520,130931,,131550,131835,132203,132329,132540
39,MW5425-1,124939,125105,125149,125304,125358,125514,125839,130028,130248,130415,130531,130636,130803,130921,131004,131413,131550,131940,132340,132436,132846,133246,133402,133550
40,MX4598-3,130216,130353,130447,130615,130803,130931,131236,131330,131550,131752,131929,132057,132308,132351,132436,132846,133024,133413,133751,133845,134151,134540,134707,134844
41,MX4614-2,130553,131047,131131,131308,131507,131602,131846,132046,132140,132308,132402,132446,132602,132707,132739,133140,133257,133624,133940,134024,134307,134750,134918,135117
42,MW5112-1,131657,131857,132024,132130,132319,132425,132813,133013,133246,133424,133539,133635,133823,134013,134107,134540,134728,135044,135400,135558,135956,140459,140625,140825
43,MX3651-3,132319,132540,132645,132802,132941,133140,133456,133602,133823,133951,134056,134212,134413,134519,134551,135012,135212,135453,135851,135956,140342,140952,141108,141342
44,MX4021-3,133635,133907,134002,134201,134424,134634,134950,135233,135515,135631,135808,135924,140101,140227,140321,140741,140930,141331,141805,141921,142246,142921,143026,143322
45,MX4159-3,134800,135128,135222,135349,135515,135631,140101,140205,140426,140614,140741,140836,141057,141203,141309,141733,141932,142413,142836,142943,143300,143730,143846,144057
46,MX4338-3,135200,135725,135819,135913,140144,140310,140614,140741,141014,141152,141259,141353,141617,141744,141838,142319,142518,143015,143405,143510,143919,144646,144919,145140
47,MX4383-3,142131,142225,142340,142508,142751,142943,143343,143542,143803,143941,144119,144237,144436,144613,144646,145202,145329,145654,150019,150124,150556,151038,151216,151404
48,MX1197-3,142751,142858,142953,143121,143322,143510,143941,144119,144342,144519,144613,144729,144919,145035,145140,145600,145904,150251,150700,150806,151143,151919,152031,152403
49,MX4535-3,144046,144321,144415,144530,144836,144858,145351,145445,145716,145853,150019,150146,150418,150534,150617,151110,151309,151807,152119,152320,152714,153536,153724,153923
50,MW5425-2,145925,150030,150135,150251,150523,150628,151006,151110,151342,151522,151714,151844,152043,152215,152258,152726,152907,153222,153703,153934,154512,155049,155238,155440
51,MX4598-4,150556,150722,150839,150933,151100,151248,151630,151834,152056,152403,152726,152855,153106,153200,153254,153735,153912,154301,154722,154933,155311,160005,160153,160403
52,MX4614-3,151331,151616,151714,151844,152020,152215,152609,152822,153033,153243,153714,153901,154018,154217,154251,154744,154955,155418,160026,160258,160642,161052,161207,161418
53,MW5112-2,152132,152403,152448,152631,152855,153012,153348,153525,153757,153945,154323,154502,154650,154829,154922,155407,155607,160005,160653,160903,161250,161849,162037,162226
54,MX3651-4,152749,153211,153337,153453,153703,153808,154239,154440,154711,154955,155300,155451,155712,155828,155911,160403,160653,161207,161806,162005,162310,162940,163129,163351
55,MP6359-0,153558,153714,153808,153923,154301,,154650,154839,155100,155311,155555,155817,160015,160121,160204,160653,160748,161250,161943,162016,162404,162951,163140,163341
56,MX4021-4,154251,154406,154512,154639,154829,154933,155311,155407,155629,155806,160204,160341,160653,160715,160831,161229,161407,161817,162226,162426,162803,163351,163530,163720
57,MX3783-2,154733,154912,155017,155133,155355,155555,155911,160121,160403,160642,160737,160914,161145,161250,161344,161755,161933,162259,162835,163034,163351,163825,163941,164136
58,MX4159-4,155429,155534,155629,155744,155911,160026,160352,160520,160737,160936,161124,161229,161451,161555,161650,162110,162237,162803,163224,163330,163803,164301,164406,164604
59,MX4383-4,161755,161911,162005,162121,162320,162531,162919,163118,163351,163530,163752,164024,164301,164406,164427,164900,165101,165626,170132,170605,170945,171240,171418,
60,MX1197-4,,,163056,163214,163424,163603,163930,164046,164312,164449,164648,164900,165016,165155,165300,165720,165920,170438,171007,171356,,,,
61,MX4041-0,163508,163541,163647,163803,163919,164013,164344,164615,164838,165016,165205,165300,165459,165626,165720,170142,170310,170700,171156,,,,,
