,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
10,MX1614-1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,-1
11,MX1698-0,,2,2,3,1,1,1,1,1,1,2,1,1,1,1,-1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1
12,MX4068-1,,1,2,4,1,1,4,1,1,2,3,1,1,1,1,-1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,2,1,1,-1,-1
13,MX1708-1,,-1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1
14,MX1447-0,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,-1,-1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,4,1,1,1,-1,-1
15,MS2365-2,,1,1,3,1,2,2,1,1,2,2,1,1,1,1,-1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,2,1,1,-1,-1
16,MX1545-2,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,1,1,1,-1,-1,1,1,1,2,1,1,1,-1,-1
17,MX1582-2,,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1
18,MX1614-2,,-1,2,3,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,-1
19,MX1698-1,,1,1,2,1,1,1,2,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1
20,MS1935-1,,1,1,3,1,1,2,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,-1
21,MX1708-2,1,3,1,1,1,1,2,3,1,3,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,2,1,-1,1,1,1,1,1,1,1,-1,-1
22,MX1545-3,1,1,1,4,1,2,4,3,1,1,1,1,1,1,1,-1,1,1,1,2,2,-1,-1,1,1,-1,-1,-1,1,1,1,-1,-1,1,1,1,2,1,1,1,-1,-1
23,MS2365-3,4,4,1,1,1,3,4,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,2,1,-1,1,1,1,2,1,1,1,-1,-1
24,MX1582-3,1,3,1,2,1,1,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1
25,MX1614-3,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1
26,MX4068-2,,1,1,2,1,1,4,1,1,1,1,1,1,1,1,-1,1,1,1,2,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1
27,MX1641-0,1,3,1,1,1,1,4,1,1,1,1,1,1,1,2,1,1,1,1,2,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1
28,MS1935-2,-1,1,1,3,1,1,4,2,1,2,1,1,1,1,1,2,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,2,1,-1,1,1,
29,MX1698-2,,3,1,1,1,3,4,1,1,2,1,1,1,1,1,-1,1,1,1,3,3,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,,,,,,
30,MX1708-3,-1,3,3,2,2,1,1,3,1,2,1,1,1,1,1,1,1,1,1,2,1,-1,-1,1,1,-1,-1,,,,,,,,,,,,,,,
31,MX1483-0,,-1,2,2,1,1,1,2,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,MX1545-4,2,2,2,3,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,MS2365-4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
