,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MX4159-0,,,,,,,,,,,,,,,,,,,,,,,,,070106,070223,070307
1,MX4338-0,,,,,,,,,,,,,,,,,,,,,070106,070151,070307,070425,070531,070647,070720
2,MX4383-0,,,,,,,,,,,070106,070118,070212,070350,070458,070531,070658,070846,070941,071118,071246,071550,071804,071932,072037,072154,072248
3,MR8024-0,,,,,070106,070339,070542,070636,070803,071002,071235,071804,071921,072027,072154,072248,072415,072542,072625,072647,072814,073117,073236,073437,073542,073710,073805
4,MX1197-0,,070106,070350,070458,070531,070709,070803,070908,071024,071235,071637,072248,072404,072542,072731,072835,073012,073150,073236,073415,073604,073934,074111,074332,074438,074553,074648
5,MX4551-0,070256,071341,071529,071659,071753,072121,072353,072458,072636,072846,073056,073627,073721,073837,074006,074111,074238,074354,074438,074521,074648,075014,075236,075435,075551,075708,075802
6,MX4535-0,070329,070625,070951,071056,071151,071445,071659,071804,072005,072238,072448,073215,073331,073458,073743,073837,074017,074144,074249,074415,074553,074952,075214,075424,075540,075657,075751
7,MW3291-0,071118,,072037,072132,072215,072448,072604,072709,072846,073107,073521,074100,074216,074321,074438,074532,074659,074753,074847,075014,075203,075540,075802,,080131,080258,080404
8,MX4598-0,,072215,072415,072520,072625,072846,073045,073139,073404,073532,073923,074449,074626,074742,074858,075003,075130,075214,075257,075413,075551,075918,080037,080237,,080522,080555
9,MX4614-0,,072658,073056,073139,073226,073532,073805,074017,074238,074532,074753,075319,075446,075602,075718,075802,075918,080003,080037,080059,080215,080544,080722,080921,081037,081142,081226
10,MX3651-0,073437,074006,074332,074500,074615,075602,075802,080121,080353,080606,081026,081540,081645,081833,082013,082108,082256,082350,082436,082613,082751,083203,083319,083531,083636,083740,083846
11,MX4021-0,,074814,075435,075551,075751,080722,080910,081330,081551,081854,082256,082846,083013,083214,083404,083531,083719,083940,084035,084118,084247,084604,084753,084942,085059,085226,085321
12,MX3783-0,075341,075624,080733,080910,081037,081822,082024,082140,082447,082857,083308,083824,083929,084214,084436,084659,084932,085142,085226,085310,085440,085744,090005,090226,090321,090439,090511
13,MX4159-1,080428,081037,082340,082519,082940,083520,083814,083940,084258,084720,085142,085711,085838,090005,090215,090321,090605,090744,090828,090912,091039,091429,091619,092010,092104,092159,092253
14,MX4338-1,081330,082003,082835,082940,083214,083719,084024,084151,084521,084942,085343,085849,090005,090121,090249,090439,090721,090934,091018,091101,091229,091619,091735,092010,092115,092231,092325
15,MX4365-0,,082635,083224,083353,083740,084331,084521,084815,085015,085407,085755,090310,090428,090605,090806,090934,091229,091356,091440,091619,091724,092104,092325,092525,092630,092735,092808
16,MX4383-1,083203,083437,083919,084107,084225,084626,084942,085121,085429,085755,090153,090733,090901,091039,091229,091356,091702,091758,091854,092021,092137,092525,092724,092851,093008,093135,093240
17,MX1197-1,085440,085828,090321,090511,090627,091039,091218,091334,091545,092021,092442,093146,093251,093408,093556,093702,093818,093955,094051,094229,094334,094734,094924,095240,095344,095501,095534
18,MW5425-0,090616,091810,092104,092137,092220,092536,092746,092851,093008,093208,093502,094040,094145,094250,094419,094535,094712,094756,094840,094956,095102,095451,095608,095902,095956,100101,100133
19,MX4551-1,090627,091545,091810,091915,091959,092431,092536,092652,092841,093135,093502,094029,094124,094240,094419,094524,094651,094756,094830,094956,095102,095407,095556,095902,095956,100111,100155
20,MX4535-1,090659,090945,091356,091502,091545,091915,092053,092209,092503,092841,093103,093702,093807,093934,094102,094156,094345,094545,094629,094808,094935,095312,095451,095640,095746,095851,095945
21,MX4598-1,,092409,092641,092724,092757,093051,093208,093313,093502,093702,093912,094440,094556,094734,094913,094946,095145,095312,095355,095418,095545,095934,100122,100415,100520,100604,100636
