,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070106,070129,070151,070212,070307,070351,070520,070614
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,070106,070151,070256,070413,070520,070625,070658,070803,070847,070931,071014,071046,071141,071257,071330
2,MZ3825-0,,,,,,,,,,,,,,,,,070106,070212,070329,070447,070658,070731,070803,070920,071235,071330,071540,071648,071753,071836,071943,072016,072059,072121,072154,072226,072332,072426
3,MZ3987-0,,,,,070106,070118,070256,070402,070531,070720,071025,071457,071626,071731,071826,071921,072016,072238,072332,072437,072542,072626,072647,072825,073203,073415,073543,073638,073743,073826,073944,074017,074100,074122,074206,074238,074354,074417
4,MW3215-0,,070106,070212,070425,070614,070920,071025,071141,071246,071519,071709,072259,072416,072615,072742,072858,072953,073141,073247,073404,073532,073616,073659,073837,074155,074417,074638,074732,074849,074932,075037,075132,075217,075238,075311,075332,075440,075535
5,MZ4228-0,070106,071025,071413,071603,071848,072248,072416,072542,072731,073036,073119,073659,073804,073923,074122,074227,074332,074649,074743,074921,075016,075059,075217,075343,075725,075924,080124,080251,080418,080501,080629,080712,080755,080828,080901,080955,081122,081216
6,MS5082-0,070340,073923,074122,074533,074805,075249,075524,075841,080135,080450,080629,081155,081311,081451,081629,081734,081840,082302,082420,082526,082621,082705,082813,082940,083308,083426,083604,083752,083909,083931,084036,084119,084152,084236,084258,084321,084439,084523
7,MZ4072-0,071529,071753,072037,072226,072426,072803,073119,073309,073447,073721,073743,074439,074554,074710,074849,074954,075048,075311,075407,075524,075608,075641,075819,075957,080345,080450,080639,080817,080933,081006,081111,081144,081205,081227,081322,081344,081512,081607
8,MW5936-0,071603,072847,073404,073710,074122,074605,074849,075205,075429,075841,080030,080607,080734,080901,081111,081227,081344,081851,082007,082146,082346,082431,082453,082643,083002,083151,083426,083552,083719,083824,083942,084036,084130,084141,084225,084247,084354,084450
9,MZ3556-0,072259,072416,072658,072910,073258,073721,073850,074133,074500,074838,075016,075524,075630,075747,075935,080051,080207,080356,080501,080639,080755,080850,081017,081205,081545,081807,082029,082135,082252,082335,082453,082548,082654,082728,082824,082857,083035,083129
10,MW5966-0,072709,075154,075830,080450,080911,081512,082007,082313,082632,082951,083118,083709,083824,084058,084439,084523,084649,084911,085016,085132,085226,085310,085418,085534,090022,090138,090328,090436,090541,090626,090721,090817,090850,090934,090956,091029,091123,091218
11,MZ3956-0,072858,073258,073638,074100,074343,074827,074910,075332,075641,075903,080240,080744,080901,081028,081311,081417,081512,081902,082007,082208,082346,082431,082504,082643,083013,083257,083426,083552,083730,083824,083942,084036,084130,084152,084225,084247,084406,084501
12,MW5898-0,,074417,074921,075429,075830,080229,080556,080933,081100,081512,081639,082157,082302,082420,082559,082705,082813,083118,083214,083340,083426,083509,083615,083730,084152,084354,084544,084649,084755,084849,084943,085037,085121,085205,085248,085310,085429,085513
13,MW5943-0,075703,080008,080501,081133,081607,082102,082526,082824,083140,083542,083730,084321,084428,084555,084932,085037,085143,085343,085451,085639,085756,085839,090022,090200,090509,090659,090817,090923,091040,091102,091218,091251,091323,091345,091418,091440,091546,091629
