,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070106,070340
1,MZ3956-0,,,,,,,,,,,,,,,,,,,,,,,,,,070106,070234,070614,070709,070909,071025,071308,071413,071637,071753,071919,072322
2,MW5898-0,,,,,,,,,,,,,,,,,,,,070106,070151,070245,070351,070520,070636,070721,071141,071424,071529,071825,071930,072122,072300,072703,072757,072841,073146
3,MX1084-0,,,,,,,,,,,,,070106,070151,070531,070731,070836,070909,071119,071457,071540,071626,071804,071919,072047,072133,072608,072903,073040,073356,073545,073819,074146,074546,074724,075030,080020
4,MW3116-0,,,,,,070106,070118,070151,070256,070437,070520,070625,070847,071046,071435,071519,071720,071753,071919,072133,072227,072333,072452,072630,072808,072903,073345,073702,073819,074041,074251,074619,074819,075219,075346,075524,080712
5,MZ3559-0,,070658,070836,070909,070931,071003,071036,071119,071203,071257,071341,071435,071603,071804,072205,072418,072503,072536,072714,072936,073019,073124,073312,073440,073607,073651,074103,074324,074503,074713,074852,075135,075429,075652,075852,080020,081238
6,MZ3734-0,071529,071710,071847,071919,071941,072026,072037,072122,072205,072333,072441,072536,072757,072957,073250,073429,073702,073735,073841,074135,074218,074313,074441,074641,074841,074925,075418,075757,075946,080313,080418,080650,080944,081407,081617,081913,082241
7,MZ3740-0,072536,072630,072808,072841,072903,072936,072957,073040,073146,073301,073418,073545,073735,073945,074240,074419,074652,074724,074914,075208,075313,075502,075652,075841,080053,080147,080607,080828,081006,081556,081723,081851,082029,082420,082610,082842,083513
8,MZ3825-0,073713,073808,073956,074041,074113,074146,074208,074251,074346,074535,074641,074757,075019,075229,075652,075830,080104,080158,080357,080755,080923,081049,081300,081439,081639,081734,082157,082453,082632,083230,083440,083712,083933,084204,084404,084532,085343
9,MZ3987-0,075819,075852,080008,080031,080115,080136,080158,080230,080313,080429,080512,080617,080850,081111,081417,081617,081723,081818,082029,082409,082642,082758,083031,083241,083451,083513,083944,084321,084521,084848,085004,085310,085450,085900,090016,,090850
10,MW3215-0,080817,080839,081006,081100,081111,081144,081205,081249,081333,081501,081545,081650,081851,082051,082346,082420,082653,082737,082948,083324,083524,083639,083911,084121,084404,084437,084921,085343,085545,085849,090110,090311,090533,090902,091018,091156,091640
11,MZ4228-0,081249,081913,082040,082102,082135,082157,082230,082314,082346,082453,082610,082737,082937,083147,083513,083618,083900,083954,084237,084637,084720,084815,085015,085204,085418,085512,085955,090355,090555,091123,091240,091524,091629,092020,092136,092419,092913
12,MZ4072-1,082820,082926,083053,083136,083147,083230,083252,083335,083408,083535,083639,083744,084005,084110,084437,084626,084859,084953,085143,085534,085628,085712,085900,090027,090226,090300,090710,091207,091407,092031,092230,092535,092724,093102,093218,093355,093943
13,MZ3556-0,083839,083933,084110,084143,084226,084258,084331,084404,084458,084659,084815,084942,085143,085321,085650,085828,090049,090132,090417,090733,090817,090935,091113,091251,091451,091546,092031,092440,092640,093544,093701,093943,094153,094425,094541,094803,095246
14,MW5936-0,084836,084932,085121,085153,085215,085259,085321,085407,085450,085639,085733,085922,090100,090249,090616,090828,091102,091156,091334,091640,091724,091831,092031,092208,092419,092440,092924,093312,093501,094248,094458,094740,095235,095550,095646,095907,100414
