,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070102,070221,070315
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,070102,070126,070243,070505,070621,070748,070821,070937,071042,071114,071147,071230,071325,071441,071535
2,MZ3825-0,,,,,,,,,,,,,,,,,070102,070221,070315,070443,070505,070549,070716,070832,071147,071314,071535,071703,071809,071831,071936,072020,072031,072053,072136,072209,072303,072347
3,MZ3978-0,,,,,,,,,,,070102,070538,070643,070759,070915,071020,071114,071241,071346,071535,071630,071703,071820,071957,072252,072452,072652,072747,072904,072948,073054,073127,073212,073233,073255,073317,073444,073506
4,MZ3987-0,,,,,,070102,070210,070326,070454,070654,070832,071303,071357,071452,071630,071725,071820,072031,072136,072241,072336,072441,072557,072725,073043,073255,073517,073603,073708,073752,073858,073931,074016,074038,074122,074205,074310,074355
5,MX1213-0,,070102,070254,070432,070610,070937,071042,071209,071430,071714,071852,072347,072441,072557,072736,072832,072926,073116,073222,073401,073550,073635,073826,074005,074406,074544,074839,075006,075122,075216,075321,075415,075459,075531,075604,075647,075753,075836
6,MW5936-0,070411,072832,073105,073401,073708,074100,074259,074428,074744,075248,075404,075931,080109,080214,080331,080425,080520,080816,080911,081038,081155,081217,081300,081427,081722,081912,082133,082239,082333,082406,082452,082537,082559,082643,082716,082737,082905,083010
7,MZ4228-0,070832,070937,071335,071503,071820,072136,072303,072419,072535,072758,072915,073423,073539,073708,073920,074016,074111,074332,074439,074555,074733,074806,074901,075027,075332,075531,075720,075825,075931,080025,080131,080225,080309,080331,080352,080436,080542,080626
8,MW5853-0,071736,071946,072231,072524,072725,073212,073506,073708,074049,074417,074755,075354,075459,075626,075825,075931,080047,080331,080436,080615,080743,080827,080911,081049,081439,081649,081850,082006,082133,082217,082333,082441,082526,082610,082705,082727,082854,082949
9,MZ3559-0,072314,072618,072915,073317,073646,074005,074205,074406,074711,075049,075205,075803,075909,080014,080203,080258,080403,080626,080732,080849,080954,081016,081100,081228,081522,081744,082006,082112,082228,082301,082355,082441,082537,082621,082705,082727,082854,082959
10,MW5966-0,072904,075132,075520,080014,080710,081005,081111,081406,081555,081933,082101,082737,082854,083043,083211,083327,083432,083716,083821,083959,084138,084210,084243,084421,084810,085020,085232,085348,085504,085609,085725,085809,085841,085914,085936,090008,090113,090146
11,MZ3956-0,073105,073255,073837,074205,074522,074944,075111,075321,075520,075720,080025,080520,080637,080838,080954,081100,081144,081544,081649,081901,081955,082028,082112,082239,082537,082727,082938,083032,083149,083233,083338,083411,083505,083516,083611,083633,083738,083821
12,MX1197-0,,074111,074606,075154,075415,075858,075941,080152,080436,080721,080849,081406,081511,081638,081850,081955,082050,082537,082654,082854,082959,083054,083222,083349,083738,083938,084210,084316,084421,084537,084642,084736,084821,084904,084948,085010,085104,085147
13,MW5943-0,074649,074850,075259,075647,080309,080626,080911,081122,081533,081755,082101,082621,082759,082938,083105,083211,083305,083454,083600,083716,083811,083843,084010,084149,084526,084736,084937,085042,085147,085232,085337,085432,085504,085515,085609,085631,085736,085819
14,MX1067-0,075647,075931,080214,080816,081333,081700,082017,082206,082430,082759,082916,083505,083611,083821,084304,084410,084537,084904,085010,085125,085221,085305,085421,085631,090030,090135,090420,090547,090714,090809,090914,090947,091019,091041,091114,091135,091240,091324
15,MX1084-0,080225,080447,080754,081344,081606,082050,082333,082654,082843,083222,083327,083854,083959,084210,084559,084704,084821,085020,085114,085232,085348,085421,085504,085642,085946,090135,090252,090346,090442,090526,090652,090736,090757,090841,090914,090936,091041,091146
16,MW5898-0,080911,081016,081239,081817,082217,082621,082821,083138,083454,083959,084127,084642,084758,084915,085125,085232,085359,085631,085725,085903,085957,090030,090113,090252,090609,090746,090925,091019,091135,091219,091324,091407,091440,091523,091555,091617,091733,091816
17,MX1135-0,,081817,082144,082441,082843,083222,083527,083738,084054,084620,084758,085410,085537,085642,085936,090041,090135,090420,090526,090809,090947,091030,091114,091240,091544,091711,091911,091956,092112,092145,092301,092334,092407,092429,092513,092546,092640,092727
18,MZ3556-0,082249,082621,082905,083105,083505,083843,084105,084327,084504,085020,085158,085725,085819,085936,090157,090252,090410,090652,090757,091030,091146,091230,091251,091407,091744,091934,092134,092312,092441,092524,092640,092727,092810,092832,092904,092926,093055,093117
19,MZ3734-1,083432,083643,084054,084359,084821,085210,085537,085653,090019,090314,090609,091135,091240,091440,091544,091649,091754,092007,092123,092312,092429,092524,092618,092748,093117,093305,093505,093610,093716,093748,093905,093948,094009,094053,094136,094208,094335,094418
20,MZ3740-1,084642,084747,085053,085442,085703,090008,090157,090346,090631,090925,091030,091555,091700,091816,091956,092101,092218,092429,092524,092705,092759,092853,093010,093128,093537,093705,093832,093937,094104,094147,094252,094345,094440,094512,094617,094649,094806,094910
21,MZ3825-1,085830,090052,090504,090736,091146,091450,091711,091911,092239,092652,092904,093421,093515,093654,093821,093937,094020,094252,094356,094523,094711,094755,094838,095005,095238,095427,095626,095720,095836,095921,100027,100110,100154,100216,100237,100332,100426,100522
22,MZ3978-1,091019,091146,091512,091649,091850,092228,092607,092748,093032,093421,093716,094324,094418,094534,094711,094816,094921,095143,095238,095405,095500,095543,095659,095815,100110,100248,100449,100555,100701,100744,100851,100924,100946,101008,101041,101103,101219,101313
23,MZ3987-1,092156,092228,092441,092737,093128,093421,093526,093727,094009,094230,094345,094838,094932,095049,095238,095332,095438,095709,095753,095910,100027,100059,100143,100259,100555,100755,101008,101052,101219,101251,101357,101440,101502,101534,101640,101712,101817,101901
24,MX1213-1,,093254,093559,093821,094009,094241,094545,094711,095016,095249,095405,095849,095943,100049,100227,100343,100449,100628,100734,100902,100946,101030,101157,101313,101618,101723,101901,102006,102124,102241,102336,102430,102452,102535,102557,102618,102724,102807
25,MZ4228-1,094429,094617,094838,095132,095522,095910,100132,100248,100511,100840,101030,101524,101618,101734,101911,102018,102113,102325,102419,102546,102640,102713,102850,102955,103227,103415,103553,103626,103720,103742,103858,104003,104025,104036,104119,104130,104235,104308
26,MW5853-1,095027,095154,095543,100132,100555,100946,101157,101335,101618,101922,102241,102807,102923,103100,103238,103343,103448,103659,103804,103909,104003,104047,104203,104330,104648,104847,105109,105207,105312,105357,105523,105556,105618,105640,105724,105746,105915,105948
27,MZ3559-1,095932,100237,100544,100830,101208,101618,101806,102028,102303,102557,102850,103354,103510,103659,103920,104025,104130,104330,104424,104626,104720,104804,104921,105131,105513,105640,105948,110044,110138,110210,110316,110411,110443,110516,110559,110610,110730,110813
28,MW5936-1,,101041,101302,101628,101850,102208,102430,102546,102912,103332,103521,104047,104235,104341,104541,104648,104804,105015,105120,105229,105440,105513,105640,105757,110116,110254,110443,110527,110646,110719,110835,110919,110941,111037,111131,111153,111322,111416
29,MX1197-1,,101911,102252,102513,102735,103028,103248,103459,103814,104203,104341,104910,105026,105144,105335,105440,105545,105713,105819,105926,110022,110105,110127,110327,110610,110813,110941,111026,111142,111216,111311,111405,111449,111521,111554,111616,111710,111753
30,MP5823-0,102303,102358,102735,102934,103144,103426,103604,103814,104025,104413,104720,105240,105346,105513,105746,105842,105948,110210,110316,110443,110537,110610,110802,110908,111311,111427,111627,111732,111826,111858,112003,112036,112057,112120,112215,112227,112333,112417
31,MP5813-0,102618,102640,102955,103133,103542,103836,104141,104308,104637,105026,105144,105735,105842,105959,110159,110316,110422,110633,110730,110908,110952,111026,111142,111300,111605,111742,111909,112025,112131,112215,112344,112449,112522,112544,112617,112639,112806,112900
