,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MX4338-0,,,,,,,,,,,,,,,,,,,,,,070102,070125,070303,070430,070546,070619
1,AA7749-0,,,,,,,,,,,,,,,,,070102,070136,070220,070325,070503,070819,071333,,071417,071545,071639
2,AA6942-0,,,,,,,,,,,070102,070336,070452,,,,070957,071051,071134,071250,071439,071755,072059,072154,072309,072437,072532
3,AA7537-0,,,,,,,,070102,070136,070231,070619,071145,071333,071439,071524,071556,071723,071817,071900,072016,072143,072521,072625,072836,072940,073056,073128
4,MX4458-0,,070102,070147,070303,070336,070535,070630,070736,070852,071102,071439,071933,072038,072154,072320,072448,072604,072720,072803,072846,073024,073340,073539,073708,073857,074016,074111
5,AA7712-0,,070503,070808,070902,070957,071239,071449,071556,071734,071900,072059,072658,072803,072929,073056,073224,073351,073550,073635,073814,073954,074406,074533,074827,075005,075121,075215
6,MX4614-0,,071239,071524,071545,071629,071933,072143,072237,072403,072521,072857,073424,073528,073646,073857,073954,074111,074215,074248,074417,074533,074911,074954,075310,075343,075448,075542
7,MX4551-0,071500,071817,072059,072143,072215,072437,072615,072730,072846,073056,073308,073836,073931,074100,074226,074320,074500,074544,074627,074711,074827,075153,075404,075614,075719,075836,075909
8,AA6374-0,072320,072647,072857,072929,073002,073340,073517,073752,073954,074205,074533,075048,075153,075321,075531,075647,075847,075952,080036,080224,080413,080732,080921,081144,081301,081417,081501
9,AA7450-0,,,073657,073741,073931,074355,074627,074816,075038,075226,075647,080119,080224,080413,080457,080603,080732,080943,081016,081100,081250,081617,081806,082016,082100,082217,082250
10,AA7931-0,073919,074320,074617,074711,074816,075237,075531,075814,080025,080213,080614,081122,081239,081439,081628,081733,081944,082143,082239,082312,082418,082822,083012,083213,083318,083445,083539
11,AA7485-0,,074649,075237,075343,075426,075814,080025,080413,080721,081016,081239,081944,082111,082239,082441,082547,082822,082950,083045,083213,083350,083739,083940,084309,084414,084531,084614
12,AA7539-0,075110,075636,080340,080508,080614,081016,081122,081301,081606,081911,082250,082822,082939,083213,083506,083646,083845,083951,084036,084214,084403,084803,085014,085224,085341,085508,085603
13,MX4021-0,,080213,081144,081312,081355,081711,081828,081922,082301,082642,083106,083613,083729,083918,084320,084436,084741,084941,085035,085057,085213,085540,085721,085953,090109,090204,090258
14,MX4338-1,080614,,081617,081711,081806,082132,082452,082631,082856,083213,083718,084309,084436,084541,084908,085108,085341,085540,085626,085710,085836,090214,090353,090531,090637,090753,090836
15,AA7559-0,080932,,082301,082356,082536,082918,083139,083318,,084131,,085108,085213,085352,085648,085825,090026,090153,090236,090415,090553,090930,091047,091320,091414,091541,091624
16,AA7749-1,082100,082620,082856,083001,083139,083602,083635,,084141,084531,084941,085540,,085909,090214,090258,090520,090604,090626,090709,090836,091215,091320,,091708,091814,091847
17,AA7393-0,082748,083246,083506,083602,083739,084047,084247,084509,084752,085152,085551,090120,090225,090342,090531,090720,091109,091215,091247,091414,091519,092017,092206,092356,092512,092607,092640
18,AA6942-1,083907,084141,084436,084531,084625,084846,085152,085319,085540,085825,090214,090742,090858,,091320,091352,091603,091752,,092017,092122,092545,092734,093007,093040,093145,093230
19,AA7537-1,084247,084625,085003,085108,085152,085519,085825,085953,090142,090637,091226,091741,091858,092006,092144,092239,092418,092556,092640,092818,092946,093335,093429,093620,093811,093915,093959
20,MX4458-1,084741,085352,085659,085742,085825,090109,090258,090404,090542,091309,091825,092345,092440,092556,092723,092818,092946,093219,093302,093440,093620,094022,094233,094517,094623,094739,094814
21,MW3430-0,,,090342,090353,090531,090930,091153,091247,091541,091920,092250,092840,093007,093123,093313,093407,093547,093800,093843,094022,094200,094655,094814,095027,095132,095238,095332
22,MX4614-1,090509,091352,091624,091708,091803,092217,092345,092523,092734,092924,093513,094055,094233,094339,094517,094633,094814,094919,094952,095132,095311,095651,095851,100133,100217,100322,100416
23,MW5425-0,090604,091920,092312,092356,092534,092840,092956,093051,093241,093451,093915,094433,094528,094644,094814,094930,095049,095249,095322,095407,095523,095851,095956,100206,100300,100354,100449
24,AA7712-1,090615,091003,091352,091508,091552,092039,092312,092429,092618,092851,093502,094055,094211,094328,094506,094612,094803,094908,094952,095132,095249,095651,095839,100101,100206,100322,100405
25,AA6374-1,091519,093534,093948,094128,094306,094601,094717,094825,095038,095205,095544,100112,100217,100344,100606,100712,100913,101009,101103,101208,101335,101714,101842,102008,102113,102230,102303
26,MX4551-1,091931,,092701,092745,092818,093112,093335,093429,093609,093749,094117,094612,094655,094836,094930,095016,095154,095300,095332,095512,095619,095934,100112,100344,100449,100544,100628
27,MX4383-0,092301,094200,094601,094717,094836,095049,095205,095322,095523,095735,100007,100533,100617,100744,100913,101030,101157,101335,101408,101440,101557,101903,102113,102241,102357,102514,102619
28,AA7450-1,092818,093112,093356,093451,093631,093854,094022,094139,094317,094517,094750,095300,095407,095512,095651,095745,095956,100112,100133,100249,100416,100744,100924,101146,101208,101303,101335
29,MX3783-0,094106,094644,095049,095216,095354,095555,095713,095818,095956,100144,100606,101103,101157,101335,101502,101557,101724,101852,101936,102019,102135,102503,102630,102853,102958,103114,103146
30,AA7931-1,094550,095121,095512,095619,095745,100007,100206,100333,100522,100755,101019,101546,101652,101819,101936,102040,102157,102252,102335,102503,102619,102936,103135,103346,103451,103617,103701
31,MW5645-0,095417,095745,100144,100300,100427,100744,100841,100946,101219,101419,101830,102346,102440,102558,102725,102831,102958,103208,103251,103335,103451,103817,103933,104156,104312,104428,104512
32,MW5191-0,095828,100249,100606,100701,100830,101030,101157,101303,101502,101630,102030,102558,102652,102758,102904,102958,103135,103230,103313,103429,103545,103911,104051,104250,104345,104501,104544
33,AA7559-1,100206,,102429,102440,102547,102831,103030,103146,103502,103701,,104428,104533,104650,104755,104851,105039,105229,105323,105500,105606,105936,110136,110346,110453,110548,110632
