,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
10,MW2390-1,093930,094129,094234,094350,094542,094636,094941,095057,095140,095351,095529,095614,100237,100636,100911,101048,101153,101258,101424,101457,101624,101646,101824,102413,102646,102814,102940,103034,103236,103603,103750,103907,104013,104256,104446,104635
11,MW2856-1,094708,100119,100215,100309,100509,100647,101015,101120,101214,101435,101540,101635,102151,102729,103013,103215,103319,103425,103603,103657,103823,103918,104057,104601,104846,105023,105128,105329,105412,105657,105823,110015,110214,110457,110657,110802
12,MR8024-1,,,,102413,102624,102708,103023,103150,103258,103508,103603,103707,104350,105317,105517,105625,105751,105846,110025,110130,110246,110340,110508,110940,111213,111436,111552,111646,111802,112026,112131,112331,112530,112846,113025,113203
13,MR8026-1,103013,104129,104245,104350,104613,104729,105139,105306,105455,105603,105719,105802,110529,111057,111309,111425,111614,111719,,,112309,112342,112458,113025,113319,113646,113802,113908,114131,114311,114407,114631,114904,115221,115411,115613
14,MS2259-1,,,,111013,111213,111320,111635,111741,111918,112142,112248,112320,112824,113224,113518,113646,113752,113908,114058,114153,114322,114430,114558,115054,115348,115845,,120118,120246,120446,120644,120948,121357,121630,,122009
15,MS1935-1,112835,112920,113014,113141,113340,113424,113846,113940,114131,114227,114355,114452,115021,115315,115518,115613,115740,115834,120013,120118,120214,,120435,120916,121209,121419,121619,121737,121926,122042,122219,122346,122701,122915,123104,123315
16,MS2365-2,115337,115422,115507,115550,115812,115834,120225,120341,120550,120706,120811,120854,121357,121821,122020,122147,122324,122429,122617,122733,122926,123053,123231,123749,124022,124348,124504,124620,124726,124926,125053,125241,125431,125725,125945,130112
17,MR8462-2,121557,121724,121821,121915,122031,122219,122639,122755,122842,123053,123231,123315,123949,124221,124421,124548,124715,124809,125009,125136,125315,125359,125536,130040,130250,130438,130522,130700,130744,130859,131005,131134,131300,131448,131637,131857
18,MW2390-2,123949,124127,124243,124326,124610,124747,125020,125136,125241,125504,125631,125735,130355,130617,130910,131155,131416,131532,131658,131742,131857,132002,132130,132634,132929,133202,133308,133402,133507,133707,133825,133941,134120,134258,134426,134531
19,MW2856-2,125504,130416,130522,130639,130838,130954,131300,131405,131510,131731,131857,131951,132550,132835,133045,133224,133351,133507,133656,133803,133931,134025,134203,134658,134951,135150,135308,135424,135518,135708,135824,135930,140118,140402,140541,140857
20,MR8024-2,132550,132719,132803,132940,133107,133151,133645,133729,133920,134025,134131,134203,134647,134951,135213,135340,135529,135636,135824,135930,140057,140151,140317,140751,141108,141320,141508,141624,141718,141950,142129,142246,142435,142739,142908,143129
21,MR8026-2,134003,134835,134929,135034,135246,135340,135730,135835,140003,140223,140436,140530,141247,141508,141707,141823,142013,142151,142329,142424,142551,142707,142846,143402,143647,143950,144024,144212,144454,144642,144821,144948,145200,145516,145719,145857
22,MS2259-2,140846,141058,141214,141330,141603,141613,142035,142202,142402,142634,142813,142846,144411,144704,144915,145105,145306,145444,145636,145719,145835,145929,150057,150551,150845,151106,151222,151327,151453,151609,151747,152018,152218,152407,152523,152736
23,MS1935-2,143056,143257,143402,143540,143824,143918,144151,144244,144433,144704,144842,144926,150223,150508,150707,150856,151106,151200,151421,151526,151631,,151902,152356,152714,153052,153302,153440,153556,153756,153955,154122,154259,154521,154902,155051
24,MR8462-3,145317,145505,145614,145657,145814,145940,150317,150413,150519,150751,150856,151001,151946,152312,152513,152607,152820,152926,153125,153208,153324,153357,153524,154016,154321,154805,154913,155029,155218,155418,155629,155817,160157,160452,160641,160924
25,MS4914-0,145550,151200,151316,151432,151558,151653,152113,152218,152356,152629,152852,152926,153545,153922,154144,154259,154615,154659,154957,155029,155113,155251,155429,155922,160157,160452,160620,160736,161008,161251,161418,161650,162039,162344,162521,162826
26,MW2390-3,152502,152703,152809,152948,153146,153324,153640,153817,154038,154133,154521,154604,155207,155534,155734,155912,160252,160409,160558,160714,160852,160946,161134,161701,162039,162521,162721,162826,163037,163154,163426,163824,164046,164339,164518,164942
27,MW2856-3,153251,154521,154615,154709,154924,155007,155450,155629,155734,160008,160241,160325,160841,161155,161335,161534,161722,161828,162017,162144,162300,162405,162531,163015,163310,164118,164223,164350,164602,164815,165015,165214,165657,170036,170214,170623
28,MR8024-3,160514,160609,160703,160808,161018,161134,161450,161544,161755,162017,162227,162322,162859,163143,163437,163625,163824,163929,164107,164245,164317,164435,164551,165058,165446,170057,170246,170413,170518,170812,170938,171242,171525,171830,171957,172430
29,MR8026-3,162333,162604,162710,162848,163132,163321,163625,163730,163846,164118,164306,164402,164931,165225,165446,165614,165846,170036,170246,170413,170529,170634,170812,171315,171608,172314,172358,172503,172736,172926,173053,173241,173828,174134,174405,174545
30,MS2365-3,164602,165058,165142,165236,165435,165551,165857,170036,170108,170319,170446,170540,171138,171409,171630,171808,171935,172041,172230,172325,172441,172525,172652,173147,173629,174206,174322,174449,174922,175321,175437,175636,175919,180246,180519,181004
31,MS2259-3,170507,170634,170750,170906,171127,,171619,171757,172019,172303,172452,172547,,173430,173650,173850,174039,174206,174417,174545,174701,174733,174933,175426,175825,180414,180519,180836,181235,181550,181750,181928,182340,182635,182846,183225
32,MS1953-0,173357,173556,173650,173756,174050,174206,174545,174712,174839,175122,175238,175332,180351,180624,180847,181058,181213,181318,181518,181624,181801,181906,182047,182552,183603,184130,184246,184457,184951,185331,185553,185709,185951,190508,190707,190907
33,MR8462-4,174755,174922,175006,175111,175249,175343,175731,175836,180024,180256,180435,180541,181540,181812,182025,182246,182435,182603,182803,182908,183024,183107,183246,183752,184646,185404,185531,185719,190003,190224,190402,190529,190929,191212,191339,191704
34,MS1935-3,,,,,,,,,,,,,,,,,,,,,174849,,175111,175604,175908,180457,180624,180931,181235,181602,181740,181950,182257,182646,182908,183319
35,MS4914-1,180752,180847,180931,181141,181340,181351,181845,182003,182036,182257,182603,182657,183657,183908,184047,184203,184624,184719,184908,185002,185045,185203,185331,185814,191012,191549,191726,191852,192408,192557,192702,192851,193128,193522,193711,193848
36,MW2390-4,183330,183508,183552,183752,183930,184025,184330,184425,184624,184857,185035,185129,190130,190351,190613,190729,191256,191401,191538,191642,191809,191914,192114,192651,193151,193744,193859,194142,194449,194628,194856,195039,195207,195457,195632,200103
37,MW2856-4,183908,184541,184624,184740,185002,185056,185426,185531,185625,185857,190035,190141,190929,191139,191401,191527,191852,191958,192135,192219,192335,192440,192557,193050,193428,194016,194153,194354,194744,194932,195111,195340,195632,195904,200042,200418
38,MR8024-4,,190413,190508,190551,190751,190929,191212,191328,191422,191653,191758,191841,192335,192557,192745,192840,193050,193202,193332,193450,193606,193711,193838,194344,194617,194839,195017,195240,195621,195810,195926,200053,200251,200545,200701,200938
39,MR8026-4,192335,192513,192607,192734,192851,192956,193320,193450,193617,193733,193910,193943,194459,194712,194919,195006,195122,195218,195340,195446,195632,195715,195821,200302,200534,200746,200903,201011,201242,201506,201624,201812,202000,202232,202420,202619
40,MS2259-4,194650,194723,194817,195028,195315,195351,195632,195737,195832,200053,200230,200313,,201043,201253,201422,201602,201656,201855,201950,202149,202304,202431,202947,203257,203540,203729,203823,204050,204239,204443,,204637,204847,205014,205140
41,MS2365-4,195759,,201253,201359,201550,201635,201917,202033,202221,202504,202619,202703,203150,203413,203551,203657,203751,203909,204050,204206,204338,204411,204603,205057,205351,205613,205740,205908,210006,210158,210255,210403,210529,210753,210936,211124
42,MS1935-4,203435,203707,203802,203922,204101,204206,204526,204710,204836,205108,205246,205340,205751,210018,210220,210319,210446,210540,210753,,210947,211019,211146,211621,211857,212133,212310,212447,212719,212752,213012,213127,,,,213714
43,MR8462-5,210435,210613,210718,210829,211030,211113,211430,211559,211643,211912,212028,212100,212531,212730,212907,213044,213149,213243,213410,213515,213649,213735,213904,214349,214620,214746,214831,215017,215122,215301,215508,215519,215628,215943,220143,220306
44,MW2390-5,212447,212614,212709,212835,213023,213117,213348,213453,213701,213820,213914,213958,214432,214631,214809,214919,215038,215122,215229,215334,215519,215530,215654,220132,220418,220556,220701,220809,220939,221134,221250,221405,221457,221646,221825,221954
45,MW2856-5,214010,214620,214725,214842,215049,215111,215508,215519,215603,215832,215943,220027,220501,220640,220809,220925,221018,221113,221250,221353,221518,221602,221742,222211,222411,222559,222642,222808,222956,223145,223240,223334,223434,223603,223719,223824
46,MR8024-5,,220324,220407,220451,220640,220757,221102,221206,221250,221508,221618,221710,222222,222411,222610,222704,222819,222913,223029,223102,223156,223302,223411,223857,224115,224231,224424,224522,224649,224805,224912,224946,225101,225315,225423,225602
47,MR8026-5,222112,222306,222400,222516,222704,222733,223040,223145,223312,223541,223657,223741,224231,224424,224555,224649,224754,224912,225029,225137,225221,225325,225445,225922,230219,230358,230527,230656,230746,230846,230940,231046,231151,231400,231527,231644
48,MS2365-5,223657,,224638,224816,225101,225242,225539,225659,225742,225954,230111,230155,230602,230759,230951,231108,231203,231235,231400,231455,231549,231633,231742,232239,232446,232603,232723,232846,232941,,,,,,,
49,MS1935-5,225858,231046,231151,231257,,231633,231920,232025,232141,232254,232350,232435,232846,,,,,,,,,,,,,,,,,,,,,,,
