,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA6482-0,,,,,,,,,,,,,,,,,070102,070326
1,MW4503-0,,,,,,,,,,,070102,070830,071112,071312,071417,071500,071701,072121
2,AA7536-0,,,,,,,,,070102,,070703,071817,071932,072110,072204,072309,072403,072656
3,MW4229-0,070102,070220,070503,070725,070840,070935,071040,071145,071250,071755,071954,073308,073708,073940,074045,074150,074327,074819
4,AA7842-0,,071250,071523,071701,071806,071849,072016,072059,072142,072656,073034,074244,074526,074946,075124,075240,075417,075909
5,MW4619-0,,072414,072717,072813,072919,073013,073107,073202,073235,073751,074045,075229,075511,075732,075858,080005,080110,080531
6,MW4647-0,073202,073340,073740,073845,074013,074056,074233,074338,074421,075124,075355,080721,081225,081603,081741,081845,082015,082508
7,AA6952-0,073824,,,,,,,075156,075250,075858,080226,,081625,082003,082109,082225,082551,082812
8,AA7488-0,074957,075218,075522,075627,075732,075848,080005,080132,080237,080827,081142,082214,082551,082812,,,,083526
9,MW4825-0,075931,080204,080553,080658,080827,080910,081120,081236,081319,081813,082141,083516,083801,084047,084214,084321,084427,084835
10,AA7149-0,080342,080910,081214,081435,081603,081647,,,,082706,082917,084332,084604,084835,084941,085045,085151,085646
11,AA7101-0,,,082003,082225,082341,082435,082645,082739,082834,083940,,,,,090708,090803,090908,091249
12,AA7492-0,082728,,083222,083421,083537,083613,083728,083918,084025,,090054,091300,091554,091753,091858,092006,092144,092616
13,AA6482-1,,,,082823,083001,083044,083200,083305,083349,084310,,090257,,,,,,091753
14,AA7637-0,083211,084857,085151,085424,085540,085635,085718,085823,085928,090908,091405,092605,092838,093017,093122,093219,093324,093639
15,MW4503-1,,084130,084405,084626,084742,084835,085107,085213,085257,090426,091036,092206,092511,092711,092827,092932,093038,093418
16,AA7536-1,,,,090426,090531,090614,090730,090930,091014,,092427,,093828,094027,094121,094225,094414,094719
17,MW4229-1,090509,090552,090930,091025,091131,091227,091438,091659,091732,092554,092754,094027,094330,094552,094708,094814,094941,095551
18,AA7530-0,091355,091521,091909,092038,092249,092344,092511,092627,092743,093356,093733,094908,095203,095319,095435,095530,095635,100111
19,MW4619-1,092416,092543,092910,093017,093145,093219,093324,093418,093534,094258,094602,095814,100111,100332,100511,100617,100733,101134
20,MP5824-0,,093356,093639,093849,093954,094048,094247,094352,094435,094930,095319,100639,100924,101112,101228,101322,101427,101941
21,MW4647-1,093828,093944,094352,094552,094730,094803,094930,095035,095140,095803,100100,101416,101731,101941,102057,102150,102255,102741
22,AA6952-1,094624,094941,095235,095413,095530,095614,095730,095858,095943,,101155,102413,102657,102920,125741,125845,130014,130551
23,AA7706-0,095508,,100005,100111,100226,100310,100343,100438,100522,101029,101405,102613,102857,103047,103203,103258,103403,103859
24,AA7488-1,,100628,100924,101040,101155,101301,101448,101542,101636,102351,103014,,104522,104712,104807,104923,105101,105406
25,AA7149-1,101438,101658,102035,102201,102317,102424,102602,102730,102814,103542,104511,105826,110009,110220,110325,110431,110537,111026
26,AA6482-2,102507,102708,103120,103247,103352,103436,103542,103700,103754,104501,105555,110941,111130,111341,111446,111540,111708,112048
27,AA7492-1,103508,103826,104018,104156,104323,104417,104522,104627,104722,,110042,111214,111540,111708,111802,111846,112003,112343
28,MW4503-2,,104650,105028,105134,105301,105355,105500,105555,105711,110314,110941,112142,112437,112647,112803,112836,113004,113413
29,AA7536-2,110020,110104,110431,,,,,,,,,,113625,113708,113814,113908,114025,114452
30,MW4229-2,,111602,111846,112120,112237,112310,112520,112625,112730,113402,113614,114926,115231,115430,115557,115630,115818,120102
31,AA7530-1,,112153,112458,112658,112836,112858,113014,113130,113224,113835,114238,115535,115829,120102,120219,120302,120440,120912
32,MP5824-1,113120,113130,113435,113636,113730,113824,113941,114047,114142,114641,115103,120334,120628,120850,120955,121049,121132,121635
33,MW4825-1,114322,114536,114926,115114,115231,115335,115419,115513,115619,120251,120606,121835,122130,122340,122446,122530,122646,123027
34,MW4619-2,115608,115818,120135,120229,120334,120407,120512,120639,120733,121332,121646,122804,123111,123332,123448,123532,123638,124049
35,MW4647-2,,120711,121310,121531,121657,121751,121951,122141,122235,122922,123216,124510,124815,125048,125214,125319,125457,130047
36,AA7488-2,,123133,,,,123817,123900,124027,124132,,125036,130457,130728,131013,131120,131225,131330,131802
37,AA7149-2,,,,,124859,124931,125142,125331,125414,130047,130246,131435,131718,,,,132413,132644
38,AA6482-3,,,,130057,130130,130235,130435,130551,130645,131214,131413,132804,133057,133247,133341,133435,133613,133937
39,AA7492-2,130213,,130739,130928,131035,131120,131236,131413,131507,,132340,133519,,,134147,134252,134429,134733
40,MW4503-3,,,131707,131918,132024,132108,132202,132318,132413,133025,133308,134346,134628,134839,134945,135050,135220,135609
41,AA7536-3,132529,132720,133003,133151,133308,133403,133446,133540,133635,154646,134555,135715,140021,140210,140431,140535,140702,161708
42,MW4229-3,133551,133635,134020,134125,134241,134324,134429,134544,134638,135314,135546,140702,141001,141138,141609,141714,141851,142219
43,MP5824-2,134638,134700,135007,135050,135208,135303,135358,135524,135620,140159,140431,141652,142008,142240,142356,142451,142556,143017
44,MW4619-3,,135737,140137,140336,140503,140535,140702,140811,140843,141736,142041,143216,143520,143709,143825,143921,144111,144430
45,AA6952-2,141547,,142219,142418,142607,142650,142755,143028,143111,,145020,150435,,,,,,151636
46,AA7488-3,142955,143249,143603,143730,143910,143943,144038,144205,144311,145159,145603,150541,150813,150941,151057,151203,151308,151826
47,MW4647-3,,,,,,,,,,143730,144311,145752,150047,150257,150424,150541,150741,151140
48,AA7149-3,,,145647,,,,,,150330,151402,151636,153019,153312,153555,153700,153805,153859,154519
49,AA6482-4,145731,145858,,,,,,,,152027,152228,,,154004,154109,154142,154309,154835
50,AA7492-3,150508,,151057,151246,151413,151445,151541,151709,151815,152703,152936,154802,155023,155329,155434,155550,155751,160202
51,MW4503-4,,151508,151731,151848,152005,152049,152206,152356,152501,153207,153512,154929,155434,155730,155846,155940,160119,160718
52,MW4229-4,,153910,154225,154436,154613,154646,154751,155507,155614,160403,160656,161813,162119,162329,162446,162551,162645,163046
53,AA7101-1,154729,155117,155456,155624,155730,155835,160046,160728,160836,,,,,,,,,164550
54,MW4619-4,,160046,160350,160508,160634,160728,160836,161140,161236,161929,162235,163351,163645,163834,163949,164033,164200,164811
55,MP5824-3,,160825,161214,161424,161614,161730,161951,162152,162318,163013,163224,164843,165159,165442,165557,165652,165818,170311
56,MW3430-0,161214,161457,161846,162202,162318,162402,162612,162750,162847,163528,163739,165054,165348,165557,165702,165756,165923,170521
57,MW4647-4,161907,162024,162318,162518,162634,162728,162919,163013,163057,163834,164117,165453,165735,165923,170039,170133,170227,170742
58,AA7706-1,162656,162847,163129,163318,163455,163539,163718,163844,164001,164749,165148,170415,170710,170953,171130,171236,171341,171858
59,AA7488-4,,184109,184449,184638,164348,164423,164655,164822,164905,165619,165912,171152,171445,,,,,194520
60,MS5234-0,,165912,170216,170415,170604,170742,171109,171203,171319,172025,172351,174440,174746,175304,175420,175525,175642,180240
61,AA6482-5,170154,170321,170648,170837,171025,171130,171257,171402,171456,172203,,174608,174925,175348,175514,175620,175736,180251
62,MW4825-2,170415,170742,171109,171236,171351,171445,171626,171709,171803,172330,172529,174619,174936,175359,175525,175631,175747,180334
63,AA7492-4,171214,171424,171858,172047,172225,172341,172508,172645,172728,173403,173552,175714,180113,180522,180638,180753,180922,181923
64,MW4503-5,171919,172058,172457,172634,172813,172907,173012,173107,173203,173805,,175946,180251,180753,180922,180957,181135,181944
65,AA7149-4,,,172857,173034,173203,173246,173341,173509,173552,174135,174324,180355,180649,181207,,,,182510
66,MW4229-5,174008,174356,174757,175041,175158,175243,175431,175558,175642,180806,181040,183414,183720,184026,184153,184258,184403,184828
67,AA7530-2,,,174052,174240,174407,174512,174557,174702,174820,175935,180312,182111,182343,182606,182734,182839,182955,183353
68,MW4619-5,,175304,175620,175819,175935,180030,180301,180417,180522,181451,181912,184004,184320,184722,184849,184944,185132,185859
69,AA7101-2,175924,180102,180449,180710,180838,180946,181157,181418,181513,,183132,185321,185627,185943,190059,,,190851
70,MP5824-4,180828,181008,181335,181513,181650,181756,182039,182311,182426,183520,183720,190059,190427,190754,190912,191007,191134,191757
71,MW3430-1,181440,181534,181850,182050,182206,182300,182416,182556,182650,183647,183847,190259,190555,190851,191018,191123,191238,191840
72,AA7536-4,,,,,,,,,,,,,181607,181756,182006,182111,182206,182955
73,MW4647-5,182227,182343,182723,182901,183027,183059,183237,183531,183636,184616,184900,,,191502,191618,191713,191819,192605
74,AA7706-2,182839,183215,183542,183825,184015,184109,184258,184544,184700,185859,190438,192805,193100,193422,193538,193729,193907,194247
75,AA6952-3,185110,,185554,185710,185816,185921,190205,,,,191451,,,193907,194002,194108,194236,194617
76,MW4825-3,191829,192228,192532,192710,192816,192848,192953,193146,193240,193729,193907,195054,195341,195524,195616,195710,195826,200131
77,MW4503-6,,193645,193918,194024,194213,194247,194520,194701,194755,195305,195605,200802,201044,201337,201452,201547,201642,201947
78,AA7530-3,194639,194744,195022,195254,195403,195508,195732,195858,195952,200530,200856,202146,202345,202648,202753,202825,202920,203539
79,MW4229-6,200109,200613,200856,201012,201117,201200,201326,201536,201620,202157,202355,203528,203740,203920,204058,204225,204312,204818
80,MP5824-5,202721,,203057,203235,203402,203456,203718,203834,203932,204515,204723,210048,210306,210516,210642,210736,210916,211400
81,MW4619-6,,,,,,,,,,203834,204058,205208,205418,205603,205707,205803,205919,210216
82,MW4647-6,204410,204526,204756,204850,204956,205028,205155,205313,205429,205919,210131,211136,211349,211516,211621,211715,211822,212120
83,AA7488-5,,210306,210610,210820,210916,211020,211244,211339,,,,213505,213709,,,,,220031
84,AA6952-4,212036,,212308,212425,212530,212624,212834,212928,213011,,213621,214802,214923,215103,215158,215304,215517,215740
85,AA6482-6,213804,213931,214309,214446,214624,214657,214923,215042,215147,215707,215812,221157,221349,221548,221700,221806,221955,223015
86,MW4503-7,,215242,215456,215600,215718,215750,220031,220125,220232,220708,220950,222124,222346,222523,222641,222728,222859,223248
87,MW4619-7,,220708,220950,221052,221157,221240,221516,221626,221711,222231,222534,223636,223857,224105,224206,224311,224427,224851
88,MP5824-6,,222357,222652,222943,223110,223215,223418,223541,223636,224301,224612,225821,230033,230224,230413,230518,230626,230916
89,MW4647-7,223552,223741,224037,224250,224416,224506,224655,224738,224827,225321,225503,230626,230833,230949,231055,231149,231305,231711
90,AA7488-6,,,225821,225928,230033,230106,230246,230351,230445,,,232410,232631,232746,,,,
91,AA6952-5,,,,,,,,,231944,,,,,,,,,
92,AA6482-7,232359,232443,232757,,,,,,,,,,,,,,,
