,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MW2856-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,070102,070114,070303,070336,070408,070452,070513,070546,070651,070955,071049,071216,071332,071426,071458
1,MR8024-0,,,,,,,,,,,,,,070102,070358,070503,070546,070701,070755,070922,070944,071143,071332,071603,071635,071729,071845,072022,072117,072232,072315,072348,072420,072453,072547,072714,073043,073242,073409,073514,073619,073702
2,MR8026-0,,070102,070253,070441,070618,070944,071154,071259,071404,071458,071625,071729,071906,072232,072630,072747,072821,072948,073010,073148,073220,073431,073652,073912,074029,074112,074231,074503,074607,074734,074807,074923,074955,075038,075111,075226,075531,075658,075836,075930,080036,080119
3,MS1935-0,,072000,072420,072609,072905,073325,073503,073619,073756,073840,074018,074123,074231,074557,074955,075121,075205,,075520,075614,075720,075930,080214,080458,080614,080720,080825,081003,081046,081319,081402,081518,081551,081635,081708,081814,082132,082321,082451,082610,082726,082759
4,MR8462-0,,074051,074535,075100,075415,075814,080003,080152,080542,080625,080836,080930,081129,081435,081825,081933,082027,082205,082321,082526,082610,082810,083103,083335,083440,083523,,084333,084427,084637,084731,084848,085005,085048,085215,085332,085637,085836,090047,090224,090308,090340
5,MS2365-0,,080214,080509,081151,081540,081910,082205,082354,082642,082726,082915,083052,083251,083608,084018,084145,084228,084406,084511,084710,084805,085015,085238,085604,085720,085825,085931,090508,090551,090728,090814,090919,091003,091036,091109,091236,091646,091814,092006,092111,092155,092228
6,MW2390-0,,082332,082653,083030,083313,083608,083829,084101,084228,084322,084543,084637,084753,085121,085509,085615,085659,085825,085857,090036,090109,090319,090645,090847,090930,091014,091120,091541,091635,091825,091954,092206,092333,092429,092450,092556,092926,093010,093200,093305,093410,093443
7,MW2856-1,083324,084217,084605,084816,085037,085426,085637,085836,090025,090119,090257,090424,090508,090825,091152,091320,091353,091519,091614,091825,091909,092049,092301,092440,092534,092629,092736,092915,093010,093138,093222,093349,093422,093443,093516,093654,094011,094222,094400,094505,094600,094644
8,MR8024-1,,090340,090718,090952,091403,091858,092049,092206,092450,092545,092736,092832,093010,093349,093716,093823,093856,094022,094106,094306,094400,094705,094905,095116,095221,095315,095420,095643,095716,095937,100031,100147,100219,100241,100325,100440,100830,100924,,,101345,101417
9,MR8026-1,091331,092228,092440,092853,093138,093422,093559,093812,094055,094211,094400,094455,094549,094916,095304,095420,095516,095727,095759,095958,100042,100241,100513,100723,100830,100913,101029,101240,101313,101450,101523,101606,101711,101743,101805,101921,102353,102458,102708,102825,102920,102952
10,MS2259-0,,094622,094844,095043,095326,,095842,095958,100336,100430,100640,100734,100924,101240,101617,101733,101827,102016,102049,102215,102248,102509,102741,102952,103058,103152,103405,104447,104519,104634,104729,104835,104919,105003,105109,105215,105519,105658,110003,110057,110213,110246
11,MS1935-1,,101040,101334,101638,101859,102226,102425,102552,102836,102908,103119,103215,103332,103710,104109,104215,104309,104436,104530,104707,104803,104952,105131,105403,105458,105541,105647,110003,110108,110307,110424,110529,110613,110657,110802,110919,111312,111427,111616,111744,111849,111921
12,MS2365-1,,103721,104120,104236,104612,105026,105226,105403,105636,105752,105952,110108,110202,110518,110857,111016,111110,111249,111406,111628,111733,111932,112227,112438,112543,112627,112743,113005,113110,113248,113353,113447,113541,113625,113647,113803,114109,114227,114503,114558,114653,114726
