,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
54,MW4619-4,,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
55,MP5824-3,,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
56,MW3430-0,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
57,MW4647-4,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
58,AA7706-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
59,AA7488-4,,1,1,1,1,1,1,1,1,1,1,-1,-1,,,,,-1
60,MS5234-0,,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
61,AA6482-5,1,1,1,1,1,1,1,1,1,1,,-1,-1,1,1,-1,-1,-1
62,MW4825-2,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
63,AA7492-4,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
64,MW4503-5,1,1,1,1,1,1,1,1,1,1,,-1,-1,1,1,-1,-1,-1
65,AA7149-4,,,1,1,1,1,1,1,1,1,1,-1,-1,1,,,,-1
66,MW4229-5,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
67,AA7530-2,,,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
68,MW4619-5,,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
69,AA7101-2,1,1,1,1,1,1,1,1,1,,1,-1,-1,1,1,,,-1
70,MP5824-4,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
71,MW3430-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
72,AA7536-4,,,,,,,,,,,,,-1,1,1,-1,-1,-1
73,MW4647-5,1,1,1,1,1,1,1,1,1,1,1,,,1,1,-1,-1,-1
74,AA7706-2,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
75,AA6952-3,1,,1,1,1,1,1,,,,1,,,1,1,-1,-1,-1
76,MW4825-3,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
77,MW4503-6,,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
78,AA7530-3,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
79,MW4229-6,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
80,MP5824-5,1,,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
81,MW4619-6,,,,,,,,,,1,1,-1,-1,1,1,-1,-1,-1
82,MW4647-6,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
83,AA7488-5,,1,1,1,1,1,1,1,,,,-1,-1,,,,,-1
84,AA6952-4,1,,1,1,1,1,1,1,1,,1,-1,-1,1,1,-1,-1,-1
85,AA6482-6,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
86,MW4503-7,,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
87,MW4619-7,,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
88,MP5824-6,,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
89,MW4647-7,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
90,AA7488-6,,,1,1,1,1,1,1,1,,,-1,-1,1,,,,
91,AA6952-5,,,,,,,,,1,,,,,,,,,
92,AA6482-7,1,1,1,,,,,,,,,,,,,,,
