,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
0,MW4503-0,,,,,,,,,,,,,,,,,,,,,111658,111742,111846
1,MW4846-0,,,,,,,,,,,,,,,,,,,111658,111742,111846,112104,112229
2,MW4557-0,,,,,,,,111658,111928,112011,112104,112207,112322,112407,112532,112646,112800,112853,113007,113100,113214,113443,113547
3,MW4647-0,,,,,,111658,111907,112021,112936,113039,113121,113236,113350,113432,113631,113714,113828,114036,114140,114233,114441,114721,114917
4,MW4781-0,,,112521,112853,113236,113514,113703,113817,114917,114959,115042,,115249,115353,115528,115621,115735,115829,115943,120026,120140,120430,120555
5,MW4837-0,113558,113756,114140,114441,114752,114938,115145,115424,120430,120513,120555,120709,120824,120927,121042,121135,121218,121416,121531,121635,121832,122135,122326
6,MW4856-0,,,115517,115757,120016,120151,120441,120555,121510,121552,121646,121739,121855,121927,122125,122218,122337,122441,122545,122659,122752,123042,123218
7,MW5594-0,120627,120927,121114,121355,121603,121750,122103,122218,123124,123156,123239,123332,123436,123518,123624,123716,123831,124039,124153,124257,124434,124702,124755
8,MW4366-0,122420,122524,122720,123010,123311,123436,123727,124100,125108,125224,125307,125422,125525,125619,125733,125837,125951,130149,130253,130335,130501,130751,130929
9,MW4503-1,123624,123645,124028,124434,124641,124755,125118,125307,130253,130357,130439,130543,130709,130803,130950,131105,131219,131312,131417,131531,131635,131935,132100
10,MW4557-1,124702,125150,125400,125629,125908,130107,130335,130814,131706,131738,131821,131935,132039,132121,132307,132444,132537,132755,132910,133003,133117,133324,133511
11,MW4647-1,130117,130325,130709,131011,131240,131427,131645,131821,132755,132859,132942,133045,133210,133253,133428,133521,133636,133833,133949,134032,134230,134500,134626
12,MW4781-1,,131831,132050,132257,132527,132713,132838,132952,133928,134021,134115,,,,134532,134658,134824,135032,135136,135239,135332,135625,135750
13,MW4837-1,133024,133335,133636,134043,134356,134615,134950,135322,140446,140528,140622,140736,140900,140953,141150,141255,141431,141617,141742,141835,141950,142241,142417
14,MW4856-1,,,135104,135345,135635,135811,135959,140446,141710,141814,141908,142013,142138,142220,142439,142543,142636,142856,143021,143125,143252,143511,143658
15,MW5594-1,140031,140321,140632,140943,141213,141420,141710,142220,143136,143230,143314,143407,143500,143605,143741,143824,144046,144211,144325,144440,144555,144752,144938
16,MW4366-1,141710,141846,142220,142449,142739,142939,143241,143803,145031,145134,145218,145345,145521,145604,145811,145915,150050,150226,150340,150505,150630,150859,151106
17,MW4503-2,,,143554,144056,144315,144440,144824,145145,150236,150350,150444,150609,150734,150838,151128,151231,151428,151625,151751,151845,152115,152532,152718
18,MW4557-2,144544,144659,144906,145229,145511,145614,145957,150154,151210,151314,151346,151521,151647,151751,151917,152021,152137,152345,152449,152542,152657,152939,153115
19,MW4647-2,145646,145925,150236,150641,150859,151138,151356,151708,152750,152835,153011,153115,153242,153335,153545,153648,153834,153938,154052,154207,154353,154611,154725
20,MW4781-2,,,151625,152147,152521,152739,153126,153638,154611,154654,154736,154840,154954,155036,155224,155328,155453,155536,155701,155754,155847,160118,160211
21,MW4825-0,152010,152251,152625,152856,153136,153303,153534,154031,155026,155119,155214,155307,155410,155504,155618,155701,155929,160128,160232,160315,160420,160710,160928
22,MW4846-1,152104,154010,154249,154518,154850,155119,155432,155804,160742,160835,160918,161021,161125,161209,161449,161531,161749,161946,162111,162204,162308,162652,162756
23,MW5084-0,,153054,153430,153824,154145,154425,154704,155202,160222,160254,160336,160431,160524,160606,160731,160835,161011,161209,161313,161356,161521,161749,161914
24,MW4856-2,,,154943,155349,155639,,160046,160359,161438,161510,161603,,161914,162018,162215,162329,162423,162559,162713,162806,163024,163325,163533
25,MW5124-0,154954,155307,155546,155908,160232,160420,160649,160950,161936,162007,162100,162204,162329,162402,162548,162652,162734,162849,163003,163056,163221,163511,163711
26,MW5594-2,155711,160200,160409,160638,161000,161157,161417,161739,162734,162817,162859,163014,163128,163221,163346,163439,163605,163732,163846,163950,164138,164408,164522
27,MW4229-0,,161104,161157,161552,161821,162111,162402,162537,163638,163711,163814,163939,164056,164138,164252,164346,164533,164647,164751,164846,165053,165356,165533
28,MW4366-2,161449,161749,161957,162308,162527,162756,163149,163325,164418,164501,164554,164709,164824,164928,165043,165136,165312,165418,165533,165626,165824,170114,170228
29,MW4837-2,162007,162444,162756,163128,163522,163753,164138,164314,165240,165323,165418,165522,165658,165741,165938,170021,170135,170300,170426,170519,170551,170840,171058
30,MW4503-3,,163221,163554,163950,164221,164429,164741,164907,165741,165813,165856,170021,170135,170249,170457,170540,170633,170737,170851,170944,171141,171524,171742
31,MW4557-3,163511,163711,163836,164127,164501,164616,164918,165053,170010,170042,170125,170228,170321,170404,170519,170612,170705,170747,170902,170955,171141,171534,171752
32,MW4619-0,,164802,165157,,165720,165856,170103,170228,171151,171224,171255,171431,171606,171710,171835,171939,172022,172136,172240,172356,172542,172846,172928
33,MW4647-3,165301,165626,170000,170311,170529,170705,171027,171202,172229,172323,172417,172521,172636,172750,172939,173032,173136,173301,173415,173529,173749,174100,174235
34,MW4705-0,165407,170436,170758,171224,171452,171721,172011,172312,173354,173426,173519,173645,173810,173852,174038,174142,174257,174453,174546,174650,174754,174951,175159
35,MW4781-3,,,171835,172115,172449,172625,172928,173104,174007,174038,174121,174225,174339,174432,174607,174711,174826,174920,175023,175117,175159,175502,175556
36,MW5084-1,172125,172604,172907,173240,173508,173645,173924,174225,175117,175148,175231,175324,175429,175524,175722,175815,175942,180056,180221,180325,180543,180834,180939
37,MW4846-2,173053,173447,173717,174049,174318,174514,174837,175013,175931,180024,180107,180221,180325,180408,180637,180802,180856,181010,181125,181208,181345,181553,181739
38,MW4856-3,,,174525,174815,175117,175252,175451,175556,180615,180708,180751,180906,181010,181114,181229,181322,181428,181521,181636,181729,181939,182229,182420
39,MW5124-1,174858,175252,175556,175837,180128,180304,180605,180730,181812,181917,182000,182053,182208,182251,182409,182442,182546,182744,182848,182942,183150,183420,183608
40,MW5594-3,175815,180149,180408,180708,180917,181146,181532,181718,182525,182557,182640,182744,182848,182942,183107,183150,183255,183452,183545,183629,183733,184035,184138
41,MW4229-1,,180906,181157,181449,181718,181856,182147,182431,183431,183545,183640,183805,183920,184003,184210,184303,184356,184510,184625,184718,184946,185247,
42,MW4366-3,181312,181543,182000,182229,182504,182712,183046,183223,184231,184324,184417,184521,184636,184729,184925,185029,185226,185351,185505,185619,185744,190024,190221
43,MW4837-3,181856,182208,182525,182805,183223,183420,183650,183952,185008,185050,185143,185236,185351,185444,185651,185733,185837,185952,190045,190139,190347,190626,190730
44,MW4503-4,182805,183150,183556,183859,184117,184314,184614,184800,185744,185837,185930,190045,190200,190243,190451,190554,190730,190846,191001,191115,191346,191607,191814
45,MW4619-1,,184346,184636,185101,185257,185515,185805,185930,191033,191137,191241,191407,191523,191617,191753,191857,192003,192155,192320,192413,192538,192849,193139
46,MW4705-1,185111,185630,185930,190232,190429,190616,191105,191241,192123,192155,192248,192403,192506,192549,192724,192817,192910,193057,193202,193255,193359,193628,193732
47,MW4557-4,,,,,191753,191857,192049,192227,193224,193317,193421,193524,193649,193732,193846,193949,194053,194229,194333,194417,194542,194834,195000
