,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4535-0,,,,,,,,,,,,,,,,070107,070203,070530,070825,071026,071131,071445,071603,071731
1,MX3651-0,,,,,,,,,,,,,,,070107,070257,070414,070730,071036,071235,071423,071814,071919,072046
2,MX3783-0,,,,,,,,,070107,070152,070257,070341,070509,070603,070647,071120,071235,071550,071930,072013,072234,072549,072903,073123
3,MX4021-0,070107,070247,070352,070509,070658,070825,071131,071257,071517,071626,071731,071825,071952,072057,072140,072559,072715,073018,073311,073511,073710,074047,074213,074350
4,MX4041-0,070847,070953,071058,071203,071319,071456,071742,072013,072118,072201,072255,072339,072454,072549,072632,073101,073228,073449,073731,073930,074108,074329,074445,074611
5,MX4159-0,071528,071615,071709,071752,071919,072057,072400,072559,072831,072924,073040,073112,073228,073322,073406,073836,074025,074307,074643,074842,075052,075219,075335,075450
6,MX4338-0,072234,072255,072411,072516,072726,072831,073112,073156,073322,073406,073522,073615,073742,073858,073941,074412,074528,074853,075125,075324,075450,075754,075909,080025
7,MX4365-0,073145,073239,073333,073428,073615,073742,074014,074213,074318,074412,074506,074600,074715,074842,074915,075345,075512,075721,080014,080203,080318,080750,080909,081025
8,MX4383-0,073836,074036,074141,074235,074412,074506,074759,074853,075052,075208,075252,075335,075512,075555,075627,080047,080152,080529,080858,081120,081308,081657,081814,082015
9,MX4388-0,074412,074455,074538,074643,074748,074904,075135,075219,075324,075407,075450,075523,075627,075721,075754,080152,080340,080540,080931,081130,081457,081741,081909,082047
10,MX4458-0,075649,080014,080108,080213,080435,080518,080803,081014,081257,081352,081508,081530,081730,081814,081847,082319,082445,082633,082928,083130,083331,083708,083803,084014
11,MP6357-0,,080351,080457,080602,080718,080920,081246,081425,081657,081741,081909,082004,082130,082235,082319,082739,082906,083225,083603,083803,084057,084424,084551,084717
12,MP6361-0,,,081058,081246,081519,081541,081835,082025,082130,082214,082308,082402,082529,082644,082706,083130,083258,083636,084014,084108,084308,084634,084909,085109
13,MX4535-1,081508,081708,081825,081920,082058,082351,082633,082822,083056,083203,083258,083352,083519,083636,083719,084130,084308,084645,084931,085131,085308,085708,085845,090046
14,MX3651-1,081657,082058,082152,082235,082351,082550,082855,083023,083141,083247,083403,083508,083625,083730,083813,084246,084424,084707,084953,085203,085518,085907,090003,090151
15,MX3783-1,082655,082749,082855,083001,083141,083258,083603,083813,084057,084203,084257,084352,084551,084645,084728,085203,085330,085518,085845,090035,090256,090727,090842,091008
16,MX4021-1,083918,084130,084235,084413,084623,084835,085203,085424,085529,085635,085751,085845,090035,090140,090245,090705,090831,091135,091428,091649,091858,092341,092457,092635
17,MX4041-1,084413,084508,084601,084656,084835,084953,085319,085435,085646,085751,085845,085940,090057,090151,090245,090705,090842,091146,091450,091649,091932,092341,092508,092646
18,MX4159-1,085026,085246,085341,085424,085613,085740,090046,090234,090340,090423,090528,090622,090820,090914,090957,091418,091512,091753,092109,092258,092457,092752,092847,093015
19,MX4338-1,,090256,090413,090456,090601,090820,091124,091230,091313,091407,091512,091606,091742,091858,091953,092352,092529,092814,093026,093236,093458,093917,094035,094212
20,MX4365-1,090820,090925,091019,091124,091313,091439,091815,092026,092131,092236,092330,092424,092540,092657,092741,093131,093258,093624,093928,094013,094317,094704,094820,095018
21,MX4383-1,091251,091533,091627,091710,091836,091942,092236,092424,092529,092624,092719,092825,092942,093036,093153,093614,093740,094035,094255,094422,094643,094913,095018,095217
22,MX4388-1,091921,092015,092047,092131,092319,092435,092708,092825,092920,093004,093109,093153,093353,093436,093530,093951,094045,094234,094527,094610,094830,095134,095250,095355
23,MX4458-1,093004,093215,093320,093436,093552,093740,094045,094212,094444,094559,094704,094747,094946,095040,095134,095554,095721,095920,100202,100350,100600,101052,101218,101334
24,MP6357-1,094454,094559,094653,094758,095029,095134,095500,095710,095815,095909,100014,100108,100234,100329,100350,100810,100936,101135,101419,101556,101806,102142,102309,102425
25,MX4535-2,095228,095439,095543,095710,095847,100025,100339,100445,100705,100821,100925,101019,101218,101312,101357,101850,102016,102352,102729,102813,103034,103436,103731,103859
26,MP6361-1,,,095909,100014,100151,100307,100600,100654,100853,100947,101052,101208,101334,101502,101535,101955,102142,102425,102857,103045,103330,103658,103804,103942
27,MX4551-0,100329,100402,100517,100611,100810,100925,101218,101357,101629,101745,101850,101944,102142,102247,102331,102729,102846,103214,103519,103658,103931,104307,104445,104617
28,MX3651-2,100445,100705,100821,100904,101052,101208,101502,101545,101651,101756,101912,102027,102215,102320,102414,102824,102940,103225,103614,103709,104047,104606,104724,104840
29,MX3783-2,101030,101124,101218,101334,101524,101712,101955,102121,102226,102331,102436,102508,102645,102740,102824,103225,103352,103625,103931,104109,104246,104617,104735,104901
30,MW5112-0,101545,101734,101828,101922,102121,102226,102508,102657,102751,102857,103002,103056,103236,103352,103457,103920,104036,104246,104702,104901,105300,105817,110006,110143
31,MX4021-2,102457,102602,102657,102813,102951,103203,103530,103625,103848,104025,104130,104224,104340,104434,104512,104944,105122,105501,105745,105922,110143,110509,110635,110752
32,MX4041-2,102645,102751,102846,102940,103045,103214,103541,103625,103848,103953,104047,104130,104257,104413,104445,104901,105017,105300,105607,105639,105944,110458,110603,110730
33,MW5191-0,102729,103203,103247,103403,103603,103731,104025,104152,104246,104351,104512,104555,104724,104829,104851,105300,105417,105701,105912,110049,110310,110708,110846,111057
34,MX4159-2,103330,103541,103647,103804,103942,104109,104423,104544,104807,104923,105039,105122,105311,105355,105450,105901,110028,110310,110625,110719,111002,111330,111457,111602
35,MW5346-0,103720,103931,104025,104203,104423,104606,104851,104944,105154,105311,105417,105501,105617,105723,105807,110227,110342,110541,110930,111024,111330,111747,111903,112040
36,MW5264-0,104434,104544,104628,104746,104955,105111,105428,105522,105607,105723,105828,105901,110038,110154,110237,110646,110813,111130,111414,111551,111737,112206,112332,112450
37,MX4338-2,,105239,105333,105439,105607,105723,110049,110227,110331,110458,110614,110708,110846,111013,111057,111551,111715,111946,112311,112450,112723,113037,113204,113331
