,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
45,MW4619-1,,-1,1,-1,-1,2,4,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1
46,MW4705-1,-1,-1,1,-1,-1,1,3,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
47,MW4557-4,,,,,-1,1,2,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1
48,MW4647-4,-1,-1,1,-1,-1,1,3,1,1,-1,-1,-1,-1,1,1,1,1,1,2,1,1,1,-1
49,MW4781-4,,,1,-1,-1,2,3,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1
50,MW5084-2,-1,-1,1,-1,-1,1,2,1,1,-1,-1,-1,-1,1,1,1,1,3,1,1,1,1,-1
51,MW4856-4,,-1,1,-1,-1,2,3,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1
52,MW5594-4,-1,-1,1,-1,-1,3,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1
53,MW4366-4,-1,-1,1,-1,-1,3,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1
54,MW4557-5,-1,-1,1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,1,-1,1,1,1,-1
55,MW4647-5,-1,-1,1,-1,-1,1,2,1,1,-1,-1,-1,-1,-1,1,1,1,-1,,,,,
56,MW4781-5,,,-1,-1,-1,1,2,1,,,,,,,,,,,,,,,
57,MW5084-3,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,
