,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MW5346-0,,,,,,,,,,,,,,,,,,,,,111658,111743,111909,112035
1,MW5264-0,,,,,,,,,,,,,,,,,,,,111658,111743,112211,112325,112451
2,MX4338-0,,,,,,,,,,,,,,,,111658,111721,111941,112304,112441,112720,113035,113200,113326
3,MX4598-0,,,,,,,,,,,,,,,111658,111804,111919,112150,112430,112616,112909,113232,113326,113513
4,MX4365-0,,,,,,,,,,,,111658,111804,111919,112003,112358,112523,112803,113200,113348,113618,113909,114024,114150
5,MX4383-0,,,,,,111658,111930,112118,112336,112451,112616,112720,112836,112930,113002,113430,113545,113827,114118,114254,114639,114930,115106,115221
6,MX4458-0,111658,111836,111930,112035,112222,112358,112731,112836,113107,113222,113326,113409,113535,113640,113723,114129,114254,114452,114835,114920,115159,115616,115730,115845
7,MP6357-0,112627,112803,112858,113035,113232,113348,113723,113816,114035,114150,114305,114409,114607,114732,114814,115242,115357,115658,120031,120113,120404,120901,121005,121130
8,MX4388-0,114431,114546,114649,114742,114930,115034,115314,115439,115532,115637,115730,115802,115927,120042,120135,120529,120737,121130,121410,121546,121754,122200,122326,122430
9,MX4551-0,,120342,120436,120550,120808,120944,121317,121514,121744,121930,122045,122200,122337,122502,122555,123020,123145,123414,123735,123817,124201,124606,124731,124906
10,MX4535-0,121016,121203,121317,121410,121557,121712,122045,122326,122513,122637,122802,122927,123124,123310,123342,123828,124036,124430,124835,124928,125228,125707,125845,130043
11,MX3651-0,121858,122013,122128,122231,122555,122730,123031,123206,123435,123549,123703,123807,123932,124107,124150,124555,124731,125032,125322,125510,125739,130043,130158,130345
12,MX3783-0,123041,123145,123238,123342,123528,123631,124014,124129,124348,124523,124638,124741,124917,125032,125103,125531,125718,130054,130428,130521,130836,131219,131356,131521
13,MX4598-1,123621,123724,123817,123921,124107,124254,124616,124720,124928,125135,125239,125406,125531,125646,125729,130137,130323,130708,131043,131126,131542,132021,132146,152713
14,MX4021-0,124409,124523,124616,124709,124949,125146,125521,125646,125856,130011,130126,130240,130407,130521,130625,131043,131219,131532,132000,132053,132354,132654,132830,133037
15,MX4041-0,125042,125239,125332,125510,125707,125811,130137,130345,130615,130750,130908,131022,131209,131334,131417,131833,132000,132343,132654,132840,133234,133732,133857,134045
16,MX4159-0,125938,130054,130158,130323,130553,130708,131011,131126,131345,131510,131604,131707,131822,132000,132021,132436,132550,132758,133234,133338,133618,134034,134149,134315
17,MW5112-0,131209,132011,132136,132343,132550,132737,133109,133213,133431,133607,133753,133907,134127,134336,134450,135001,135158,135450,140003,140210,140636,141010,141146,141333
18,MX4338-1,,,131614,131718,132000,132043,132518,132622,132840,133005,133141,133256,133431,133618,133700,134127,134304,134615,134856,135054,135439,135856,140024,140210
19,MW5264-1,132343,132508,132612,132715,132944,133130,133431,133545,133753,133857,134013,134056,134231,134336,134429,134846,135001,135231,135616,135720,140117,140407,140532,140658
20,MX4365-1,132923,133109,133224,133338,133556,133753,134056,134315,134543,134720,134814,134918,135043,135210,135303,135730,135856,140117,140543,140647,141114,141625,141801,141939
21,MX4383-1,133431,133804,133918,134013,134138,134242,134554,134658,134918,135033,135147,135221,135357,135501,135554,140014,140128,140500,140813,140949,141218,141625,141812,142000
22,MX4388-1,134814,135104,135210,135335,135533,135637,140035,140200,140429,140604,140740,140845,141021,141146,141218,141636,141812,142136,142521,142707,143122,143538,143703,143910
23,MP6357-1,,134824,134918,135115,135335,135522,135918,140139,140418,140615,140813,141021,141218,141406,141438,141928,142115,142553,143050,143215,143620,143953,144201,144337
24,MX4458-1,135439,135856,140003,140045,140303,140346,140856,141103,141333,141510,141625,141719,141856,142032,142147,142635,142842,143204,143620,143817,144140,144617,144732,144907
25,MX4551-1,140335,140522,140626,140740,140917,141135,141510,141647,141907,142032,142158,142345,142553,142646,142718,143143,143329,143610,143932,144140,144348,144907,145125,145356
26,MX4535-1,140802,141103,141218,141417,141657,141801,142158,142406,142635,142811,142936,143039,143257,143350,143454,143942,144140,144420,144721,144918,145115,145500,145657,145856
27,MX3651-1,142000,142208,142251,142356,142510,142646,142946,143132,143401,143549,143642,143828,144057,144243,144326,144721,144846,145240,145521,145708,150000,150532,150646,150822
28,MX3783-1,142208,142624,142718,142832,143039,143204,143538,143713,143942,144129,144222,144348,144535,144628,144721,145147,145312,145647,150115,150208,150543,151249,151414,151550
29,MX4021-1,145136,145240,145407,145511,145729,145856,150208,150333,150553,150739,150856,151021,151207,151332,151414,151821,151956,152350,152713,152943,153213,153546,153700,153930
30,MX4041-1,145312,145532,145625,145729,145939,150146,150532,150707,150949,151124,151249,151446,151613,151810,151853,152257,152423,152756,153213,153338,153628,154013,154159,154356
31,MX4159-1,145500,150356,150500,150657,150906,151124,151457,151624,151903,152100,152246,152423,152630,152818,152911,153349,153503,153825,154220,154419,154730,155053,155218,180322
32,MX4338-2,,,151529,151613,151749,151853,152236,152402,152630,152723,152911,153025,153224,153317,153410,153847,154034,154252,154626,154824,155125,155518,155656,155924
33,MW5264-2,151645,151810,151925,152028,152204,152318,152630,152745,153015,153140,153327,153442,153650,153825,153930,154429,154605,154856,155228,155457,155727,160214,160318,160453
34,MX4365-2,152318,152505,152559,152702,153004,153119,153431,153524,153743,153941,154220,154345,154554,154709,154802,155218,155353,155717,160110,160256,160629,161014,161149,161346
35,MX4383-2,152900,153442,153546,153700,153825,154034,154419,154616,154846,154949,155114,155218,155343,155518,155613,160110,160235,160546,160921,161128,161511,161948,162113,162259
36,MX4388-2,,,154709,154814,155104,155300,155645,155749,160006,160214,160339,160453,160629,160816,160910,161408,161554,161834,162145,162354,162717,163237,163423,163735
37,MX4458-2,155311,155624,155717,155820,160006,160224,160546,160701,160931,161128,161325,161450,161626,161719,161812,162228,162354,162656,163018,163216,163527,164036,164201,164359
38,MX4535-2,160235,160411,160525,160607,160754,161003,161232,161429,161658,161823,161938,162103,162310,162438,162531,162935,163122,163330,163818,164015,164150,164700,164835,165022
39,MX3651-2,161336,161511,161604,161709,161948,162031,162354,162531,162811,162957,163122,163237,163434,163537,163632,164046,164222,164535,164835,165104,165333,165743,165910,170058
40,MX3783-2,161812,162459,162542,162749,162935,163039,163340,163455,163725,163900,164036,164212,164421,164524,164607,165022,165147,165418,165721,165921,170556,171033,171148,171356
41,MX4551-2,163330,163505,163559,163735,163922,164057,164421,164607,164846,165032,165157,165322,165500,165700,165754,170202,170348,170649,170951,171148,171510,171925,172051,172226
42,MX4021-2,164118,164349,164514,164556,164814,164907,165229,165345,165605,165754,165859,170016,170223,170327,170410,170836,171012,171323,171800,171853,172154,172652,172817,173046
43,MX4041-2,165219,165356,165500,165617,165836,165953,170244,170431,170700,170919,171055,171241,171510,171635,171800,172226,172402,172745,173224,173431,173546,174025,174200,174347
44,MX4598-2,165533,170359,170524,170638,170815,170940,171241,171428,171729,171925,172051,172247,172445,172548,172652,173129,173255,173608,174035,174139,174347,174814,174949,175158
45,MX4338-3,171853,172133,172226,172340,172516,172703,173014,173224,173514,173701,173848,174025,174200,174304,174336,174752,174949,175302,175731,175949,180322,180759,180924,181142
46,MX4365-3,172713,172942,173046,173202,173452,173619,173920,174035,174315,174512,174835,175000,175137,175313,175407,175845,180010,180332,180748,181006,181307,181732,181848,182242
47,MX4383-3,173755,173920,174035,174150,174408,174534,175011,175230,175512,175659,175802,175928,180114,180239,180332,180810,180956,181203,181607,181700,181930,182409,182525,182732
48,MX4388-3,174710,174907,175022,175147,175323,175440,175741,175856,180114,180332,180519,180716,180913,181121,181246,181743,182003,182232,182639,182837,183139,183500,183625,183822
49,MX4458-3,175407,175720,175813,180000,180146,180332,180644,180831,181110,181339,181920,182107,182325,182503,182700,183107,183253,183708,184114,184332,184705,185141,185306,185514
50,MX4535-3,180509,180727,180820,180934,181225,181400,181628,181825,182118,182442,182837,183056,183314,183407,183500,183939,184146,184529,184934,185152,185514,190024,190200,190336
51,MX3651-3,181535,181722,181815,181859,182056,182200,182535,182629,182910,183211,183439,183636,183833,183939,184032,184447,184623,184944,185152,185359,185711,190045,190221,190357
52,MX3783-3,182711,182837,183024,183149,183357,183500,183822,184032,184311,184551,184830,184955,185141,185349,185453,185952,190139,190429,190813,191033,191323,191731,191918,192209
53,MX4551-3,183917,184135,184239,184353,184633,184747,185037,185234,185514,185754,185920,190056,190232,190357,190451,190918,191054,191302,191659,191856,192252,192647,192834,193104
54,MX4021-3,184944,185109,185234,185359,185650,185836,190117,190232,190501,190709,190835,191022,191230,191407,191451,191918,192116,192334,192719,192949,193301,193656,193821,194051
55,MX4041-3,190024,190200,190304,190408,190626,190741,191033,191230,191501,191648,191813,191918,192057,192209,192303,192709,192846,193136,193508,193635,193957,194319,194456,
56,MX4598-3,190907,191241,191346,191512,191637,191813,192127,192220,192511,192647,192824,192939,193136,193218,193301,193738,193853,194205,194506,194652,195025,195407,195532,195741
57,MX4159-2,192220,192313,192356,192450,192615,192740,193032,193218,193458,193635,193749,193903,194101,194205,194226,194642,194807,195035,195325,195511,,,200407,200604
58,MX4338-4,193447,193624,193728,193831,194039,194226,194506,194631,194910,195107,195200,195304,195418,195532,195615,200043,200219,200449,200740,201032,201407,201928,202053,202239
59,MX4365-4,194703,194735,194839,194953,195149,195242,195543,195637,195907,200054,200229,200323,200522,200657,200803,201219,201407,201719,202032,202207,202457,202819,203026,203452
60,MX4388-4,195907,200104,200219,200333,200532,200751,201054,201312,201553,201740,201856,202011,202157,202404,202457,203005,203140,203545,203847,204025,204347,204743,204921,205107
61,MX4383-4,201356,201511,201615,201708,201856,202011,202250,202425,202654,202819,202923,203016,203140,203256,203338,203815,203952,204212,204535,204721,204921,205212,205336,205512
62,MX4458-4,202757,203005,203058,203213,203421,203535,203836,203930,204201,204347,204442,204607,204805,204942,205030,205440,205617,205839,210139,210304,210619,211129,211247,211505
63,MX4535-4,,204732,204816,204910,205030,205118,205408,205617,205828,205943,210046,210150,210336,210429,210512,211003,211129,211505,211945,212121,212349,212618,212743,212908
64,MX3783-4,210139,210243,210357,210512,210723,210838,211140,211258,211526,211653,211757,211850,212017,212152,212256,212722,212847,213158,213522,213709,213918,214326,214442,214639
65,MX4021-4,211558,211714,211757,211850,212028,212131,212432,212557,212826,213023,213116,213220,213357,213543,213658,214118,214233,214556,214825,214940,215148,215616,215720,
66,MX4159-3,215116,215210,215303,215407,215554,215648,,,,,,,,,,,,,,,,,,
