,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
38,MW5594-3,130245,130506,130810,130936,131040,131113,131239,131333,131428,131942,132109,133150,133256,133433,133549,133632,133758,134209
39,MW4366-3,131921,132026,132402,132635,132740,132835,133046,133150,133235,133654,133820,134920,135214,135402,135507,135602,135647,135939
40,MW4503-3,,,133842,134114,134220,134252,134501,134638,134721,135340,135636,140705,140958,141240,141356,141501,141627,142036
41,MW4557-3,134710,134952,135340,135625,135741,135824,140036,140140,140245,140843,141030,142235,142529,142707,142814,142918,143013,143401
42,MW4647-3,140057,140318,140633,140738,140904,140936,141113,141157,141301,141815,142047,143224,143517,143656,143812,143907,144014,144435
43,MW4781-3,141439,141848,142058,142224,142341,142413,142507,142634,142739,143257,143434,,144848,145048,145154,145226,145320,145824
44,MW4837-4,143117,143257,143739,143907,144014,144046,144152,144246,144340,144932,145121,150339,150622,150833,150950,151106,151222,151703
45,MW4856-4,144753,,145132,145248,,145436,145541,145646,145740,,150601,151914,152156,152334,152514,152608,152724,153029
46,MW5594-4,145950,150234,150601,150727,150845,150950,151106,151222,151305,151736,151936,153448,153741,153940,154057,154202,154318,154655
47,MW4366-4,,151946,152250,152356,152525,152619,152713,152840,152934,153448,153636,154821,155115,155324,155429,155534,155713,160205
48,MW4503-4,153249,153437,153752,153856,154035,154108,154246,154402,154446,155000,155303,160552,160857,161118,161224,161341,161518,161909
49,MW4557-4,154141,154402,154727,155000,155104,155158,155346,155618,155702,160205,160353,161551,161657,161847,162005,162100,162217,162555
50,MW4619-2,154800,155104,155451,155556,155702,155745,155945,160122,160205,160625,160951,161931,162228,162407,162512,162617,162712,163205
51,MW4647-4,155756,155850,160205,160331,160458,160603,160835,161002,161045,161551,161942,162933,163227,163426,163541,163708,163813,164245
52,MW4705-2,155934,160310,160625,160741,160846,160929,161034,161224,161308,161931,162228,163531,163824,164024,164140,164256,164411,164746
53,MW4781-4,161056,,,,161635,161741,161813,162028,162111,162639,162849,164118,164400,164703,164819,164913,165029,165335
54,MW4825-2,161613,161741,162028,162155,162300,162333,162523,162617,162650,163237,163426,164653,164946,165145,165252,165346,165523,165912
55,MW5084-0,162533,162712,162944,163110,163227,163321,163426,163541,163636,164108,164339,165230,165534,165756,165901,165955,170133,170615
56,MW4846-1,162900,163636,163939,164035,164202,164234,164443,164642,164736,165241,165419,170553,170859,171121,171238,171332,171459,172025
57,MW4856-5,164212,,,,164924,165029,165335,165440,165545,,170437,171542,171848,172058,172214,172319,172402,172832
58,MW5124-2,164852,165113,165335,165513,165639,165745,165817,165934,170017,170542,170742,171931,172224,172434,172550,172644,172800,173243
59,MW5594-5,165534,165756,170028,170227,170332,170448,170542,170658,170753,171332,171531,172717,172959,173147,173327,173421,173609,174040
60,MW4229-2,170604,170720,171037,171227,171416,171553,171803,171931,172058,172706,172937,174419,174723,174925,175040,175145,175333,175756
61,MW4366-5,171227,171416,171709,171836,171942,172047,172224,172351,172434,173031,173221,174430,174723,174957,175102,175145,175333,175807
62,MW4837-5,171731,171953,172308,172434,172601,172655,172822,172905,173010,173547,173724,175008,175301,175535,175640,175745,175901,180300
63,MW4503-5,172246,172507,172811,173031,173137,173254,173410,173526,173609,174144,174502,175546,175850,180134,180249,180354,180521,180826
64,MW4557-5,173115,173316,173609,173829,173945,174040,174249,174408,174502,175030,175239,180333,180626,180837,180953,181058,181225,181625
65,MW4825-3,,,,173902,174228,174346,174556,174745,174831,175301,175503,180521,180826,180942,181047,181131,181236,181658
66,MW4619-3,174112,174155,174502,174640,174809,174903,,175217,175311,175901,180112,181109,181414,181603,181741,181848,182026,182343
67,MW4647-5,174842,175008,175301,175441,175546,175640,175756,175923,180007,180532,180753,182048,182354,182647,182803,182907,183034,183442
68,MW4705-3,175618,175901,180155,180300,180416,180510,180637,180753,180859,181457,181825,183034,183326,183557,183713,183840,184028,184531
69,MW4781-5,180953,,181341,181457,181603,181647,181953,182216,182259,,183139,184205,184448,184647,184752,184857,185045,185610
70,MW5084-1,181910,182120,182437,182625,182803,182846,183045,183359,183504,183912,184332,185318,185621,185809,185914,185958,190052,190512
71,MW4846-2,183056,183254,183608,183818,183923,184017,184155,184354,184459,185013,185235,190450,190754,190944,191048,191153,191237,191805
72,MW4856-6,184050,,184520,184636,,184835,185117,185307,185351,185936,190207,191237,191531,191700,191816,191849,192005,192325
73,MW5124-3,185128,185235,185538,185704,185809,185853,190052,190157,190250,190849,191038,192158,192325,192513,192618,192712,192838,193258
74,MW5594-6,185914,190301,190555,190828,190933,191048,191310,191459,191531,191943,192115,193130,193247,193446,193551,193635,193729,194129
75,MW4366-6,191605,191743,192041,192220,192346,192451,192607,192712,192816,193319,193518,194740,195003,195150,195318,195413,195539,195918
76,MW4503-6,192838,193026,193308,193435,193540,193708,193801,193857,193940,194424,194707,195741,195951,200129,200234,200339,200434,200811
77,MW4619-4,194847,194930,195224,195445,195550,195636,195813,195951,200046,200550,200857,202007,202206,202429,202534,202628,202722,203141
78,MW4557-6,200528,200716,201002,201128,201243,201327,201547,201714,201808,202311,202440,203529,203740,203919,204025,204058,204214,204611
79,MW4647-6,,202206,202450,202617,202732,202816,203037,203152,203258,203834,204130,205207,205429,205655,205755,205838,210004,210318
80,MW4781-6,203518,203729,203951,204109,204224,204257,204507,204644,204717,205218,205418,210753,210942,211131,211247,211331,211414,211751
81,MW5084-2,205133,205312,205555,205641,205744,205827,205954,210048,210152,210614,210825,211834,212027,212204,212309,212353,212509,212824
82,MW4856-7,210921,,211225,211436,211614,211646,211933,212110,212154,212635,212750,213916,214104,214303,214408,214502,214651,214954
83,MW5594-7,212215,212602,212908,213002,213129,213202,213340,213423,213528,214031,214208,215214,215456,215613,215719,215813,215929,220234
84,MW4366-7,214252,214346,214640,214828,214954,215037,215236,215351,215456,215951,220140,221430,221639,221827,221944,222038,222143,222459
85,MW4557-7,215919,220107,220402,220507,220623,220655,220854,221009,221103,221523,221701,222814,223013,223151,223257,223352,223518,223846
86,MW4647-7,221701,221816,222111,222238,222343,222426,222625,222730,222835,223308,223614,224734,224933,225100,225205,225259,225425,225802
87,MW4781-7,223214,223435,223741,223919,224012,224045,224233,224326,224432,225005,225132,230222,230434,230600,230706,230800,230916,231325
88,MW5084-3,224723,225038,225320,225414,225519,225552,225708,225802,225856,230339,230611,231525,231759,231915,,,,
89,MW4856-8,230655,230800,231021,231219,231336,231419,231654,231821,231904,,,,,,,,,
