,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MP6357-0,,,,,,,,,,,,,,,,,,,,,111658,111804,112002,112117,112314,112429,112501
1,MP6361-0,,,,,,,,,,,111658,111710,111825,111950,112117,112210,112407,112615,112657,112836,112952,113336,113556,113815,113941,114056,114150
2,MX4388-0,,,,,,,,,,,111658,112138,112242,112407,112532,112625,112751,112952,113035,113107,113232,113545,113650,113815,113941,114118,114232
3,MX4551-0,,,111658,111753,111918,112117,112242,112407,112543,112647,113045,113607,113711,113826,114013,114128,114304,114450,114543,114708,114824,115145,115321,115435,115550,115704,115757
4,MX4535-0,112056,112335,112625,112708,112836,113056,113150,113243,113502,113701,114107,114658,114824,114938,115124,115207,115353,115446,115539,115632,115757,120130,120316,120523,120628,120753,120835
5,MW5346-0,112708,113222,113629,113733,113815,114128,114222,114315,114501,114708,114927,115456,115611,115746,115911,120016,120151,120337,120420,120556,120721,121157,121333,121656,121812,121938,122031
6,MX3651-0,113441,113650,113858,113941,114118,114325,114512,114605,114751,114927,115135,115643,115808,115932,120048,120130,120306,120348,120502,120556,120731,121011,121157,121406,121459,121635,121707
7,MX3783-0,114304,114512,114917,114949,115020,115332,115528,115621,115818,115932,120151,120649,120753,120907,121032,121135,121311,121448,121510,121603,121728,122031,122208,122434,122548,122702,122745
8,MX4598-0,,,115632,115653,115725,120016,120151,120255,120502,120606,120814,121355,121459,121646,121812,121906,122103,122208,122254,122338,122506,122756,122954,,123327,123442,123514
9,MX4458-0,115943,130920,131128,131253,131335,131647,131845,132054,132229,132428,132636,133157,133311,133449,133542,133646,133822,134032,134115,134158,134302,134658,134856,135043,135147,135312,135406
10,MX4021-0,,120037,120244,120337,120420,120659,120856,121000,121146,121416,121624,122146,122254,122423,122527,122620,122745,122943,123036,123202,123317,123618,123743,123940,124034,124159,124231
11,MX4041-0,120545,120856,121114,121218,121311,121603,121646,121801,121949,122053,122434,122943,123036,123213,123338,123431,123607,123711,123804,123825,123950,124325,124511,124647,124824,124917,124959
12,MX4159-0,121250,121656,122021,122103,122146,122413,122538,122631,122839,123036,123245,123825,123918,124034,124149,124253,124439,124626,124719,124845,124949,125321,125428,125603,125707,125750,125822
13,MW5112-0,121844,122146,122620,122652,122807,123057,123150,123245,123420,123524,123857,124500,124626,124824,124959,125103,125311,125428,125510,125625,125750,130115,130312,130626,130751,130941,131034
14,MX4338-0,,122641,123025,123129,123202,123452,123722,123815,124013,124128,124511,125042,125145,125300,125428,125510,125635,125750,125833,130000,130115,130511,130658,130858,131013,131128,131159
15,MW5264-0,122922,123140,123452,123618,123711,124013,124210,124253,124428,124532,124927,125438,125531,125707,125845,125928,130054,130147,130230,130356,130511,130848,131045,131253,131418,131532,131615
16,MX4365-0,,123918,124314,124346,124418,124657,124834,124938,125052,125321,125531,130054,130209,130323,130450,130533,130647,130741,130836,130930,131106,131429,131604,131856,131939,132104,132136
17,MX4383-0,124500,124855,125052,125156,125300,125614,125801,125928,130054,130219,130543,131117,131231,131335,131501,131626,131812,132000,132054,132219,132356,132657,132856,133053,133146,133301,133356
18,MX4388-1,125311,125646,125938,130043,130126,130407,130554,130751,130941,131149,131407,131939,132043,132157,132301,132356,132521,132729,132824,132949,133104,133417,133532,133646,133750,133856,133928
19,MP6357-1,130000,130158,130501,130615,130637,130930,131045,131138,131303,131418,131812,132322,132417,132543,132708,132813,133000,133125,133207,133229,133356,133729,133907,134147,134230,134345,134417
20,MX4551-1,131045,131429,131833,132000,132043,132322,132500,132625,132751,133043,133449,134021,134136,134252,134428,134532,134709,134824,134907,135022,135136,135510,135646,135811,135917,140032,140135
21,MX4535-1,131907,132125,132428,132511,132553,132834,132949,133053,133250,133500,133708,134334,134449,134604,134719,134824,135000,135147,135230,135406,135542,135907,140021,140311,140427,140614,140656
22,MX3651-1,132647,132846,133207,133239,133356,133604,133750,133928,134126,134313,134719,135302,135417,135603,135750,135856,140053,140311,140355,140520,140707,141100,141258,141455,141610,141735,141828
23,MX3783-1,133301,133657,134043,134126,134241,134500,134709,134751,134928,135115,135323,135822,135938,140053,140229,140322,140510,140646,140728,140904,141029,141402,141527,141631,141900,142015,142058
24,MX4598-1,,,135032,135104,135240,135438,135635,135750,135917,140135,140542,141111,141237,141351,141506,141610,141756,142004,142108,142201,142316,142649,142814,142950,143054,143148,143220
25,MX4021-1,,135449,135811,135949,140021,140311,140449,140646,140832,141007,141402,142025,142201,142337,142534,142627,142836,143105,143209,143324,143500,143907,144046,144326,144452,144628,144742
26,MX4041-1,135949,140239,140800,140832,140914,141205,141351,141455,141652,141817,142212,142742,142846,143044,143209,143313,143500,143647,143741,143856,144024,144358,144556,144836,144941,145056,145200
27,MX4159-1,140542,140904,141237,141351,141423,141746,141849,141932,142151,142254,142431,142929,143022,143158,143346,143407,143554,143709,143802,143856,144046,144503,144710,145003,145107,145211,145304
28,MX4338-1,141559,141839,142305,142359,142441,142752,142950,143209,143346,143637,144056,144742,144920,145046,145253,145420,145618,145733,145826,145930,150056,150440,150555,150834,151021,151136,151230
29,MW5264-1,141900,142316,142556,142731,142752,143105,143303,143356,143615,143845,144254,144858,145003,145222,145409,145523,145650,145859,145941,150014,150149,150523,150709,150845,151032,151147,151241
30,MX4365-1,,142950,143303,143428,143511,143824,143940,144139,144315,144503,144721,145232,145336,145513,145650,145804,150003,150107,150149,150314,150419,150813,151000,151136,151302,151428,151510
31,MX4383-1,143500,,144305,144348,144503,144732,144909,145056,145304,145523,145733,150314,150419,150606,150741,150824,151043,151230,151323,151428,151532,152021,152157,152356,152555,152659,152731
32,MX4388-2,144524,144909,145232,145325,145420,145848,150014,150210,150409,150616,151000,151636,151750,151856,152043,152208,152333,152512,152606,152741,152939,153303,153510,153800,153915,154030,154123
33,MX4458-1,145325,150014,150335,150440,150555,150907,151115,151209,151428,151625,152032,152555,152720,152846,153054,153158,153345,153449,153532,153646,153811,154144,154330,154445,154703,154828,155117
34,MX4535-2,150709,150845,151147,151241,151323,151614,151740,151833,152011,152219,152440,153011,153126,153252,153603,153657,153843,154019,154102,154123,154237,154610,154713,154910,155014,155107,155407
35,MX3651-2,151636,151939,152301,152333,152356,152627,152824,152907,153105,153252,153510,154009,154102,154216,154341,154434,154620,154745,154828,154942,155107,155439,155543,155719,155812,160002,160419
36,MX3783-2,152356,152856,153220,153324,153356,153707,153821,153936,154123,154320,154538,155117,155232,155407,155532,155636,155857,160045,160128,160304,160440,160813,161000,161229,161343,161457,161645
37,MX4551-2,152440,153925,154216,154258,154351,154620,154838,154942,155149,155357,155615,160139,160242,160408,160522,160615,160740,160846,160917,161032,161229,161550,161706,161935,162038,162214,162256
38,MX4021-2,,154806,155046,155117,155211,155500,155708,155801,160013,160210,160440,161021,161135,161250,161425,161518,161706,161924,162017,162142,162339,162702,162806,163035,163200,163335,163439
39,MX4041-2,155626,155939,160304,160440,160554,160907,161135,161239,161425,161656,161913,162454,162619,162744,162931,163003,163138,163242,163335,163450,163649,164013,164210,164511,164616,164730,164918
40,MX4598-2,,,,161311,161354,161738,161820,162028,162203,162339,162744,163253,163418,163511,163732,163814,163939,164138,164221,164314,164418,164751,164918,165208,165251,165407,165450
41,MX4159-2,,161759,162110,162131,162224,162454,162630,162859,163138,163335,163605,164106,164210,164346,164533,164605,164730,164918,164949,165125,165230,165533,165720,170021,170135,170228,170311
42,MX4338-2,162422,162816,163138,163253,163357,163617,163836,163929,164149,164418,164626,165136,165240,165450,165533,165626,165752,165845,165938,170053,170300,170540,170810,171017,171132,171215,171319
43,MX4383-2,163501,164741,165104,165240,165345,165709,165802,165856,170032,170300,170529,171039,171132,171308,171423,171516,171631,171756,171849,172024,172149,172511,172708,172907,173001,173115,173158
44,MX4365-2,,163628,164024,164106,164149,164522,164709,164802,165000,165230,165500,170021,170125,170239,170404,170457,170644,170758,170831,170924,171039,171527,171734,171942,172046,172200,172243
45,MX4388-3,165115,165605,165856,165928,165949,170157,170353,170447,170705,170810,171142,171713,171756,171931,172128,172243,172440,172554,172636,172719,172835,173137,173356,173615,173720,173813,173856
46,MX4458-2,,170726,170924,171049,171205,171506,171620,171724,171859,172024,172429,172918,173022,173126,173302,173407,173615,173752,173834,174011,174147,174544,174659,175000,175115,175230,175323
47,MX4535-3,171423,,171910,171942,172024,172314,172440,172533,172730,172846,173240,173752,173834,173939,174054,174136,174301,174356,174440,174501,174616,174856,175043,175251,175357,175440,175545
48,MX4551-3,172314,,175126,175251,175346,175733,175952,180046,180304,180431,180826,181346,181501,181617,181732,181846,182045,182149,182232,182419,182557,182920,183045,183345,183449,183614,183707
49,MX3651-3,172440,,172918,173054,173137,173356,173500,173605,173752,173918,174301,174846,174949,175126,175251,175346,175535,175639,175711,175815,175920,180243,180348,180557,180650,180805,180858
50,MX3783-3,,173741,174043,174125,174157,174501,174720,174834,175032,175147,175545,180107,180211,180359,180535,180629,180754,180941,181023,181116,181220,181554,181803,182035,182221,182325,182419
51,MX4598-3,175240,,182525,182701,182816,183045,183127,183242,183428,183604,183957,184550,184704,184829,184943,185036,185224,185349,185442,185618,185732,190138,190335,190553,190657,190813,190846
52,MX4021-3,,175805,180200,180304,180410,180711,180837,180951,181148,181429,181700,182221,182325,182442,182629,182744,182920,183013,183106,183221,183335,183635,183843,184101,184205,184319,184402
53,MX4041-3,,181106,181440,181511,181606,181907,182056,182200,182409,182535,182931,183510,183625,183800,183925,184029,184247,184352,184446,184622,184746,185140,185317,185503,185607,185711,185804
54,MX4159-3,,183303,183635,183729,183811,184133,184340,184446,184632,184839,185234,185732,185908,190024,190149,190252,190407,190543,190625,190718,190835,191148,191302,191501,191606,191720,191803
55,MX4338-3,,184414,184632,184715,184746,185015,185202,185256,185503,185639,185908,190449,190553,190803,190907,190950,191126,191230,191302,191418,191606,191939,192058,192307,192411,192526,192619
56,MX4365-3,,185732,190013,190056,190149,190418,190625,190708,190950,191126,191544,192047,192204,192318,192515,192557,192722,192815,192848,193025,193150,193442,193618,193836,193950,194045,194128
57,MX4388-4,190418,190950,191313,191450,191555,191907,192121,192214,192400,192608,193025,193557,193700,193825,193950,194035,194210,194346,194407,194512,194626,195032,195241,195428,195543,195637,195730
58,MX4383-3,191731,191939,192257,192339,192411,192557,192733,192837,193046,193234,193432,193940,194035,194210,194335,194430,194555,194741,194824,194907,195032,195323,195511,195709,195823,195939,200011
59,MX3651-4,192837,193036,193234,193317,193421,193753,193929,194024,194210,194440,194658,195220,195323,195439,195554,195658,195823,195949,200011,200104,200240,200521,200646,200811,201008,201259,201352
60,MX4458-3,,194501,194824,194918,195054,195302,195500,195554,195730,195907,200115,200646,200750,200904,201029,201133,201320,201423,201506,201548,201704,202058,202245,202431,202545,202639,202710
61,MX4535-4,195511,,200022,200115,200240,200449,200625,200811,200936,201133,201341,201840,201944,202109,202245,202338,202514,202556,202649,202710,202814,203115,203301,203501,203637,203740,203812
62,MX3783-4,200904,201204,201611,201653,201757,202026,202203,202245,202410,202556,202814,203418,203511,203637,203802,203918,204057,204234,204337,204453,204619,204942,205125,205322,205436,205540,205624
63,MX4021-4,,202639,203022,203104,203219,203439,203605,203709,203834,204036,204244,204805,204921,205053,205229,205322,205447,205550,205613,205752,205907,210207,210343,210614,210707,210823,210907
64,MX4041-4,,204442,204733,204816,204910,205157,205311,205415,205550,205710,205917,210415,210508,210625,210739,210833,211001,211055,211138,211253,211357,211730,211907,212117,212221,212335,212429
