,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ3978-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111658,,111825
1,MZ3987-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,111658,111804,112035,112200,112451,112627,112836,113046,113233,113639
2,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,111658,111722,111804,112243,112638,112825,113118,113243,113503,113650,113919,114003,114128,114452
3,MW5943-0,,,,,,,,,,,,,,,,111658,111804,111858,112025,112315,112430,112545,112720,112836,113003,113035,113513,113650,113837,114150,114326,114514,114743,115117,115221,115441,115813
4,MZ4228-0,,,,,,,,,,,,,,111658,112118,112254,112534,112627,112742,112909,113003,113035,113150,113316,113441,113452,113941,114305,114442,114815,114920,115117,115358,115627,115720,115835,120251
5,MP6031-0,,,111658,111711,111732,111848,111920,112003,112035,112200,112304,112409,112513,112627,112920,113035,113254,113358,113513,113744,113826,113930,114046,114232,114420,114535,115024,115325,115523,115856,120011,120322,120510,120739,120855,121145,121707
6,MW5853-0,112107,112222,112348,112420,112441,112513,112545,112616,112710,112909,113003,113046,113243,113420,113744,113941,114232,114305,114409,114607,114639,114701,114848,115013,115139,115211,115627,115949,120125,120407,120542,120729,120938,121207,121311,121520,121855
7,MW5966-0,113305,113441,113607,113639,113722,113816,113837,113930,114013,114150,114315,114358,114546,114701,115003,115107,115325,115420,115545,115846,120000,120115,120251,120407,120553,120636,121113,121406,121542,121959,122103,122322,122416,122645,122759,122853,123527
8,MZ3559-0,114254,114420,114607,114650,114701,114805,114826,114920,114952,115211,115336,115430,115555,115659,120000,120208,120438,120500,120718,121020,121103,121156,121323,121459,121624,121739,122135,122427,122531,122759,122957,123133,123444,123702,123806,124025,124348
9,MP6422-0,115107,115221,115409,115502,115523,115648,115710,115803,115835,120043,120125,120229,120417,120603,120855,120948,121207,121301,121459,121739,121822,121855,122114,122239,122355,122438,122853,123050,123433,123755,123931,124150,124336,124606,124803,125021,125239
10,MZ3556-0,120312,120500,120636,120707,120729,120822,120855,120927,121020,121218,121311,121448,121614,121833,122135,122250,122520,122613,122810,123122,123215,123319,123527,123713,123806,123910,124348,124720,124907,125157,125406,125603,125845,130126,130251,130428,130814
11,MX1105-0,120906,123111,123226,123308,123340,123444,123505,123537,123620,123755,123838,123931,124107,124211,124627,124720,124939,125042,125301,125542,125646,125801,125917,130115,130241,130334,130751,130941,131045,131407,131543,131803,132011,132229,132407,132500,132928
12,MX1084-0,121707,121801,121927,121959,122020,122103,122125,122157,122250,122427,122520,122634,122853,122957,123237,123351,123630,123723,123942,124254,124358,124441,124555,124720,124856,124949,125427,125740,125928,130209,130418,130605,130741,131013,131138,131242,131543
13,MZ3734-0,123745,124035,124150,124254,124336,124430,124451,124534,124606,124814,124856,124949,125239,125417,125646,125812,130043,130137,130356,130647,130741,130848,131013,131159,131324,131357,131835,132219,132407,132802,132917,133021,133322,133530,133717,133903,134028
14,MX1135-0,125239,125301,125417,125510,125542,125657,125718,125801,125833,130043,130126,130251,130407,130543,130848,130930,131149,131242,131450,131742,131846,131939,132104,132219,132356,132428,132906,133239,133416,133749,133852,134110,134225,134609,134734,134931,135450
15,MS1935-0,,,,,,,,,,,,,,,,,,,,,,,,,,,125636,125928,130043,130356,130511,130751,130930,131221,131335,131450,131835
16,MZ3825-0,130522,130554,130741,130814,130836,130909,130941,131024,131045,131242,131346,131501,131721,131939,132240,132428,132647,132802,133000,133250,133343,133437,133634,133759,133945,134028,134455,134713,134910,135211,135440,135616,135709,135928,140107,140304,140532
17,MZ3956-0,131045,131742,131918,132000,132022,132125,132147,132240,132301,132500,132553,132657,132938,133125,133416,133530,133810,133903,134049,134516,134559,134702,134838,135035,135211,135232,135730,135928,140035,140439,140636,140845,141021,141417,141521,141625,142301
18,MZ3978-1,133010,133114,133250,133332,133405,133448,133509,133613,133656,133821,133935,134039,134235,134402,134630,134702,134920,135014,135221,135450,135533,135616,135802,135950,140200,140314,140751,141156,141356,141636,141812,142043,142240,142708,142845,142949,143439
19,MW5943-1,133821,133935,,134246,,,134412,134505,134527,134838,135003,135128,135346,135522,135928,140014,140221,140335,140532,140928,141021,141125,141345,141521,141636,141740,142230,142417,142615,142939,143125,143241,143522,143835,144002,144233,144649
20,MZ3987-1,134755,134952,135139,135243,135325,135418,135440,135522,135554,135741,135834,135928,140200,140357,140636,140740,140959,141053,141322,141657,141751,141856,142032,142219,142345,142417,142856,143230,143346,143835,143940,144200,144420,144628,144754,144836,145211
21,MZ4072-1,134848,140003,140128,140200,140210,140314,140335,140418,140450,140615,140708,140802,141114,141146,141511,141647,141917,142011,142230,142450,142553,142646,142824,143011,143157,143230,143720,144046,144243,144545,144722,144848,145035,145254,145431,145534,150106
22,MW5966-1,140856,141053,141218,141322,141356,141511,141543,141625,141708,141845,141939,142043,142230,142428,142750,142939,143220,143356,143554,143856,144002,144107,144254,144420,144545,144607,145046,145315,145513,150117,150242,150501,150741,151043,151157,151323,151647
23,MZ4228-1,141845,142011,142147,142240,142251,142417,142450,142543,142625,142824,142907,142949,143157,143335,143658,143856,144128,144222,144420,144711,144826,144909,145046,145222,145325,145409,145909,150128,150335,150823,150939,151115,151428,151823,151939,152115,152451
24,MW5853-1,,142949,143136,143220,143303,143335,143356,143439,143511,143752,143845,143950,144222,144431,144754,145003,145232,145359,145607,145848,150013,150117,150303,150428,150626,150709,151136,151356,151553,152147,152323,152534,152710,153011,153209,153335,153826
25,MP6422-1,143522,143554,143720,143752,143813,144002,144046,144118,144150,144420,144524,144700,144920,145128,145452,145555,145836,145930,150149,150501,150626,150802,151011,151136,151323,151356,151823,152011,152219,152627,152824,153032,153147,153535,153700,153919,154149
26,MZ3556-1,144222,144503,144628,144722,144743,144836,144909,144952,145046,145315,145420,145534,145743,145920,150231,150335,150554,150709,150845,151219,151323,151449,151657,151845,152033,152115,152555,152846,153242,153650,153836,154138,154419,154720,154907,155136,155625
