,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MX1517-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070107,070141,070224,070256,070329,070414,070530,070836,071048,071248,071345,071450,071534
1,MS2243-0,,,,,,,,,,,,,,070107,070119,070224,070307,070414,070458,070636,070708,070825,071015,071226,071259,071345,071501,071628,071711,071827,071921,072015,072142,072203,072225,072340,072655,072822,073011,073054,073221,073242
2,MS2365-0,,,,,070107,070141,070246,070350,070447,070530,070636,070730,070825,071142,071523,071639,071711,071838,071932,072048,072120,072246,072446,072634,072706,072811,072917,073054,073148,073348,073431,073503,073557,073640,073712,073828,074142,074247,074403,074457,074602,074635
3,MS1903-0,,071439,071650,071816,072005,072257,072413,072507,072644,072749,072938,073043,073221,073535,073850,074016,074049,074215,074258,074436,074519,074646,074835,075047,075119,075203,075308,075413,075518,075635,075718,075802,075950,080024,080046,080151,080529,080644,080907,081001,081106,081138
4,MS1953-0,,074602,074824,075025,075402,075646,075751,075856,080108,080140,080246,080340,080518,080833,081232,081409,081452,081557,081641,081756,081840,082006,082154,082415,082509,082553,082658,082813,082907,083023,083119,083141,083341,083403,083435,083540,083837,084037,084226,084342,084447,084541
5,MS2025-0,080434,080634,080739,080907,081149,081514,081619,081713,081923,082017,082143,082215,082258,082625,082950,083056,083141,083236,083320,083446,083518,083658,083920,084132,084226,084331,084425,084530,084613,084729,084824,084930,085003,085035,085057,085202,085444,085600,085726,085831,085946,090019
6,MW5645-0,082006,082404,082636,082813,082950,083258,083403,083457,083540,083625,083731,083825,083931,084237,084603,084718,084740,084847,084930,085046,085107,085256,085516,085715,085747,085841,085946,090113,090207,090344,090417,090449,090554,090615,090637,090742,091025,091151,091340,091424,091518,091603
7,MX1517-1,084005,084247,084436,084635,084835,085129,085350,085455,085549,085643,085841,085914,090051,090417,090803,090930,091003,091108,091151,,,,091929,092003,092046,092118,092212,092350,092435,092602,092646,092718,092751,092824,092909,093014,093318,093456,093633,093737,093831,093925
8,MS2243-1,090102,090406,090615,090803,091014,091413,091603,091708,091835,091918,092140,092223,092307,092635,093014,093119,093214,093318,093351,093517,093600,093737,093947,094146,094239,094323,094417,094532,094615,094814,094909,094941,095108,095119,095151,095257,095633,095748,095925,100114,100208,100302
9,MS2365-1,091907,092024,092234,092435,092551,092931,093141,093246,093423,093506,093654,093759,093947,094312,094658,094814,094858,095024,,095307,095351,095539,095737,095936,100030,100124,100229,100408,100451,100701,100817,100911,100954,101037,101153,101319,101624,101823,102024,102130,102235,102256
10,MS1903-1,,094124,094344,094604,094720,095003,095246,095351,095654,095726,095958,100030,100157,100534,100922,101048,101131,101236,101340,101456,101539,101729,101939,102151,102245,102340,102435,102539,102612,102738,102821,102855,103011,103054,103127,103242,103608,103725,103902,104007,104111,104144
11,MS1953-1,094301,104238,104447,104721,104941,105340,105445,105602,105823,105917,110108,110151,110234,110551,110929,111117,111150,111257,111341,111602,111658,111846,112036,112246,112340,112423,112518,112623,112706,112909,113003,113057,113203,113224,113246,113413,113741,113931,,114236,114341,114413
12,MX1537-0,,102057,102307,102601,103000,103420,103641,103808,104133,104238,104425,104531,104624,104952,105340,105517,105613,105751,105907,110108,110202,110446,110645,110835,110951,111034,111139,111235,111341,111624,111709,111824,111908,111940,112014,112131,112445,112633,112803,112909,113003,140215
13,MS2025-1,,110350,110529,110718,110857,111257,111330,111447,111551,111658,111824,111940,112025,112351,112717,112909,112942,113057,113130,113329,113402,113550,113741,113942,114037,114120,114214,114341,114413,114551,114634,114802,114846,114907,114950,115106,115431,115546,115817,115911,120005,120049
14,MW5645-1,,112539,112750,113003,113235,113635,113910,114015,114308,114403,114540,114634,114813,115149,115536,115651,115734,115901,115955,120132,120215,120404,120625,120835,120920,121015,121132,121309,121353,121552,121658,121741,121837,121859,121942,122057,122442,122559,122819,122903,122957,123040
15,MX1517-2,,114319,114551,114739,114950,115305,115525,115619,115807,115922,120121,120215,120415,120741,121132,121259,121331,121436,121519,121731,121803,122003,122234,122442,122526,122609,122704,122809,122903,123040,123134,123156,123322,123406,123439,123543,123859,124015,124152,124235,124340,124413
