,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
12,MS2243-1,4,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,-1,-1,1,1,-1,-1,-1,1,1,1,2,-1,1,1,1,5,1,1,1,1,-1
13,MS2365-1,-1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,3,3,-1,-1,1,1,-1,-1,-1,1,1,2,3,-1,1,1,1,1,1,1,1,1,-1
14,MS1903-1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,3,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1
15,MS1953-2,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,2,1,1,2,-1
16,MX1537-1,1,1,1,2,1,1,1,2,,,1,1,1,1,1,1,1,1,1,3,1,-1,-1,1,1,-1,-1,-1,1,1,1,2,-1,1,1,1,1,1,1,1,1,-1
17,MS2025-2,-1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,3,1,1,1,1,-1
18,MW5645-2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,4,1,1,1,1,-1
19,MX1517-2,,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,-1,-1,1,1,-1,-1,-1,1,,,,-1,1,1,1,1,1,1,1,1,-1
20,MS2243-2,,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1
21,MS2365-2,,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,,1,2,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,-1,-1,1,-1
22,MS1903-2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1
23,MX1537-2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,2,1,1,-1,-1
24,MS1953-3,,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,4,2,,4,1,-1
25,MS2025-3,,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1
26,MW5645-3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1
27,MX1517-3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1
28,MS2243-3,-1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1
29,MS2365-3,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,1,1,2,1,,,,
30,MS1953-4,,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
31,MS2025-4,-1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
