,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MX1135-0,,,,,,,,,,,,,,,,,,,,,,,,,070107,070214,070414,070509,070625,070708,070814,070909,070942,071026,071110,071132,071237,071321
1,MZ3825-0,,,,,,,,,,,,,,070107,070214,070247,070330,070553,070658,070752,070836,070931,071059,071216,071522,071711,071816,071910,072026,072058,072152,072235,072246,072308,072351,072424,072551,072623
2,MZ3956-0,,,,,,,,070107,070119,070308,070425,070931,071037,071226,071321,071417,071522,071805,071900,072015,072141,072225,072246,072424,072738,072938,073116,073221,073326,073420,073525,073558,073652,073714,073808,073829,073956,074040
3,MZ3978-0,,,070107,070236,070436,070647,070730,070847,071026,071310,071439,071932,072037,072235,072330,072424,072518,072655,072749,072855,072938,073000,073043,073210,073452,073630,073818,073913,074030,074113,074218,074250,074344,074406,074438,074500,074616,074648
4,MZ3987-0,071110,071406,071649,071838,071954,072308,072402,072540,072706,072938,073116,073620,073724,073840,073945,074040,074124,074355,074449,074605,074731,074814,074847,075003,075330,075446,075646,075740,075918,080002,080118,080151,080246,080329,080351,080435,080540,080634
5,MZ4072-0,072424,072551,072855,073011,073210,073503,073608,073714,073829,074030,074145,074616,074710,074814,074930,075025,075108,075308,075403,075519,075603,075624,075646,075802,080108,080235,080435,080529,080645,080717,080825,080909,080952,081014,081109,081130,081246,081341
6,MP6422-0,073221,073315,073452,073620,073735,074030,074156,074250,074449,074637,074753,075308,075457,075540,075657,075751,075845,080057,080202,080318,080413,080457,080613,080750,081109,081319,081541,081646,081814,081909,082015,082120,082236,082257,082341,082402,082518,082612
7,MZ4228-0,,074145,074301,074417,074626,074930,075014,075141,075319,075457,075603,080108,080224,080329,080446,080540,080624,080858,080941,081119,081203,081235,081257,081436,081752,081931,082214,082341,082457,082529,082634,082706,082749,082811,082844,082906,083012,083106
8,MW5853-0,074753,074814,075003,075130,075413,075751,075950,080108,080402,080529,080624,081119,081214,081319,081436,081541,081635,081814,081909,082036,082141,082225,082246,082424,082739,082939,083236,083403,083519,083614,083657,083752,083813,083835,083929,084014,084130,084235
9,MZ3556-0,080035,080402,080540,080803,080952,081330,081436,081530,081730,081931,082058,082612,082706,082822,082950,083055,083152,083447,083541,083708,083802,083846,083918,084046,084352,084551,084656,084824,084931,085015,085131,085214,085236,085308,085341,085424,085602,085657
10,MZ3559-0,081119,081414,081614,081803,082026,082330,082413,082529,082655,082939,083106,083541,083636,083719,083835,083929,084025,084246,084341,084457,084551,084645,084824,084942,085257,085446,085719,085813,085929,085951,090057,090140,090151,090245,090307,090329,090435,090529
11,MX1105-0,081414,085624,085846,090046,090245,090540,090750,090919,091045,091257,091435,091942,092109,092214,092340,092445,092613,092751,092858,093015,093215,093258,093342,093447,093802,093951,094151,094245,094402,094435,094539,094634,094656,,,094855,095001,095055
12,MZ3734-0,082246,082413,082644,082844,082950,083352,083552,083647,083846,084036,084130,084623,084728,084824,084953,085026,085120,085413,085508,085613,085740,085846,090024,090129,090424,090656,090857,091002,091117,091213,091330,091424,091446,091508,091540,091603,091719,091752
13,MX1135-1,083435,083730,083940,084141,084246,084518,084613,084718,084942,085214,085351,085856,085951,090035,090202,090256,090351,090613,090707,090824,090940,091013,091045,091150,091530,091657,091858,092004,092058,092152,092246,092329,092351,092424,092519,092540,092646,092729
14,MZ3825-1,084518,084613,085004,085152,085341,085730,085940,090024,090129,090307,090413,090919,091013,091128,091246,091341,091435,091613,091708,091825,091953,092025,092058,092225,092519,092729,092858,093004,093058,093131,093226,093309,093342,093403,093447,093519,093625,093646
15,MZ3956-1,,090656,090919,091106,091402,091803,091942,092047,092351,092551,092646,093131,093247,093353,093519,093625,093730,094013,094107,094245,094339,094402,094456,094601,094928,095127,095420,095453,095547,095621,095704,095758,095842,095904,095958,100020,100124,100219
16,MZ3978-1,091457,091540,092014,092130,092340,092729,092825,092942,093215,093403,093519,094035,094057,094151,094307,094402,094456,094717,094811,094928,095055,095138,095159,095315,095643,095748,100020,100124,100229,100323,100408,100440,100502,100524,100618,100650,100755,100849
17,MZ3987-1,092445,092551,092814,093015,093215,093625,093813,093941,094151,094424,094539,095044,095149,095326,095442,095547,095643,095853,095947,100124,100219,100313,100440,100545,100900,101038,101237,101403,101457,101519,101624,101657,101729,101802,101835,101856,102013,102108
18,MZ4072-1,093342,093625,093951,094129,094256,094601,094811,094928,095055,095243,095358,095904,100030,100146,100313,100418,100502,100712,100817,100932,101132,101215,101237,101341,101729,101835,102024,102140,102245,102318,102424,102507,102529,102551,102634,102656,102813,102908
19,MW5943-0,,094634,094928,095138,095337,095737,095842,100009,100157,100440,100618,101215,101320,101435,101635,101740,101856,102129,102234,102351,102445,102540,102645,102802,103140,103319,103529,103625,103753,103826,103943,104037,104109,104131,104225,104246,104352,104435
20,MP6031-0,,095159,095337,095536,095748,100146,100302,100440,100629,100911,101016,101519,101624,101751,101940,102035,102129,102340,102445,102551,102634,102718,102846,103002,103236,103330,103529,103636,103804,103836,103953,104048,104120,104142,104236,104257,104413,104446
21,MZ4228-1,,095715,095925,100103,100229,100556,100701,100838,101110,101331,101446,101951,102057,102202,102402,102456,102551,102751,102846,103024,103203,103247,103330,103457,103753,103932,104236,104340,104458,104522,104605,104703,104725,104746,104840,104902,104956,105050
22,MP6422-1,100041,100229,100524,100734,101038,101414,101646,101835,102013,102318,102445,102951,103107,103225,103341,103508,103614,103826,103932,104058,104152,104236,104352,104511,104913,105101,105250,105345,105501,105555,105701,105745,105807,105839,105933,110006,110111,110205
23,MW5853-1,100429,100755,100943,101153,101320,101603,101835,101940,102234,102551,102656,103151,103258,103330,103519,103603,103636,103836,103943,104109,104152,104225,104246,104352,104641,104840,105133,105239,105356,105428,105512,105555,105617,105639,105734,105756,105912,110017
24,MW5966-0,101508,101551,101951,102151,102529,103045,103308,103457,103625,104037,104120,104627,104736,104851,105039,105144,105250,105501,105607,105723,105828,105901,105944,110049,110404,110509,110729,110835,110929,111002,111057,111129,111225,111236,111341,111415,111520,111614
25,MZ3559-1,,102857,103045,103352,103625,104004,104120,104236,104402,104641,104746,105239,105345,105522,105639,105745,105850,110111,110205,110310,110541,110613,110657,110802,111046,111236,111436,111552,111648,111731,111836,111931,112003,112025,112119,112130,112246,112318
26,MX1084-0,103140,110404,110541,110729,111046,111425,111658,111752,112014,112308,112445,113019,113113,113229,113406,113501,113605,113836,,,114308,114340,114413,114529,114824,114940,115128,115224,115340,115423,115528,115603,115646,115719,115803,115835,115931,120026
27,MX1067-0,103932,104225,104446,104725,104934,105228,105450,105607,105723,105839,110006,110520,110624,110751,110919,111035,111129,111257,111404,111530,111709,111803,111920,112036,112351,112517,112705,112749,112915,112936,113052,113146,113218,113239,113323,113406,113501,113605
28,MZ3556-1,104934,105311,105607,105912,110216,110624,110846,110951,111140,111458,111637,112130,112235,112412,112539,112655,112810,113009,113113,113250,113355,113428,113501,113627,114025,114203,114402,114508,114634,114717,114846,114929,114951,115034,115107,115139,115308,115402
29,MX1105-1,110143,111530,111814,112014,112152,112456,112705,112810,113041,113333,113511,113953,114036,114152,114329,114446,114551,114750,114857,115002,115056,115139,115246,115402,115730,115824,120015,120058,120214,120236,120330,120415,120437,120458,120531,120614,120730,120814
30,MZ3734-1,112130,112257,112550,112800,113030,113312,113501,113616,113953,114351,114518,115034,115139,115308,115445,115614,115719,115953,120047,120236,120341,120426,120458,120603,120909,121048,121259,121459,121616,121648,121826,121910,122004,122026,122120,122214,122329,122424
31,MX1135-2,113250,113616,113910,114120,114319,114656,114918,115056,115246,115614,115803,120330,120415,120553,120741,120847,121004,121142,121248,121426,121637,121721,121859,122004,122329,122435,122655,122749,122906,123000,123105,123138,123211,123222,123254,123337,123443,123537
32,MZ3825-2,114446,114540,114951,115150,115412,115741,115942,120047,120330,120636,120814,121310,121404,121531,121743,121859,121953,122203,122329,122507,122612,122655,122716,122822,123138,123337,123559,123704,123758,123851,123956,124040,124102,124123,124207,124239,124345,124429
33,MZ3956-2,115507,115741,120036,120214,120448,120858,121015,121121,121404,121710,122026,122612,122738,122906,123105,123148,123316,123537,123642,123808,123924,124018,124123,124301,124617,124755,125016,125131,125258,125331,125508,125540,125602,125646,125719,125740,125908,125951
34,MZ3978-2,120931,121059,121426,121627,121932,122329,122550,122811,123043,123348,123515,124040,124145,124250,124418,124523,124639,124817,124922,125120,125225,125309,125331,125435,125740,125919,130047,130225,130331,130415,130520,130604,130647,130730,130814,130836,130953,131059
35,MW5943-1,121805,121910,122142,122424,122811,123116,123337,123454,123620,123935,124112,124650,124722,124849,125038,125153,125309,125540,125646,125846,125940,130003,130047,130203,130520,130709,130859,131015,131153,131236,131435,131540,131602,131635,131707,131740,131845,131951
36,MZ3987-2,122855,123232,123443,123642,123913,124333,124429,124628,124838,125215,125341,125846,125940,130130,130309,130404,130459,130825,130931,131142,131236,131331,131457,131624,131940,132108,132246,132435,132541,132602,132719,132802,132835,132908,132941,133025,133141,133248
37,MZ4072-2,123642,124040,124239,124512,124733,125131,125225,125320,125540,125824,125951,130509,130604,130719,130848,130953,131037,131331,131435,131551,131646,131718,131751,131857,132224,132402,132635,132729,132846,132930,133047,133130,133237,133259,133353,133414,133530,133603
