,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
40,MW5645-3,183754,183922,184144,184323,184440,184640,184841,184957,185135,185231,185537,185633,185739,190149,190541,190731,190816,190943,191027,191216,191300,191511,191745,191956,192040,192242,192348,192433,192622,192717,192811,192949,193022,193055,193200,193550,193646,193826,193921,194038,194123,194241,194347,194609,194748,194843,195203,195309,195425,195531,195722,195806,200249,200439,200618,200713,200841,200958,201116,201200,201329,201423,201551,202113,202436,202626,202816,202933,203050,,,,,203916,204010,204138
41,MW3053-3,,190403,190614,190816,191016,191300,191500,191555,191700,191806,191956,192102,192253,192633,193033,193233,193255,193411,193528,193719,193815,194027,194217,194420,194515,194653,194832,194948,195203,195247,195403,195553,195638,195817,195922,200249,200450,200651,200756,200903,201010,201138,201307,201732,201911,202006,202339,202447,202531,202753,202900,202945,203421,203716,203916,204054,204211,204318,204458,204553,204734,204830,205009,205540,205931,210155,210322,210428,210545,210701,210818,210946,211102,211316,211505,211634
42,MW2390-5,,192348,192538,192749,193138,193306,193411,193506,193635,193731,193859,194005,194123,194515,194916,195046,195129,195236,195330,195458,195605,195839,200049,200322,200406,200556,200702,200745,200903,200947,201032,201149,201222,201350,201507,201805,201955,202145,202242,202350,202425,202604,202710,203050,203231,203348,203654,203810,204000,204245,204425,204509,204958,205242,205431,205551,205708,205826,210016,210049,210206,210239,210406,211008,211348,211623,211739,211844,212013,212140,212308,212414,212519,212719,212911,213028
43,MW3496-5,,194631,194832,195022,195108,195342,195425,195531,195638,195755,195900,195955,200111,200439,200841,200947,201021,201127,201222,201350,201456,201635,201816,202006,202050,202218,202339,202436,202626,202710,202743,202849,202945,203039,203145,203516,203621,203738,203843,203938,204010,204223,204318,204734,204936,205020,205304,205410,205506,205731,205826,205859,210311,210534,210701,210818,210913,210957,211113,211219,211326,211410,211527,212013,212436,212719,212900,213017,213206,213417,213512,213629,213735,213841,214020,214136
44,MS5097-5,,200756,200841,201021,201043,201339,201412,201507,201613,201743,201911,202006,202135,202520,202900,203028,203101,203208,203242,203454,203548,203800,204043,204256,204329,204425,204531,204615,204841,204925,205020,205115,205158,205304,205421,205708,205909,210049,210217,210322,210355,210450,210556,210723,210946,211041,211337,211432,211538,211801,211939,212024,212436,212635,212817,212922,213017,213112,213239,213334,213428,213512,213618,214103,214443,214749,214949,215055,215235,215416,215510,215616,215711,215913,215956,220124
45,MW2780-5,,203326,203516,203738,203938,204223,204318,204414,204542,204648,204819,205009,205136,205551,210016,210217,210301,210450,210607,210745,210818,211019,211242,211516,211612,211801,212035,212129,212330,212414,212508,212625,212719,212839,213017,213355,213618,213746,213841,214030,214103,214304,214421,214833,215055,215203,215554,215711,215840,220102,220221,220315,220853,221126,221411,221549,221738,221905,222055,222149,222330,222414,222553,223155,223547,223822,223949,224137,224254,224411,224517,224644,224800,225032,225149,225423
46,MW3430-5,205731,205848,210049,210311,210417,210745,210924,211030,211135,211316,211432,211612,211801,212140,212541,212753,212839,213006,213101,213301,213406,213555,213808,214020,214052,214220,214315,214359,214559,214643,214727,214844,214928,215000,215117,215427,215616,215806,215913,220029,220102,220210,220315,220653,220810,220842,221210,221326,221516,221749,221844,221927,222458,222731,222910,223038,223144,223252,223409,223515,223621,223654,223843,224411,224727,224916,225105,225211,225317,225434,225539,225646,225753,230016,230205,230311
47,MW3053-4,,212635,212828,213017,213123,213355,213545,213629,213757,213925,214052,214209,214359,214800,215214,215354,215459,215616,215700,215829,215913,220135,220337,220548,220621,220810,220937,221042,221232,221326,221411,221505,221549,221706,221844,222200,222308,222542,222709,222816,222859,223005,223111,223526,223738,223833,224105,224211,224316,224422,224600,224655,225105,225328,225517,225602,225708,225815,225954,230027,230143,230227,230343,230828,231134,231418,231545,231701,231756,231923,232018,232113,232231,232549,232716,232843
48,MW2390-6,214705,214800,214928,215139,215258,215521,215638,215851,215956,220102,220243,220410,220548,220947,221338,221505,221549,221706,221800,221938,222022,222234,222436,222647,222720,222848,223016,223111,223242,223325,223358,223526,223610,223738,223905,224221,224444,224717,224811,224938,225011,225127,225234,225646,225815,225921,230249,230405,230543,230806,230945,231029,231523,231756,232007,232124,232231,232326,232505,232600,232705,232759,232927,,,,,,,,,,,,,
49,MW3496-6,,221326,221527,221716,221822,222128,222340,222509,222625,222816,222954,223122,223207,223536,223938,224054,224127,224243,224338,224455,224550,224717,224949,225138,225211,225350,225455,225550,225708,225753,225826,225943,230016,230049,230154,230427,230543,230744,230839,230956,231029,231134,231240,231723,231902,232051,232304,232422,232611,232705,232843,232916,,,,,,,,,,,,,,,,,,,,,,,,
50,MS5097-6,,,224506,224706,224800,224949,225022,225116,225222,225317,225506,225550,225624,225943,230321,230438,230521,230616,230659,230828,230912,231101,231313,231512,231545,,231745,231851,232018,232051,232135,232218,232253,232422,232538,232854,232938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
