,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,070108,070226,070415,070447,070541,070614,070719,070815,070837,070921,071005,071027,071121,071154
1,MZ3740-0,,,,,,,,,,,,,,,,,070108,070120,070226,070331,070415,070458,070614,070719,071027,071227,071332,071415,071521,071553,071649,071744,071817,071839,071900,071933,072038,072121
2,MZ3825-0,,,,,,,,,,,070108,070509,070552,070636,070742,070826,070921,071132,071238,071332,071459,071531,071605,071733,072027,072216,072332,072426,072520,072553,072636,072709,072753,072825,072858,072920,073036,073119
3,MZ3987-0,,,,,,,,070108,,,071143,072027,072132,072259,072405,072448,072542,072836,072931,073036,073141,073236,073308,073446,073802,073951,074202,074413,074508,074551,074646,074741,074825,074846,074919,074941,075057,075141
4,MZ3956-0,071238,071415,071616,071744,071955,072248,072310,072415,,,073435,073941,074046,074140,074256,074402,074446,074646,074741,074846,074941,075025,075057,075203,075436,075614,075814,075908,080036,080119,080224,080257,080351,080403,080435,080457,080613,080635
5,MZ3978-0,,,,,,,,,,,072858,073424,073518,073635,073752,073835,073908,074140,074234,074339,074413,074446,074508,074613,074846,075047,075236,075414,075531,075603,075657,075752,075835,075857,075919,075940,080047,080130
6,MZ4072-0,073214,073424,073646,073813,073908,074118,074202,074256,,,075603,080141,080246,080340,080435,080541,080635,080835,080940,081056,081151,081235,081319,081423,081719,081847,082046,082152,082318,082402,082508,082552,082614,082635,082708,082752,082920,083003
7,MZ4228-0,073919,074930,075047,075203,075447,075741,075814,075930,,,081235,081825,081941,082025,082141,082246,082340,082530,082635,082825,082941,083025,083047,083152,083518,083625,083742,083836,084005,084048,084153,084259,084331,084426,084447,084520,084625,084658
8,MX1067-0,075857,080003,080119,080329,080457,080646,080741,080846,,,082130,082814,082909,082952,083109,083203,083257,083540,083636,083815,083942,084027,084110,084226,084531,084625,084825,084931,085047,085120,085236,085331,085425,085458,085552,085614,085719,085814
9,MZ3556-0,081045,081246,081413,081540,081719,081952,082202,082257,,,083603,084132,084237,084321,084447,084542,084647,084825,084920,085025,085142,085226,085320,085425,085719,085836,090036,090131,090309,090331,090438,090521,090543,090615,090648,090720,090827,090911
10,MZ3559-0,081930,082329,082457,082635,082741,082931,083014,083130,,,084353,084952,085047,085204,085342,085447,085603,085858,085952,090058,090142,090225,090258,090352,090615,090732,090911,091005,091143,091216,091332,091426,091448,091531,091553,091616,091732,091816
11,MZ3734-1,,082741,083003,083152,083308,083508,083614,083720,,,084847,085425,085520,085625,085741,085836,085931,090142,090225,090342,090427,090510,090615,090720,091027,091216,091415,091509,091638,091710,091754,091848,091921,091932,092005,092027,092132,092226
12,MZ3740-1,083858,084027,084248,084509,084658,084941,085025,085153,,,090309,090849,090933,091048,091205,091310,091404,091605,091649,091816,091942,092016,092110,092216,092459,092615,092755,092850,093006,093039,093133,093218,093241,093314,093336,093357,093524,093620
13,MW5898-0,084458,085531,085814,090003,090047,090352,090605,090732,,,092100,092648,092755,092901,093028,093122,093230,093452,093609,093715,093843,093926,094104,094231,094546,094840,095029,095145,095324,095346,095502,095555,095618,095650,095734,095756,095911,095935
14,MZ3825-1,084814,084909,085131,085353,085531,085730,085814,085909,,,091121,091700,091754,091837,092005,092049,092143,092415,092521,092626,092743,092806,092901,093017,093325,093452,093557,093704,093832,093904,094009,094104,094137,094147,094231,094242,094347,094431
15,MZ3987-1,090554,090637,090911,091027,091248,091542,091638,091859,,,093144,093748,093843,093937,094042,094231,094242,094442,094536,094703,094808,094840,094924,095029,095313,095356,095640,095756,095935,100019,100135,100208,100230,100252,100324,100346,100440,100513
16,MZ3978-1,091616,091700,091910,092005,092143,092521,092626,092743,,,093843,094431,094536,094713,094829,094913,095007,095230,095335,095429,095534,095618,095756,095901,100146,100241,100440,100545,100701,100734,100840,100912,100934,100956,101029,101050,101155,101217
