,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA6952-0,,,,,,,,,,,,,,,070108,070130,070214,070508
1,AA7488-0,,,,,,,,,,,070108,070836,071046,071151,071257,071351,071445,071803
2,MW4640-0,,,,,,,,,070108,070551,070731,071731,071951,072046,072150,072223,072350,072623
3,AA7322-0,070120,070424,070707,070814,070930,071035,071225,071308,071351,071814,072057,073139,073338,073421,073559,073652,073819,074123
4,AA7101-0,071151,071518,071825,071951,072118,072150,072339,072446,072529,073055,073400,074544,074732,074848,075004,075047,075236,075646
5,AA7536-0,,,072951,073106,073222,073305,073443,073537,073620,,074335,075225,075519,075624,075729,075813,075918,080256
6,AA7706-0,073349,,073956,074050,074206,074241,074501,074555,074628,075214,075436,080518,080728,080854,081021,081115,081158,081546
7,AA7248-0,074606,074754,075025,075236,075341,075414,075519,075613,075646,080119,080256,,,081818,081912,081955,082100,082414
8,AA7149-0,075729,,080202,080413,080550,080623,080728,080822,080905,081430,081618,082636,082857,083003,083108,083202,083308,083719
9,AA6952-1,080822,,081231,081419,,081640,081756,081839,081922,,082625,083647,,,084151,084235,084351,084551
10,AA7488-1,081807,082027,082226,082425,082531,082614,082814,082908,082952,083507,083741,084802,085024,085150,085257,085352,085435,085858
11,AA7721-0,082930,083035,083340,083424,083529,083603,083657,083803,083835,084246,084507,085540,085646,085730,085836,085908,085930,090236
12,MW4640-1,083636,083824,084013,084046,084151,084224,084351,084446,084518,084929,085045,090025,090236,090342,090449,090521,090616,090859
13,AA7530-0,084446,,084940,085034,085150,085246,085424,085508,085551,,090320,091413,091635,091751,091928,092013,092151,092413
14,AA7322-1,085150,085435,085708,085825,085941,090025,090120,090203,090247,,091037,092151,092413,092519,092710,092806,092933,093230
15,AA7101-1,085708,085930,090236,090416,090543,090616,090816,090910,090954,091445,091657,092817,093017,093144,093303,093346,093441,093726
16,AA7536-1,091236,,091740,091906,092035,092140,092212,092339,092435,,093336,094618,094850,095038,095154,095320,095447,095919
17,AA7706-1,091834,092151,092519,092648,092755,092839,092912,093006,093049,093642,093937,094922,095143,095309,095414,095519,095635,100025
18,AA7195-0,092721,,093154,093303,093430,093525,093631,093726,093810,094230,094429,095530,,,100046,100202,100329,100814
19,AA7248-1,093536,140303,094009,094136,094241,094346,094606,094702,094745,095205,095425,100508,100656,100835,100940,101034,101118,144441
20,AA7149-1,,095215,095436,095603,095707,095741,095846,095941,100014,100435,100645,101657,101919,102047,102152,102258,102403,102813
21,AA6952-2,095941,,100350,100540,100656,100741,100824,100918,100951,,101646,,,103150,103257,103340,103435,103741
22,AA7488-2,,101613,101941,102036,102130,102214,102424,102541,102624,103128,103413,104438,104658,104912,105017,105122,105217,105510
23,MW4640-2,102457,103023,103424,103539,103636,103719,103848,103931,104025,104521,104732,105819,110030,110252,110357,110451,110607,110912
24,AA7530-1,102730,104543,104839,105017,105144,105217,105311,105405,105448,110030,110314,111353,111614,111814,111920,112025,112109,112425
25,AA7322-2,105616,,110146,110325,110440,110513,110607,110651,110734,,111425,112635,112814,112919,113046,113140,113245,113538
26,AA7195-1,110607,,111858,112003,112109,112153,112341,112435,112508,,113235,114219,114513,114712,114806,114901,115029,115428
27,AA7101-2,113328,113538,113915,114053,114208,114303,114430,114546,114651,115145,115334,120549,120822,121032,121148,121305,121432,121851
28,AA7536-2,114901,115051,115356,115555,115701,115747,115852,115958,120052,120655,121010,122113,122336,122557,122701,122745,122902,123230
29,AA7149-2,,122441,122651,122723,122840,122912,123050,123144,123241,123734,123850,125102,125335,125502,125618,125650,125840,130322
30,AA6952-3,123629,123745,124111,124216,124334,124407,124524,124618,124640,,125313,130355,130626,130743,130910,131004,131153,131320
31,AA7488-3,,125313,125607,125723,125840,125912,130123,130239,130311,130838,131059,132202,132435,132717,132844,132949,133043,133409
32,MW4640-3,130510,130816,131059,131204,131309,131341,131530,131625,131719,132213,132328,133430,133715,133830,133925,134020,134114,134527
33,AA7322-3,132402,132601,132811,132905,133021,133054,133159,133242,133325,133914,134136,135146,135346,135512,135638,135711,135805,140157
34,AA7101-3,133347,133715,134031,134219,134347,134420,134559,134737,134820,135324,135450,140546,140807,141028,141143,141300,141405,141659
35,AA7536-3,134737,135124,135335,135501,135606,135649,135849,140026,140134,140557,140829,141959,142242,142453,142558,142714,142820,143149
36,AA7149-3,141806,141850,142220,142326,142442,142525,142747,142926,143011,143515,143902,145051,145337,145546,145704,145830,145937,150414
37,AA6952-4,143127,143515,143757,144030,,144241,144347,144607,144651,,145620,150718,150943,,151300,151343,151427,151711
38,AA7488-4,,144902,145145,145315,145441,145535,145642,145820,145903,150414,150742,151955,152226,152436,152542,152648,152742,153047
39,MW4640-4,145924,150253,150602,150816,150922,150954,151049,151155,151300,151817,152049,153425,153708,153920,154036,154130,154246,154540
40,AA7322-4,,151911,152226,152309,152436,152531,152659,152910,152953,,153803,154940,155152,155427,155542,155658,155825,160225
41,AA7101-4,153214,153425,153731,153952,154224,154308,154424,154635,154719,155249,155459,161248,161531,161826,161943,162111,162228,162558
42,AA7536-4,154329,154457,154813,154919,155045,155118,155236,155459,155532,,160309,161943,162239,162428,162547,162620,162724,163007
43,AA7706-2,154802,155002,155300,155448,155553,155647,155847,160025,160058,160459,160732,162333,162439,162547,162652,162735,162829,163231
44,AA7248-2,155814,160047,160225,160403,160533,160627,160827,161026,161143,,161943,,,163535,163630,163746,163934,164315
45,AA7492-0,160403,160816,161026,161216,161322,161416,161625,161826,161900,,162851,164112,164525,164630,164725,164840,165007,165325
46,AA7149-4,160943,,161531,161731,161838,161911,162111,162300,162344,162924,163156,164420,164620,164735,164840,164924,165007,165335
47,AA7195-2,161720,,162155,162300,162406,162449,162558,162735,162819,163303,163546,164714,164945,165155,165303,165419,165452,170102
48,AA6952-5,162724,163040,163241,163535,163652,163724,163851,164007,164051,164547,164735,165945,,,170545,170651,170746,171029
49,AA7188-0,,163923,164231,164504,164630,164703,164840,164945,165029,165545,165924,171040,171323,171532,171651,171756,171850,172122
50,AA7488-5,164652,164913,165252,165452,165607,165651,165945,170040,170156,170713,171040,172133,172416,172615,172731,172826,172920,173213
51,MW4640-5,170145,170418,170702,170902,171007,171050,171207,171355,171439,171955,172249,173423,173708,173931,174047,174141,174225,174709
52,AA7322-5,171334,171543,171911,172028,172238,172311,172542,172647,172804,173329,173646,174847,175140,175351,175506,175611,175738,180220
53,AA7101-5,172531,172814,173213,173456,173646,173731,173931,174236,174319,174803,175002,180158,180432,180714,180819,180935,181018,181450
54,AA7706-3,173108,174446,174731,174919,175056,175129,175329,175456,175539,180032,180253,181417,181533,181745,181839,181945,182029,182242
55,AA7536-5,173804,174036,174341,174457,174602,174635,174814,174941,175024,175456,175622,180653,180819,180946,181051,181156,181239,181756
56,AA7248-3,175213,,175622,175843,175938,180010,180209,180325,180358,,,182101,182409,182641,182735,182842,182925,183255
57,AA7492-1,175717,180158,180358,180526,180631,180714,180902,181018,181102,181618,181818,182853,,183349,183443,183548,183715,184031
58,AA7195-3,180421,,180913,181040,181156,181228,181417,181650,181745,,182525,183758,184042,184314,184421,184526,184631,185031
59,AA7149-5,180946,181156,181500,181712,181839,181912,182101,182325,182409,182904,183147,184137,184421,184548,184653,184758,184936,185325
60,AA6952-6,182123,182325,182641,182831,183009,183041,183147,183244,183317,210843,184104,185158,,212533,185735,185902,185946,213238
61,AA7188-1,,183516,183820,184031,184231,184304,184526,184653,184736,185336,185503,190650,190945,191155,191315,191420,191525,191819
62,AA7488-6,184421,184548,184904,185052,185219,185303,185557,185724,185819,190325,190712,191746,192040,192241,192357,192525,192651,193135
63,MW4640-6,190040,190102,190440,190650,190807,190840,191123,191315,191409,191924,192123,193419,193651,193912,194017,194122,194300,194731
64,AA7322-6,191514,191724,192051,192314,192430,192503,192702,192903,193030,,193850,194848,195131,195330,195445,195602,195731,200003
65,AA7101-6,192820,193124,193419,193630,193745,193818,194100,194238,194343,194859,195109,200142,200404,200603,200708,200826,200931,201257
66,AA7706-4,194615,194805,195048,195236,195402,195445,195635,195825,195920,200415,200731,201742,201858,202120,202225,202319,202425,202742
67,AA7536-6,200614,200657,200942,201236,201341,201435,201635,201858,201920,202351,202530,203753,204035,204213,204318,204446,204540,204918
68,AA7248-4,202058,202257,202447,202731,202837,202910,203058,203152,203257,,204046,205328,205506,205635,205742,205836,205940,210424
69,AA7149-6,203456,203718,204035,204213,204318,204403,204508,204634,204707,205127,205318,210507,210749,210905,211021,211125,211242,211442
70,AA7488-7,210959,211136,211442,211756,211922,212005,212216,212332,212439,213027,213354,214510,214753,215014,215141,215310,215353,215742
71,MW4640-7,212450,212649,212901,213100,213205,213238,213449,213543,213626,214204,214342,215553,215837,220003,220119,220235,220402,220940
72,AA7322-7,214248,214427,214720,214920,215036,215130,215247,215343,215437,215931,220151,221412,221646,221753,221930,222035,222151,222508
73,AA7536-7,215931,220058,220402,220613,220728,220802,221002,221056,221140,,221941,,,224047,224152,224308,224402,224645
74,AA7248-5,221245,,222119,222257,222414,222458,222742,222837,222953,223507,223708,224739,,,225035,225140,,225718
75,AA7149-7,223742,223909,224130,224402,224519,224551,224824,225024,225129,225613,225928,231045,231235,231414,231518,231624,231729,232046
76,AA6952-7,224750,225045,225235,225434,225602,225635,225801,225907,230002,230447,230636,232013,,,,,,
77,AA7488-8,230803,230929,231214,231352,231518,231603,231856,232002,232119,,,,,,,,,
