,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654/2,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
29,MS4914-0,114608,171032,171231,171337,171422,171506,171600,171716,171811,172126,172232,172432,,172736,173052,173231,173514,173705,173843,174315,174442,174703,174902,175041,175231,175336,175830,,,181651,181818,,182314,182516,182643,182748,183104
30,MZ3559-2,114818,114924,115113,115146,115229,115324,115407,115501,115555,115712,115809,120022,120243,120411,120738,120843,121116,121305,121410,121730,121814,121908,122014,122130,122257,122341,122805,,,125020,125219,125430,125546,125810,125904,130031,130536
31,MX1067-2,,,,,,,,,,,,,,,,,,,,,,,,,,115019,115451,,,120905,121043,121148,121410,121708,121836,121941,122236
32,MX1197-0,115712,115841,115946,120033,120116,120138,120207,120243,120326,120549,,120822,121043,121254,121635,121752,122036,122141,122341,122552,122635,122719,122911,123027,123226,123321,123741,,,125714,125904,130136,130419,130651,130757,130957,131242
33,MZ3556-2,121453,121657,121803,121857,122003,122036,122058,122203,122330,122530,122719,122944,123121,123310,123636,123825,124100,124239,124429,124853,124947,125031,125157,125325,125503,125557,130020,,,131757,131945,132156,132336,132618,132724,132850,133216
34,MX1084-0,122330,122541,122657,122731,122753,122816,122849,122922,123005,123110,123205,123509,123647,123825,124121,124216,124451,124546,124735,125031,125114,125219,125325,125452,125609,125642,130125,,,131923,132040,132303,132513,132713,132829,133049,133343
35,MZ3734-2,123310,123520,123658,123731,123752,123825,123846,123930,124005,124216,124334,124535,124746,124936,125208,125325,125557,125642,125853,130147,130230,130336,130514,130641,130841,130936,131430,,,133448,133659,133817,134049,134344,134532,134659,135133
36,MZ3740-2,125031,125157,125314,125347,125408,125441,125503,125557,125630,125810,125904,130042,130241,130336,130641,130819,131052,131157,131325,131746,131840,131934,132123,132303,132441,132524,132955,,,134733,134944,135206,135438,135721,135837,140004,140342
37,MZ3825-2,130525,130619,130808,130841,130925,130957,131052,131146,131242,131409,131514,131807,132051,132357,132702,132850,133133,133238,133405,133721,133828,133922,134049,134217,134354,134417,134850,,,140603,140814,141014,141140,141529,141646,141847,142303
38,MZ3987-2,131702,131923,132040,132113,132134,132230,132303,132357,132502,132640,132756,132955,133248,133405,133733,133828,134039,134133,134344,134616,134659,134745,134911,135050,135239,135311,135753,,,141656,141836,142029,142241,142631,142821,142904,143342
39,MZ3978-2,132955,133049,133227,133321,133343,133415,133521,133626,133721,133911,134017,134322,134626,134839,135144,135311,135543,135732,135942,140426,140458,140635,140858,141035,141202,141224,141719,,,143637,143956,144231,144410,144758,144926,145021,145321
40,MW5943-1,,134217,134406,134500,134522,134626,134648,134733,134839,135101,135206,135344,135543,135732,140142,140237,140458,140625,140752,141108,141213,141307,141518,141646,141814,141932,142358,,,144207,144454,144621,144821,145054,145213,145406,145837
41,MZ3956-3,134755,134955,135133,135155,135228,135311,135333,135416,135500,135710,135804,140131,140258,140458,140930,141140,141434,141539,141719,142101,142145,142231,142420,142620,142747,142821,143257,,,145021,145213,145427,145543,145848,145942,150016,150440
42,MZ4072-3,135405,140331,140447,140520,140541,140614,140635,140730,140803,141108,141224,141445,141656,141804,142123,142303,142548,142631,142821,143150,143235,143331,143437,143615,143731,143814,144325,,,150322,150556,150851,151051,151337,151432,151526,152055
43,MP6392-1,140814,141024,141151,141235,141256,141340,141413,141445,141529,141742,141858,142029,142252,142431,142725,142842,143150,143320,143510,143825,143910,144017,144207,144336,144515,144559,145054,,,151315,151515,151654,151748,152211,152306,152424,152647
44,MW5966-1,141307,141445,141624,141708,141742,141825,141858,141943,142029,142231,142336,142526,142642,142821,143117,143224,143459,143553,143753,144123,144156,144252,144432,144559,144715,144737,145150,,,151326,151515,151654,151916,152222,152339,152424,152941
45,MZ4228-3,142358,142609,142736,142831,142926,143001,143012,143106,143202,143437,143532,143720,143933,144050,144421,144537,144810,144915,145054,145500,145554,145638,145826,150016,150122,150217,150701,,,153119,153247,153458,153554,153942,154038,154132,154721
46,MX1067-3,143425,143720,143847,143945,144007,144039,144101,144145,144241,144421,144526,144726,144854,145010,145309,145500,145732,145826,150027,150311,150429,150534,150733,150934,151145,151304,151748,,,154532,154900,155101,155218,155453,155609,155703,160115
47,MX1197-1,144123,144231,144410,144432,144515,144537,144559,144642,144726,144959,145054,145332,145616,145659,150016,150217,150451,150556,150701,151112,151231,151337,151548,151716,151905,151959,152446,,,154911,155155,155315,155609,155736,155842,160053,160306
48,MZ3556-3,144715,144854,145032,145105,145117,145202,145224,145258,145355,145532,145638,145848,150111,150322,150617,150755,151040,151145,151443,151843,151959,152106,152244,152413,152626,152731,153214,,,155547,155714,155915,160104,160317,160516,160654,160959
49,MW5936-0,,,,,,,,,,,,,,,,,,150005,150217,150534,150650,150744,150923,151145,151326,151421,151916,,,154817,155050,155315,155547,155736,155915,160104,160505
50,MX1084-1,150217,150250,150440,150534,150606,150639,150701,150744,150818,151051,151208,151359,151632,151843,152234,152435,152720,152847,153108,153509,153626,153731,153859,154027,154237,154332,154806,,,161306,161528,161803,162003,162236,162343,162554,162943
51,MZ3559-3,151810,152106,152234,152350,152446,152530,152552,152709,152742,153203,153331,153554,153815,154005,154416,154521,154945,155315,155504,161032,161115,161223,161434,161550,161730,161814,162247,,,164605,164943,165132,165310,165543,165722,165818,170218
52,MZ3734-3,152435,152815,152952,153036,153108,153141,153203,153247,153615,153859,154005,154143,154353,154543,154955,155101,155315,155442,155642,161043,161158,161256,161506,161624,161803,161836,162332,,,164533,164838,165037,165204,165500,165700,165818,170218
53,MX1105-0,153615,154016,154143,154321,154405,154438,154532,,154721,154911,155017,155326,155453,155537,155915,160148,160422,160611,160843,161350,161455,161602,161708,161858,161941,162015,162510,,,164932,165153,165416,165627,165901,170006,170133,170546
54,MZ3740-3,154521,154659,154828,154900,154934,155028,155101,155155,155242,155515,155620,155832,160031,160220,160600,160737,160959,161104,161256,161741,161909,162025,162152,162308,162438,162532,162954,,,165249,165449,165638,165818,170156,170302,170502,170821
55,MZ3825-3,155904,160020,160137,160232,160255,160327,160349,160422,160454,160643,160748,160915,161043,161245,161528,161708,161930,162025,162214,162543,162627,162743,162859,163048,163217,163312,163806,,,170028,170302,170440,170652,170831,170959,171021,171506
56,MZ3987-3,155958,160843,161010,161043,161053,161147,161223,161256,161412,161602,161719,161930,162152,162247,162637,162816,163048,163206,163334,163827,163932,164016,164249,164416,164554,164627,165121,,,171210,171400,171549,171705,172020,172126,172221,172714
57,MZ3978-3,163121,163755,164016,164153,164215,164300,164322,164405,164500,164816,164954,165142,,165449,165807,165955,170302,170407,170546,170927,171054,171148,171315,171422,171527,171611,172053,,,173748,174032,174221,174326,174631,174746,174902,175303
58,MZ3956-4,164322,164427,164554,164710,164754,164848,164910,164954,165026,165310,165427,165649,170017,170050,170440,170641,170915,171054,171231,171705,171749,171854,172031,172138,172315,172337,172830,,,174725,175125,175336,175525,175725,175913,180007,180533
59,MP6358-0,165121,165204,165321,165416,165438,165521,165543,165627,165733,165944,170111,170345,170556,170641,171104,171231,171516,171705,171926,172315,172411,172515,172653,172830,173031,173114,173558,,,175441,175631,175736,175913,180145,180333,180417,180723
60,MW5943-2,165638,165912,170039,170111,170133,170229,170302,170356,170451,170652,170810,171010,171159,171315,171654,171832,172115,172254,172443,172842,173020,173125,173304,173409,173525,173643,174126,,,180312,180533,180733,180922,181216,181300,181344,181745
61,MX1544-0,,,,,,,,,,,,,,,,,170039,170111,170218,170546,170704,170821,170948,171137,171315,171444,171915,,,173716,173937,174116,174315,174631,174736,174902,175231
62,MZ4228-4,171738,172337,172537,172642,172736,172830,172904,172947,173031,173253,173420,173610,173843,173959,174337,174631,174913,175103,175242,175620,175747,175841,175957,180112,180217,180301,180733,,,182527,182726,182904,183031,183339,183434,183720,184037
63,MW5966-2,172115,173009,173220,173242,173315,173359,173514,173621,173738,173926,174021,174243,174410,174525,174841,175019,175347,175452,175725,180051,180156,180312,180450,180639,180806,180900,181311,,,183009,183159,183255,183518,183754,183900,184110,184449
64,MZ4072-4,,,,,,,,,,,,,,,,,,,,172904,172958,173042,173220,173348,173514,173610,174054,,,180228,180544,180744,180922,181216,181406,181544,181912
65,MZ3556-4,173337,,174116,174148,174210,174326,174421,174515,174547,174746,174841,174935,,,175253,175419,175703,175830,180051,180428,180544,180618,180755,180944,181100,181132,181629,,,183518,183720,183921,184048,184322,184500,184732,185215
66,MP6392-2,173558,173905,174054,174137,174210,174315,174359,174515,174547,174746,174852,175114,175358,175514,175913,180029,180301,180511,180628,181111,181227,181311,181501,181629,181840,181923,182432,,,184237,184416,184722,184911,185132,185248,185404,185826
67,MX1197-2,173915,175030,175209,175231,175314,175336,175409,175452,175525,175652,175946,180007,180134,180322,180701,180828,181111,181249,181501,181840,181956,182050,182145,182358,182505,182548,183042,,,184500,184649,184827,185059,185353,185509,185604,190005
68,MW5936-1,174924,180156,180406,180450,180511,180556,180650,180744,180828,181049,181205,181355,181555,181745,182156,182421,182726,182853,183104,183412,183539,183647,183900,184037,184204,184237,184732,,,190520,190814,190942,191152,191540,191708,191836,192332
69,MX1067-4,,,,,,,,,,,,,,,,,175325,175430,175609,175841,175957,180029,180206,180333,180450,180533,181017,,,182810,182948,183053,183222,183434,183614,183732,184248
70,MX1084-2,181712,181851,182050,182207,182242,182325,182347,182432,182516,182705,182832,,183255,183423,183658,183838,184259,184511,184649,185048,185321,185404,185636,185815,185942,190016,190458,,,192459,192753,192953,193225,193614,193742,194005,194416
71,MZ3734-4,181934,182358,182538,182643,182726,182821,182915,183020,183126,183350,183456,183636,183827,183932,184248,184427,184732,184816,185016,185520,185658,185837,190110,190332,190509,190626,191130,,,193025,193214,193342,193603,193826,194027,194216,194659
72,MZ3740-4,182832,183255,183434,183507,183529,183603,183636,183732,183805,183954,184110,184322,184532,184732,185048,185215,185520,185753,185953,190321,190415,190520,190626,190825,191003,191058,191540,,,193309,193508,193826,193943,194133,194300,194605,194922
73,MZ3825-4,184048,184416,184605,184700,184711,184743,184816,184849,184932,185027,185132,185259,185437,185615,185910,190037,190321,190447,190658,191152,191236,191330,191446,191614,191731,191858,192354,,,193943,194111,194416,194616,194732,194849,194932,195427
74,MW5898-1,184827,185215,185353,185448,185520,185553,185636,185720,185837,190027,190132,190332,190531,190637,,,,191708,191909,192259,192426,192616,192753,192953,193131,193225,193719,,,195510,195722,195954,200204,200406,200501,200650,201021
75,MZ3987-4,190143,190858,191047,191141,191214,191308,191330,191435,191508,191635,191742,191931,192059,192154,192448,192626,192920,193131,193320,193625,193753,193858,194133,194321,194438,194521,195016,,,200819,201021,201254,201420,201840,201945,202217,202533
76,MX1544-1,191551,191836,192016,192049,192121,192143,192215,192248,192321,192437,192543,192710,192848,193036,193403,193614,193921,194005,194143,194405,194521,194626,194805,194922,195110,195205,195627,,,201315,201442,201558,201735,201956,202112,202354,202734
77,MZ3978-4,192016,192248,192437,192521,192554,192626,192710,192804,192848,193025,193131,193247,193508,193658,194005,194227,194459,194616,194827,195121,195216,195354,195605,195722,195900,200005,200512,,,202300,202501,202649,202806,202955,203205,203311,203637
78,MZ3956-5,193258,193342,193508,193541,193603,193658,193719,193804,193826,193943,194038,194227,194416,194448,194754,195016,195259,195416,195711,200059,200215,200321,200501,200639,200819,200851,201453,,,203311,203500,203648,203817,204017,204155,204238,204702
79,MW5943-3,194416,195048,195248,195343,195427,195554,195700,195827,195911,200038,200215,200406,200556,200650,201054,201210,201504,201630,201851,202206,202322,202417,202555,202722,202839,202922,203405,,,205052,205242,205515,205725,210009,210125,210347,210809
80,MZ4228-5,195711,200417,200607,200650,200734,200830,200851,200936,201021,201138,201254,201358,201525,201735,202039,202311,202555,202745,203006,203249,203405,203532,203721,203849,204028,204122,204638,,,210735,210957,211124,211253,211653,211852,211936,212325
81,MZ4072-5,200406,201536,201714,201735,201757,201840,201851,201945,202018,202155,202300,202417,202628,202734,203101,203238,203521,203710,203828,204122,204249,204345,204522,204702,204852,204958,205453,,,211536,211631,211936,212030,212253,212441,212535,212923
82,MS4914-1,202617,202711,202911,203006,203039,203122,203155,203249,203405,203510,203626,203849,,204144,204501,204735,205031,205147,205409,205736,205852,205957,210147,210358,210536,210630,211219,,,213155,213406,213639,213757,214156,214323,214441,214724
83,MZ3556-5,203648,205125,205253,205326,205347,205431,205453,205536,205609,205808,205924,210052,210232,210409,210746,210957,211242,211348,211620,211957,212102,212157,212325,212503,212713,212818,213249,,,214840,215018,215145,215356,215555,215722,215923,220334
84,MX1067-5,203755,204017,204206,204227,204300,204334,204355,204428,204501,204627,204724,204852,205114,205304,205536,205653,205935,210031,210158,210420,210536,210630,210757,210925,211041,211146,211631,,,213511,213724,213913,214113,214503,214618,214713,215039
85,MZ3740-5,210441,210608,210724,210757,210820,210841,210914,210946,211019,211135,211231,211359,211609,211704,211957,212113,212336,212503,212630,213017,213122,213217,213344,213713,213924,214040,214452,,,220312,220606,220733,220954,221250,221355,221511,221827
86,MX1084-3,211609,211704,211841,211914,211946,212019,212041,212135,212208,212325,212441,212546,212745,212850,213144,213238,213500,213617,213851,214124,214229,214301,214441,214640,214756,214851,215323,,,221039,221239,221344,221616,221827,221943,222016,222458
87,MZ3734-5,213511,213840,214040,214113,214135,214229,214251,214345,214408,214546,214651,214818,215123,215145,215522,215649,215923,220101,220301,220700,220744,220932,221101,221250,221511,221649,222225,,,223931,224119,224352,224508,224614,224805,224816,225112
88,MZ3978-5,214040,214452,214651,214745,214807,214840,214901,214945,215018,215112,215207,215334,215522,215628,215850,220018,220250,220334,220450,220849,220943,221039,221250,221428,221638,221805,222309,,,223942,224130,224403,224530,224827,225007,225039,225323
89,MZ3825-5,215344,215544,215700,215745,215755,215829,215850,215934,220007,220101,220156,220301,220523,220649,220838,220943,221228,221333,221544,221910,221954,222059,222204,222331,222436,222531,223005,,,224646,224816,225007,225101,225334,225430,225535,225842
90,MZ3987-5,220239,221101,221217,221250,221311,221355,221439,221555,221649,221805,221932,222048,222258,222352,222742,223015,223247,223414,223624,224036,224152,224309,224414,224552,224657,224731,225250,,,231136,231337,231609,231735,232019,232157,232231,
91,MX1544-2,222352,222553,222709,222742,222804,222837,222910,222954,223015,223131,223225,223341,223541,223708,224004,224130,224352,224447,224614,224921,225007,225050,225218,225323,225513,225546,230010,,,231453,231630,231808,232019,232231,232336,,
92,MZ3956-6,224130,224203,224320,224414,224436,224508,224530,224625,224718,224837,225007,225112,225301,225357,225747,230010,230242,230409,230643,231031,231209,231326,231453,231641,231808,231830,232336,,,,,,,,,,
93,MZ4072-6,230126,230348,230516,230549,230611,230705,230727,230810,230854,231010,231125,231253,231525,231703,232008,232231,,,,,,,,,,,,,,,,,,,,,
94,MZ3556-6,231619,232347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
