,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,AA7539-0,,,,,,,,,,,,,,,,,070108,070153,070417,070619,070935,071250,071407,071639
1,AA7931-0,,,,,,,,070108,070121,070249,070355,070439,070619,070735,070819,071250,071407,071755,072133,072322,072543,073005,073121,073320
2,MX4535-0,,,,,,070108,070355,070619,070841,070946,071102,071156,071313,071407,071439,071912,072039,072416,072720,072805,073027,073447,073625,073753
3,MX4021-0,070108,070153,070311,070417,070557,070713,070946,071145,071250,071418,071512,071555,071733,071839,071901,072311,072427,072626,072932,073110,073247,073709,073826,074003
4,AA6760-0,,071544,071628,071839,071923,072122,072427,072521,072731,072849,072954,073059,073226,073353,073436,091257,074109,,074824,074918,075128,075423,075657,093235
5,AA7712-0,071912,072343,072510,072553,072731,072910,073143,073236,073458,073615,073731,073815,074014,074109,074153,074604,074741,075107,075412,075455,075657,080119,080234,080445
6,AA7708-0,072553,072648,072731,072827,073005,,073414,073615,073731,073815,073920,073952,,074215,074259,074719,074813,075139,075412,075614,075719,080202,080307,080445
7,AA7559-0,072827,073153,073247,073353,073458,,,,,,,,,,074918,,075445,,075950,,,080759,,081943
8,AA6942-0,073531,073826,073931,074047,074259,,074708,074824,074940,075045,075150,075246,075401,075506,075603,080057,080234,,080926,081125,081345,081755,081911,082500
9,AA7749-0,074846,074951,075034,075202,,,075751,075845,080108,080213,080307,080350,080644,080716,080759,081240,081356,,081911,,,082731,082847,083025
10,AA7764-0,080339,080434,080528,080705,,081136,081450,081616,081900,082017,082155,082300,082543,082626,082720,083130,083331,083722,084005,084205,084457,084824,084940,085056
11,AA7539-1,080738,080937,081103,081219,081324,081501,081817,082017,082300,082416,082532,082637,082825,082920,083003,083436,083628,083900,084215,084404,084707,085013,085150,085402
12,AA7931-1,082659,082941,083047,083236,083606,083639,084016,084215,084457,084635,084728,084835,085023,085224,085308,085740,085857,090119,090509,090646,090919,091402,091520,091710
13,MX4535-1,083617,083722,083806,083922,084110,084259,084613,084824,084929,085023,085129,085224,085424,085507,085602,090013,090141,090520,090857,091056,091318,091616,091732,091910
14,MX4021-1,083954,084205,084309,084404,084541,084656,084951,085045,085246,085402,085518,085551,085718,085824,085857,090258,090414,090730,091056,091235,091509,091910,092026,092225
15,AA7712-1,085718,085951,090046,090236,090352,090531,090919,091024,091246,091351,091509,091605,091743,091837,091931,092341,092457,092813,093202,093402,093646,093950,094108,094319
