,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ3987-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070108,070121
1,MX1197-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070108,070144,070345,070524,070735,070818,071007,071229
2,MZ4228-0,,,,,,,,,,,,,,,,,,,,,,070108,070154,070300,070356,070429,070840,071018,071123,071323,071418,071723,071806,072101,072217,072249,072605
3,MX1213-0,,,,,,,,,,,,,,070108,070238,070407,070524,070619,070808,071102,071156,071250,071356,071501,071555,071639,072101,072438,072543,072805,072921,073049,073259,073531,073648,073826,074237
4,MZ3556-0,070333,070440,070546,070608,070641,070724,070746,070829,070913,071018,071113,071218,071429,071555,071850,072101,072333,072416,072554,072849,072921,072954,073110,073237,073343,073447,073942,074121,074226,074500,074616,074859,075037,075310,075427,075615,075908
5,MZ3559-0,071007,071102,071240,071302,071323,071356,071418,071501,071534,071639,071723,071806,071944,072122,072427,072648,072753,072827,073038,073237,073321,073353,073447,073604,073659,073742,074226,074522,074627,074921,075015,075153,075416,075648,075814,075930,080339
6,MZ3734-0,071712,071806,071944,072017,072039,072122,072144,072238,072311,072416,072511,072605,072753,072859,073143,073237,073458,073542,073753,074025,074047,074131,074237,074354,074500,074533,075004,075343,075448,075753,075857,080108,080245,080528,080622,080706,081104
7,MZ3740-0,072648,073005,073143,073216,073237,073343,073404,073437,073520,073637,073742,073847,074014,074248,074500,074616,074859,074921,075048,075343,075416,075459,075615,075731,075846,075930,080339,080601,080728,080916,081031,081314,081502,081734,081900,082028,082405
8,MZ3825-0,072910,074237,074417,074450,074511,074606,074627,074710,074754,074921,075015,075121,075321,075438,075731,075825,080057,080129,080328,080550,080633,080717,080832,080948,081126,081158,081712,082039,082206,082510,082615,082825,083058,083258,083425,083520,083755
9,MZ3956-0,075321,075354,075510,075543,075615,075648,075710,075742,075814,075919,080003,080057,080245,080339,080612,080821,081053,081147,081303,081545,081651,081723,081839,081944,082039,082101,082510,082847,083025,083414,083509,083712,083839,084051,084145,084218,084850
10,MZ3978-0,080539,080644,080811,080854,080916,081021,081031,081115,081158,081252,081335,081440,081712,081850,082133,082217,082459,082532,082731,082942,083014,083058,083203,083320,083436,083531,083955,084312,084429,084755,084912,085133,085323,085535,085724,085809,090326
11,MZ3987-1,081629,081745,081900,081933,081955,082028,082050,082122,082155,082300,082405,082510,082709,082814,083119,083225,083458,083553,083712,084007,084040,084134,084251,084418,084545,084617,085039,085334,085440,085651,085736,085936,090148,090359,090642,090703,091208
12,MX1197-1,081651,082952,083141,083203,083236,083258,083320,083353,,083606,083650,083755,083955,084134,084418,084451,084701,084723,084955,085218,085312,085407,085513,085618,085724,085819,090231,090609,090725,091031,091230,091439,091606,091910,092016,092132,092520
13,MZ4228-1,082952,084134,084312,084345,084407,084440,084501,084534,084628,084744,084850,084955,085207,085356,085629,085819,085925,085947,090126,090337,090420,090514,090631,090747,090914,090958,091407,091617,091754,091932,092038,092237,092404,092646,092813,092940,093308
14,MX1213-1,085218,085334,085440,085513,085535,085618,085651,085724,085758,085852,085947,090053,090231,090359,090642,090820,090925,091020,091230,091439,091512,091544,091743,091910,092027,092110,092530,092846,093035,093519,093624,093846,094002,094246,094413,094645,095036
15,MZ3556-1,090442,090525,090703,090736,090809,090853,090925,091009,091103,091208,091324,091407,091606,091743,092059,092226,092458,092552,092657,093024,093108,093214,093352,093519,093646,093740,094202,094518,094634,095119,095235,095625,095909,100203,100308,100436,101003
16,MZ3559-1,091627,091722,091837,091910,091932,092038,092059,092132,092205,092321,092415,092458,092635,092752,093057,093246,093414,093446,093635,093929,094035,094130,094308,094435,094602,094645,095130,095341,095508,100014,100130,100330,100542,100942,101047,101320,101732
17,MZ3734-1,092646,092803,092940,093024,093046,093140,093203,093246,093319,093424,093519,093603,093835,093940,094246,094457,094551,094623,094803,095003,095108,095214,095352,095530,095647,095720,100152,100351,100520,100942,101236,101531,101710,102048,102237,102332,102649
18,MZ3740-1,093635,093802,093940,094024,094046,094202,094224,094257,094351,094508,094602,094718,094920,095057,095403,095552,095825,095920,100047,100403,100447,100531,100659,100825,100953,101047,101509,101816,101954,102258,102416,102543,102722,103115,103220,103431,103950
19,MZ3825-1,094257,094920,095046,095119,095141,095235,095257,095330,095425,095541,095636,095731,100025,100130,100436,100720,100942,101047,101215,101448,101604,101732,101921,102048,102237,102343,102827,103053,103242,103750,103917,104149,104422,104632,104738,104854,105504
20,MW5898-0,095603,100152,100319,100403,100436,100520,100542,100626,100648,100804,100858,101036,101320,101426,101805,101848,102059,102204,102322,102554,102649,102805,102956,103147,103409,103525,104000,104316,104516,,,,,,,,
21,MZ3956-1,101131,101225,101353,101426,101458,101604,101637,101721,101754,101921,102026,102110,102248,102449,102732,102934,103209,103304,103431,103801,103855,103939,104117,104243,104349,104433,104905,105138,105337,105704,105820,105958,110126,110336,110516,110621,111103
22,MZ3978-1,102237,102322,102427,102522,102554,102638,102700,102754,102827,103018,103115,103209,103347,103453,103906,104044,104327,104411,104549,104843,104948,105032,105148,105337,105504,105537,105947,110347,110559,111147,111253,111514,111641,112040,112239,112439,113048
23,MR8024-0,103431,103453,103621,103655,103706,103739,103801,103855,103928,104127,104211,104305,104433,104632,104916,105010,105243,105326,105526,105747,105831,105947,110115,110242,110359,110421,110937,111210,111420,111808,111935,112207,112312,112659,112805,112910,113309
24,MX1197-2,103717,104549,104749,104821,104843,104916,104938,105021,,105315,105410,105515,105737,105936,110231,110326,110548,110716,110832,111103,111242,111358,111536,111736,111957,112029,112450,112848,113037,113320,113447,113626,113753,114036,114203,114258,114639
25,MW5943-0,104327,105809,105947,110021,110043,110148,110221,110304,110421,110727,110843,110959,111221,111409,111808,112008,112239,112334,112554,113026,113142,113236,113425,113604,113753,113859,114342,114712,114912,115238,115459,115637,115910,120321,120428,120700,121313
26,MZ4228-2,110126,110843,110948,111020,111042,111125,111147,111221,111253,111420,111503,111703,111913,112018,112250,112345,112616,112721,112910,113258,113404,113436,113604,113742,113859,113920,114353,114722,114955,115438,115648,115837,120004,120332,120500,120711,121112
27,MX1213-2,,111725,111841,111935,111957,112101,112134,112218,112301,112439,112533,112649,112859,113026,113404,113509,113720,113837,114047,114353,114512,114617,114817,115049,115238,115343,115837,120141,120343,120956,121207,121452,121843,122303,122443,122654,123158
28,MW5966-0,112815,112837,113015,113048,113121,113204,113226,113320,113353,113520,113648,113742,114058,114320,114712,114817,115038,115216,115459,115805,115942,120058,120332,120511,120733,120806,121230,121610,121810,122147,122314,122443,122715,123136,123241,123335,123902
29,MZ3559-2,114320,114512,114701,114806,114850,114955,115049,115122,115206,115459,115543,115637,115848,115942,120310,120500,120744,120912,121156,121632,121738,121854,122115,122252,122526,122559,123031,123451,123652,124008,124125,124252,124441,124840,124945,125228,125555
30,MX1067-0,115321,120026,120203,120236,120321,120417,120439,120544,120638,120901,120944,121112,121324,121504,121854,121959,122231,122347,122643,122948,123114,123230,123418,123713,123913,123946,124441,124713,124901,125355,125533,125711,130145,130607,130725,130925,131418
31,MZ3556-2,120533,120711,120850,120923,120944,121039,121101,121145,121241,121441,121537,121726,122031,122126,122454,122537,122759,122853,123136,123524,123630,123808,123957,124147,124336,124408,124829,125133,125344,125954,130218,130524,130758,131020,131147,131408,132051
32,MX1084-0,121726,121759,121926,121959,122031,122104,122126,122158,,122432,122516,122621,122853,123020,123440,123641,123924,124104,124325,124652,124807,124923,125144,125323,125522,125617,130102,130356,130546,130957,131114,131303,131451,131651,131808,131902,132324
33,MZ3734-2,,124008,124147,124231,124303,124346,124431,124514,124546,124756,124901,124956,125312,125439,125722,125910,130145,130301,130440,130831,130947,131125,131324,131513,131651,131724,132207,132419,132630,133155,133334,133534,133618,134016,134111,134154,134806
34,MZ3740-2,124818,125111,125228,125301,125323,125439,125500,125544,125617,125755,125838,125932,130228,130429,130747,131009,131241,131346,131640,132051,132156,132240,132419,132619,132840,132902,133334,133701,133944,134404,134531,134754,134912,135302,135408,135502,140036
35,MZ3825-2,125711,130440,130618,130714,130736,130831,130903,130947,131042,131303,131346,131440,131702,131841,132218,132514,132746,132945,133050,133523,133639,133806,133933,134132,134404,134426,134912,135324,135726,140213,140329,140553,140816,141039,141208,141357,141902
36,MZ3956-2,,131713,131851,131924,131946,132029,132102,132145,132251,132514,132557,132724,132956,133134,133556,133817,134049,134205,134332,134626,134710,134817,134955,135112,135335,135419,135904,140141,140448,140955,141157,141408,141702,141946,142052,142241,142513
37,MZ3978-2,133302,133345,133523,133607,133650,133734,133756,133912,133955,134248,134353,134520,134806,134850,135229,135313,135537,135726,135915,140246,140351,140436,140626,140816,140955,141028,141451,141807,142113,142756,142852,143009,143103,143421,143600,143654,143842
38,MW5943-1,134049,134648,134817,134912,134934,135028,135112,135218,135251,135452,135537,135715,135853,135951,140424,140615,140849,140955,141208,141513,141608,141807,141957,142124,142303,142408,142841,143243,143538,144251,144429,144628,144911,145322,145427,145616,150133
39,MR8024-1,,135145,135302,135324,135346,135419,135441,135513,135537,135653,135810,135853,140003,140047,140436,140615,140911,141006,141219,141546,141651,141851,142103,142252,142513,142545,143020,143243,143611,144302,144440,144628,144922,145333,145511,145627,150144
40,MX1197-3,135632,140119,140235,140318,140351,140424,140509,140542,,140805,140839,141006,141219,141408,141807,141935,142157,142335,142513,142852,143009,143114,143327,143455,143643,143716,144135,144512,144806,145344,145554,145848,150206,150450,150606,150819,151630
41,MZ4228-3,140754,142157,142324,142357,142418,142524,142607,142651,142723,142914,143042,143232,143505,143716,143958,144146,144418,144450,144556,145050,145206,145333,145554,145743,145943,150017,150450,150957,151346,151747,151926,152053,152325,152609,152746,152959,153442
42,MW5966-1,140816,141006,141146,141251,141313,141408,141429,141513,141546,141745,141840,141946,142135,142241,142545,142651,142925,143031,143147,143516,143654,143810,143936,144135,144324,144418,144901,145322,145533,145953,150217,150439,150617,150924,151040,151302,152042
43,MX1213-3,142958,143031,143158,143222,143254,143327,143411,143455,143527,143737,143842,144030,144208,144345,144701,144911,145144,145311,145533,145953,150122,150300,150617,150829,151019,151124,151619,152031,152314,152904,153115,153303,153620,153925,154042,154126,154746
44,MX1067-1,144302,144450,144628,144701,144722,144817,144839,144922,145006,145228,145344,145438,145732,145921,150217,150406,150829,151040,151313,151926,152126,152252,152515,152641,152915,152937,153410,153715,153947,154912,155050,155324,155545,155839,160005,160250,160557
