,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
0,AA7101-0,,,,,,,,,,,,,,,,,,,,070108,070154,070439,070606
1,AA7530-0,,,,,,,,,,,,070108,070216,070333,070556,070639,070755,070923,071028,071155,071311,071605,071722
2,AA7842-0,,,,,,,070108,070121,071122,071206,071300,071448,071553,071711,071839,071933,072039,072217,072333,072449,072605,072859,073110
3,AA7637-0,,,,,070108,070300,070355,070513,071521,071638,071733,071911,072050,072155,072333,072438,072543,072659,072816,072921,073016,073321,073509
4,AA7418-0,,,070108,070205,070513,,,,071933,072028,072122,072238,072427,072532,072659,072731,072827,073016,073110,073227,,,073848
5,AA6482-0,,070450,070755,071122,071532,071806,072050,072322,073332,073509,073615,,073920,074047,074226,074310,074415,074542,074648,074815,074943,075310,075426
6,AA7492-0,,,070744,071049,071343,071806,,072017,072943,073100,073143,,073459,073615,073826,073920,074047,074226,074332,074459,074604,074859,075037
7,AA7149-0,070850,073154,073321,073553,073859,074153,074354,074510,075332,075448,075543,075732,075848,075942,162920,163014,163142,163249,163405,163449,163648,164003,164154
8,MR7938-0,,,,071122,071416,071627,071911,072039,072954,073100,073154,073321,073509,073615,073826,073909,074004,074109,074215,074321,074542,074805,074921
9,AA6952-0,,,071616,,072344,072532,072659,072816,,,074047,074120,074310,074415,,,,,,075205,075343,075616,075710
10,MW3346-0,,,,,,,,,071711,071817,071900,072017,072155,072249,072406,072449,072543,072710,072816,072921,073143,073459,073659
11,AA7195-0,084429,071933,072238,072522,072742,085830,073143,073415,074343,074448,074532,074637,074815,074910,075121,075216,075310,075510,075616,092342,092552,092751,
12,AA7488-0,072217,072511,072659,,073310,073437,073720,073909,094152,094257,094352,094530,094657,094741,094908,095013,095046,095235,075848,075921,080004,080258,100613
13,AA7536-0,,074047,074404,074720,075037,075310,075554,075848,080729,080835,080918,081034,081203,081258,081425,081519,081614,,,,,082457,082602
14,AA7252-0,074226,,075521,075859,,,080602,080802,081751,081846,081940,082108,082235,082340,,,,,,083057,083203,083510,083639
15,AA7871-0,075237,075532,075659,080048,080247,080446,080646,080802,081751,081846,081929,,082202,082246,082340,082446,082541,082707,082814,082930,083151,083426,083510
