,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA7488-0,,,,,,,,,,,070108,070502,070619,070735,070829,070923,071050,071438
1,AA7536-0,,,,,,,,,070108,,070746,071921,,,,,,073214
2,AA6952-0,,,,070108,,,,,,,082521,,083824,084013,084118,084212,084306,084726
3,AA7871-0,070108,070311,070619,070807,070945,071018,071217,071311,071354,071910,072141,073128,073341,073531,073646,073741,073857,074310
4,AA7101-0,,071521,,,072246,072318,072508,072613,072657,073128,073258,074658,074857,075056,075202,075307,075423,075759
5,AA7530-0,,,072824,073035,073150,073225,073403,073458,073603,074120,074437,075600,075821,075926,080042,080147,080313,080701
6,AA7842-0,091830,073636,074003,092439,092606,092700,092754,092909,092942,075224,093752,080640,095025,095225,095330,095435,081405,095919
7,AA7637-0,074510,074742,075045,075224,075329,075401,075445,075600,075633,080103,080241,081248,081511,081638,081744,081806,081944,082206
8,AA6482-0,075821,075937,080241,,,,080912,081017,081111,081711,081944,083403,083519,083719,083846,083929,084107,084516
9,AA7488-1,081711,081806,082144,082228,082343,082416,082521,082614,082658,083128,083352,084328,084549,084715,084831,084925,085051,085323
10,AA7536-1,083435,083835,084107,084234,084339,084422,084600,084654,084747,085207,085417,090326,090547,090725,090820,090842,090937,091715
11,AA7252-0,083752,084505,084758,,,,,,,,090159,091420,091642,091852,092008,092113,092228,092512
12,AA7871-1,085040,085312,085555,085629,085736,085820,090031,090126,090221,090642,090958,091852,092123,092218,092344,092450,092544,092920
13,AA7530-1,090620,090704,091031,091220,091326,091410,091503,091558,091642,092156,092429,093530,093815,094120,094236,094341,094530,094919
14,AA7101-1,,,,090631,090725,090820,091009,091053,091136,091547,091704,,,,,,093541,094058
15,AA7418-0,091042,091431,091747,091841,091946,092040,092145,092239,092323,092732,092920,094141,094403,094519,094625,094708,094836,095141
16,AA6952-1,100246,100647,100858,,,,,,101710,,102351,103410,,,,,091231,104824
17,AA7492-0,092638,092837,093203,093257,093425,093447,093552,093719,093803,094225,094447,095614,095803,095940,100057,100151,100307,100720
18,AA7637-1,093414,093530,093858,094109,094236,094309,094414,094530,094603,095119,095257,100318,100541,100658,100803,100858,101058,101520
19,AA7195-0,093803,094530,,,,,,,,,,,,,,,,102413
20,AA6482-1,,095257,095636,095803,,,,,100520,,,102635,103001,103305,103421,103547,103749,104307
21,AA7488-2,124950,,,,125830,125924,130008,130102,102540,130607,130901,104519,104657,104907,105023,105128,105305,133056
22,AA7536-2,102940,,,,103800,103906,104002,104108,104141,104802,105012,110007,110344,110510,110615,110648,110908,111414
23,AA7871-2,,105653,105935,110123,110239,110406,110554,110658,110752,111330,111636,112751,113004,113153,113259,113404,113520,113847
24,AA7418-1,110532,111046,111446,,,,,,112108,,,114130,114340,114542,114646,114741,114907,115150
25,AA7492-1,112202,112403,112657,112751,112920,113015,113142,113321,113415,114014,114257,115348,115610,115820,115925,120041,120207,120533
26,AA7101-2,113342,113458,113836,114036,114203,114235,114447,114636,114730,115243,115558,120606,120816,121039,121145,121229,121313,121556
27,AA7530-2,115233,115359,115653,115914,120019,120102,120228,120333,120406,120944,121156,122110,122342,122635,122740,122813,122919,123202
28,AA7637-2,120700,120827,121050,121229,121335,121407,121534,121617,121701,122100,122259,123434,123550,123740,123845,123918,124024,124235
29,AA6952-2,,123834,,,,,,,,,,,,,131110,131153,131309,131857
30,AA7536-3,130513,,131215,131403,131457,131551,131740,131836,131930,,132835,,134330,134509,134616,134721,134817,135216
31,AA7871-3,,132140,132540,132707,132846,132929,133140,133257,133340,133812,134225,135425,135719,135951,140046,140151,140309,140615
32,AA7101-3,,,134035,134214,134341,134425,134553,134754,134839,135646,140003,,141534,141756,141901,142007,142123,142450
33,AA7530-3,,,135509,135657,135834,135940,140035,140140,140309,140753,141050,142145,142428,142629,142745,142850,143016,143508
34,AA7637-3,,140436,140710,140816,140923,140956,141135,141251,141334,141901,142218,143446,143720,143900,144005,144110,144226,144638
35,AA6952-3,,142850,143226,143425,143540,143615,143720,143849,143921,144532,144732,145951,,150446,150551,150655,150822,151303
36,AA7488-3,144405,144543,144911,145132,145227,145300,145437,145604,145658,150223,150602,151619,151904,152042,152147,152241,152407,152849
37,AA7536-4,,,150307,150424,150540,150602,150728,150811,150905,,,,,,,,154506,154717
38,AA7871-4,152628,152910,153311,153416,153554,153659,153804,154119,154224,,155635,161250,161533,161721,161859,162015,162131,162457
39,AA7101-4,154057,154246,154634,,,155257,155352,155918,160108,,161511,,163405,163532,163648,163754,163943,164354
40,AA7252-1,154551,154634,154931,155058,155214,155246,155402,155950,160119,161301,161544,163049,163343,163543,163648,163754,163943,164406
41,AA7530-4,154802,155026,155352,155507,155624,155719,160014,160235,160310,161334,161606,163238,163521,163659,163805,163849,163953,164406
42,AA7418-2,160213,160451,160734,161050,161156,161250,161500,161743,161953,,,164332,,,,,,165810
43,AA7706-0,,,161616,161848,162004,162037,162248,162414,162457,163100,163437,164714,164957,165251,165407,165451,165556,165959
44,AA7637-4,,,,,,,,,,162625,162836,164513,164757,164935,165051,165146,165302,165735
45,AA6952-4,162814,,,,,,,,,,,170252,170620,170854,171010,171104,171230,172156
