,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070108,070132
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,,070108,070344,070546,070640,070756,070850,070955,071100,071133,071205,071249,071332,071437,071531
2,MZ3825-0,,,,,,,,,,,,,,070108,070205,070300,070344,070546,070640,070756,070912,070944,071028,071144,071510,071733,071849,072005,072110,072204,072309,072341,072436,072508,072603,072624,072751,072846
3,MZ3956-0,,,,,,,,,070108,070121,070216,070712,070818,070933,071100,071155,071238,071459,071553,071722,071838,071922,071943,072110,072414,072603,072824,072929,073035,073107,073214,073246,073319,073340,073424,073456,073603,073635
4,MZ3978-0,,070108,070322,070451,070651,070933,071100,071249,071448,071722,071900,072425,072530,072624,072740,072835,072919,073151,073257,073413,073539,073624,073812,073939,074235,074413,074601,074717,074811,074906,075000,075054,075137,075159,075232,075326,075420,075514
5,MZ3987-0,071133,071405,071553,071806,072048,072414,072447,072613,072751,072941,073107,073603,073708,073802,073906,074014,074130,074351,074446,074601,074739,074822,074844,075022,075326,075557,075807,075922,080017,080112,080217,080321,080405,080427,080521,080543,080648,080742
6,MX1197-0,072258,072447,072740,072919,073118,073434,073518,073635,073823,074014,074141,074623,074706,074811,074917,075022,075105,075315,075420,075608,075745,075818,075850,080007,080354,080448,080648,080742,080859,080921,081015,081109,081152,081225,081258,081330,081435,081519
7,MZ4228-0,072708,073646,074036,074224,074340,074623,074706,074800,074917,075221,075347,075839,075933,080039,080155,080300,080321,080510,080615,080805,080932,081026,081109,081236,081530,081730,082002,082107,082234,082329,082424,082508,082551,082634,082718,082739,082846,082941
8,MX1213-0,074844,075032,075221,075420,075557,075807,075912,080028,080217,080459,080615,081131,081236,081352,081530,081614,081657,081940,082013,082140,082339,082414,082435,082613,082908,083119,083257,083403,083553,083639,083745,083850,083934,083956,084050,084134,084239,084322
9,MZ3556-0,080427,080532,080742,081004,081152,081508,081719,081824,082035,082329,082508,083014,083141,083236,083415,083448,083606,083828,083934,084101,084156,084228,084301,084407,084754,084933,085204,085330,085446,085529,085646,085719,085740,085824,085907,085940,090046,090141
10,MZ3559-0,081047,081152,081330,081457,081708,082107,082245,082350,082519,082728,082908,083415,083509,083628,083756,083850,083945,084217,084311,084428,084533,084616,084700,084805,085131,085236,085424,085518,085635,085729,085835,085929,090014,090046,090119,090141,090247,090341
11,MZ3734-1,,082402,082930,083141,083426,083650,083756,083850,084050,084407,084533,085037,085131,085236,085414,085508,085613,085846,085951,090119,090213,090247,090309,090425,090741,090908,091046,091213,091340,091402,091520,091616,091659,091720,091825,091847,091952,092035
12,MZ3740-1,083319,083520,083745,083934,084156,084501,084544,084711,084954,085247,085403,085856,085951,090108,090224,090341,090425,090657,090803,090919,091002,091046,091213,091351,091710,091858,092057,092213,092318,092414,092530,092635,092708,092741,092813,092846,093013,093107
13,MW5898-0,084428,085646,085951,090141,090352,090635,090846,091107,091257,091520,091659,092213,092318,092435,092613,092730,092846,093118,093214,093403,093509,093604,093720,093847,094152,094320,094531,094636,094825,094858,095025,095131,095204,095225,095309,095331,095458,095542
14,MZ3825-1,084638,084805,084954,085214,085457,085856,090003,090057,090309,090458,090614,091129,091235,091329,091458,091605,091720,091930,092035,092140,092341,092424,092446,092602,092918,093140,093319,093436,093552,093625,093742,093847,093919,093930,094036,094047,094203,094225
15,MW5943-0,084700,094520,094720,094931,095236,095520,095732,095920,100204,100447,100626,101131,101226,101342,101521,101628,101722,101911,102016,102133,102333,102416,102449,102615,102902,103104,103220,103315,103442,103537,103800,103843,103927,103948,104021,104043,104210,104304
16,MZ3956-1,090458,090552,090741,091035,091402,091720,091858,092014,092151,092530,092657,093202,093257,093414,093531,093625,093731,094025,094130,094236,094426,094509,094541,094658,094952,095109,095236,095341,095447,095542,095700,095805,095815,095837,095931,100016,100110,100215
17,MR8024-0,,091340,092802,093024,093308,093709,093858,094025,094152,094603,094731,095258,095404,095509,095710,095826,095953,100204,100259,100404,100509,100553,100710,100827,101153,101259,101459,101650,101806,101900,102016,102110,102155,102216,102311,102322,102449,102510
18,MZ3978-1,091509,091637,091825,092035,092224,092519,092708,092929,093118,093403,093531,094047,094152,094236,094415,094509,094614,094803,094836,094942,095142,095225,095309,095414,095732,095859,100132,100237,100353,100425,100542,100615,100637,100659,100742,100804,100921,101004
19,MZ4228-1,093330,095826,100059,100309,100721,101120,101342,101510,101806,102122,102259,102816,102945,103126,103253,103420,103526,103811,103948,104116,104221,104243,104315,104433,104738,104854,105138,105232,105359,105442,105558,105631,105725,105747,105831,105914,110021,140732
20,MX1197-1,093509,093709,093930,094203,094403,094709,094920,095036,095142,095436,095605,100143,100248,100353,100553,100721,100827,101120,101215,101342,101426,101510,101532,101650,101932,102049,102259,102416,102532,102626,102648,102721,102742,102816,102849,102945,103042,103126
21,MX1213-1,,100710,100827,101037,101204,101510,101628,101733,102027,102322,102449,102945,103053,103209,103358,103453,103610,103811,103948,104116,104232,104253,104315,104455,104749,104905,105138,105243,105359,105442,105609,105704,105725,105747,105853,105925,110032,110126
22,MW5966-0,101459,101701,101900,102038,102449,102753,103018,103147,103504,103811,103927,104455,104611,104727,105000,105105,105159,105410,105515,105653,105853,105914,110021,110126,110505,110705,111019,111113,111208,111240,111407,111512,111555,111639,111733,111806,111911,112005
23,MX1067-0,101510,104348,104654,104927,105043,105359,105631,105947,110158,110643,110820,111407,111512,111639,111817,111954,112110,112309,112614,112836,113048,113153,113320,113426,113731,113941,114234,114350,114458,114636,114741,114825,114846,114940,115024,115045,115213,115308
24,MZ3559-1,102732,103031,103253,103526,103800,104243,104359,104600,104905,105232,105548,110115,110220,110357,110632,110748,110915,111229,111313,111501,111617,111701,111806,111943,112320,112520,112719,112836,113015,113058,113226,113320,113404,113426,113520,113553,113731,113803
25,MX1084-0,104221,110527,110842,111113,111407,111755,112016,112204,112458,112752,113109,113636,113814,114024,114245,114426,114531,114803,114908,115034,115139,115235,115340,115445,115740,115929,120119,120202,120318,120402,,,,,,120805,120850,120923
26,MZ3556-1,104948,105159,105504,105809,110115,110548,110820,110925,111157,111501,111817,112414,112542,112752,113015,113142,113309,113604,113720,113908,114024,114118,114234,114403,114708,114825,115013,115118,115224,115319,115445,115518,115614,115635,115719,115740,115907,115939
27,MZ3734-2,112258,112414,112708,113015,113320,113615,113825,113951,114223,114625,114929,115445,115603,115740,115929,120057,120151,120457,120614,120755,120956,121039,121112,121251,121643,121843,122044,122149,122305,122327,122443,122516,122548,122610,122632,122704,122821,122915
28,MZ3740-2,113237,113448,113803,114035,114213,114625,114857,115045,115340,115835,120003,120541,120708,120828,120956,121156,121313,121548,121654,121854,121959,122044,122138,122316,122621,122748,123031,123135,123251,123335,123513,123545,123630,123703,123735,123757,123924,123957
29,MZ3825-2,114140,114814,115045,115319,115635,120119,120256,120508,120755,121207,121610,122200,122316,122432,122643,122810,122853,123135,123313,123429,123608,123652,123819,123935,124326,124432,124654,124800,124916,124959,125128,125202,125246,125340,125435,125457,125625,125657
30,MZ3956-2,115740,115856,120213,120402,120731,121028,121134,121346,121643,122116,122243,122748,122853,123031,123313,123429,123545,123841,124019,124137,124336,124432,124600,124705,125023,125202,125351,125457,125552,125646,125803,125836,125930,125952,130026,130037,130206,130300
31,MZ3978-2,120934,120956,121705,121937,122243,122654,122936,123534,123830,124159,124528,125044,125150,125257,125519,125657,125814,130109,130239,130449,130616,130700,130817,130955,131345,131556,131808,131946,132113,132146,132313,132408,132430,132514,132536,132558,132714,132758
32,MW5943-1,122316,122559,122853,123020,123313,123630,124019,124432,124822,125224,125530,130133,130300,130427,130711,130933,131050,131407,131556,131735,131913,132007,132113,132229,132619,132736,133018,133113,133240,133346,133502,133556,133629,133651,133723,133817,133922,134017
33,MR8024-1,,123125,123357,123545,123746,124115,124421,124937,125224,125814,130133,130733,130901,130955,131156,131313,131418,131757,131946,132146,132302,132346,132514,132630,132946,133113,133346,133502,133618,133702,133828,133933,133955,134039,134122,134144,134250,134333
34,MX1197-2,123841,124148,124315,124611,124843,125246,125457,125825,130155,130649,130955,131545,131702,131808,131957,132113,132229,132452,132608,132747,132841,132924,133040,133207,133451,133651,133839,133955,134050,134133,,,134344,134417,134501,134522,134629,134723
35,MW5966-1,,124705,125023,125150,125446,125846,130228,130616,130955,131251,131429,131946,132040,132156,132408,132525,132630,132903,133018,133207,133356,133440,133618,133734,134101,134206,134406,134522,134606,134639,134817,134850,134923,134945,135028,135050,135229,135251
36,MX1213-2,130828,130850,131207,131345,131640,132135,132357,132758,133207,133756,133922,134512,134650,134839,135112,135229,135357,135642,135820,135959,140200,140308,140424,140553,140958,141135,141408,141524,141640,141734,141840,141913,141946,141956,142041,142113,142241,142324
37,MX1067-1,131640,131924,132146,132408,132725,133156,133440,133944,134239,134756,135145,135809,135937,140200,140447,140700,140849,141041,141240,141502,141713,141807,141924,142113,142442,142641,142841,142958,143114,143158,143357,143419,143440,143534,143628,143650,143806,143911
