,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
10,MW5346-1,,092137,092348,092609,092902,093240,093345,093501,093659,093755,093932,094038,094204,094542,094931,095058,095131,095309,095414,095530,095614,095752,100109,100257,100403,100447,100604,100720,100753,100942,101014,101057,101235,101308,101435,101540,101834,101950,102140,102234,102350,102413
11,MS2259-1,,093954,094247,094458,094804,095141,095225,095352,095530,095625,095825,095941,100025,100414,100803,100931,101014,101130,101225,101341,101446,101624,101907,102118,102151,102234,102424,102508,102540,102813,102907,102951,103056,103128,103213,103319,103613,103834,,104224,104330,104403
12,MS1935-1,,095836,100058,100319,100731,101130,101330,101446,101751,101845,102057,,,102540,102929,103056,103139,103330,103341,103551,103646,103845,104119,104341,104425,104520,104625,104814,104846,105057,105152,105403,105519,105541,105614,105719,110035,110213,110414,110530,110624,110729
13,MW3116-0,,102234,102457,102751,102929,103330,103624,103751,103929,104046,104235,104330,104603,104941,105330,105457,105551,105730,105813,110014,110140,110446,110708,110857,110940,111034,111203,111331,111425,111647,111752,111908,111941,112024,112057,112224,112508,112646,112920,113004,113109,113153
14,MW5645-1,,104403,104657,104930,105046,105341,105625,105857,110245,110425,110624,110824,111045,111508,111930,112140,112224,112414,112508,112707,112836,113131,113414,113636,113720,113814,113909,114036,114140,114318,114403,114501,114555,114639,114755,114912,115227,115427,115616,115721,115837,115920
15,MS2365-1,,110519,110708,110908,111213,111552,111814,112003,112213,112328,112457,112624,112656,113015,113404,113530,113625,113742,113909,114014,114057,114403,114617,114817,114912,115006,115100,115238,115311,115438,115532,115616,115710,115732,115815,115920,120202,120329,120435,120551,120646,120731
16,MW2390-1,,112140,112339,112613,112920,113214,113509,113658,114108,114140,114307,114426,114639,115006,115405,115543,115627,115743,115848,120036,120119,120340,,,,,,,121335,121504,121548,121632,121726,121831,121947,122104,122526,122737,122842,123019,123113,123157
17,MW2856-2,,114256,114534,114755,115217,115616,115837,120108,120519,120635,120806,120901,120934,121302,121643,121810,121853,122031,122115,122252,122336,122559,122842,123030,123102,123146,123251,123450,123544,123848,123920,124047,124141,124203,124236,124403,124635,124814,125024,125140,125246,125319
18,MW3053-2,120235,120424,120731,120956,121207,121504,121715,122147,122726,122842,123030,123135,123302,123710,124047,124236,124320,124425,124541,124753,124909,125140,125402,125613,125656,125741,125835,130003,130120,130320,130425,130530,130635,130719,130824,130940,131340,131434,131646,131751,131908,132003
19,MW5346-2,121958,122314,122621,122820,123113,123450,123815,124225,124729,124825,125014,125046,125235,125635,130025,130142,130236,130353,130458,130657,130846,131129,131412,131624,131708,131803,131857,132119,132202,132351,132446,132551,132646,132740,132846,133002,133319,133424,133624,133802,133918,134003
20,MS2259-2,,124203,124425,124624,124847,125341,125707,130131,130530,130624,130824,130951,131224,131539,131930,132057,132213,,,132718,132814,133013,133257,133446,133540,133635,133741,133918,134003,134108,134203,134308,134351,134436,134531,134710,134944,135050,,135335,135441,135559
21,MW3116-1,,125802,130014,130152,130342,130657,130857,131402,131730,131836,132024,132141,132245,132613,133002,133140,133236,133352,133446,133719,133813,134046,134308,134509,134604,134648,134732,135006,135050,135206,135346,135548,135631,135725,135841,135948,140340,140520,140742,140827,140934,141006
22,MW5645-2,131329,132202,132414,132624,132941,133319,133719,134130,134531,134615,134806,134850,135017,135441,135914,140116,140203,140340,140447,140710,140816,141101,141324,141534,141639,141734,141839,142050,142145,142334,142439,142523,142629,142712,142841,143009,143255,143433,143633,143716,143832,143926
23,MS2365-2,,133813,134046,134225,134425,135006,135346,135924,140203,140257,140436,140520,140542,140911,141324,141451,141545,141650,141756,141934,142101,142356,142556,142756,142830,142925,143031,143211,143255,143444,143527,143633,143749,143821,143937,144105,144409,144620,144735,144924,145007,145040
24,MW2390-2,,135948,140235,140509,140816,141208,141523,141934,142356,142451,142651,142819,142947,143401,143821,144054,144137,144315,144358,144558,144703,144935,145228,145428,145511,145554,145710,150017,150144,150301,150407,150450,150555,150639,150755,151121,152025,152140,152351,152508,152624,152718
25,MW2856-3,,142050,142334,142545,142936,143411,143716,144116,144337,144525,144703,144851,145040,145500,150134,150312,150418,150628,150744,151016,151132,151614,151919,152140,152235,152340,152508,152931,153025,153236,153319,153435,153551,153646,153802,154203,154824,154941,155151,155351,155457,155603
26,MW3053-3,144043,144221,144453,144714,144924,145239,145544,150004,150144,150323,150512,150639,150806,151226,151646,151835,151930,152119,152235,152540,152707,153025,153246,153446,153529,153625,153751,154035,154141,154413,154529,154656,154835,154909,155036,155531,160248,160424,160612,160717,160811,160939
27,MW5346-3,145848,150333,150606,150827,151048,151447,151858,152340,152814,152931,153047,153203,153403,153846,154319,154551,154635,154814,154909,155202,155246,155814,160057,160312,160414,160508,160612,160811,160907,161150,161245,161412,161506,161602,161646,162119,162708,162825,162942,163058,163224,163257
28,MS2259-3,,152235,152530,152751,153141,153657,153940,154352,154602,154656,154909,155014,155129,155519,160024,160141,160224,160414,160457,160728,160917,161329,161635,161845,161939,162036,162215,162331,162425,162646,162731,162825,162942,163036,163152,163518,163848,164215,,164321,164437,164520
29,MS1935-2,,153835,,154341,154656,155119,,155541,155657,155741,160003,160057,160339,160800,161150,161423,161517,161718,161750,161950,162036,162342,162602,162825,162920,163025,163141,163330,163413,163626,163721,163816,163921,164004,164110,164332,164701,164807,164924,165007,165051,165134
30,MW3116-2,155434,155708,155846,160057,160403,160717,161001,161056,161234,161340,161550,161656,161718,162047,162435,162635,162731,162920,163014,163235,163330,163550,163816,164004,164037,164121,164237,164459,164542,164722,164807,164902,165007,165051,165123,165239,165534,165724,165834,165939,170025,170109
31,MW5645-3,161245,161539,161750,162014,162530,162931,163014,163119,163445,163603,163816,163921,164048,164448,164851,165102,165145,165300,165344,165534,165651,165906,170131,170355,170449,170543,170700,170920,171025,171203,171258,171341,171541,171624,171646,171834,172143,172321,172523,172629,172723,172818
32,MS2365-3,,163152,163413,163615,163931,164204,164404,164604,164924,165051,165322,165438,165545,165939,170332,170510,170554,170732,170815,171025,171131,171352,171646,171856,171930,172027,172143,172310,172416,172618,172701,172756,172946,173029,173051,173242,173549,173706,173812,173941,174037,174111
33,MW2390-3,170014,170343,170543,170837,171203,171602,171708,171845,172154,172321,172523,172651,172851,173219,173623,173801,173855,174003,174111,174310,174416,174740,175118,175331,175403,175447,175552,175719,175814,180003,180037,180121,180215,180247,180320,180416,180720,180933,181144,181227,181355,181417
34,MW2856-4,,172226,172450,172712,172946,173348,173517,173740,174216,174405,174602,174656,174825,175235,175646,175825,175909,180048,180142,180341,180449,180742,181027,181250,181344,181438,181553,181720,181858,182037,182142,182236,182415,182458,182636,182836,183225,183352,183647,183825,183942,184027
35,MW3053-4,173612,173834,174154,174416,174729,175035,175129,175425,175752,175920,180121,180247,180449,180825,181227,181604,181659,181837,181952,182204,182259,182625,182846,183057,183141,183225,183330,183435,183518,183719,183836,183931,184143,184226,184259,184416,184720,184910,185207,185314,185419,185502
36,MS2259-4,180709,182058,182448,182709,182941,183403,183540,183825,183942,184059,184321,184342,184416,184814,185218,185346,185440,185651,185702,185901,185944,190306,190528,190800,190843,190937,191115,191220,191326,191452,191609,191809,191947,192031,192125,192230,192558,192802,192919,193013,193130,193214
37,MW5346-4,180858,181016,181301,181500,181720,182109,182259,182625,182908,183046,183203,183247,183414,183752,184154,184321,184405,184521,184615,184825,184922,185124,185314,185524,185607,185651,185745,185912,185955,190201,190306,190455,190601,190633,190706,190811,191126,191326,191620,191715,191809,191842
38,MS1935-3,,183647,183920,184154,184438,184848,184945,185156,185419,185557,185828,185944,190051,190444,190811,190948,191043,191231,191304,191535,191704,192020,192303,192515,192609,192703,192813,192951,193057,193330,193435,193531,193640,193712,193818,194006,194405,194543,194837,194931,195058,195130
39,MW5645-4,,190029,190306,190455,190749,191053,191148,191326,191525,191726,191925,192020,192042,192421,192813,192930,193013,193151,193246,193435,193519,193745,194028,194238,194311,194354,194448,194604,194659,194837,194931,195036,195152,195214,195258,195416,195721,195815,195942,200025,200120,200205
40,MW3116-3,,191631,192009,192220,192526,192908,193203,193330,193457,193615,193850,193944,194144,194510,194909,195047,195130,195236,195330,195522,195605,195815,200047,200248,200332,200416,200510,200626,200721,200931,201035,201144,201322,201356,201419,201545,201851,202028,202238,202321,202405,202500
41,MS2365-4,,194216,194354,194604,194858,195258,195427,195554,195826,195931,200131,200321,200405,200731,201134,201322,201408,201534,201628,201819,201902,202122,202343,202605,202700,202743,202837,202942,203025,203203,203248,203331,203427,203521,203627,203753,204111,204320,204531,204647,204741,204814
42,MW2390-4,,200014,200310,200542,200637,200942,201144,201311,201524,201639,201808,201913,202133,202500,202848,203004,203047,203142,203237,203405,203448,203648,203911,204154,204226,204310,204353,204509,204542,204741,204836,204908,205047,205130,205203,205308,205626,205836,205952,210047,210152,210236
43,MW2856-5,201851,202007,202133,202321,202544,202859,203004,203108,203427,203542,203732,203850,204132,204542,204941,205120,205203,205330,205437,205636,205658,205919,210203,210416,210500,210543,210637,210847,210942,211203,211246,211330,211530,211613,211729,211907,212330,212521,212819,212852,212957,213051
44,MW3053-5,,203922,204205,204404,204520,204919,205141,205308,205542,205636,205836,205952,210014,210331,210731,210847,210931,211058,211152,211320,211414,211646,211951,212202,212246,212330,212425,212542,212626,212743,212830,212914,213008,213051,213124,213240,213603,213658,213911,213943,214039,214111
45,MW5346-5,,210731,211014,211152,211508,211918,212024,212130,212403,212459,212648,212819,212946,213324,213709,213848,213943,214101,214144,214322,214416,214626,214909,215119,215152,215246,215341,215457,215603,215719,215752,215846,220004,220048,220204,220309,220600,220800,221100,221154,221259,221332
46,MW3116-4,,213709,213932,214111,214322,214604,214814,214930,215214,215319,215446,215613,215646,220015,220353,220517,220600,220717,220800,221038,221121,221310,221603,221807,221852,221935,222030,222137,222225,222340,222424,222509,222615,222626,222658,222804,223058,223214,223402,223457,223551,223624
47,MS2365-5,215635,215835,220110,220342,220455,220749,221111,221259,221635,221742,221935,222030,222212,222553,222931,223058,223141,223236,223351,223518,223551,223729,223940,224144,224238,224335,224429,224545,224639,224755,224828,224945,225031,225114,225230,225351,225636,225803,225941,230035,230151,230234
48,MW2390-5,,221958,222125,222308,222604,222753,222826,222931,223257,223351,223508,223613,223751,224108,224451,224556,224617,224712,224744,224912,224945,225146,225340,225540,225614,225647,225742,225847,225941,230108,230151,230213,230318,230350,230415,230511,230830,230947,231209,231303,231347,231430
49,MW2856-6,,224712,224806,224957,225157,225435,225647,225742,225920,230035,230213,230307,230415,230745,231126,231242,231336,231441,231536,231714,231747,231957,232228,232439,,,,,,,,,,,,,,,,,,
50,MW3053-6,230533,230702,230947,231126,231231,231452,231642,231736,231935,232008,232134,232217,232250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
