,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4535-0,,,,,,,,,,,,,,,,,,,070110,070205,070336,070715,070842,071010
1,MX3651-0,,,,,,,,,,,,,,,070110,070336,070452,070737,071032,071232,071421,071716,071842,072011
2,MX3783-0,,,,,,,,,070110,070205,070314,070358,070441,070610,070653,071126,071254,071558,071927,072138,072413,072833,072959,073127
3,MX4021-0,070558,070704,070842,071010,071221,071410,071643,071905,072127,072245,072402,072507,072655,072811,072905,073357,073523,073839,074216,074427,074709,075037,075232,075410
4,MX4041-0,,071232,071327,071443,071632,071748,072105,072245,072350,072456,072550,072655,072833,072948,073032,073440,073608,073850,074216,074438,074720,075048,075232,075421
5,MX4159-0,071654,071737,071927,072011,072149,072413,072727,072844,073054,073219,073313,073357,,073630,073724,074122,074248,074510,074859,075110,075327,075642,075819,080019
6,MX4338-0,072539,072612,072706,072749,072948,073149,073429,073619,073735,073828,073922,074017,074143,074309,074354,074837,075004,075305,075548,075653,075903,080313,080451,080651
7,MX4365-0,073251,073346,073451,073556,073807,073933,074216,074416,074521,074615,074720,074803,074921,075037,075120,075526,075642,075914,080219,080418,080651,080949,081053,081303
8,MX4551-0,073911,074049,074143,074248,074416,074626,074921,075026,075131,075243,075348,075432,075610,075653,075736,080157,080324,080545,080916,081115,081303,081619,081734,081955
9,MX4388-0,074510,074543,074647,074730,074848,075037,075254,075421,075515,075621,075715,075758,075935,080030,080113,080512,080640,080938,081209,081314,081503,081828,081944,100617
10,MX4458-0,080041,080124,080241,080335,080534,080746,081032,081231,081452,081619,081724,081818,082027,082121,082215,082616,082754,083036,083417,083700,084058,084419,084535,084723
11,MX4535-1,080938,081042,081158,081314,081513,081702,082048,082226,082331,082438,082554,082659,082931,083141,083259,083754,083942,084251,084535,084901,085132,085514,085642,085840
12,MX3651-1,,,082121,082153,082406,082627,083004,083226,083321,083439,083555,083638,083815,083931,084058,084452,084640,084933,085232,085514,085902,090144,090324,090523
13,MX3783-1,,083130,083226,083332,083544,083859,084152,084419,084535,084640,084806,084901,085122,085232,085326,085735,085902,090133,090523,090606,090721,091025,091141,091320
14,MX4041-1,085453,085546,085714,085808,090028,090230,090555,090638,090858,091025,091141,091237,091449,091604,091710,092131,092319,092612,093010,093222,093444,093810,093928,094127
15,MX4159-1,085851,085956,090101,090205,090357,090638,090909,091025,091130,091248,091405,091459,091648,091815,091910,092319,092446,092810,093222,093400,093654,094022,094138,094326
16,MX4021-1,,,,,,,,,,,,,,,,091151,091332,091554,091910,092120,092528,092938,093053,093349
17,MX4365-1,091604,091648,091732,091848,092048,092214,092518,092622,092727,092832,092938,093021,093158,093339,093411,093831,094000,094243,094655,094739,095047,095534,095651,095807
18,MX4338-1,,,,,091637,091826,092142,092236,092456,092644,092759,092843,093032,093210,093255,093726,093855,094232,094550,094728,094909,095313,095450,095651
19,MX4551-1,092037,092214,092330,092446,092612,092843,093210,093306,093422,093516,093610,093737,093906,094044,094159,094645,094835,095120,095440,095629,095902,100357,100534,100700
20,MX4458-1,093917,094105,094159,094316,094528,094717,095058,095203,095429,095556,095724,095818,095956,100113,100156,100556,100722,101129,101511,101606,101839,102112,102229,102418
21,MX4535-2,095302,095450,095556,095724,095840,100051,100336,100513,100733,100848,101003,101046,101203,101321,101355,101806,101944,102144,102439,102627,103007,103345,103512,103659
