,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,MW4366-0,,,,,,,,,,,,,,,070110,070121,070241,070452
1,AA7530-0,,,,,,,,,,,070110,070852,071112,071228,071405,071500,071637,071951
2,AA7637-0,,,,,,,070110,070132,070231,070726,070914,072151,072413,072624,072740,072836,073025,073326
3,AA7101-0,,070231,070526,070748,070903,070936,071051,071155,071239,071720,071919,073003,073231,073336,073503,073546,073724,074122
4,AA7503-0,071449,,071908,,072213,072245,072402,072507,072551,073202,073347,074448,074719,074921,075015,075120,075221,075703
5,AA6345-0,072256,072329,072657,072825,072941,073025,073108,073231,073304,073724,073851,075120,075327,075515,075631,075746,075923,080219
6,AA7848-0,073557,073746,074039,074216,074354,074448,074604,074719,074826,075348,075653,080946,081133,081324,081428,081544,081710,082120
7,MW4647-0,074448,074553,074837,075015,075142,075232,075327,075410,075515,075956,080240,081356,081627,081826,081931,082036,082120,082404
8,MW4781-0,075348,,080008,080219,080323,080418,080502,080556,080640,081241,081428,082520,082751,082952,083108,083151,083332,083720
9,MW4366-1,080523,080702,081029,081241,081345,081450,081533,081627,081710,082225,082415,083637,083921,084109,084219,084302,084430,084808
10,AA7530-1,081605,081815,082153,082247,082448,082542,082708,082836,082941,083522,083837,085232,085410,085610,085736,085841,090018,090423
11,MP6039-0,082415,082542,082826,083014,083140,083237,083310,083406,083439,083848,084047,085316,085537,085714,085819,085903,090007,090434
12,AA7637-1,084203,084419,084746,085029,085206,085327,085410,085548,085631,090306,090518,091748,092041,092253,092358,092515,092653,093113
13,AA7246-0,084714,,085443,085631,085758,085841,085956,090103,090136,090811,091137,092242,092515,092653,092758,092903,092947,093306
14,AA7101-1,085808,085935,090222,090423,090528,090612,090759,090917,091021,091642,091853,093051,093327,093515,093630,093746,093901,094204
15,AA7503-1,090445,090727,091105,091254,091410,091443,091610,091704,091737,092558,092841,094121,094300,094533,094616,094710,094847,095238
16,AA6345-1,091432,091748,092052,092231,092347,092443,092558,092715,092809,093306,093432,094858,095130,095300,095416,095511,095637,100035
17,AA7848-1,093145,093338,093714,093901,094006,094111,094204,094300,094354,094942,095311,100318,100434,100622,100739,100846,100951,101342
18,MW4647-1,094017,094111,094405,094500,094648,094753,095004,095109,095152,095803,100014,101129,101417,101605,101733,101838,102004,102507
19,AA7428-0,094217,094522,094847,095015,095120,095152,095405,095449,095532,100108,100413,101438,101733,101910,102015,102119,102214,102728
20,AA7094-0,094920,095058,095438,095554,095709,095742,095825,095930,100035,100644,100941,102119,102402,102601,102706,102822,103011,103250
21,MW4781-1,095322,095511,095846,095941,100108,100151,100351,100456,100600,101035,101321,102435,102717,102833,102949,103021,103116,103510
22,MW4366-2,100202,100307,100600,100739,100857,100930,101056,101151,101248,101744,101932,103105,103355,103604,103720,103742,103908,104350
23,AA7530-2,,,101617,101816,101942,102047,102236,102402,102446,103105,103449,104728,105002,105213,105330,105435,105529,105927
24,AA7637-2,103054,103301,103658,103908,104035,104108,104224,104318,104435,105024,105235,110507,110811,111043,111159,111328,111445,111834
25,AA7246-1,104413,104623,105150,105351,105518,105550,105707,105801,105855,110413,110644,111657,111939,112159,112253,112336,112409,112849
26,AA7101-2,,105529,105833,105959,110106,110138,110257,110351,110456,111011,111159,112314,112557,112806,112911,113037,113203,113657
27,AA7848-2,111245,,,,,,,,,,,,,161713,161818,161911,162027,162604
28,AA7428-1,112336,112430,112733,112932,113058,113152,113247,113341,113458,114003,114234,115412,115705,115935,120051,120155,120229,120627
29,AA7503-2,113352,,113919,114057,114223,114256,114435,114612,114718,,115527,120554,120847,121118,121216,121300,121405,121710
30,MW4366-3,114750,114857,115202,115340,115455,115549,115747,115852,115935,120543,120721,122024,122329,122456,122611,122716,122810,123306
31,MW4647-2,120322,120543,120941,121216,121333,121427,121532,121638,121732,122307,122600,123525,123807,124027,124131,124236,124352,124835
32,MW4781-2,121804,122107,122350,122517,122622,122705,122727,122855,123000,123608,123912,125059,125343,125544,125700,125805,125942,130445
33,AA6345-2,123223,123641,123955,124204,124330,124403,124446,124612,124728,125300,125449,130644,130938,131107,131225,131308,131445,131821
34,AA7530-3,,,125449,125649,125805,125848,125942,130057,130201,130832,131140,132226,132456,132705,132810,132949,133043,133450
35,AA7637-3,130716,130842,131214,131351,131549,131654,131842,131938,132043,132654,132938,134353,134636,134846,135003,135140,135332,135920
36,AA7101-3,131959,132115,132424,132654,132832,132905,133043,133148,133248,133754,133920,135129,135406,135605,135721,135753,135931,140321
