,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
22,MS1953-2,130058,131710,131942,132059,132217,132511,132732,133015,133343,133439,133606,133701,133900,134249,134652,134830,134914,135031,135125,135241,135324,135524,135758,140019,140113,140213,140307,140424,140456,140634,140728,140906,141105,141137,141225,141342,141729,141917,142035,142334,142450,142522
23,MX4310-2,133701,133828,134111,134311,134746,135136,135230,135430,135924,140019,140224,140307,140518,140906,141319,141530,141613,141740,141812,141941,142035,142313,142533,142753,142848,142942,143108,143237,143343,143512,143649,143921,144047,144120,144141,144320,144706,144906,145116,145245,145401,145433
24,MX1624-2,134154,140235,140540,140811,140938,141159,141436,141812,142150,142229,142543,142648,142826,143226,143606,143805,143848,144004,144109,144247,144341,144529,144800,145000,145043,145137,145256,145422,145516,145653,145747,145831,145936,150030,150146,150302,150651,150912,151144,151305,151410,151443
25,MS2365-3,140855,142118,142439,142637,142848,143215,143639,144004,144215,144258,144508,144623,144822,145212,145621,145747,145842,150030,150157,150324,150418,150651,150934,151144,151305,151349,151516,151632,151716,151939,152046,152151,152352,152457,152602,152717,153046,153331,153458,153614,153730,153845
26,MX1693-3,143859,144225,144424,144728,145011,145307,145559,145946,150251,150356,150557,150756,150945,151327,151738,151950,152035,152202,152258,152507,152551,152802,153024,153247,153353,153447,153614,153834,153928,154129,154237,154355,154450,154512,154639,154756,155124,155324,155441,155546,155701,155734
27,MS2259-3,145831,150124,150346,150524,150912,151316,151349,151821,152057,152151,152413,152540,152707,153046,153458,153636,153751,154003,154024,154201,154258,154556,154830,155051,155157,155241,155430,155535,155607,155828,155900,155954,160122,160216,160331,160510,160847,161037,161331,,161458,161530
28,MX1698-3,151155,152236,152507,152717,153057,153509,153740,154046,154429,154512,154701,154808,154841,155230,155651,155828,155911,160027,160132,160331,160427,160648,160858,161121,161215,161321,161436,161625,161719,161907,162024,162107,162202,162245,162402,162518,162907,163056,163320,163415,163531,163614
29,MX4068-2,,153845,154151,154407,154618,154902,155124,155441,155911,155944,160143,160310,160500,160836,161237,161425,161509,161657,161752,161951,162119,162402,162623,162856,162951,163034,163128,163247,163320,163425,163520,163614,163708,163752,163857,164024,164413,164611,164834,164917,165011,165055
30,MS1953-3,154310,155441,155651,155900,160111,160510,160615,160836,161215,161321,161520,161636,161824,162140,162518,162706,162812,162951,163045,163236,163320,163553,163835,164036,164119,164213,164351,164507,164611,164728,164812,164906,165000,165033,165105,165233,165620,165809,170051,170156,170306,170349
31,MS2243-2,,161603,161846,162046,162435,162728,162823,162951,,163509,163636,163752,163918,164257,164706,164845,164939,165116,165212,165400,165515,165747,170008,170233,170327,170432,170537,170714,170808,170934,171039,171155,171345,171418,171502,171618,172017,172205,,172534,172640,172712
32,MX4310-3,,163447,163741,163940,164351,164738,165000,165233,165537,165631,165819,165913,170051,170454,170851,171101,171144,171345,171451,171745,171901,172121,172332,172545,172618,172723,172807,172933,173050,173208,173253,173326,173420,173504,173620,173747,174156,174341,174644,174749,174843,174918
33,MX1624-3,,165044,165255,165620,165830,170156,170410,170537,170808,170913,171112,171155,171313,171650,172049,172238,172321,172501,172545,172745,172901,173208,173558,173758,173852,173946,174113,174236,174341,174507,174602,174655,174811,174843,174918,175033,175353,175603,175802,175856,175950,180035
34,MS2365-4,,171208,171440,171828,172216,172556,172828,172955,173359,173515,173725,173808,173946,174351,174811,175011,175054,175309,175436,175719,175802,180046,180518,180739,180822,180907,181033,181138,181237,181447,181530,181646,181802,181845,181918,182038,182342,182448,182622,,182917,182951
35,MX1693-4,,173039,173347,173609,173924,174236,174456,174655,175011,175105,175320,175414,175458,175813,180236,180402,180446,180645,180739,180950,181149,181425,181951,182221,182259,182321,182459,182611,182654,182758,182938,183100,183204,183244,183317,183447,183822,184126,184356,184537,184643,184723
36,MS2259-4,175001,175159,175541,175835,175856,180247,180446,180623,180928,181044,181237,181320,181415,181730,182145,182404,182459,182822,182906,183132,183219,183553,183800,184021,184043,184137,184225,184332,184454,184631,184748,184832,184959,185031,185053,185220,185743,185804,190037,190132,190242,190400
37,MX4068-3,,183521,183737,184116,184343,184707,184910,185230,185642,185743,185925,190015,190208,190545,190955,191144,191217,191408,191502,191709,191816,192048,192246,192502,192546,192627,192710,192844,192919,193126,193232,193428,193551,193625,193657,193818,194116,194222,194403,194523,194608,194702
38,MS2243-3,,190650,190912,191206,191534,191909,192048,192342,192821,192940,193137,193243,193356,193752,194211,194331,194425,194608,194724,194850,194947,195217,195448,195721,195801,195856,200014,200110,200153,200341,200514,200557,200734,200819,200857,201013,201343,201522,201627,201742,201901,201938
39,MX1698-4,,,,,,,,,,,,,,,,,,,,,,,,190850,190944,191049,191206,191333,191419,191623,191742,191857,191952,192035,192225,192407,192753,192857,193039,193221,193345,193418
40,MS1953-4,,191742,192111,192407,192627,192908,193013,193137,193501,193614,193752,193851,194042,194446,194839,195010,195057,195230,195353,195545,195651,195856,200131,200330,200413,200514,200608,200713,200808,200930,201026,201101,201155,201219,201343,201500,201826,202032,202242,202348,202442,202536
41,MX4310-4,,194414,194640,194850,195139,195523,195640,195801,200027,200142,200319,200453,200641,201013,201417,201533,201649,201837,201938,202107,202207,202402,202559,202805,202845,202932,203015,203129,203217,203344,203451,203523,203555,203622,203645,203801,204100,204228,204421,204516,204615,204648
42,MX1624-4,,195744,200037,200258,200514,200745,200831,200941,201112,201219,201343,201500,201638,201959,202402,202525,202610,202733,202817,203004,203039,203228,203418,203555,203645,203728,203812,203933,204028,204242,204325,204410,204516,204554,204720,204826,205130,205314,205509,205557,205702,205744
43,MS2365-5,,201912,202156,202336,202442,202744,203015,203129,203239,203407,203523,203645,203728,204100,204505,204626,204720,204848,205012,205140,205251,205441,205713,205928,210016,210114,210209,210315,210353,210501,210555,210628,210728,210814,210940,211110,211442,211616,,211913,212028,212122
44,MX1693-5,,204049,204242,204421,204615,205012,205238,205409,205557,205713,205822,205917,210114,210451,210846,211014,211110,211206,211241,211420,211506,211659,211913,212133,212205,212300,212343,212452,212530,212742,212817,212911,212957,213037,213100,213219,213535,213640,213853,214011,214127,214148
45,MS2259-5,210501,210717,210846,210940,211358,211731,211934,212122,,212419,212554,212647,212754,213132,213546,213704,213759,214011,214049,,214248,214556,214643,214842,214942,215026,215120,215250,215329,215506,215614,215659,215753,215842,215913,220007,220331,220415,220717,220754,220850,220923
46,MS1953-5,,213503,213651,213906,214000,214237,214342,214451,214617,214715,214842,214942,215130,215456,215842,220007,220055,220215,220331,220519,220602,220840,221033,221249,221335,221429,221541,221635,221740,221940,222005,222058,222240,222306,222413,222518,222835,223025,,223306,223427,223511
47,MX4310-5,215423,215710,215945,220142,220331,220645,220743,220850,221213,221313,221504,221614,221940,222252,222645,222750,222835,223004,223047,223233,223306,223450,223649,223858,223930,224014,224107,224203,224310,224419,224455,224600,224759,224821,224904,225023,225335,225525,225741,225839,225947,230042
48,MX1624-5,222141,222252,222445,222740,222920,223306,223404,223500,223638,223732,223843,223930,224003,224332,224738,224853,224925,225023,225109,225249,225314,225440,225622,225817,225900,225958,230053,230158,230243,230436,230532,230616,230723,230746,230905,231011,231321,231415,231555,231639,231743,231804
49,MS2365-6,,224152,224310,224444,224700,224925,225023,225120,225325,225357,225525,225600,225730,230042,230424,230543,230627,230746,230905,231032,231116,231310,231501,231707,231743,231837,231920,232026,232112,232232,232335,232408,232525,232603,232635,232740,233110,233259,233415,233614,233730,233803
50,MX1693-6,230643,230735,230917,231043,231248,231617,231707,231754,231920,231952,232038,232123,232309,232603,233012,233132,233153,233259,233332,233458,233530,233730,233846,,,,,,,,,,,,,,,,,,,
51,MS2259-6,233012,233342,,233552,233752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
