,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ3987-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070110,070154
1,MX1105-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070110,070154,070441,070537,070725,071051
2,MX1135-0,,,,,,,,,,,,,,,,,,,,,070110,070144,070241,070357,070537,070631,071112,071427,071532,071836,072036,072245,072351,072719,072836,072952,073452
3,MW5853-0,,,,,,,,,,,,,,070110,070205,070231,070441,070515,070714,070914,070946,071040,071206,071333,071449,071532,071952,072245,072340,072602,072708,072803,072930,073141,073304,073337,073830
4,MZ3556-0,070110,070154,070314,070408,070430,070504,070526,070609,070653,070820,070925,071019,071228,071355,071709,071858,072130,072213,072446,072708,072740,072836,072930,073046,073151,073231,073703,073914,074019,074256,074413,074717,075054,075327,075454,075516,075853
5,MZ3559-0,070809,070903,071019,071051,071112,071155,071217,071301,071322,071459,071553,071637,071836,072025,072318,072435,072540,072613,072740,072952,073046,073141,073253,073409,073503,073557,074019,074318,074424,074655,074822,075010,075254,075643,075809,075915,080440
6,MZ3734-0,071720,071825,071952,072025,072036,072108,072130,072202,072245,072402,072456,072602,072729,072825,073141,073231,073326,073358,073514,073819,073852,073935,074052,074256,074402,074435,074905,075137,075243,075421,075537,075820,080041,080313,080451,080630,080820
7,MZ3740-0,073003,073057,073231,073242,073304,073337,073358,073431,073503,073608,073703,073746,073946,074041,074328,074424,074529,074602,074811,075021,075105,075159,075305,075421,075559,075632,080030,080357,080513,080831,080950,081213,081402,081625,081741,081930,082331
8,MZ3825-0,074052,074135,074318,074339,074402,074445,074507,074551,074623,074739,074833,074927,075126,075327,075610,075820,075925,080020,080135,080357,080502,080535,080652,080757,080950,081001,081456,081825,081941,082309,082417,082637,082921,083121,083321,083417,083755
9,MZ3956-0,075126,075316,075432,075505,075516,075621,075643,075715,075747,075925,080030,080146,080419,080440,080713,080820,080928,080950,081150,081518,081603,081709,081836,,082225,082309,082742,083059,083248,083439,083606,083838,084015,084219,084335,084452,084851
10,MZ3978-0,080346,080608,080746,080842,080906,081001,081022,081106,081202,081256,081423,081540,081720,081825,082203,082417,082533,082627,082804,083132,083227,083310,083522,083723,083900,083954,084430,084735,085028,085410,085538,085748,085928,090351,090507,090623,091226
11,MZ3987-1,081720,081836,082003,082036,082058,082131,082153,082236,082309,082427,082543,082627,082804,082910,083227,083417,083701,083733,083943,084251,084335,084430,084608,084746,084934,085017,085454,085737,085938,090235,090351,090602,090813,091025,091151,091259,091743
12,MX1105-1,082910,083047,083216,083248,083310,083343,083406,083450,083522,083639,083733,083827,084026,084229,084546,084641,084851,084923,085050,085348,085432,085516,085632,085810,085949,090043,090457,090802,090952,091405,091522,091659,091848,092109,092236,092458,092952
13,MX1135-1,,084419,084536,084557,084619,084713,084735,084840,084934,085101,085206,085338,085527,085716,090022,090224,090457,090551,090717,091035,091130,091215,091342,091543,091743,091815,092236,092647,092825,093238,093416,093721,094014,094236,094352,094601,095239
14,MW5853-1,,085527,085705,085737,085748,085855,085917,090000,090022,090148,090256,090351,090602,090802,091141,091226,091332,091405,091638,091848,091953,092048,092225,092415,092542,092625,093047,093300,093438,093920,094046,094320,094457,094656,094825,095057,095427
15,MZ3556-1,090813,090857,091035,091108,091130,091215,091237,091332,091405,091511,091616,091710,091953,092058,092330,092426,092520,092603,092719,093014,093108,093152,093332,093521,093616,093648,094119,094320,094518,095036,095151,095333,095543,095742,095857,100035,100601
16,MZ3559-1,,,092026,092058,092120,092153,092215,092258,092330,092426,092531,092636,092814,092952,093238,093322,093438,093521,093648,093858,093941,094035,094247,094435,094551,094623,095036,095532,095731,100151,100351,100529,100634,101021,101147,101400,101956
17,MZ3734-1,092920,093047,093152,093227,093249,093332,093416,093500,093532,093648,093742,093858,094057,094320,094551,094645,094858,094952,095057,095405,095500,095554,095720,095836,100003,100046,100456,100800,100906,101526,101652,101934,102123,102514,102629,102839,103302
18,MZ3740-1,094035,094202,094320,094352,094435,094529,094551,094623,094707,094836,094920,095025,095300,095416,095709,095752,100014,100057,100246,100518,100612,100655,100822,100938,101053,101147,101641,101819,102008,102442,102618,102745,102933,103205,103407,103544,104003
19,MZ3825-1,095344,095405,095521,095543,095605,095637,095720,095752,095847,100003,100046,100129,100318,100507,100832,101032,101147,101234,101421,101725,101819,101902,102018,102145,102254,102326,102756,103049,103240,103544,103659,103941,104046,104435,104551,104750,105140
20,MW5898-0,100256,100351,100456,100529,100612,100645,100717,100800,100822,101010,101115,101212,101432,101558,183619,183826,184105,184201,184435,184946,185134,185246,185540,185744,185951,190046,190547,190925,191435,192504,192704,192934,193247,193513,193653,193942,194440
21,MZ3956-1,101234,101328,101515,101548,101609,101703,101735,101819,101840,102008,102101,102243,102409,102618,102933,103121,103345,103418,103544,103804,103837,103952,104119,104340,104507,104602,105024,105329,105517,105906,110012,110224,110434,110811,110928,111138,111740
22,MZ3978-1,102348,102546,102701,102734,102756,102850,102923,103006,103038,103143,103240,103324,103501,103659,103941,104057,104307,104402,104613,104802,104919,105013,105202,105340,105456,105539,110012,110351,110601,111000,111127,111412,111613,111928,112107,112245,112810
23,MZ3987-2,103522,103659,103837,103931,103952,104046,104108,104141,104224,104340,104435,104623,104750,104930,105257,105351,105611,105716,105906,110105,110213,110257,110434,110612,110717,110800,111234,111613,111802,112024,112150,112422,112559,112821,112938,113136,113556
24,MX1105-2,103732,104645,104813,104846,104930,105024,105046,,,,105456,105550,105822,110012,110413,110507,110728,110800,110939,111307,111401,111456,111602,111740,111856,111939,112400,112632,112821,113315,113430,113630,113851,114132,114259,114554,115109
25,MW5943-0,105611,105643,105748,105832,105855,105949,110012,110055,110138,110246,110402,110456,110728,110906,111213,111412,111646,111718,111939,112223,112328,112400,112527,112704,112821,112855,113315,113651,113851,114143,114405,114637,114921,115141,115257,115539,115941
26,MX1135-2,,111033,111223,111307,111340,111434,111456,111539,111624,111751,111856,112024,112212,112339,112653,112905,113136,113232,113452,113745,113851,113955,114143,114259,114449,114521,115015,115329,115528,115857,120014,120249,120438,120837,121025,121227,121554
27,MW5853-2,,111729,111907,111939,112002,112045,112107,112150,112223,112317,112411,112610,112737,112905,113147,113304,113524,113556,113745,114028,114122,114215,114355,114521,114710,114805,115340,115539,115730,120120,120310,120500,120721,121108,121238,121449,122016
28,MP5834-0,112422,112537,112726,112758,112821,112905,112938,113010,113042,113147,113253,113358,113556,113651,113955,114215,114438,114532,114648,114921,114953,115047,115214,115340,115434,115456,115930,120152,120332,120804,121014,121249,121500,121805,121911,122154,122744
29,MW5966-0,113304,113452,113630,113724,113807,113912,113934,114006,114038,114215,114259,114416,114543,114710,115109,115319,115602,115708,120003,120227,120355,120438,120616,120753,120920,121014,121449,121805,122005,122355,122522,122700,123027,123312,123428,123627,124036
30,MZ3559-2,114331,114521,114659,114743,114816,114859,114921,115015,115047,115224,115308,115423,115646,115846,120216,120438,120710,120815,121025,121406,121500,121544,121711,121838,122005,122038,122544,122838,123027,123544,123710,123858,124119,124414,124540,124824,125355
31,MW5936-0,114605,115857,120036,120058,120120,120152,120238,120321,120355,120511,120605,120721,120920,121047,121417,121554,121816,121849,122038,122249,122333,122544,122744,122933,123122,123239,123659,124057,124257,124613,124824,125059,125417,125827,130005,130250,130921
32,MZ3556-2,120721,120858,121108,121141,121151,121249,121311,121344,121439,121627,121722,121849,122132,122228,122544,122700,122933,123027,123228,123449,123554,123659,123837,124014,124140,124235,124707,124919,125120,125606,125805,125911,130059,130450,130617,130733,131251
33,MX1084-0,121838,121954,122121,122154,122217,122311,122355,122438,122511,122628,122722,122827,123038,123144,123439,123627,123858,123931,124130,124425,124602,124645,124824,124930,125048,125131,125617,125932,130121,130407,130544,130733,130921,131313,131440,131711,132048
34,MZ3734-2,123027,123133,123301,123355,123417,123500,123522,123605,123638,123754,123848,123942,124108,124235,124624,124739,125015,125120,125300,125500,125555,125711,125849,130038,130204,130229,130700,130954,131153,131555,131711,131932,132110,132432,132548,132704,133105
35,MZ3740-2,125152,125355,125533,125606,125628,125700,125722,125805,125849,130038,130143,130239,130450,130638,130932,131142,131251,131335,131450,131754,131838,131921,132153,132337,132516,132610,133043,133438,133628,133953,134132,134333,134535,134841,135009,135305,135714
36,MZ3825-2,130523,130555,130743,130827,130849,130943,131005,131037,131120,131251,131345,131523,131700,131805,132132,132315,132527,132621,132821,133105,133159,133237,133428,133617,133744,133755,134227,134514,134746,135158,135327,135558,135841,140102,140157,140445,140800
37,MZ3956-2,131722,131827,132015,132037,132110,132142,132204,132242,132326,132454,132621,132726,132927,133043,133355,133606,133838,133932,134216,134546,134630,134702,134852,135020,135158,135222,135704,135935,140135,140634,140843,141000,141341,141602,141812,141941,142637
