,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
0,AA7503-0,,,,,,,,,,,,,,,,,,070110,070206,070314,070526,070855,070959
1,AA7848-0,,,,,,,,070110,070949,071104,071159,071337,071525,071643,071820,071916,072033,072256,072413,072551,072749,073054,073251
2,MW4647-0,,,,,070110,070304,070537,070704,071748,071905,071959,072127,072307,072413,072551,072634,072739,072854,072959,073116,073346,073652,073819
3,AA7428-0,070110,070748,071021,071410,071610,071759,072043,072329,073335,073440,073523,073703,073830,073935,074145,074251,074408,074617,074722,074838,074943,075204,075348
4,MW4781-0,070110,070122,070409,070715,071021,071316,071525,071704,072728,072844,072938,073105,073230,073324,073440,073534,073641,073736,073852,074019,074156,074418,074523
5,MS4934-0,,,,070122,070504,070654,070855,071010,071938,072022,072116,072245,072402,072507,072656,072749,072844,073021,073116,073241,073346,073652,073808
6,MW4366-0,071148,071316,071431,071715,071927,072116,072340,072507,073523,073630,073725,073841,074008,074113,074345,074429,074512,074639,074722,074900,074954,075304,075420
7,AA7094-0,,071959,072307,072706,072948,073251,073619,073819,074744,074921,075015,075153,075359,075536,075702,075807,075954,080111,080217,080344,080545,080855,081001
8,AA7530-0,072351,072518,072728,073105,073418,073556,073652,073957,075004,075120,075221,075359,075525,075619,075839,075944,080122,080239,080355,080523,080746,081044,081245
9,MR7938-0,,,,,,,,,072938,073032,073116,073241,073407,073502,073619,073703,073757,073914,074008,074145,074345,074650,074755
10,MP6039-0,,073116,073440,073747,074051,074313,074607,074806,075734,075818,075911,080039,080155,080300,080429,080534,080640,080831,080939,081055,081202,081540,081647
11,AA7246-0,074019,074900,075326,075756,080039,080144,080429,080607,081636,081741,081825,082003,082130,082224,082444,082537,082653,082747,082851,083007,083154,083512,083701
12,AA7637-0,,074345,074806,075131,075431,075756,080101,080249,081423,081540,081636,081814,082003,082119,082339,082411,082548,082736,082841,083007,083143,083512,083651
13,AA7101-0,075503,075619,075850,080122,080440,080629,080917,081402,082422,082527,082631,082747,082924,083028,083229,083333,083439,083618,083734,083839,083955,084335,084441
14,AA7503-1,,080545,080939,081256,081529,082003,,082245,083756,083850,084006,,084302,084335,084536,084641,084851,085028,085133,085253,085359,085726,085841
15,AA6345-0,081001,081235,081456,081741,082036,082256,082559,082841,084934,085050,085133,085253,085432,085526,085809,085914,090019,090222,090327,090412,090549,090811,090916
