,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4535-0,,,,,,,,,,,,,,,,,,,,,070107,070130,070224,070404
1,MX3651-0,,,,,,,,,,,,070107,070130,070224,070246,070658,070803,071139,071359,071557,071745,072100,072205,072332
2,MX3783-0,,,,,,,,,,070107,070203,070246,070415,070459,070520,070951,071106,071348,071619,071756,071933,072321,072448,072604
3,MX4021-0,,,,,,070107,070235,070415,070520,070637,070742,070825,070930,071034,071128,071557,071724,072006,072332,072415,072604,073013,073129,073257
4,MX4041-0,070308,070520,070626,070709,070940,071106,071409,071525,071640,071734,071828,071911,072017,072122,072216,072657,072813,073024,073307,073447,073657,073906,074032,074148
5,MX4159-0,071630,071828,071922,072039,072205,072343,072657,072846,073107,073224,073329,073414,073509,073624,073718,074148,074325,074701,075026,075214,075330,075805,075922,080059
6,MX4338-0,072049,072415,072510,072719,072835,073013,073246,073425,073541,073707,073823,073917,074054,074158,074242,074722,074910,075120,075415,075605,075711,080142,080247,080416
7,MX4365-0,073002,073046,073150,073246,073404,073436,073801,074011,074115,074231,074346,074419,074534,074650,074722,075141,075257,075521,075816,080005,080258,080449,080637,080753
8,MX4383-0,,,074148,074303,,,074755,074827,075109,075225,075319,075353,075521,075616,075638,080037,080204,080342,080554,080732,080910,081131,081247,081426
9,MX4388-0,074711,075120,075236,075342,075531,075649,075943,080016,080121,080215,080320,080342,080500,080605,080648,081120,081236,081542,081908,082057,082257,082615,082721,082848
10,MX4458-0,075732,080016,080110,080204,080405,080532,080753,080849,081059,081204,081309,081353,081520,081553,081625,082035,082152,082415,082659,082837,083057,083235,083342,083448
11,MX4535-1,080416,080500,080605,080648,080743,,081204,081247,081459,081604,081647,081720,081908,081941,082003,082353,082459,082615,082837,083025,083119,083426,083616,083711
12,MX3651-1,081448,081720,081825,081930,082057,082203,082448,082615,082731,082826,082931,083036,083224,083308,083330,083743,083921,084237,084553,084742,084908,085056,085224,085353
13,MX3783-1,082235,082448,082543,082710,082859,082953,083426,083616,083721,083816,083921,084016,084121,084237,084310,084720,084836,085107,085342,085542,085719,090140,090256,090445
14,MX4021-1,082659,083140,083235,083342,083459,083543,083859,084016,084248,084342,084458,084531,084658,084814,084836,085246,085404,085708,085940,090129,090307,090622,090716,090843
15,MX4041-1,083910,084153,084248,084404,084637,084825,085129,085224,085342,085426,085531,085614,085730,085857,085940,090413,090539,090727,091053,091230,091501,091837,091952,092120
16,MX4159-1,085129,085329,085426,085520,085636,085835,090140,090223,090456,090611,090716,090800,090926,091020,091114,091544,091722,091952,092225,092415,092531,092951,093118,093423
17,MX4338-1,085447,085719,085824,085918,090140,090234,090601,090633,090854,091010,091114,091158,091324,091450,091534,091942,092120,092353,092625,092752,092907,093318,093434,093538
18,MX4365-1,090611,090832,090948,091053,091313,091450,091826,092025,092131,092257,092405,092448,092603,092719,092813,093246,093412,093633,093948,094126,094325,094713,094842,094947
19,MX4383-1,,091920,092014,092131,092318,092448,092741,092835,092918,093002,093118,093202,093329,093412,093445,093843,093959,094231,094514,094557,094702,095041,095208,095324
20,MX4388-1,092342,092824,092929,093034,093246,093506,093759,093915,094021,094137,094231,094252,094358,094452,094536,094947,095114,095302,095523,095701,095900,100320,100437,100625
21,MX4458-1,092940,093307,093401,093455,093622,093738,094032,094126,094336,094442,094536,094557,094713,094818,094853,095252,095407,095701,100027,100110,100237,100520,100625,100741
22,MX4535-2,093843,094043,094126,094209,094314,094503,094713,094842,094936,095009,095052,095146,095302,095346,095429,095839,095944,100121,100447,100520,100814,101150,101258,101415
23,MX4551-0,095346,095440,095523,095639,095839,095955,100248,100342,100604,100730,100836,100919,101034,101129,101237,101658,101824,102140,102520,102604,102824,103351,103506,103614
24,MX3651-2,095429,095723,095817,095922,100049,100237,100520,100720,100940,101056,101150,101237,101415,101531,101625,102035,102202,102415,102730,102919,103034,103539,103646,103752
25,MX3783-2,101215,101353,101447,101604,101824,101951,102245,102404,102509,102604,102709,102835,103002,103118,103151,103625,103741,104024,104307,104446,104751,105056,105213,105351
26,MX4021-2,101226,101918,102013,102057,102256,102447,102730,102803,103013,103129,103213,103318,103445,103602,103636,104035,104152,104435,104656,104824,105107,105445,105601,105727
27,MX4041-2,102542,102835,102919,103024,103235,103351,103646,103857,104014,104130,104224,104307,104551,104707,104740,105150,105318,105517,105810,105959,110147,110452,110546,110713
28,MX4159-2,103434,103646,103741,103857,104046,104213,104518,104634,104857,105013,105129,105318,105445,105601,105655,110125,110252,110536,110807,110945,111207,111500,111721,111909
29,MX4338-2,104551,104751,104907,104951,105118,105351,105716,105800,110010,110136,110230,110335,110503,110630,110724,111145,111312,111554,111930,112119,112353,112835,112951,113139
30,MX4598-0,105948,110252,110357,110536,,110851,111207,111428,111659,111826,111919,112036,112226,112320,112342,112803,112940,113212,113443,113526,113746,114215,114309,114425
31,MX4365-2,110346,110608,110651,110745,110912,111006,111356,111449,111710,111804,111919,112002,112130,112237,112320,112740,112857,113200,113432,113515,113619,114016,114132,114237
32,MX4383-2,,,112215,112259,112436,112635,112908,113117,113349,113453,113609,113652,113850,113944,114038,114425,114603,114835,115150,115225,115459,120024,120129,120245
33,MX4458-2,113200,113421,113526,113630,113818,114016,114331,114425,114647,114814,114919,115024,115214,115309,115415,115846,120003,120307,120529,120717,121046,121519,121635,121750
34,MX4388-2,114353,114447,114531,114730,114857,115024,115331,115531,115803,115930,120024,120107,120223,120350,120446,120908,121024,121342,121645,121845,122105,122430,122535,122639
