,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
11,MS1953-1,093833,095343,095436,095520,095657,095845,100118,100223,100339,100443,100516,100559,100947,101218,101448,101553,101658,101741,101846,101951,102046,102129,102307,102800,103032,103315,103514,103653,103842,103937,104042,104220,104325,104430,104535,104641
12,MS2365-1,102002,103558,103653,103736,103948,104104,104357,104525,104629,104851,105006,105049,105447,,105919,110024,110139,110244,110411,110515,110631,110736,110853,111347,111630,111808,111937,112114,112208,112334,112501,112628,112805,113036,113203,113319
13,MS2243-1,,,,,,,102307,102413,102550,102645,102749,102822,103232,103442,103725,103830,103937,104042,104147,104252,104346,104452,104608,105059,105331,105552,105648,105825,110013,110118,110223,110338,110505,110714,110853,111009
14,MS1903-1,105520,105605,105720,105847,110118,110201,110454,110559,110703,110926,111031,111126,111546,111757,111958,112103,112219,112302,112439,112523,112617,112722,112838,113319,113603,113812,113929,114024,114108,114151,114330,114436,114542,114741,114858,115003
15,MS2025-1,110316,111452,111546,111714,111830,112020,112345,112450,112555,112805,112859,113004,113447,113707,113918,114035,114202,114256,114425,114542,114658,114803,114941,115448,115804,120014,120203,120308,120458,120613,120718,120844,121053,121252,121418,121534
16,MX1537-0,113856,113940,114035,114140,114342,114531,114836,115003,115151,115415,115554,115638,120214,120509,120750,120905,121053,121209,121357,121501,121617,121700,121838,122415,122708,122858,123108,123224,123318,123412,123539,123657,123845,124036,124214,124330
17,MS1044-2,114404,115638,115742,115826,120025,120152,120436,120530,120645,120905,121021,121053,121512,121700,121900,122016,122110,122153,122320,122415,122552,122636,122753,123307,123539,123812,123918,124025,124119,124257,124353,124511,124617,124754,124911,125017
18,MS2095-2,121849,122142,122226,122320,122509,122613,122858,122952,123057,123202,123307,123340,123729,123918,124108,124152,124405,124522,124700,124817,124911,125006,125133,125646,125928,130202,130318,130423,130518,130601,130655,130811,130917,131128,131305,131400
19,MR8583-2,123729,123940,124036,124130,124257,124342,124700,124806,124944,125039,125133,125206,125636,,130119,130202,130329,130413,130529,130623,130728,130800,130928,131421,131703,131904,131958,132146,132251,132334,132450,132606,132733,132910,133037,133141
20,MS1953-2,124235,130046,130151,130245,130456,130529,130906,131000,131200,131305,131410,131454,131853,132103,132302,132407,132534,132617,132754,132859,133004,133109,133226,133753,134057,134246,134415,134552,134708,134813,134940,135106,135149,135453,135652,135904
21,MS2243-2,,,,132356,132555,132617,133004,133058,133237,133501,133617,133700,134057,134330,134509,134635,134740,134824,135012,135106,135211,135326,135453,140009,140240,140555,140732,140827,140921,141026,141142,141258,141415,141659,141743,141848
22,MS2365-2,132544,134203,134257,134404,134552,134718,135012,135117,135305,135536,135641,135735,140146,140356,140606,140700,140838,140932,141120,141214,141320,141415,141553,142109,142404,142552,142729,142846,142940,143107,143331,143426,143604,143803,143940,144152
23,MS1903-2,135630,135926,140020,140146,140324,140451,140900,141015,141153,141415,141553,141638,142214,142437,142719,142813,142940,143045,143225,143331,143459,143542,143720,144214,144532,144732,144838,145015,145142,145258,145415,145530,145707,145940,150108,150246
24,MX1537-1,141710,141920,142015,142120,142246,142353,142657,142835,143034,143258,143459,143542,144036,144258,144459,144627,144743,144849,145026,145153,145258,145353,145458,150035,150351,150551,150749,150927,151020,151125,151241,151418,151533,151710,151836,152035
25,MS1044-3,142203,143814,143908,144003,144152,144247,144616,144710,144910,145015,145121,145153,145602,145801,150002,150057,150213,150318,150435,150518,150634,150739,150905,151407,151659,151930,152119,152224,152352,152426,152604,152719,152835,152951,153139,153235
26,MS2095-3,145635,145951,150035,150151,150308,150424,150706,150832,150948,151219,151418,151450,151952,152203,152404,152459,152636,152741,152908,153013,153203,153308,153435,153931,154235,154518,154634,154750,154835,155002,155202,155340,155506,155748,155926,160125
27,MR8583-3,151616,151826,151919,152014,152141,152341,152658,152741,153013,153246,153424,153529,154036,154340,154540,154645,154803,154846,155012,155107,155213,155329,155455,160020,160323,160534,160650,160755,160931,161058,161257,161437,161605,161731,161858,162024
28,MS1953-3,153224,154203,154319,154435,154602,154706,155023,155117,155256,155528,155727,155759,160240,160534,160722,160816,161015,161120,161247,161343,161448,161553,161659,162213,162456,162644,162821,162948,163103,163241,163346,163501,163617,163859,164047,164235
29,MS2243-3,160545,160650,160755,160838,161058,161120,161521,161616,161710,161951,162118,162202,162655,162854,163031,163136,163302,163407,163534,163617,163721,163826,163952,164507,164750,165013,165129,165307,165422,165611,165726,165831,170011,170231,170347,170524
30,MS2365-3,162655,163407,163534,163649,163826,163920,164224,164402,164457,164739,164908,164951,165517,165737,165916,170033,170210,170314,170430,170524,170701,170744,170900,171404,171657,171835,172035,172213,172402,172550,172706,172854,173010,173104,173220,173357
31,MS1903-3,164551,165150,165307,165401,165600,165632,170044,170159,170419,170712,170849,170932,171415,171730,172002,172130,172257,172402,172601,172706,172822,172937,173115,173713,174022,174211,174316,174431,174631,174830,174937,175104,175231,175418,175534,175649
32,MS2025-2,165854,170022,170127,170231,170535,170733,171109,171214,171415,171719,171857,171940,172506,172749,172937,173042,173159,173303,173502,173609,173735,173821,173948,174431,174746,174927,175031,175137,175314,175418,175523,175649,175805,180027,180204,180343
33,MS1044-4,171824,172141,172235,172329,172528,172716,173020,173126,173231,173724,173905,173937,174410,174642,174843,174937,175115,175231,175346,175440,175544,175700,175816,180406,180722,181004,181131,181320,181426,181604,181721,181837,182025,182214,182403,182551
34,MX1537-2,173558,173854,173948,174200,174421,174526,174843,174948,175053,175324,175440,175512,180038,180237,180522,180638,180805,180848,181026,181141,181247,181331,181509,182036,182330,182457,182634,182802,182930,183140,183236,183343,183459,183722,183859,184037
35,MS2095-4,175104,175314,175357,175512,175722,175816,180121,180226,180417,180711,180910,181004,181520,181721,181858,182047,182214,182341,182457,182540,182645,182739,182846,183330,183650,183921,184015,184142,184309,184500,184605,184700,184828,184955,185133,185312
36,MR8583-4,180649,180722,180816,180931,181152,181236,181627,181754,181837,182109,182214,182319,182835,183045,183225,183354,183521,183628,183805,183859,184015,184058,184152,184638,184955,185133,185250,185355,185449,185606,185733,185838,185944,190122,190227,190321
37,MS1953-4,181058,,182802,182857,183024,183151,183427,183532,183639,183910,184048,184131,184554,184743,184955,185049,185218,185344,185543,185700,185816,185911,190038,190606,190914,191103,191230,191408,191513,191639,191744,191900,191954,192227,192354,192637
38,MS2243-4,,,184933,185017,185207,185250,185639,185743,185827,190111,190238,190321,190841,191042,191241,191335,191513,191618,191805,191900,192027,192100,192216,192709,193013,193235,193402,193539,193646,193740,193846,193940,194057,194203,194318,194436
39,MS2365-4,190925,191136,191230,191335,191524,191607,192027,192216,192416,192532,192709,192742,193235,193456,193708,193834,193940,194057,194235,194307,194436,194457,194635,195214,195456,195645,195801,195939,200025,200151,200317,200424,200539,200759,200915,201031
40,MS1903-4,192731,193719,193823,194003,194235,194318,194729,194835,195023,195258,195446,195539,200046,200256,200456,200611,200748,200843,201020,201125,201253,201408,201534,202130,202456,202738,202843,202959,203158,203241,203409,203525,203640,203926,204103,204156
41,MS2025-3,,,200002,200057,200307,200350,200705,200821,201020,201125,201336,201419,201910,202119,202308,202413,202551,202644,202832,202915,203053,203208,203336,203915,204218,204427,204636,204730,204908,205014,205141,205308,205435,205635,205813,205857
42,MS1044-5,,,,202727,202937,203042,203336,203442,203619,203904,204020,204124,204626,204846,205057,205141,205341,205435,205603,205708,205834,205929,210046,210621,210938,211210,211326,211514,211608,211704,211819,211924,212029,212217,212354,212438
43,MS2095-5,204542,204752,204846,205014,,205308,205541,205646,205846,210118,210223,210306,210715,210905,211033,211148,211243,211315,211453,211547,211642,211747,211852,212333,212615,212803,212952,213108,213247,213330,213522,213627,213732,213921,214058,214236
44,MR8583-5,,211221,211315,211409,211525,211653,211935,212051,212301,212532,212658,212741,213140,213330,213511,213627,213732,213827,214004,214037,214142,214214,214341,214836,215118,215213,215351,215456,215710,215742,215848,220026,220132,220309,220429,220555
45,MS1953-5,211704,213722,213805,213910,214037,214131,214414,214509,214709,214940,215056,215140,215550,215742,215953,220059,220204,220320,220450,220544,220649,220754,220920,221435,221741,222003,222057,222234,222339,222434,222550,222727,222844,222949,223053,223209
46,MS2243-5,,215550,215637,215815,215942,220026,220309,220407,220606,220826,220942,221025,221446,221636,221824,221930,222035,222140,222256,222402,222456,222528,222644,223137,223419,223630,223745,223911,224016,224121,224215,224309,224405,224510,224625,224742
47,MS2365-5,221908,222035,222129,222213,,222434,222706,222811,222844,223053,223158,223241,223723,223911,224059,224215,224330,224405,224553,224625,224731,224815,224909,225403,225635,225834,225951,230046,230224,230332,230405,230522,230606,230743,230910,231015
48,MS1044-6,,,,,224826,224942,225235,225352,225435,225657,225751,225823,230307,230522,230711,230816,230920,231004,231141,231235,231329,231434,231602,,,,,,,,,,,,,
49,MS2095-6,230859,231025,231141,231224,231401,231539,231824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
