,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
0,MW4557-0,,,,,,,,,,,,,,,070107,070204,070247,070404,070459,070615,070731,071024,071203
1,MW4619-0,,,,,,,,070107,070637,070742,070825,070952,071118,,071425,071519,071603,071719,071824,071951,072046,072339,072445
2,MW4647-0,,,,,,,070107,070131,071128,071257,071342,071447,071603,071708,071824,071918,072014,072140,072256,072350,072424,072612,072727
3,MW3430-0,,,,070107,070342,070426,070659,070804,071751,071856,071951,072057,072213,072317,072445,072518,072612,072727,072832,072906,073000,073242,073347
4,MW4705-0,,,070107,070215,070415,070459,070709,070825,071813,071918,072014,072119,072234,072339,072507,072550,072633,072738,072844,072938,073147,073430,073618
5,MW4825-0,070107,070720,070930,071257,071530,071624,071918,072035,072938,073010,073115,073221,073347,073441,073640,073712,073755,073910,074015,074058,074141,074425,074625
6,MW4781-0,070107,070120,070309,070532,070825,070952,071150,071247,072140,072256,072350,,072633,072727,072949,073043,073137,073325,073430,073534,073744,074026,074120
7,MW4837-0,071107,071257,071552,071845,072046,072140,072402,072518,073534,073629,073723,073827,073943,074047,074214,074257,074353,074508,074603,074719,074942,075214,075319
8,MW5124-0,071257,073723,073921,074224,074425,074614,074825,074953,075932,080004,080047,080141,080257,080330,080438,080522,080616,080722,080816,080859,080954,081204,081309
9,MR7938-0,,,,,071447,071613,071856,072035,072916,073010,073054,073158,073314,073419,073629,073734,073827,073921,074015,074131,074342,074614,074741
10,MW4846-0,071824,071907,072213,072445,072738,072927,073021,073115,074109,074152,074235,074329,074425,074519,074636,074708,074802,074931,075025,075109,075152,075353,092438
11,MW4856-0,,,072633,072855,073115,073314,073451,073545,074541,074614,074657,074752,074847,074942,075131,075214,075247,075353,075448,075531,075605,075754,075910
12,MW5645-0,073010,073054,073253,073502,073701,073755,074047,074152,075131,075214,075257,075353,075509,075616,075732,075816,075932,080130,080214,080257,080353,080616,080754
13,MW4619-1,082448,082542,082825,083056,083308,083437,083732,083848,084929,085012,085117,085222,085338,085421,085642,085747,085842,085958,090103,090147,073954,090544,090710
