,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MW5964-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070107,070120,070330,070458,070730,070846,071044,071419
1,MZ4228-0,,,,,,,,,,,,,,,,,,,,,,,070107,070142,070247,070309,070741,071022,071116,071326,071419,071535,071650,071922,072039,072122,072658
2,MW5853-0,,,,,,,,,,,,,,070107,070226,070415,070520,070625,070741,070950,071044,071127,071304,071430,071524,071618,072050,072448,072553,072813,072919,073045,073150,073353,073509,073657,073950
3,MZ3556-0,070107,070215,070342,070415,070426,070520,070531,070625,070719,070835,070939,071044,071221,071336,071640,071723,071839,071911,072028,072249,072321,072415,072553,072658,072803,072835,073257,073520,073603,073834,073950,074140,074349,074559,074714,074904,075239
4,MZ3559-0,070730,070939,071044,071138,071148,071221,071242,071326,071409,071502,071607,071701,071933,072122,072426,072636,072752,072857,073045,073246,073318,073404,073458,073614,073708,073740,074233,074527,074714,074925,075040,075311,075605,075816,075910,080120,080510
5,MW5936-0,071745,071900,072039,072100,072133,072205,072227,072310,072343,072459,072553,072708,072835,073002,073235,073415,073520,073603,073813,074035,074129,074212,074328,074433,074537,074610,075040,075354,075448,075805,075910,080120,080246,080521,080637,080803,081149
6,MX1135-0,072719,073035,073224,073257,073342,073436,073458,073531,073625,073730,073845,073939,074150,074400,074704,074819,075051,075145,075300,075510,075553,075649,075805,075921,080037,080131,080553,080814,080940,081149,081255,081504,081714,082021,082136,082346,082628
7,MZ3825-0,074255,074338,074505,074548,074610,074642,074704,074747,074842,074947,075040,075123,075332,075426,075711,075816,075921,080015,080142,080405,080437,080521,080637,080731,080824,080846,081327,081631,081757,082053,082158,082303,082534,082732,082859,082953,083246
8,MZ3956-0,075019,075343,075510,075553,075616,075711,075732,075816,075838,080015,080059,080214,080416,080532,080846,081023,081117,081212,081327,081558,081631,081736,081842,081947,082042,082126,082545,082848,082953,083203,083308,083459,083554,083827,083943,084037,084553
9,MZ3978-0,080319,080543,080658,080741,080803,080835,080857,080940,081012,081117,081212,081349,081558,081703,081925,082032,082252,082335,082512,082743,082826,082910,083025,083141,083235,083308,083722,083921,084026,084343,084458,084741,084835,085045,085213,085246,085635
10,MZ3987-0,081558,081736,081904,081958,082032,082158,082220,082303,082335,082502,082555,082722,082942,083047,083426,083616,083722,083754,083943,084215,084237,084321,084437,084542,084658,084720,085140,085342,085436,085657,085752,090035,090256,090507,090601,090622,090926
11,MW5964-1,082910,083036,083225,083246,083319,083404,083437,083521,083616,083722,083816,083932,084205,084310,084614,084825,085056,085140,085308,085541,085646,085741,085835,,,,090612,090811,090926,091252,091408,091555,091711,092026,092141,092235,092644
12,MW5853-1,083932,085552,085730,085813,085835,085940,090002,090046,090140,090245,090339,090445,090706,090843,091136,091230,091335,091429,091628,091816,091921,092015,092130,092307,092445,092540,092948,093253,093440,093754,093859,094108,094328,094539,094644,094926,122402
13,MZ4228-1,084059,084215,084354,084415,084437,084509,084553,084636,084709,084835,084951,085045,085224,085329,085613,085813,085918,090002,090140,090339,090434,090518,090612,090706,090811,090905,091335,091617,091755,091942,092058,092224,092318,092550,092655,092800,093042
14,MZ3556-1,090402,090601,090738,090832,090854,090948,091010,091053,091125,091252,091357,091512,091701,091838,092120,092235,092445,092529,092644,092905,092948,093042,093147,093325,093429,093512,093931,094307,094413,094705,094810,095103,095219,095534,095650,095850,100248
15,MZ3559-1,091733,091910,092036,092109,092130,092246,092307,092351,092413,092518,092601,092717,092916,093114,093336,093523,093628,093700,093826,094119,094141,094213,094350,094507,094601,094633,095114,095346,095440,095606,095744,095911,100121,100320,100436,100553,100919
16,MW5936-1,092844,092916,093104,093147,093220,093253,093314,093346,093429,093545,093639,093754,093910,094119,094402,094456,094727,094759,094904,095135,095230,095313,095440,095556,095701,095744,100215,100353,100520,100941,101045,101320,101458,101719,101813,101951,102402
17,MX1135-1,094130,094245,094350,094424,094445,094518,094550,094633,094705,094810,094904,095009,095219,,,100005,100016,100110,100320,100531,100625,100719,100835,100951,101118,101202,101636,101813,101951,102307,102413,102529,102717,103002,103118,103203,103509
18,MZ3825-1,095346,095451,095628,095650,095712,095744,095755,095839,095900,100038,100121,100204,100320,100509,100752,100908,101129,101215,101342,101447,101542,101636,101730,101846,101951,102024,102445,102846,103013,103235,103342,103519,103646,103919,104046,104235,104624
19,MX1197-0,100320,100426,100604,100658,100730,100835,100846,,101045,101129,101247,101353,101553,101741,102035,102213,102445,102529,102656,102846,102940,103034,103213,103342,103447,103541,104024,104307,104413,104613,104728,104951,105056,105327,105504,105620,110104
20,MZ3956-1,101320,101404,101531,101553,101625,101647,101730,101813,101846,102002,102046,102141,102351,102456,102813,102940,103034,103107,103235,103541,103625,103646,103752,103919,104035,104108,104540,104707,104824,105034,105128,105348,105547,105842,105937,110031,110452
21,MZ3978-1,102445,102529,102645,102728,102750,102846,102919,103002,103034,103150,103235,103342,103625,103741,104024,104246,104351,104446,104602,104824,104940,105034,105200,105327,105442,105526,105937,110136,110252,110536,110640,110756,111027,111248,111404,111447,111812
22,MZ3987-1,103813,103919,104057,104130,104224,104340,104435,104508,104602,104750,104835,104918,105117,105338,105652,105746,110020,110115,110220,110431,110514,110557,110723,110839,110954,111037,111458,111812,111928,112226,112342,112530,112635,113002,113139,113235,113646
23,MW5964-2,104739,104951,105117,105200,105222,105254,105338,105421,105515,105631,105735,105853,110126,110231,110536,110651,110756,110828,110943,111237,111342,111415,111541,111656,111822,111906,112331,112635,112740,113056,113203,113342,113614,113907,114013,114140,114531
24,MW5943-0,105915,110042,110158,110231,110303,110346,110409,110452,110525,110629,110723,110828,110922,111016,111404,111436,111718,111822,111950,112237,112320,112404,112520,112614,112719,112751,113203,113447,113603,113940,114035,114245,114447,114730,114836,115003,115404
25,MZ4228-2,111016,111131,111248,111320,111331,111415,111425,111519,111603,111707,111822,111906,112109,112248,112530,112730,113012,113107,113257,113520,113603,113708,113834,114002,114140,114202,114636,114930,115108,115426,115532,115709,115825,120214,120343,120542,120846
26,MW5966-0,111906,113625,113751,113824,113846,113940,113951,114035,114108,114234,114318,114425,114708,114752,115151,115331,115604,115709,115847,120057,120203,120319,120437,120542,120657,120730,121151,121415,121520,121752,121857,122118,122234,122622,122716,122959,123136
27,MZ3559-2,114625,114730,114908,114941,115003,115046,115119,115151,115236,115353,115510,115626,115847,120036,120415,120509,120730,120803,120919,121235,121342,121426,121614,121752,121940,122035,122517,122832,123021,123209,123357,123513,123756,124016,124131,124353,124828
28,MX1067-0,115858,115942,120108,120141,120203,120308,120343,120426,120509,120657,120803,120908,121140,121329,121709,121803,122035,122118,122307,122644,122738,122843,123031,123220,123357,123451,124005,124309,124500,124754,124944,125250,125523,125923,130112,130312,130816
29,MZ3556-2,120708,120919,121046,121118,121213,121308,121329,121437,121531,121709,121824,122002,122234,122445,122759,122926,123136,123252,123502,123817,123900,123954,124153,124330,124500,124555,125017,125323,125512,125756,125912,130050,130250,130513,130617,130827,131151
30,MX1084-0,121730,121940,122118,122213,122245,122413,122445,122528,122611,122810,122905,123021,123314,123441,123745,123828,124059,124204,124417,124711,124817,124923,125050,125239,125418,125523,130101,130333,130545,130953,131141,131246,131456,131719,131835,131929,132443
31,MX1197-1,123126,123430,123607,123712,123806,123828,123922,124037,124120,124258,124405,124500,124700,124850,125217,125333,125556,125702,125851,130155,130301,130408,130534,130700,130827,130920,131402,131802,131918,132400,132527,132704,132854,133115,133304,133445,134119
32,MW5936-2,124005,124110,124225,124330,124417,124533,124605,124649,124711,124828,124956,125133,125312,125450,125756,125901,130133,130239,130440,130722,130827,130920,131057,131203,131318,131413,131846,132212,132317,132548,132736,132905,133032,133325,133456,133635,134130
33,MX1135-2,125123,125407,125545,125618,125651,125756,125818,125901,125955,130123,130218,130301,130451,130606,130931,131014,131235,131351,131539,131813,131857,132002,132118,132255,132411,132527,132959,133242,133431,133751,133856,134119,134330,134615,134731,134909,135404
34,MZ3825-2,130733,130859,131014,131036,131119,131213,131235,131308,131351,131539,131635,131719,131907,132057,132349,132516,132736,132830,133021,133314,133431,133507,133635,133801,133907,133940,134416,134710,134826,135152,135246,135426,135627,135920,140046,140223,140551
35,MZ3956-2,131846,132046,132245,132328,132422,132527,132610,132725,132819,132959,133054,133231,133445,133602,133929,134024,134236,134330,134459,134753,134837,134931,135108,135308,135510,135542,140129,140350,140529,140750,140919,141309,141353,141605,141742,141847,142108
36,MZ3978-2,133032,133231,133408,133456,133539,133646,133707,133751,133823,134035,134141,134247,134449,134554,134858,135119,135353,135459,135659,135942,140025,140108,140328,140446,140601,140645,141107,141404,141616,141920,142118,142339,142456,142832,143009,143053,143502
37,MW5943-1,134257,134459,134637,134710,134731,134826,134909,134942,135014,135152,135257,135342,135605,135721,140046,140234,140456,140601,140835,141152,141225,141320,141509,141616,141732,141815,142234,142622,142810,143020,143158,143440,143712,144016,144131,144247,144637
38,MW5964-3,135920,140003,140151,140223,140245,140350,140424,140507,140612,140835,140941,141046,141236,141353,141648,141920,142151,142317,142507,142926,143042,143114,143252,143418,143545,143639,144110,144459,144648,145037,145214,145402,145646,145951,150119,150329,150637
39,MZ4228-3,141258,141415,141553,141710,141732,141815,141836,141920,141952,142151,142256,142413,142633,142738,143104,143230,143502,143556,143838,144142,144225,144330,144510,144637,144753,144848,145402,145718,145907,150213,150459,150604,150742,151003,151140,151235,151835
40,MW5853-2,142350,142445,142612,142705,142749,142853,142915,142959,143031,143219,143335,143429,143701,143849,144225,144330,144605,144721,145004,145318,145424,145518,145750,145845,150013,150046,150542,150753,150952,151539,151708,151835,152035,152330,152415,152614,152919
41,MX1084-1,143241,145528,145646,145718,145801,145856,145918,150003,150057,150329,150459,150637,150919,151035,151351,151517,151752,151918,152141,152509,152720,152836,153003,153129,153308,153352,153825,154131,154308,154659,154816,155026,155259,155553,155721,155848,160340
