,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MX4041-0,,,,,,,,,,,,,,,,,,,,,,,,,070107,070204,070237
1,MX4159-0,,,,,,,,,,,,,,,,070107,070120,070215,070258,070426,070553,070931,071108,071257,071342,071508,071540
2,MX4338-0,,,,,,,,,,,,070107,070142,070258,070415,070448,070615,070731,070815,070858,071014,071403,071508,071646,071751,071918,071950
3,MX4365-0,,,,,,,,,,070107,070215,070720,070826,070931,071057,071151,071319,071457,071551,071624,071751,072107,072233,072432,072537,072652,072735
4,MX4383-0,,070107,070226,070258,070320,070521,070626,070647,070815,071014,071236,071729,071834,071939,072046,072107,072222,072410,072453,072537,072641,073008,073135,073355,073500,073555,073638
5,MX4458-0,070107,,071856,071939,072046,072316,072515,072620,072818,072925,073312,073815,073920,074003,074108,074141,074257,074342,074415,074509,074603,074931,075141,075308,,075616,075700
6,MX4388-0,070415,070731,071003,071025,071036,071246,071403,071457,071646,071824,072046,072558,072703,072818,072925,073019,073156,073344,073428,073500,073605,073931,074119,074319,074415,074531,074636
7,MX4535-0,072244,,,072526,072547,072903,072936,073008,073113,073250,073500,073931,074025,074108,074202,074235,074342,074415,074437,074614,074719,075025,075203,075415,075531,075722,075805
8,MX3651-0,072936,073355,073638,073721,073826,074036,074246,074342,074531,074719,074942,075426,075531,075638,075743,075838,075954,080142,080214,080258,080416,080710,080910,,,081319,081415
9,MX3783-0,073858,074141,074415,074531,074614,074825,075025,075120,075235,075330,075553,080121,080225,080330,080449,080532,080649,080743,080826,080910,081026,081342,081531,081825,081930,082036,082141
10,MX4021-0,074803,075130,075319,075426,075458,075638,075805,075900,080048,080153,080405,080859,080953,081058,081152,081236,081404,081542,081615,081658,081825,082119,082214,082330,082426,082542,082615
11,MX4041-1,075605,075932,080110,080142,080204,080416,080543,080637,080826,081026,081225,081731,081857,081930,082036,082130,082308,082353,082437,082615,082741,083046,083308,083532,083638,083754,083848
12,MX4159-1,080543,,081225,081330,081353,081553,081731,081825,082036,082235,082458,083035,083151,083235,083353,083448,083627,083743,083826,083859,084016,084353,084553,084741,084846,085012,085044
13,MX4338-1,081437,,082014,082047,082119,082308,082448,082542,082730,082846,083056,083554,083649,083743,083910,083953,084121,084215,084248,084415,084520,084813,084939,085055,085233,085327,085400
14,MX4365-1,082404,082802,083002,083056,083129,083330,083437,083532,083710,083859,084110,084614,084730,084824,084939,085012,085149,085338,085421,085515,085609,085853,085948,090219,090323,090428,090522
15,MX4383-1,083308,083605,083754,083837,084005,084215,084404,084447,084647,084741,085138,085642,085757,085853,090009,090053,090157,090345,090417,090449,090543,090814,090951,091106,091222,091326,091420
16,MX4458-1,083532,,085548,085609,085631,085830,085926,090020,090208,090356,090605,091055,091149,091254,091431,091442,091557,091735,091818,091901,092048,092330,092448,092625,092719,092813,092907
17,MX4388-1,084215,084426,084730,084835,084856,085127,085211,085255,085454,085746,085948,090500,090554,090658,090814,090908,091034,091138,091222,091316,091420,091724,091839,092005,092120,092236,092319
18,MX4535-1,085926,090219,090449,090615,090626,090835,090918,091055,091211,091409,091630,092120,092225,092319,092426,092509,092614,092740,092824,092907,093002,093246,093350,093600,093705,093749,093821
19,MX4551-0,090835,,091222,091316,091359,091630,091735,091839,092005,092059,092437,092951,093045,093202,093318,093350,093528,093644,093727,093810,093915,094220,094347,094557,094703,094818,094915
20,MX3651-1,091254,091619,091756,091911,091944,092214,092415,092509,092614,092719,093056,093539,093633,093738,093904,,094104,094231,094303,094336,094442,094724,094842,,095146,095252,095346
21,MX3783-1,091713,092719,093056,093246,093329,093528,093738,093832,094032,094137,094525,095030,095124,095241,095357,095451,095650,095744,095838,095953,100058,100445,100623,100749,100854,100948,101042
22,MX4021-1,092740,093539,093705,093759,093832,094043,094137,094231,094347,094525,094735,095230,095324,095429,095534,095628,095806,095910,095953,100015,100119,100445,100634,100905,101031,101137,101210
23,MX4041-2,093947,094347,094630,094713,094842,095103,095302,095357,095556,095744,095942,100518,100634,100738,100854,100948,101126,101232,101326,101442,101547,101850,101954,102204,102308,102426,102459
24,MX4159-2,094757,095302,095534,095556,095712,095953,100058,100203,100350,100550,100811,101337,101431,101547,101713,101745,101911,102005,102048,102204,102342,102658,102835,103057,103202,103319,103353
25,MX4598-0,095429,101442,101724,101817,101954,102214,102342,102447,102636,102835,103046,103647,103824,103941,104046,104151,104351,104551,104645,104811,104916,105229,105334,,,105825,105909
26,MX4338-2,095755,,100529,100612,100738,101010,101210,101254,101504,101619,101817,102342,102426,102531,102647,102730,102908,103057,103140,103235,103342,103709,103835,104140,104235,104340,104435
27,MX4458-2,100822,,105240,105301,105428,105710,105825,105920,110108,110212,110559,111115,111220,111347,111452,111546,111703,111808,111853,112009,112136,112441,112639,112838,112943,113059,113120
28,MX4365-2,,102330,102636,102709,102824,103107,103319,103353,103509,103647,103857,104351,104446,104551,104706,104800,104916,105009,105042,105157,105301,105605,105742,110046,110129,110223,110306
29,MX4383-2,103308,103614,103908,104025,104057,104318,104456,104655,104822,104937,105334,105825,105930,110046,110212,110306,110433,110621,110704,110725,110830,111104,111242,111358,111503,111619,111703
30,MX4388-2,105804,110003,110201,110255,110328,110537,110736,110842,111020,111209,111409,111915,112009,112114,112230,112336,112451,112650,112733,112755,112922,113227,113353,113603,113719,113834,113907
