,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MS1953-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070107,070215,070521,070720,070920,070952,071119,071140
1,MS2243-0,,,,,,,,,,,,,,,,070107,070153,070258,070353,070553,070637,070826,071025,071236,071342,071436,071551,071718,071812,071949,072032,072105,072220,072242,072314,072430,072723,072900,073005,073131,073236,073319
2,MS2365-0,,,,,070107,070226,070331,070426,070521,070604,070753,070837,070920,071225,071613,071729,071801,071938,,072126,072159,072336,072557,072817,072911,072954,073059,073236,073330,073447,073520,073553,073741,073802,073834,073950,074246,074353,074552,074646,074741,074814
3,MS2025-0,070107,073048,073342,073458,073646,073928,074003,074108,074213,074256,074403,074447,074625,075014,075415,075531,075616,075722,075827,080015,080047,080236,080416,080649,080743,080827,080932,081110,081204,081353,081448,081520,081615,081626,081709,081826,082214,082319,082426,082531,082636,082719
4,MS1903-0,,071342,071603,071718,071855,072011,072105,072209,072346,072430,072546,072618,072817,073109,073447,073553,073625,073730,073824,073939,074003,074119,074307,074519,074603,074646,074741,074847,074941,075130,075203,075235,075342,075404,075426,075542,075805,075910,080058,080203,080308,080342
5,MS1044-0,,074552,074741,074847,075046,075404,075426,075521,075722,075743,075827,075921,080037,080353,080732,080849,080921,081027,081110,081226,081320,081437,081626,081836,081930,082025,082108,082214,082257,082520,082553,082636,082741,082803,082835,082940,083224,083415,083532,083659,083804,083847
6,MS2095-0,,080510,080722,080838,081132,081437,081510,081542,081742,081826,081952,082036,082225,082542,082919,083024,083118,083224,083308,083426,083458,083626,083814,084024,084056,084150,084255,084411,084516,084714,084808,084842,084947,085008,085040,085145,085437,085603,085708,085824,085918,085950
7,MS1953-1,081626,084327,084454,084631,084829,085156,085228,085354,085625,085708,085835,085918,090046,090402,090738,090853,090926,091030,091103,091240,091302,091450,091659,091847,091920,092003,092108,092234,092328,092456,092539,092633,092749,092822,092856,093000,093254,093348,093608,093641,093735,093757
8,MR8583-0,,082257,082604,082803,082908,083257,083426,083509,083553,083648,083804,083847,083940,084305,084631,084736,084757,084903,084947,085134,085156,085333,085520,085730,085802,085846,085950,090056,090140,090256,090339,090423,090539,090611,090644,090749,091041,,091345,091450,091555,091627
9,MS2243-1,,090035,090223,090434,090622,090926,090958,091146,091230,091313,091511,091555,091743,092035,092413,092528,092601,092717,092749,092906,093000,093200,093337,093547,093641,093735,093818,093933,094027,094154,094259,094342,094426,094509,094646,094740,095044,095232,095348,095453,095536,095619
