,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
61,MW4825-3,173358,173557,173916,174044,174149,174221,174442,174526,174642,175116,175253,180321,180427,180648,180804,180858,181025,181446
62,MW4619-2,174316,174337,174747,174854,175032,,175326,175513,175556,180049,180331,181424,181657,181846,182013,182108,182223,182632
63,MW4647-5,174927,175116,175409,175630,175735,175807,175955,180122,180237,180815,181025,182130,182422,182621,182726,182830,182916,183240
64,MW4705-3,175630,175735,180038,180226,180343,180416,180637,180753,180909,181352,181646,182653,182819,183009,183125,183219,183334,183744
65,MW4781-5,180237,,180648,180826,180953,181025,181140,181308,181402,,182202,183052,183323,183512,183606,183701,183744,184205
66,MW4557-5,180942,181151,181456,181635,181802,181907,182003,182256,182400,182916,183114,184321,184605,184806,184911,185005,185142,185539
67,MW5124-3,181402,181940,182747,182916,183031,183114,183240,183545,183639,184154,184354,185613,185844,190104,190219,190324,190419,190852
68,MW4846-2,183440,183555,183849,184028,184205,184248,184500,184605,184649,185121,185236,190324,190606,190734,190841,190925,191020,191358
69,MW4856-4,184354,,184933,185110,185225,185258,185507,185624,185656,190219,190346,191607,191840,192007,192112,192155,192249,192659
70,MW5084-1,185424,185624,185916,190032,190158,190241,190430,190534,190617,191209,191546,192659,192931,193151,193308,193403,193551,193846
71,MW5142-6,190209,190252,190513,190650,190755,190829,190925,191020,191053,191513,191629,192710,192941,193151,193308,193403,193530,193846
72,MW4229-3,191503,191640,191945,192050,192227,192310,192511,192627,192721,193235,193413,194656,194940,195119,195235,195351,195506,195916
73,MW4503-6,,,193351,193446,193551,193635,193824,193919,193952,194508,194751,195749,195905,200042,200147,200230,200345,200754
74,MW4619-3,,195046,195434,195621,195738,195821,200020,200114,200147,200628,,,202234,202411,202516,202609,202725,203050
75,MW4825-4,200451,200606,200910,201047,201202,201224,201459,201614,201708,202234,202433,203531,203708,203857,204014,204057,204235,204540
76,MW4647-6,202129,202245,202537,202725,202852,202945,203112,203227,203310,203814,204130,205147,205501,205628,205743,205838,210004,210309
77,MW4781-6,204057,,204351,204551,204655,204717,204833,204938,205010,205451,205606,210658,210814,210941,211035,211129,211235,211539
78,MP6412-0,,205501,205711,205849,210004,210038,210204,210258,210341,210836,211035,212126,212409,212526,212631,212725,212819,213028
79,MW4856-5,210825,211035,211246,211413,211528,211603,211845,211938,212032,212609,212735,213804,214036,214236,214342,214447,214541,214918
80,MW5142-7,212505,212609,212840,213039,213154,213216,213355,213449,213522,213951,214131,215210,215325,215451,215556,215650,215733,220015
81,MW4229-4,214258,214436,214751,214950,215106,215149,215314,215430,215534,220121,220259,221600,221844,222011,222126,222231,222357,222816
82,MW4825-5,215838,220110,220321,220417,220522,220605,220909,221025,221108,221644,221810,222838,223130,223257,223402,223457,223551,223846
83,MW4647-7,221634,221717,222000,222159,222314,222357,222545,222650,222744,223235,223529,224507,224750,224919,225024,225129,225235,225550
84,MW4781-7,223214,,,223752,223857,223930,224130,224235,224329,224739,224919,225948,230031,230147,230253,230336,230513,230849
85,MP6412-1,224846,224919,225151,225246,225351,225434,225611,225654,225748,230314,230440,231618,,,,,,
86,MW4856-6,230639,,230955,231144,231300,231333,231511,231606,231702,,,,,,,,,
