,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,MW4837-0,,,,,,,,,,,,,,,,070106,070202,070445
1,MW4856-0,,,,,,,,,,,070106,070832,071102,071228,071333,071406,071543,071909
2,MW5594-0,,,,,,,,,070106,070340,070507,071637,071752,071909,072014,072047,072130,072339
3,MW4366-0,070106,070202,070423,070644,070749,070843,070958,071041,071124,071604,071731,072811,073052,073230,073335,073430,073513,073849
4,MW5142-0,071008,071218,071510,071742,071909,071952,072141,072245,072329,072822,073031,074247,074529,074718,074824,074920,074953,075414
5,MW4557-0,072307,072456,072832,073114,073220,073303,073502,073607,073712,074215,074446,075913,080146,080345,080450,080557,080745,081050
6,MW4619-0,,073546,073828,074038,074153,074236,074341,074435,074518,075047,075341,080450,080640,080851,080956,081101,081155,081542
7,MW4647-0,074540,074613,074909,075036,075153,075247,075403,075457,075545,080009,080207,081354,081625,081823,081949,082034,082243,082652
8,MW4781-0,075330,,,080031,080146,080251,080417,080500,080546,081123,081509,082525,082756,082945,083049,083133,083227,083729
9,MW4837-1,080546,080851,081144,081249,081343,081437,081552,081657,081751,082222,082514,083646,083917,084126,084242,084336,084514,084841
10,MW4856-1,081729,081856,082056,082222,,082420,082504,082558,082630,083133,083342,084325,084548,084715,084831,084935,085051,085344
11,MP6403-0,082305,082630,082945,083049,083154,083227,083342,083425,083529,084159,084347,085438,085723,085910,090004,090058,090152,090434
12,MW5124-0,083100,083331,083751,084022,084137,084252,084452,084559,084632,085301,085511,090928,091348,091537,091642,091736,091852,092325
13,MW5594-1,083855,084011,084314,084431,084537,084621,084758,084914,085008,085617,085744,091105,091337,091526,091620,091725,091852,092303
14,MW4366-1,084704,084809,085051,085250,085355,085449,085511,085617,085712,090152,090350,091420,091653,091831,091936,092021,092148,092538
15,AA7480-0,085207,085607,085921,090037,090141,090224,090402,090507,090550,091232,091431,092548,092821,093042,093147,093302,093503,093936
16,MW5142-1,085816,085943,090256,090424,090528,090622,090749,090844,090917,091526,091715,092904,093147,093347,093452,093536,093653,093947
17,MW4705-0,,091000,091315,091442,091559,091642,091842,092010,092053,092621,092937,094019,094323,094533,094649,094754,094901,095259
18,MW4557-1,091548,,092031,092220,092336,092443,092610,092704,092747,093335,093536,094827,095121,095259,095414,095508,095602,100054
19,MW4619-1,,092137,092516,092632,092747,092843,092937,093042,093125,093736,094030,095226,095320,095425,095519,095645,095812,100116
20,AA7149-0,092715,092843,093241,093358,093503,093536,093631,093736,093809,094251,094407,095519,095801,,100022,100116,100220,100548
21,MW4647-1,093442,093620,094008,094135,094251,094345,094533,094638,094721,095226,095508,100631,100924,101112,101217,101311,101405,101912
22,AA6625-0,094218,094439,094838,095049,095215,095310,095447,095602,095656,100137,100325,101449,101734,101933,102039,102144,102249,102719
23,MW4781-1,095006,,095414,095613,095739,095812,095938,100022,100116,100653,100830,101933,102100,102238,102354,102426,102542,103026
24,MW4837-2,,100210,100420,100609,100725,100757,100945,101050,101122,101629,101817,102921,103214,103340,103455,103550,103646,104054
25,MW4856-2,101238,,101629,101839,101944,102017,102133,102227,102332,102931,103153,104409,104651,104850,104954,105049,105215,105648
26,MW5124-1,102249,102322,102835,103004,103120,103203,103329,103423,103506,104033,104336,105508,105825,110014,110151,110223,110317,110746
27,MW5594-2,103026,103153,103445,103539,103708,103740,103906,104000,104033,104608,104756,105847,105952,110118,110223,110350,110526,110956
28,MW4366-2,,104430,104713,104850,105016,105110,105215,105309,105425,105858,110108,111324,111619,111807,111922,112006,112121,112604
29,AA7480-1,105237,105331,105616,105804,105909,105941,110108,110212,110255,,111145,112319,112446,112626,112753,112847,112941,113353
30,MW4705-1,,110631,111029,111123,111313,111347,111430,111536,111630,112258,112553,113613,113909,114057,114234,114350,114529,115030
31,AA7149-1,111818,112006,112309,112413,112542,112626,112742,112825,112909,113425,113624,114623,114905,115052,115156,115228,115322,115742
32,MW5142-2,113141,113152,113509,113708,113835,113920,114108,114151,114255,114811,114958,120049,120343,120531,120636,120741,120909,121339
33,MW4557-2,114800,,,,,,,,,,,,,,,,,123330
34,MW4647-2,120415,120521,120909,121047,121224,121307,121401,121444,121527,122113,122408,123519,123815,123952,124057,124202,124306,124559
35,MW4781-2,122030,,122419,122545,122711,122755,122838,122953,123036,123605,123732,124851,125154,125321,125436,125509,125636,125909
36,MW4837-3,122942,123152,123909,124046,124212,124306,124444,124559,124653,125133,125332,130633,130926,131208,131324,131358,131513,132030
37,MW4856-3,125017,125122,125404,125541,125657,125741,125909,130026,130120,,130853,131819,132051,132250,132355,132449,132605,132835
38,MW5594-3,130434,130611,130958,131241,131347,131420,131524,131609,131703,132102,132218,133351,133641,133829,133934,134006,134111,134446
39,MW4366-3,132019,132135,132428,132543,132731,132835,133003,133107,133213,133735,133944,135120,135412,135610,135726,135758,135852,140343
40,MW5142-3,133413,133641,134027,134237,134330,134435,134625,134741,134835,135455,135653,141058,141352,141603,141708,141813,141908,142225
41,MW4557-3,134457,134647,135246,135350,135506,135549,135808,135935,140029,140616,140826,142037,142340,142540,142656,142802,142918,143254
42,MW4647-3,140112,140238,140533,140648,140753,140848,140931,141026,141131,141740,142037,143023,143316,143514,143619,143724,143817,144100
43,MW4781-3,,141823,142110,142319,142456,142540,142707,142846,142950,143557,143839,145015,145246,145518,145635,145718,145845,150151
44,MW4837-4,143044,143316,143641,143901,144017,144111,144226,144342,144427,144921,145109,150317,150623,151031,151136,151251,151417,152100
45,MW4856-4,,,145235,145340,145445,145550,145729,145822,145917,150402,150644,151649,151943,152320,152426,152458,152603,152859
46,MW5594-4,150013,150056,150655,150821,150948,151052,151208,151302,151345,152038,152215,153643,153935,154155,154249,154343,154437,154942
47,MW4366-4,151649,151816,152132,152320,152458,152552,152719,152835,152932,153622,153841,155014,155308,155740,155845,155950,160046,160635
