,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MX4021-0,,,,,,,,,,,,,,,,,,,,,,,,,,070106,070130
1,MX4041-0,,,,,,,,,,,,,,,,,,,,,,,070106,070213,070318,070435,070518
2,MX4159-0,,,,,,,,,,,,,,,,,070106,070213,070257,070329,070446,070822,071010,071231,071336,071452,071536
3,MX4338-0,,,,,,,,,,,070106,070119,070213,070329,070446,070634,070749,070938,071021,071209,071336,071702,071912,072038,072143,072310,072353
4,MX4383-0,,070106,070119,070246,070329,070507,070602,070655,070811,071010,071220,071745,071839,071944,072111,072154,072320,072436,072519,072656,072824,073141,073330,073457,073603,073719,073751
5,MX4388-0,070119,070446,070634,070706,070749,070905,071010,071054,071220,071420,071641,072121,072215,072310,072414,072457,072602,072656,072739,072847,072952,073247,073457,073657,073802,073908,073952
6,MX4365-0,,,,,,,,,070151,070246,070612,071115,071220,071336,071441,071536,071702,071901,071944,072111,072259,072613,072814,073003,073108,073235,073330
7,MX4458-0,070424,,072049,072121,072205,072436,072602,072656,072835,073057,073308,073813,073919,074014,074130,074245,074402,074540,074623,074655,074811,075103,075207,075334,,075650,075734
8,MP6357-0,070905,072403,072656,072718,072802,073046,073235,073330,073519,073708,073930,074435,074529,074634,074749,074843,075020,075135,075218,075312,075428,075723,075852,080031,080158,080314,080347
9,MP6426-0,071021,071209,071358,071452,071557,071713,071912,072006,072121,072259,072656,073235,073330,073435,073552,073657,073835,073941,074025,074108,074235,074540,074811,074958,075124,075250,075334
10,MX4535-0,072624,073119,073446,073519,073541,073847,073941,074036,074213,074329,074529,075124,075240,075355,075533,075629,075819,075947,080031,080103,080252,080621,080758,081042,081158,081325,081358
11,MX3651-0,073235,073657,073930,074003,074140,074318,074413,074518,074655,074800,075146,075650,075745,075935,080009,080103,080252,080347,080432,080515,080653,081009,081146,081409,081525,081631,081714
12,MX3783-0,074140,074634,074854,074937,075009,075250,075334,075438,075618,075756,075957,080505,080559,080653,080809,080915,081042,081136,081231,081314,081431,081808,081945,082050,082248,082414,082458
13,MX4021-1,,075745,080020,080103,080158,080432,080631,080736,080926,081220,081431,082039,082205,082321,082447,082552,082740,082823,082917,083011,083221,083536,083643,083853,083957,084052,084157
14,MX4041-1,,080421,080631,080715,080747,081052,081136,081253,081431,081620,081841,082353,082508,082646,082750,082845,083022,083149,083221,083305,083420,083737,083925,084113,084219,084347,084431
15,MX4159-1,080841,081347,081642,081736,081757,082007,082216,082321,082436,082646,082855,083442,083610,083643,083820,083925,084135,084347,084420,084514,084621,084925,085113,085229,085323,085439,085511
16,MX4338-1,081841,082028,082321,082353,082541,082750,082917,083033,083315,083503,083925,084420,084525,084643,084758,084903,085124,085218,085301,085417,085607,085923,090039,090144,090311,090437,090521
17,MX4365-1,,082801,083044,083138,083210,083548,083809,083903,084041,084324,084548,085134,085251,085406,085544,085712,085851,085956,090039,090217,090343,090637,091036,091215,091321,091436,091520
18,MP6426-1,083210,083420,083820,083903,083946,084240,084452,084610,084853,085134,085555,090112,090238,090405,090521,090626,090825,090942,091025,091109,091237,091545,091651,091935,092029,092155,092228
19,MX4383-1,083536,083936,084229,084324,084409,084704,084914,085019,085207,085356,085745,090238,090343,090448,090616,090731,090858,090952,091036,091120,091247,091556,091714,091945,092050,092250,092322
20,MX4388-1,084240,084548,084842,084936,085008,085229,085406,085500,085617,085756,090155,090626,090720,090814,090920,091003,091142,091342,091415,091458,091608,091924,092050,092228,092322,092427,092510
21,MP6357-1,084313,085356,085734,085901,085945,090133,090311,090405,090554,090803,091036,091629,091735,091841,091945,092050,092155,092344,092427,092510,092631,092924,093134,093356,093450,093556,093650
22,MX4458-1,,085723,090101,090133,090217,090543,090742,090836,091003,091215,091426,091956,092101,092217,,092416,092548,092736,092819,092903,093018,093302,093417,093617,093744,093901,093933
23,MX4551-0,090437,091003,091258,091342,091534,091841,092050,092217,092405,092642,093051,093650,093755,093922,094049,094153,094352,094457,094551,094656,094847,095226,095414,095646,095845,100000,100105
24,MX4535-1,091215,091520,091808,091902,091945,092300,092510,092558,092736,092903,093302,093901,094005,094121,094247,094352,094519,094634,094707,094739,094909,095320,095530,095750,095845,100011,100105
25,MX3651-1,091545,092101,092449,092521,092558,092852,092956,093051,093240,093501,093701,094226,094331,094435,094602,094656,094824,095003,095046,095140,095247,095656,095855,100055,100138,100221,100304
26,MW2780-0,092416,093534,093944,094038,094153,094446,094645,094750,094920,095130,095342,095906,100011,100116,100304,100358,100620,100725,100809,100925,101052,101431,101609,101841,102008,102135,102208
27,MX3783-1,092500,092924,093240,093334,093417,093701,093755,093850,094027,094143,094519,095014,095108,095247,095331,095425,095541,095740,095812,095855,100000,100326,100431,100620,100736,100853,100936
28,MX4598-0,093312,,101935,102030,102157,102512,102702,102817,103018,103249,103459,103953,104048,104214,104330,104424,104603,104647,104731,104836,105003,105402,105518,105645,105740,105855,105917
29,MW5191-0,093356,094342,094717,094824,094941,095151,095414,095508,095656,095939,100159,100642,100736,100831,100947,101030,101157,101252,101336,101452,101546,101819,101957,102157,102251,102357,102429
30,MW5346-0,094110,095750,100127,100243,100326,100609,100747,100842,101030,101209,101431,101924,102019,102124,102251,102418,102523,102618,102651,102756,102923,103300,103416,103710,103754,103921,104026
31,MX4021-2,094226,095203,095458,095635,095750,100000,100138,100315,100503,100620,101020,101546,101652,101808,101924,102008,102208,102346,102440,102608,102723,103112,103227,103438,103543,103648,103732
32,MX4041-2,,095436,095750,095855,100022,100221,100431,100525,100725,100831,101209,101736,101830,101946,102124,102230,102440,102546,102640,102702,102817,103206,103354,103554,103721,103859,104004
33,MS4914-0,100000,,100631,100704,100820,101041,101209,101420,101557,101830,102041,102535,102640,102723,102839,103007,103133,103311,103343,103427,103532,104004,104153,104258,104446,104603,104625
34,MX4159-2,100105,100620,100947,101052,101135,101431,101525,101725,101851,102030,102241,102851,102945,103112,103227,103300,103459,103648,103732,103815,103932,104236,104446,104614,104720,104814,104847
35,MX4338-2,100736,101041,101358,101452,101630,101851,102103,102208,102346,102502,102851,103354,103449,103554,103732,103837,104026,104225,104330,104446,104614,105036,105235,105413,105518,105635,105707
36,MW5264-0,101736,101902,102230,102313,102429,102629,102828,102934,103122,103300,103459,104026,104131,104236,104403,104457,104636,104814,104847,104920,105047,105413,105635,105855,105939,110054,110127
37,MX4365-2,,102208,102535,102651,102723,103050,103144,103249,103416,103543,103910,104413,104508,104636,104753,104836,105026,105141,105224,105308,105434,105750,105917,110054,110210,110325,110409
38,MP6426-2,102451,102807,103206,103321,103405,103721,103921,104015,104204,104403,104731,105308,105413,105550,105707,105812,105928,110105,110148,110231,110336,110641,110818,111028,111123,111229,111335
39,MX4458-2,102745,104847,105152,105235,105340,105624,105718,105812,105949,110148,110409,110945,111050,111155,111302,111358,111503,111608,111652,111724,111829,112122,112227,112426,112553,112659,112732
40,MX4383-2,102945,103300,103710,103804,103910,104153,104341,104435,104636,104742,105130,105645,105740,105855,110022,110105,110221,110325,110358,110420,110525,110851,110945,111112,111219,111313,111347
41,MP6357-2,103732,103932,104258,104413,104552,104753,104942,105036,105235,105340,105750,110242,110336,110452,110619,110652,110829,111028,111112,111155,111302,111641,111756,112039,112216,112332,112426
42,MX4388-2,105750,110011,110325,110431,110452,110724,110902,110956,111155,111358,111630,112155,112259,112426,112648,112754,112933,113100,113143,113321,113437,113730,113858,114025,114213,114318,114350
43,MX4551-1,,111608,111945,112133,112310,112626,112826,112933,113122,113249,113459,114108,114224,114339,114519,114624,114824,114941,115046,115203,115330,115720,115921,120216,120259,120437,120532
44,MX4535-2,112155,112404,112615,112710,112826,113100,113311,113405,113615,113730,114119,114718,114835,115002,115118,115224,115413,115532,115626,115742,115910,120238,120426,120731,120836,121003,121047
45,MX3651-2,113426,113741,114151,114245,114339,114613,114813,114847,115046,115330,115543,120100,120216,120354,120532,120615,120742,120836,120920,121036,121151,121602,121718,122014,122108,122235,122307
46,MW5346-1,113752,114141,114413,114435,114519,114750,114941,115057,115246,115341,115742,120227,120332,120416,120532,120626,120753,120836,120920,120941,121036,121329,121456,121646,121751,121845,121940
47,MX3783-2,,114919,115150,115308,115352,115637,115836,115942,120143,120354,120753,121307,121402,121517,121729,121856,122025,122130,122213,122246,122350,122656,122847,123130,123246,123402,123457
48,MX4598-1,,115637,115825,115910,120027,120248,120437,120532,120720,,121213,121729,121834,122014,122057,122140,122256,122507,122551,122612,122740,123025,123130,123352,123435,123552,123638
49,MW2780-1,120615,120742,121108,121224,121412,121740,121940,122057,122235,122435,122835,123435,123541,123710,123838,123932,124131,124236,124319,124425,124553,124920,125119,125319,125424,125551,125614
50,MX4041-3,,121224,121550,121729,121812,122046,122235,122340,122551,122656,123047,123627,123732,123910,124015,124109,124247,124403,124436,124615,124720,125014,125152,125319,125529,125636,125719
51,MX4159-3,121412,121918,122213,122307,122350,122646,122835,122920,123036,123235,123649,124225,124330,124509,124626,124720,124909,125004,125047,125141,125257,125614,125803,125953,130110,130204,130259
52,MX4338-3,,,122952,123119,123141,123352,123552,123700,123816,123932,124308,124814,124920,125047,125214,125319,125435,125540,125625,125730,125847,130215,130416,130639,130735,130829,130901
53,MX4021-3,,,,,,,,,,,,,,,,,,,,,,,,,,123319,123352
54,MX4365-3,,123754,124131,124203,124247,124520,124658,124803,124931,125119,125529,130121,130215,130321,130459,130555,130735,130829,130901,131017,131156,131449,131546,131736,131830,131946,132019
55,MW5264-1,123943,124236,124509,124648,124731,125025,125152,125257,125435,125551,125942,130510,130606,130735,130923,131017,131144,131344,131417,131511,131641,132019,132208,132430,132547,132652,132736
56,MX4383-3,124436,124731,125025,125203,125235,125529,125636,125741,125920,130132,130354,130901,131006,131122,131250,131344,131500,131556,131641,131747,131914,132251,132430,132652,132736,132830,132913
57,MX4388-3,125424,125657,125847,125931,125942,130237,130427,130543,130713,130829,131206,131714,131808,131925,132052,132135,132302,132452,132536,132558,132725,133020,133225,133436,133534,133619,133652
58,MP6357-3,130110,130321,130628,130746,130840,131206,131355,131439,131619,131808,132030,132524,132631,132736,132841,132935,133106,133225,133247,133330,133447,133830,133946,134134,134228,134343,134416
59,MX4458-3,,,131028,131111,131144,131406,131535,131641,131758,132019,132230,132757,132851,132957,133117,133214,133330,133425,133457,133641,133757,134113,134228,134405,134459,134605,134649
60,MX4551-2,131250,131439,131808,131946,132030,132324,132502,132558,132736,132851,133236,133841,133957,134123,134300,134405,134543,134732,134827,134953,135120,135520,135646,140002,140140,140306,140351
61,MX4535-3,132135,,132547,132641,132725,133010,133128,133214,133414,133641,133903,134509,134627,134816,134942,135048,135227,135437,135542,135708,135856,140245,140434,140717,140822,140926,141009
62,MX3651-3,132452,132851,133128,133236,133352,133556,133747,133830,134019,134300,134509,135048,135153,135321,135448,135552,135729,135845,135939,140046,140234,140633,140811,141104,141219,141345,141440
63,MX3783-3,133641,133830,134217,134250,134322,134605,134710,134921,135059,135321,135531,140046,140151,140317,140456,140611,140800,140948,141031,141157,141356,141734,141937,142136,142230,142346,142429
64,MX4598-2,,,135026,135059,135142,135520,135646,135802,140024,140201,140550,141104,141219,141334,141451,141546,141734,141902,141948,142125,142252,142606,142722,142932,143016,143121,143215
65,MX4021-4,135205,135437,135812,135939,140002,140306,140445,140706,140915,141157,141607,142230,142346,142534,142722,142827,143121,143237,143331,143425,143614,144005,144132,144309,144414,144541,144645
66,MX4041-4,,140255,140622,140717,140832,141157,141356,141513,142219,142407,142628,143132,143237,143342,143458,143552,143752,143931,144016,144059,144215,144551,144645,144909,145036,145203,145246
67,MX4159-4,140601,140915,141208,141408,141535,141745,141902,142252,142555,142849,143237,143814,143909,144016,144132,144237,144414,144519,144602,144728,144835,145130,145318,145434,145611,145727,145821
68,MX4338-4,141451,141651,142042,142219,142302,142555,142700,142754,142943,143237,143647,144205,144309,144435,144602,144656,144848,145046,145141,145307,145445,145831,150009,150146,150250,150406,150500
69,MX4365-4,,142324,142744,142911,143005,143237,143447,143530,143708,143909,144258,144824,144942,145108,145246,145340,145528,145622,145716,145842,150030,150406,150511,150742,150847,151014,151058
70,MW5264-2,142439,142639,142932,143049,143132,143415,143614,143708,143836,144048,144258,144835,144952,145119,145307,145351,145539,145633,145716,145842,150009,150312,150500,150615,150720,150825,150858
71,MX4383-4,143447,143920,144248,144331,144457,144824,145025,145141,145318,145528,145925,150500,150615,150814,151025,151130,151246,151456,151551,151719,151834,152223,152400,152526,152641,152757,152841
72,MX4388-4,144435,144858,145213,145329,145423,145654,145947,150052,150229,150344,150554,151141,151257,151435,151551,151657,151856,152046,152129,152255,152422,152841,153039,153322,153437,153614,153658
73,MX4458-4,145434,145904,150250,150355,150417,150626,150814,151003,151203,151402,151624,152140,152212,152400,152505,152609,152757,152956,153050,153217,153405,153752,153950,154202,154317,154444,154538
74,MX4535-4,150920,151025,151340,151456,151613,151834,152035,152129,152306,152432,152652,153206,153311,153459,153708,153813,154024,154119,154213,154328,154444,154831,155030,155229,155344,155500,155553
75,MX3651-4,151445,151950,152317,152443,152526,152808,153007,153101,153238,153448,153719,154234,154339,154506,154633,154654,154842,155041,155124,155250,155406,155752,155942,160203,160257,160413,160446
76,MX3783-4,152349,,153206,153322,153416,153719,153834,153950,154140,154339,154759,155355,155449,155616,155825,155920,160047,160152,160225,160308,160413,160804,160921,161038,161259,161354,161426
77,MX4551-3,,154035,154307,154339,154412,154727,154914,155102,155229,155406,155814,160351,160457,160635,160752,160837,161004,161110,161154,161321,161510,161836,162004,162214,162330,162424,162457
78,MX4021-5,154622,154947,155323,155500,155605,155920,160119,160203,160403,160624,160859,161448,161553,161710,161836,161920,162057,162214,162257,162435,162541,162931,163142,163333,163439,163544,163617
79,MX4041-5,155532,155920,160330,160457,160602,160942,161143,161310,161448,161648,161920,162457,162614,162741,162858,162931,163120,163322,163406,163544,163712,164051,164249,164510,164615,164720,164753
80,MX4159-5,161343,161731,162036,162119,162214,162530,162824,162931,163131,163344,163606,164203,164300,164416,164605,164659,164859,165014,165047,165130,165235,165622,165831,170020,170158,170302,170348
81,MX4598-3,,,,,,,,,162108,162330,162541,163120,163239,163355,163511,163606,163733,163902,163945,164018,164137,164521,164648,164815,165014,165108,165141
82,MX4338-5,162141,162636,163037,163120,163205,163533,163701,163755,163945,164227,164438,165004,165047,165203,165329,165412,165538,165622,165715,165809,165936,170313,170537,,170932,171048,171133
83,MX4365-5,,163755,164123,164300,164354,164709,164920,165025,165213,165445,165914,170515,170634,170749,170932,171037,171216,171343,171426,171459,171639,172050,172300,172531,172625,172730,172814
84,MX4383-5,164416,164742,165036,165119,165213,165401,165538,165737,165903,170104,170348,170859,171005,171133,171259,171405,171534,171628,171711,171817,171945,172249,172415,172520,172635,172803,172848
85,MX4388-5,165058,165611,165936,170104,170147,170527,170612,170816,170954,171205,171555,172111,172216,172353,172447,172541,172740,172942,173015,173047,173203,173600,173759,174036,174142,174309,174403
86,MX3651-5,170147,172719,172953,173119,173214,173506,173705,173810,173951,174109,174331,174902,175008,175135,175315,175410,175541,175743,175826,175848,180004,180319,180437,180659,180833,180926,181010
87,MX4458-5,,170706,170921,171101,171154,171510,171628,171839,172111,172238,172635,173130,173246,173445,173611,173705,173833,173940,174025,174120,174226,174607,174722,174946,175103,175230,175336
88,MX4535-5,171459,,171839,171923,172006,172216,172426,172531,172719,172848,173246,173810,173906,174120,174226,,174352,174544,174628,174701,174851,175230,175410,175530,175719,175815,175921
89,MX4551-4,172144,175041,175315,175454,175603,175953,180203,180319,180510,180806,181230,181904,182041,182244,182559,182653,182843,183010,183104,183220,183336,183728,183938,184200,184315,184421,184526
90,MX3783-5,173517,173737,174120,174248,174341,174701,174756,174946,175114,175326,175552,180120,180236,180415,180605,180648,180916,181021,181104,181219,181411,181759,181947,182125,182233,182348,182432
91,MX4021-6,,180120,180510,180659,180806,181125,181302,181526,181749,181926,182516,183115,183220,183359,183548,183655,183855,184000,184044,184211,184410,184735,184957,185218,185334,185449,185543
92,MX4041-6,,181136,181548,181705,181759,182135,182327,182527,182704,182937,183336,183917,184033,184200,184359,184453,184631,184746,184841,185018,185134,185511,185659,185943,190049,190154,190249
93,MX4598-4,181810,182125,182454,182537,182610,182926,183115,183315,183515,183750,184000,184609,184735,184903,185240,185355,185521,185615,185710,185816,185943,190259,190439,190735,190832,190948,191044
94,MX4159-6,182905,183242,183706,183906,183949,184348,184558,184714,184841,185029,185427,185954,190049,190205,190406,190450,190641,190756,190832,190916,191010,191354,191646,191855,191952,192059,192144
95,MX4338-6,184211,184421,184819,184903,184957,185344,185615,185721,185921,190100,190310,190820,190916,191055,191247,191405,191539,191740,191823,191906,192038,192407,192617,192820,193005,193048,193120
96,MX4388-6,184819,191044,191311,191454,191550,191906,192121,192334,192501,192617,193015,193540,193647,193837,194008,194102,194242,194349,194433,194517,194657,195005,195120,195342,195448,195554,195639
97,MX4365-6,,185732,190049,190111,190205,190512,190641,190746,190959,191149,191539,192144,192251,192428,192555,192701,192903,193015,193059,193215,193403,193743,193946,194242,194325,194433,194517
98,MX4383-6,191801,192059,192356,192501,192544,192929,193131,193309,193436,193647,193848,194400,194455,194612,194740,194824,194943,195141,195235,195319,195426,195744,195910,200028,200133,200229,200303
99,MX3651-6,193109,193341,193603,193732,193900,194219,194349,194411,194601,194846,195120,195639,195733,195838,200007,200028,200155,200252,200325,200348,200518,200836,200953,201110,201237,201332,201415
100,MX4458-6,,194506,194813,194919,194954,195257,195353,195532,195701,195910,200122,200635,200741,200921,201037,201131,201259,201404,201458,201605,201721,202027,202218,202354,202611,202726,202820
101,MX4535-6,194931,195615,200007,200111,200252,200613,200741,200836,200953,201142,201605,202146,202305,202439,202600,202654,202831,203034,203151,203246,203413,203721,203843,203959,204115,204209,204241
102,MX3783-6,201353,201659,202027,202124,202251,202512,202622,202726,202853,203023,203224,203815,203905,204054,204220,204303,204429,204535,204629,204755,204911,205153,205342,205554,205659,205752,205825
103,MX4041-7,,203753,204115,204231,204408,204639,204733,204911,205110,205258,205511,210016,210121,210247,210404,210459,210638,210753,210848,210910,211025,211350,211506,211740,211907,212024,212057
104,MX4159-7,205204,205522,205835,205920,210037,210415,210555,210649,210815,210931,211339,211834,211928,212035,212151,212245,212421,212515,212548,212652,212757,213144,213249,213521,213626,213731,213825
105,MX4383-7,211528,211740,212118,212151,212306,212526,212703,212757,212935,213040,213227,213731,213825,213921,214026,214130,214246,214339,214402,214435,214541,214814,215004,215153,215236,215403,215435
