,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070106,070119,070202,070224,070246,070351,070435
1,MX1135-0,,,,,,,,,,,,,,,,,,,,,,,,,070106,070119,070224,070330,070435,070508,070604,070647,070730,070752,070824,070847,071024,071057
2,MW5964-0,,,,,,,,,,,,,,,,,070106,070246,070341,070446,070542,070625,070658,070824,071151,071257,071434,071539,071657,071718,071834,071906,071949,072011,072105,072115,072252,072335
3,MZ3956-0,,,,,,,,070106,070224,070446,070625,071151,071257,071413,071539,071635,071751,071938,072043,072159,072252,072335,072503,072633,072958,073157,073408,073502,073629,073723,073839,073933,074016,074059,074153,074225,074352,074446
4,MZ3978-0,070106,070130,070330,070457,070741,071013,071118,071224,071329,071528,071646,072148,072242,072358,072514,072622,072705,072958,073103,073209,073347,073430,073513,073651,074027,074247,074457,074602,074719,074751,074858,074953,075047,075109,075153,075236,075330,075436
5,MZ3987-0,071046,071308,071657,071823,072011,072314,072420,072622,072821,073009,073135,073651,073755,073922,074121,074215,074309,074507,074613,074719,074802,074847,074920,075047,075352,075618,075913,080018,080145,080228,080333,080405,080459,080521,080545,080629,080756,080851
6,MZ4072-0,072242,072503,072644,072831,073030,073347,073513,073618,073817,074027,074132,074635,074740,074835,075004,075109,075214,075447,075545,075650,075745,075819,075913,080040,080333,080510,080734,080851,080956,081040,081145,081231,081314,081336,081409,081430,081558,081642
7,MZ4228-0,,073755,074038,074225,074402,074814,074942,075109,075352,075650,075819,080322,080448,080545,080712,080807,080902,081158,081242,081430,081547,081642,081820,081946,082301,082439,082555,082700,082805,082838,082945,083018,083101,083123,083144,083206,083333,083416
8,MW5853-0,074540,074824,075014,075204,075425,075808,075946,080123,080322,080650,080829,081347,081452,081620,081758,081903,081957,082239,082334,082449,082555,082627,082700,082817,083155,083416,083605,083721,083848,083931,084047,084152,084246,084330,084402,084424,084551,084656
9,MZ3556-0,080134,080427,080640,080902,081051,081419,081620,081747,082008,082334,082511,083018,083123,083238,083416,083510,083616,083837,083931,084058,084152,084236,084319,084446,084824,084954,085132,085237,085343,085415,085520,085628,085650,085712,085744,085806,085933,090027
10,MZ3559-0,081018,081231,081419,081642,081852,082250,082522,082710,082912,083155,083521,084025,084141,084236,084413,084507,084645,084824,084922,085038,085154,085237,085321,085415,085734,085900,090132,090309,090435,090508,090602,090635,090718,090739,090813,090835,091003,091036
