,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
19,MS2365-2,,122108,122318,122457,122645,122920,123129,123246,123527,123621,123820,123903,124040,124405,124753,124921,125026,125131,125225,125351,125456,125719,125931,130132,130215,130259,130416,130532,130606,130724,130807,130850,131006,131100,131216,131342,131656,131812,132011,132105,132220,132252
20,MS1903-2,,124217,124510,124710,125004,125308,125413,125507,125921,130015,130215,130259,130438,130807,131143,131321,131404,131552,131646,131834,131917,132115,132335,132547,132631,132714,132819,132945,133021,133139,133235,133330,133424,133445,133518,133641,134017,134216,134331,134509,134616,134648
21,MR8026-1,125719,125825,125931,130132,130310,130745,131006,131143,131331,131425,131613,131718,131751,132115,132430,132558,132631,132757,132851,133021,133056,133246,133518,133713,133756,133851,133945,134049,134122,134248,134331,134415,134532,134543,134616,134710,134942,135131,135354,135449,135543,135659
22,MS1953-2,131729,131938,132115,132325,132631,132746,132945,133128,133341,133424,133608,133713,133746,134100,134448,134616,134659,134827,134953,135120,135205,135354,135543,135742,135825,135920,140035,140151,140256,140507,140611,140706,140810,140832,140854,141009,141324,141439,141651,141807,141902,141935
23,MS2259-2,133629,133840,134039,134248,134605,134921,135026,135238,135521,135616,135742,135825,135858,140212,140601,140738,140843,,141114,141219,141313,141522,141702,141935,142013,142057,142234,142317,142402,142540,142623,142750,143013,143056,143128,143247,143646,,,144034,144139,144223
24,MW5645-2,134742,140212,140413,140611,140749,141114,141356,141535,141723,141818,142024,142118,142223,142612,142951,143117,143203,143319,143402,143551,143635,143845,144045,144256,144402,144456,144612,144749,144843,145020,145125,145231,145431,145514,145557,145713,145945,150101,150259,150342,150437,150509
25,MX1517-3,142024,142118,142328,142551,142918,143319,143435,143602,143740,143834,144024,144150,144328,144706,145103,145220,145314,145431,145525,145724,145818,150122,150415,150625,150719,150802,150918,151033,151105,151242,151348,151431,151536,151557,151724,151840,152321,152520,152635,152729,152824,152910
26,MS2243-3,143928,144002,144150,144339,144655,145114,145231,145347,145546,145652,145851,145945,150101,150448,150834,151001,151044,151232,151326,151503,151557,151829,152038,152310,152353,152447,152552,152719,152824,152921,153027,153153,153342,153404,153436,153541,153907,154108,154245,154401,154528,154600
27,MS2365-3,145934,150112,150426,150625,151001,151336,151557,151735,152038,152205,152331,152447,152614,152953,153331,153447,153508,153646,153751,153940,154024,154245,154445,154633,154655,154749,154854,154958,155041,155146,155251,155356,155439,155501,155627,155732,160109,160258,160414,160541,160657,160730
28,MS1903-3,151641,152227,152404,152530,152740,153226,153436,153552,,153846,154046,154130,154318,154644,155030,155208,155251,155356,155439,155627,155711,155909,160058,160320,160414,160508,160624,160813,160848,161026,161132,161310,161438,161510,161543,161710,162036,162141,162319,162446,162613,162707
29,MS1935-2,,153823,154108,154256,154655,155009,155219,155356,155711,155804,160003,160120,160258,160657,161059,161216,161321,,,161826,161921,162141,162341,162551,162646,162751,162847,163015,163059,163238,163344,163417,163522,163555,163617,163806,164147,164305,164515,164630,164735,164808
30,MS1953-3,155052,155711,160025,160320,160635,161059,161248,161521,,161743,161921,162109,162224,162602,162953,163142,163238,163406,163511,163701,163744,164007,164232,164453,164525,164609,164724,164840,164924,165112,165218,165301,165406,165450,165617,165722,170208,170407,170534,170650,170821,170854
31,MR8026-2,,161554,161754,162025,162341,162646,162858,163026,,163439,163617,163744,163806,164147,164525,164714,164746,164924,165018,165301,165355,165617,165827,170052,170135,170229,170345,170501,170607,170756,170843,170948,171020,171053,171219,171324,171755,171901,172144,172239,172354,172450
32,MS2259-3,163015,163428,163650,163902,164305,164913,164945,165039,165239,165312,165501,165555,165649,170030,170407,170523,170712,,,171031,171136,,171556,171744,171817,171901,172006,172112,172206,172333,172428,172534,172618,172650,172817,172956,173311,173631,,,173833,173906
33,MW5645-3,,165039,165334,165617,165827,170125,170323,170418,170650,170734,170915,171053,171136,171502,171839,172006,172112,172228,172322,172512,172629,172839,173028,173300,173343,173438,173558,173715,173809,174003,174057,174205,174345,174418,174451,174556,174947,175125,175400,175506,175625,175709
34,MX1517-4,171147,171418,171545,171839,172144,172439,172545,172712,172945,173017,173206,173300,173500,173820,174205,174334,174418,174556,174639,174820,174903,175103,175422,175636,175709,175752,175919,180025,180108,180213,180318,180403,180543,180605,180627,180754,181102,181313,181537,181653,181758,181830
35,MS2243-4,,173322,173725,173844,174140,174628,174809,174936,175244,175411,175614,175720,175835,180224,180649,180816,180913,,181326,181537,181631,182018,182315,182537,182610,182653,182736,182851,182956,183206,183310,183415,183542,183626,183658,183835,184215,184331,184603,184657,184802,184835
36,MS2365-4,,175443,175709,175835,180119,180415,180627,180839,181240,181504,181631,181819,181957,182337,182757,182924,182956,183238,183343,183658,183803,184215,184414,184552,184624,184707,184751,184907,184951,185055,185211,185243,185348,185431,185514,185632,190019,190158,190335,190504,190626,190648
37,MS1903-4,,181559,181841,182040,182315,182610,182841,183101,183321,183415,183615,183658,183741,184059,184508,184657,184740,184857,184940,185525,185622,185903,190126,190325,190410,190453,190537,190637,190720,190911,191015,191054,191159,191234,191320,191424,191733,191911,192217,192311,192427,192510
38,MS1935-3,,183459,183803,184026,184541,185012,185232,185359,185536,185632,185853,185958,190137,190515,190921,191054,191137,191458,191522,191755,191849,192154,192354,192606,192700,192758,192903,193023,193117,193340,193445,193539,193633,193705,193821,193953,194303,194445,194649,194753,194848,194937
39,MR8026-3,185514,185610,185748,185914,190252,190626,190826,190932,191331,191414,191606,191649,191827,192206,192606,192747,192830,193013,193056,193224,193308,193517,193705,193931,194016,194100,194154,194252,194335,194456,194540,194614,194742,194816,194848,195001,195255,195400,195552,195659,195743,195837
40,MS1953-4,,191458,191649,191911,192228,192427,192638,192758,193023,193128,193246,193351,193506,193832,194241,194359,194434,194625,194721,194859,195023,195255,195519,195721,195804,195849,195943,200059,200153,200405,200501,200558,200641,200737,200832,200947,201242,201432,201526,201715,201831,201904
41,MS2259-4,,193611,193810,193931,194143,194434,194518,194637,,194859,195045,195117,195233,195530,195910,200027,200048,200228,200239,200405,200449,200631,200810,201020,201043,201127,201210,201327,201410,201537,201621,201704,201758,201831,201937,202128,202413,202550,,202927,203023,203107
42,MW5645-4,,195519,195637,195826,200121,200449,200714,200843,201105,201159,201327,201421,201610,201958,202351,202520,202601,202706,202749,202938,203034,203254,203453,203716,203810,203858,204015,204131,204203,204330,204413,204507,204540,204602,204739,204910,205153,205331,205555,205650,205744,205816
43,MX1517-5,201642,201926,202053,202232,202446,202739,202822,202917,203023,203128,203254,203359,203442,203810,204203,204319,204423,204551,204635,204814,204859,205048,205258,205501,205533,205628,205711,205816,205859,210016,210048,210142,210236,210258,210331,210437,210751,210951,211117,,211316,211410
44,MS2243-5,204120,204330,204456,204635,204848,205236,205247,205356,205555,205628,205754,205848,210016,210353,210751,210918,211012,211117,211200,211349,211421,211641,211851,212101,212133,212227,212310,212426,212458,212636,212719,212815,212859,212931,213036,213153,213456,213626,213849,214007,214112,214155
45,MS2365-5,,210657,210803,210940,211034,211432,211515,211620,211829,211851,211945,212039,212227,212603,212931,213047,213120,213236,213340,213434,213507,213626,213803,213955,214039,214133,214216,214311,214404,214520,214615,214658,214848,214932,215016,215121,215353,215458,215730,215824,215929,220015
46,MS1953-5,,213036,213246,213423,213603,213849,213933,214028,214112,214155,214332,214404,214459,214803,215154,215331,215404,215530,215603,215752,215835,220026,220236,220446,220545,220628,220712,220828,220912,221111,221216,221251,221323,221406,221428,221533,221859,221954,222143,222238,222333,222405
47,MS2259-5,215603,215614,215802,215856,220058,220236,220403,220508,220701,220755,220944,221028,221049,221334,221710,221826,221921,,,222249,222300,222449,222628,222817,222901,222945,223028,223123,223219,223346,223440,223524,223556,223629,223755,223911,224226,224352,,,224723,224756
48,MW5645-5,220435,221710,221816,222027,222227,222427,222522,222711,222934,223039,223145,223251,223440,223755,224153,224309,224352,224508,224607,224734,224817,224954,225153,225352,225435,225529,225614,225719,225752,225943,230037,230122,230155,230217,230249,230343,230615,230658,230846,231002,231056,231128
49,MX1517-6,,224258,224435,224607,224712,225038,225143,225237,225403,225446,225625,225658,225848,230206,230825,230929,231013,231117,231200,231337,231359,231536,231746,231955,232049,232143,,,,,,,,,,,,,,,,
50,MS2243-6,230510,230626,230857,231056,231243,231525,231558,231703,231808,231851,232038,232111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
