,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4383-0,,,,,,,,,,,,,,,,,,,,,,070103,070136,070314
1,MX4604-0,,,,,,,,,,,,,,,,,070103,070335,070617,070827,071133,071448,071604,071804
2,MX4021-0,,,,,,,,,,,,070103,070115,070231,070314,070733,070902,071144,071510,071709,071919,072446,072602,072803
3,MX3651-0,,,,,070103,070158,070534,070711,070827,070934,071101,071155,071322,071448,071543,072014,072202,072424,072837,073058,073448,073732,073859,074039
4,MX4159-0,070103,070252,070407,070512,070628,070817,071123,071300,071521,071626,071720,071814,071952,072057,072151,072551,072741,073014,073321,073510,073743,074154,074320,074639
5,MX4338-0,,070711,070827,070934,071217,071239,071709,071825,071930,072036,072130,072224,072402,072551,072635,073047,073248,073626,074028,074309,074700,075241,075408,075619
6,MX4365-0,071405,071510,071615,071731,071952,072141,072530,072613,072837,072953,073058,073203,073353,073521,073626,074111,074259,074700,075112,075535,080102,080458,080636,100740
7,MX4598-0,072151,072508,072624,072741,072942,073108,073405,073616,073721,073837,073943,074028,074248,074331,074439,074849,075039,075535,075818,080340,080824,081341,081520,081803
8,MX4388-0,073152,073248,073416,073532,073754,073932,074237,074427,074700,074826,074945,075050,075218,075408,075441,075902,080040,080531,081141,081341,081657,082206,082344,082605
9,MX4458-0,074331,074427,074555,074700,074913,075155,075629,075829,075935,080113,080224,080351,080552,080835,080930,081413,081552,082015,082543,082753,083129,083626,083752,083940
10,MX4535-0,075408,075557,075651,075756,075935,080135,080719,080835,081057,081236,081352,081552,081803,082026,082111,082605,082742,083225,083814,083951,084306,084918,085117,085402
11,MX4551-0,,,080235,080340,080520,080658,081003,081225,081330,081424,081531,081657,081836,082049,082144,082637,082753,083225,083835,084003,084328,084929,085202,085445
12,MX4383-1,081108,081247,081403,081509,081647,081825,082144,082239,082500,082615,082731,082847,083140,083435,083457,083940,084118,084508,084918,085139,085329,085646,085813,085950
13,MX4614-0,081636,081752,081857,082003,082144,082344,082659,082825,083056,083151,083258,083352,083551,083803,083835,084317,084435,084929,085202,085518,085751,090058,090226,090426
14,MX4604-1,083046,083151,083309,083352,083551,083720,084046,084223,084457,084634,084800,084940,085202,085402,085435,085856,090036,090321,090542,090742,091108,091413,091540,091802
15,MX4021-1,083529,083835,083951,084140,084413,084623,084951,085224,085340,085456,085603,085719,085845,090047,090120,090542,090720,090952,091435,091646,091951,092446,092602,092856
16,MX3783-0,084856,085012,085117,085224,085424,085529,085929,090025,090259,090353,090458,090553,090753,090952,091057,091507,091646,092003,092519,092740,093107,093550,093731,094026
17,MX3651-1,085918,090025,090131,090226,090458,090636,091003,091223,091328,091446,091551,091708,091846,092003,092046,092551,092718,093023,093340,093550,093826,094403,094530,094740
18,MX4041-0,090259,090437,090520,090647,090836,091035,091402,091435,091657,091824,091929,092035,092224,092341,092435,092951,093118,093423,093804,093836,094142,094613,094740,095036
19,MX4159-1,091046,091223,091317,091424,091613,091824,092141,092246,092457,092635,092729,092907,093056,093202,093246,093658,093858,094225,094602,094729,095025,095518,095646,100024
20,MX4338-1,091708,091752,091846,091929,092057,092224,092613,092824,092929,093045,093150,093257,093445,093636,093731,094204,094320,094646,095014,095153,095413,095951,100118,100256
21,MS2259-0,092330,093045,093139,093246,093456,,094015,094214,094320,094436,094541,094646,,,095036,095435,095551,095919,100256,100402,100729,101225,101424,101614
22,MX4598-1,093636,093804,093847,094026,094414,094530,094920,095141,095402,095551,095719,095919,100107,100151,100245,100718,100857,101141,101540,101802,102047,102710,102836,103356
23,MX4388-1,094436,094541,094646,094824,094953,095153,095551,095708,095940,100118,100223,100317,100456,100613,100718,101141,101319,101551,101835,102036,102342,102952,103108,103237
24,MX4458-1,094931,095014,095108,095204,095352,095624,100024,100245,100507,100656,100813,100857,101035,101151,101225,101635,101824,102153,102605,102753,103013,103406,103533,103805
