,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070103,070516
1,MZ3956-0,,,,,,,,,,,,,,,,,,,,,,,,,,,070103,070210,070304,070505,070631,070809,070924,071217,071334,071428,071700
2,MW5898-0,,,,,,,,,,,,,,,,,,,,070103,070137,070221,070337,070454,070559,070653,071123,071417,071522,071816,071931,072225,072402,072646,072803,072859,073405
3,MX1084-0,,,,,,,,,,,,,070103,070148,070516,070548,070747,070830,071040,071239,071334,071417,071555,071700,071805,071837,072257,072446,072551,072740,072953,073142,073521,073859,074015,074257,075129
4,MX1135-0,,,070103,070137,070210,070232,070304,070337,070432,070548,070642,070725,070903,071051,071428,071638,071743,071805,071931,072131,072214,072319,072446,072551,072729,072814,073248,073510,073616,073837,074015,074131,074329,074612,074824,075013,075908
5,MZ3559-0,070454,070610,070747,070819,070841,070924,070946,071029,071112,071217,071334,071417,071616,071732,072025,072214,072257,072330,072519,072837,072921,073026,073203,073331,073510,073605,074026,074329,074507,074739,075002,075140,075413,075647,075813,075951,080720
6,MZ3734-0,071533,071700,071837,071931,071953,072025,072047,072131,072152,072319,072424,072541,072814,072942,073248,073416,073521,073605,073721,073921,074004,074109,074257,074456,074707,074739,075202,075550,075730,080152,080319,080543,080720,080942,081059,081405,081836
7,MZ3740-0,072551,072803,072942,073015,073037,073109,073120,073203,073320,073427,073521,073605,073815,073932,074235,074435,074656,074750,075013,075256,075350,075518,075720,075857,080119,080203,080648,081027,081217,081920,082101,082206,082440,082650,082902,083101,083720
8,MZ3825-0,073815,073859,074026,074109,074131,074224,074246,074329,074413,074529,074623,074718,075013,075223,075636,075824,080047,080141,080330,080616,080720,080826,081016,081217,081427,081459,081942,082250,082440,082849,083101,083405,083542,083930,084057,084307,084803
9,MZ3978-0,074623,074857,075024,075046,075119,075151,075223,075256,075350,075507,075603,075709,075835,080003,080341,080616,080720,080753,080920,081228,081405,081459,081637,081804,082026,082111,082628,082902,083039,083720,083847,084013,084151,084552,084740,085035,085318
10,MZ3987-0,075658,075835,075940,080014,080036,080108,080130,080214,080309,080427,080543,080648,080815,081016,081344,081437,081659,081721,081931,082334,082440,082534,082806,083050,083300,083332,083804,084119,084256,084656,084814,085002,085224,085446,085603,085751,090331
11,MW3528-0,080731,080847,081016,081110,081143,081217,081238,081311,081333,081437,081532,081648,081804,081942,082228,082418,082650,082722,082924,083321,083448,083553,083753,083919,084213,084245,084740,085139,085329,085657,085918,090025,090320,090636,090753,090953,091353
12,MZ4228-0,081648,081815,081931,082026,082049,082111,082144,082217,082312,082440,082556,082755,082913,083155,083510,083626,083857,083941,084119,084424,084552,084646,084908,085139,085340,085402,085846,090353,090553,090826,091047,091226,091414,091802,091918,,092637
13,MZ4072-1,082839,083007,083144,083206,083227,083332,083354,083427,083459,083626,083731,083814,084119,084245,084541,084635,084857,084941,085202,085529,085708,085802,085951,090131,090331,090426,090858,091215,091414,092108,092235,092427,092553,092909,093026,093111,093531
14,MW5936-0,083007,084457,084624,084656,084718,084751,084814,084846,084930,085046,085139,085308,085529,085719,090025,090215,090320,090342,090458,090837,090920,090953,091131,091258,091414,091447,091929,092235,092448,093459,093553,093825,094003,094204,094320,094448,094803
15,MZ3556-0,083521,083626,083804,083836,083919,083952,084024,084057,084140,084245,084413,084519,084729,084908,085351,085624,085856,085940,090058,090531,090625,090720,090847,091026,091142,091237,091740,092035,092235,093100,093227,093437,093542,093942,094058,094226,094658
16,MZ3956-1,085107,085340,085824,085856,085929,090003,090025,090058,090131,090309,090404,090448,090647,090815,091153,091248,091457,091530,091719,092003,092057,092152,092341,092542,092709,092803,093216,093509,093731,094636,094814,095058,095321,095708,095813,095908,100235
17,MW5898-1,085340,090731,090847,090920,090942,091015,091036,091109,091142,091248,091342,091425,091624,091845,092141,092246,092448,092553,092825,093026,093111,093154,093331,093448,093636,093709,094204,094520,094803,095553,095802,100046,100140,100551,100707,100919,101225
18,MX1197-0,090003,090036,090204,090237,090320,090342,090404,090458,090509,090614,090709,090753,090942,091047,091425,091624,091719,091751,091918,092246,092318,092416,092521,092709,092847,092930,093342,093709,094015,095036,095153,095437,095708,100140,100318,100518,101002
19,MW5966-0,,091602,091740,091813,091835,091856,091918,091951,092035,092119,092213,092318,092521,092731,093026,093248,093520,093542,093720,093920,094003,094058,094320,094437,094604,094636,095109,095331,095520,100202,100329,100456,100802,101203,101320,101540,101951
20,MW5943-0,092341,092448,092626,092648,092709,092803,092825,092909,092930,093048,093154,093248,093459,093720,094110,094215,094437,094520,094647,094858,095004,095131,095309,095437,095614,095658,100140,100351,100551,101457,101613,102002,102248,102700,102743,102931,103407
21,MW3516-0,092942,093100,093227,093248,093310,093342,093415,093448,093531,093647,093742,093847,094037,094226,094520,094615,094825,094920,095025,095342,095510,095531,095647,095802,095919,100013,100424,100802,100940,101719,101846,102058,102259,102710,102815,102941,103407
22,MX1135-1,,093942,094110,094153,094215,094248,094331,094415,094520,094636,094730,094847,095036,095153,095542,095708,095813,095835,100046,100246,100351,100435,100551,100707,100835,100908,101352,101635,101856,102437,102616,102909,103131,103407,103534,103639,104143
