,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4598-0,,,,,,,,,,,,,,,,,,,,,,070108,070202,070352
1,MX3651-0,,,,,,,,,,070108,070213,070258,070425,070541,070635,071026,071205,071406,071722,071932,072227,072615,072720,072953
2,MX4021-0,,,,,070108,070129,070447,070646,070751,070856,071015,071058,071216,071333,071417,071838,072016,072227,072637,072836,073214,073530,073657,073920
3,MX4159-0,070108,070213,070330,070436,070718,070909,071227,071417,071522,071617,071722,071816,071921,072059,072132,072553,072753,073036,073320,073519,073910,074225,074340,074626
4,MX4338-0,071120,071216,071333,071533,071859,072005,072417,072532,072804,072920,073025,073119,073436,073530,073603,074026,074225,074509,075214,075615,080113,080514,080702,080936
5,MX4365-0,072459,072637,072720,072825,073025,073214,073458,073624,073741,073847,073953,074058,074319,074437,074531,074942,075109,075720,080724,081207,081700,082015,082131,082625
6,MX3783-0,074403,074459,074615,074720,074920,075026,075528,075637,075849,080030,080124,080240,080452,080619,080724,081218,081355,081805,082520,082752,083131,083521,083659,084016
7,MX4535-0,075257,075445,075615,075709,080019,080146,080557,080819,081102,081240,081407,081534,081733,082037,082153,082647,082846,083448,084216,084449,084722,085225,085352,085529
8,MX4551-0,075434,075838,075923,080030,080240,080334,080808,081019,081135,081240,081417,081606,081848,082110,082215,082658,082909,083459,084249,084500,084733,085236,085414,085615
9,MX4598-1,080441,080608,080652,080819,081041,081250,081617,081816,081910,082059,082225,082320,082531,082730,082836,083321,083521,084343,084943,085225,085519,085858,090025,090309
10,MX4614-0,081417,081501,081555,081700,081848,082015,082425,082614,082730,082846,083004,083109,083238,083448,083532,083942,084100,084754,085225,085519,085731,090057,090202,110521
11,MX3651-1,083648,083921,084038,084205,084511,084700,084953,085225,085331,085446,085615,085720,085931,090108,090202,090613,090750,091127,091432,091641,091912,092238,092415,092636
12,MX4021-1,085753,090047,090141,090237,090403,090519,090801,091022,091116,091243,091348,091504,091702,091818,091934,092353,092520,092815,093226,093437,093837,094403,094521,094710
13,MX4159-1,091137,091359,091504,091619,091735,091850,092154,092426,092646,092803,092909,093015,093215,093321,093404,093826,094004,094341,094744,094934,095436,095909,100025,100329
14,MX4338-1,,091923,092027,092154,092404,092625,092921,093026,093259,093426,093522,093638,093931,094036,094130,094616,094754,095050,095530,095636,100003,100518,100655,100926
15,MX4365-1,,093721,093826,093909,094108,094330,094637,094733,094945,095122,095238,095321,095509,095636,095657,100152,100329,100717,101104,101252,101619,102241,102408,102712
16,MX3783-1,094543,094626,094721,094817,095028,095144,095520,095647,095909,100036,100141,100245,100413,100550,100633,101104,101220,101545,101924,101957,102356,103121,103249,103437
17,MX4535-1,095625,095813,095931,100130,100339,100550,100937,101136,101408,101534,101746,101935,102146,102302,102356,102838,103037,103416,103743,103944,104218,104628,104807,104956
18,MX4551-1,095909,100025,100108,100235,100445,100706,101104,101158,101408,101534,101757,101946,102157,102313,102408,102849,103048,103416,,104006,104239,104851,105007,105156
19,MW5425-0,100108,100518,100601,100706,100937,101042,101419,101513,101619,101724,101946,102041,102229,102345,102430,102900,103048,103427,103900,103955,104228,104639,104733,104851
20,MX4598-2,100854,101104,101209,101252,101441,101556,101935,102102,102313,102440,102827,102921,103143,103249,103332,103733,103912,104239,104555,104807,105145,105734,105901,110111
21,MW2780-0,101924,102313,102419,102545,102900,103037,103332,103543,103647,103827,104051,104156,104333,104501,104555,105007,105145,105453,105745,105955,110332,110909,111036,111235
22,MW5112-0,103048,103216,103300,103354,103459,103658,103955,104124,104228,104333,104533,104617,104755,104902,104956,105420,105536,105901,110249,110437,110647,111036,111140,111329
23,MX3651-2,103521,103743,103827,103933,104156,104439,104733,104902,104956,105145,105431,105525,105651,105807,105850,110311,110448,110731,111246,111444,111810,112336,112503,112713
24,MP6359-0,,,104555,104701,,105018,105431,105619,105745,105923,110155,110249,110427,110532,110615,111057,111246,111538,111947,112124,112525,112955,113113,113301
25,MW5191-0,104840,105134,105241,105358,105536,105745,110111,110206,110427,110604,110720,110920,111057,111235,111318,111738,111915,112157,112557,112807,113102,113501,113627,113744
26,MW5264-0,110133,110354,110448,110553,110825,111036,111340,111517,111727,111842,111958,112103,112229,112409,112431,112850,113030,113406,113733,113828,114320,114943,115027,115217
27,MW5346-0,111716,111810,111853,111958,112135,112251,112640,112817,113041,113207,113301,113406,113522,113649,113733,114215,114331,114646,115049,115132,115511,120015,120154,120458
28,MX4338-2,,112302,112357,112452,112745,112923,113239,113355,113616,113755,113911,114005,114142,114320,114414,114847,115059,115500,115921,120110,120404,120846,121025,121235
29,MX4021-2,113019,113135,113239,113344,113606,113711,114027,114132,114353,114541,114646,114751,114932,115038,115121,115544,115910,120309,120625,120814,121141,121532,121659,121837
30,MX4159-2,114656,115301,115356,115500,115638,115859,120215,120342,120604,120803,121014,121151,121424,121532,121626,122048,122247,122602,122954,123132,123555,124100,124300,124501
31,MX4365-2,121921,122037,122131,122258,122529,122717,123059,123320,123605,123733,123900,124027,124238,124450,124545,125028,125218,125512,125921,130016,130259,130920,131058,131225
32,MX3783-2,123037,123204,123320,123509,123712,123849,124155,124440,124701,124913,125208,125323,125501,125639,125744,130226,130403,130931,131457,131603,131907,132354,132522,132732
33,MX4535-2,123543,123932,124050,124217,124440,124618,124956,125208,125439,125617,125805,125954,130132,130310,130414,130920,131120,131530,131856,132108,132416,132858,133037,133238
34,MW5425-1,124534,125240,125323,125439,125639,125755,130048,130143,130353,130508,130656,130846,131025,131142,131236,131657,131834,132141,132533,132627,132920,133448,133605,133743
