,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
31,MS4927-0,1,-1,1,1,1,1,1,1,1,-1,-1,2,-1,-1,-1,1,1,1,1,1,1,1,1,1,3,4,1,1,3,-1,-1,4,3,1,-1,-1
32,MX1698-3,,1,1,1,1,1,1,1,1,-1,1,2,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,-1,-1,2,1,1,-1,-1
33,MX1708-3,1,,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,3,1,1,4,2,-1,-1,2,4,1,-1,-1
34,MW2856-0,1,1,1,1,4,1,1,1,1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,5,1,3,1,1,-1,-1,5,4,1,-1,-1
35,MX1722-4,1,1,1,1,1,1,1,1,1,-1,-1,4,-1,-1,-1,2,1,1,1,1,1,1,1,2,4,1,4,4,2,-1,-1,4,3,1,-1,-1
36,MX4068-4,1,1,1,1,1,1,1,1,2,-1,1,1,-1,-1,-1,4,1,1,1,1,1,1,1,2,3,1,2,2,2,-1,-1,4,3,1,-1,-1
37,MX1545-4,,1,1,1,2,1,1,1,3,-1,1,1,-1,-1,-1,4,1,1,1,1,1,1,1,3,3,1,4,3,1,-1,-1,2,3,1,-1,-1
38,MS2365-4,1,1,1,1,4,1,1,1,2,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,-1,-1,3,2,1,-1,-1
39,MX1614-4,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,2,2,1,-1,-1
40,MX1582-4,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,1,1,1,1,1,-1,-1,5,2,1,-1,-1
41,MX1698-4,,1,1,1,1,1,1,1,1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,-1,-1,3,3,1,-1,-1
42,MS4927-1,3,1,1,1,1,1,1,1,1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,2,1,1,-1,-1
43,MX1708-4,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,-1
44,MX1722-5,1,,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,2,1,-1,-1
45,MX1545-5,,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,-1
46,MS2365-5,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,-1,-1,4,2,1,-1,-1
47,MX1582-5,,,1,1,,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,2,1,-1,-1
48,MX1614-5,-1,1,1,2,-1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,-1,-1
49,MS4927-2,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,
50,MX1708-5,1,1,1,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
