,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MS2365-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070106,070223,070258,070320,070437,070804,070921,071036,071130,071258,071342
1,MX1582-0,,,,,,,,,,,,,070106,070320,070720,070858,070942,071109,071203,071353,071425,071604,071813,072026,072110,072154,,072439,072523,072722,072805,072838,072910,072954,073048,073153,073458,073732,073910,074059,074154,074215
2,MX1708-0,070106,072059,072344,072606,072816,072943,073121,073247,073541,073603,073804,073910,074048,074415,074825,075026,075109,075247,075319,075602,075805,080030,080324,080536,080631,080725,080842,081021,081126,081253,081359,081431,081548,081631,081714,081830,082250,082344,082616,082721,082836,082921
3,MX1614-0,,070128,070404,070521,070710,070931,071026,071130,071320,071353,071520,071615,071803,072110,072450,072555,072639,072755,072827,072954,073016,073226,073508,073804,073847,073932,074037,074205,074259,074426,074521,074543,074626,074659,074815,074921,075247,075519,075754,075849,075957,080030
4,MX1722-0,,074110,074532,074921,075203,075647,075923,080103,080420,080503,080758,080853,081032,081359,081757,082007,082051,082312,082406,082921,083004,083215,083532,083826,083932,084028,084133,084239,084355,084555,084649,084848,084953,085047,085120,085258,085613,085729,085939,090046,090151,090223
5,MX4068-0,,075945,080431,080903,081315,081631,081924,082301,082438,082522,082721,082804,082954,083343,083732,083953,084039,084155,084239,084439,084522,084732,085142,085414,085519,085603,085718,085917,090013,090140,090247,090458,090542,090624,090646,090802,091139,091319,091529,091636,091741,091835
6,MX1545-0,,083416,083743,084017,084344,084711,085236,085508,085635,085751,090024,090151,090353,090802,091236,091446,091529,091647,091752,091942,092037,092248,092458,092730,092826,092921,093110,093237,093320,093458,093552,093658,093742,093825,093942,094130,094543,094722,094903,095008,095124,095156
7,MS2365-1,,084217,084449,084816,085214,085529,085856,090309,090719,090802,091002,091107,091150,091507,091846,092016,092048,092226,092331,092458,092542,092848,093121,093342,093458,093603,093731,093847,093953,094203,094236,094330,094448,094510,094532,094638,094935,095135,095314,095420,095525,095558
8,MX1582-1,,090118,090426,090657,091139,091540,091846,092142,092320,092447,092719,092837,093026,093353,093731,093920,094014,094130,094214,094415,094510,094722,094946,095156,095252,095346,095453,095630,095703,095902,095946,100050,100155,100239,100301,100407,100712,,101015,101120,101258,101319
9,MX1614-1,091624,092509,092826,093037,093259,093658,093804,093858,094203,094258,094510,094616,094722,095102,095442,095558,095641,095757,095841,100018,100050,100250,100512,100712,100744,100838,100954,101120,101153,101353,101458,101530,101636,101657,101730,101835,102140,102256,102530,102614,102741,102814
10,MX1708-1,094152,101015,101247,101552,101814,102130,102256,102414,102636,102752,103015,103142,103330,103708,104108,104223,104256,104413,104518,104655,104802,104939,105149,105410,105515,105559,105715,105810,105853,110042,110137,110242,110336,110408,110441,110557,110946,111041,111240,111345,111439,111501
11,MX1698-0,,094616,094806,095146,095442,095746,095946,100155,100450,100556,100816,100911,100954,101330,101730,101908,101952,102108,102224,102425,102447,102708,102921,103142,103236,103341,103457,103635,103718,103845,103950,104057,104246,104329,104507,104634,105001,105106,105254,105410,105515,105559
12,MX4068-1,,103435,103635,103802,104151,104529,104728,104845,105034,105106,105316,105359,105537,105915,110253,110408,110503,110640,110723,110936,111124,111501,111743,111953,112058,112141,112246,112415,112509,112646,112751,112846,112931,113014,113141,113330,113646,113834,114035,114140,114234,114307
13,MX1722-1,,105559,105842,110126,110535,110936,111124,111229,111345,111439,111649,111743,111816,112130,112520,112635,112719,112857,112953,113130,113214,113446,113657,113907,113939,114035,114151,114256,114403,114529,114623,114656,114802,114836,114858,115016,115356,115501,115555,115700,115816,115859
