,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MX4338-0,,,,,,,,,,,,,,,,,,,,,070106,070212,070404,070615,070659,070826,070858
1,MX4365-0,,,,,,,,,,,070106,070258,070353,070510,070615,070720,070847,071005,071038,071216,071355,071700,071837,072048,072153,072311,072417
2,MS5234-0,,,,070106,070118,070320,070415,070510,070731,070836,071227,071743,071848,071953,072109,072204,072344,072450,072533,072617,072744,073048,073320,073636,073732,073848,073954
3,MX3783-0,070106,070140,070331,070459,070542,070709,070804,070858,071016,071227,071438,072015,072120,072248,072406,072450,072628,072711,072806,072911,073110,073447,073614,073815,074005,074121,074205
4,MX4551-0,070106,071205,071417,071500,071533,071711,071921,072015,072131,072248,072501,073005,073132,073320,073447,073541,073658,073753,073837,073921,074048,074426,074720,074920,075014,075130,075235
5,MX4535-0,070426,070804,071048,071110,071154,071438,071522,071616,071805,072026,072248,072849,073005,073132,073259,073342,073531,073625,073709,073815,074016,074415,074604,074847,075004,075120,075214
6,MW3291-0,071016,071627,072004,072109,072204,072450,072617,072701,072827,073110,073520,074143,074248,074404,074615,074720,074909,075004,075047,075214,075351,075720,075923,080103,080158,080325,080419
7,MX4598-0,,072120,072417,072501,072555,072722,072838,072943,073110,073320,073732,074259,074404,074459,074636,074731,074920,075025,075058,075225,075413,075734,075923,080114,080209,080303,080357
8,MX4614-0,,072711,073027,073132,073226,073520,073732,073910,074037,074332,074542,075109,075225,075340,075507,075550,075709,075756,075839,075912,080030,080357,080546,080723,080924,081041,081103
9,MX3651-0,073436,074016,074658,074742,074942,075413,075745,075956,080241,080430,080819,081324,081420,081536,081728,081833,082021,082147,082230,082314,082431,082759,083041,083258,083404,083520,083614
10,MX4021-0,,075434,080007,080125,080219,080702,080924,081251,081536,081833,082241,082759,082904,083124,083342,083437,083708,083802,083845,084014,084151,084551,084656,085010,085104,085304,085347
11,MX4159-0,080557,081208,081728,081905,082010,082431,082704,082831,083157,083530,083928,084446,084551,084656,085136,085315,085515,085609,085652,085818,085945,090355,090512,090711,090849,091016,091049
12,MX4338-1,081631,082010,082357,082515,082630,083008,083146,083258,083541,083918,084339,084905,085010,085136,085442,085620,085818,085945,090029,090102,090250,090606,090755,090954,091121,091215,091259
13,MX4365-1,,083939,084339,084457,084601,085010,085136,085304,085609,090029,090406,090922,091049,091215,091425,091530,091730,091953,092048,092215,092353,092718,092857,093025,093205,093321,093415
14,MX3783-1,085221,,085652,085735,085818,090102,090301,090355,090617,090827,091226,091752,091909,092048,092215,092309,092519,092613,092656,092824,092942,093321,093532,093648,093826,093943,094026
15,MX4551-1,085702,091121,091552,091658,091741,092048,092309,092403,092541,092718,093059,093554,093659,093837,094015,094109,094225,094331,094404,094521,094616,094935,095123,095312,095416,095511,095554
16,MX4535-1,090007,090522,090922,091059,091153,091530,091636,091741,091931,092226,092447,093059,093205,093353,093543,093710,093910,094109,094153,094331,094448,094828,094956,095217,095322,095449,095543
17,MW5425-0,090838,091614,091953,092059,092153,092508,092729,092824,093014,093121,093511,094026,094131,094236,094415,094510,094638,094828,094913,094956,095102,095416,095543,095753,095837,095942,100027
18,MX4598-1,091752,092259,092624,092707,092750,093110,093226,093332,093554,093721,094120,094627,094755,094913,095051,095145,095333,095438,095511,095627,095753,100121,100259,,100636,100719,100803
19,MW2780-0,092824,093215,093648,093743,093910,094142,094342,094437,094649,094806,095344,095859,095953,100121,100248,100331,100552,100719,100803,100825,100931,101225,101341,101540,101646,101802,101845
20,MW5112-0,092857,094521,094817,094935,095102,095322,095521,095627,095815,095953,100215,100730,100825,100953,101058,101247,101435,101635,101708,101802,101918,102246,102403,102636,102730,102932,103004
21,MX4614-1,,092909,093237,093332,093415,093710,093848,094004,094204,094331,094721,095207,095301,095406,095532,095638,095815,095942,100027,100110,100204,100531,100657,100920,100953,101058,101131
22,MW5191-0,093826,100059,100309,100414,100542,100741,100858,101004,101152,101435,101824,102351,102509,102636,102803,103121,103247,103353,103436,103541,103657,104024,104203,104456,104612,104706,104749
23,MX3651-1,094353,094817,095207,095333,095511,095721,095848,095953,100132,100352,100603,101058,101203,101352,101646,101856,102151,102246,102329,102436,102552,102921,103037,103204,103309,103404,103447
24,MP6359-0,094956,095438,095815,095910,100027,100259,100352,100458,100657,100825,101214,101740,101845,101950,102140,102340,102719,102814,102857,103015,103121,103447,,103834,103856,104014,104046
25,MW5264-0,095920,101036,101529,101635,101740,102014,102202,102256,102458,102636,102846,103436,103541,103657,104003,104308,104456,104623,104655,104727,104843,105241,105420,105631,105735,105852,105935
26,MW5346-0,102140,102646,103048,103215,103342,103552,103708,103834,104057,104308,104529,105136,105241,105409,105807,110112,110251,110355,110440,110534,110650,111048,111153,111414,111518,111603,111635
27,MX4338-2,102814,103309,103719,103845,104024,104224,104340,104446,104644,104800,105147,105724,105852,105956,110240,110408,110556,110700,110754,110816,110954,111352,111540,111729,111906,112021,112054
28,MX4041-0,103331,103906,104308,104413,104550,104854,105021,105125,105336,105547,105946,110606,110722,110921,111027,111142,111319,111446,111540,111656,111855,112304,112431,112641,112746,113029,113124
29,MX4021-1,,104402,104655,104811,104843,105147,105347,105442,105641,105757,110145,110650,110754,110921,111059,111153,111341,111446,111540,111656,111823,112210,112410,112630,112724,112840,112924
30,MX4159-1,105652,110207,110617,,,,111508,,,111906,,112536,112641,112808,112935,113029,113229,113323,113406,113533,113627,114016,114121,114247,114352,114459,114542
31,MX4551-2,111446,111927,112221,112410,112442,112735,112840,112935,113145,113301,113511,114059,114204,114331,114459,114553,114708,114803,114847,114932,115037,115355,115501,115710,115848,120004,120037
32,MX4365-2,112442,112735,113124,113240,113417,113648,113849,114005,114153,114342,114719,115250,115345,115501,115649,115804,115931,120121,120204,120330,120458,120835,121037,121308,121424,121553,121648
33,MX3783-2,113616,113838,114153,114258,114342,114647,114836,114954,115216,115345,115732,120426,120541,120729,120942,121109,121308,121435,121520,121626,121815,122142,122331,122541,122646,122802,122856
34,MX4535-2,114142,114352,114658,114803,114836,115143,115334,115511,115710,115931,120352,121004,121109,121258,121435,121542,121720,121837,121921,122026,122215,122613,122835,123056,123246,123412,123455
35,MW5425-1,115826,120132,120426,120530,120614,120846,121026,121120,121319,121435,121837,122353,122457,122602,122729,122835,122950,123118,123202,123318,123455,123810,124009,124146,124251,124407,124451
36,MX4598-2,,,121424,121531,121648,121953,122037,122215,122353,122519,122846,123517,123633,123759,123926,124020,124146,124251,124334,124429,124545,124953,125131,125352,125435,125551,125624
37,MX4614-2,,121826,122131,122236,122320,122602,122707,122846,123023,123118,123506,124208,124334,124440,124608,124651,124824,124943,125026,125109,125204,125518,125635,,125928,130033,130116
38,MW5112-1,122457,122646,122918,123001,123128,123350,123600,123738,123926,124103,124513,125120,125236,125352,125529,125624,125751,125856,125950,130116,130243,130558,130746,130956,131101,131206,131249
39,MX3651-2,123246,123539,123842,124009,124103,124345,124524,124803,125026,125153,125529,130159,130347,130504,130620,130703,130841,131018,131112,131238,131405,131741,132004,132258,132414,132530,132635
40,MX4021-2,123947,124251,124702,124835,124921,125214,125352,125508,125646,125751,130159,130830,130924,131123,131300,131405,131542,131741,131825,132004,132120,132519,132625,132907,133023,133138,133232
41,MX4159-2,124857,125214,125540,125718,125802,130044,130232,130358,130558,130746,131155,131741,131846,132004,132141,132247,132425,132530,132614,132740,132846,133211,133348,133620,133736,133902,133956
42,MX4338-3,125950,130221,130641,130757,130841,131112,131300,131416,131553,131814,132236,132907,133012,133149,133316,133431,133609,133808,133902,134029,134156,134457,134635,134750,134857,135014,135047
43,MX4365-3,,132603,132918,133023,133106,133348,133547,133653,133840,134101,134508,135025,135152,135320,135457,135636,135751,135907,135950,140108,140245,140634,140751,141015,141120,141247,141331
44,MX3783-3,133547,133840,134226,134309,134425,134635,134814,135036,135331,135551,135940,140518,140644,140910,141026,141215,,141730,141824,141951,142140,142550,142811,143021,143125,143241,143335
45,MX4535-3,134248,134508,134846,134920,135025,135320,135507,135636,135846,140141,140551,141152,141309,141425,141614,141730,141951,142119,142213,142328,142539,142927,143104,143335,143453,143620,143725
46,MW5425-2,135856,140446,140857,141015,141058,141353,141603,141708,141846,142035,142423,142959,143115,143230,143421,143537,143748,143958,144043,144209,144325,144653,144852,145146,145251,145408,145507
47,MX4598-3,,,141657,141730,141908,142245,142455,142550,142738,142905,143252,143915,144043,144220,144410,144515,144714,144914,144957,145135,145241,145613,145801,150116,,150305,150359
48,MX4614-3,,142024,142401,142434,142601,142854,143031,143252,143432,143642,143926,144453,144558,144736,144914,145008,145146,145302,145346,145507,145635,145949,150127,150359,150516,150643,150715
49,MW5112-2,142528,142905,143125,143241,143335,143642,143853,143958,144148,144314,144714,145346,145455,145646,145834,145928,150232,150411,150505,150621,150737,151124,151312,151555,151701,151816,151900
50,MX3651-3,143357,143748,144126,144304,144347,144631,144747,144957,145208,145346,145729,150359,150527,150759,150947,151041,151240,151356,151501,151606,151806,152204,152330,152635,152729,152857,153004
51,MX4383-0,144021,144431,144747,144830,144914,145230,145445,145529,145718,145917,150149,150705,150810,150947,151124,151219,151356,151522,151606,151733,151900,152214,152446,152624,152740,152910,153015
52,MX4021-3,,,145156,145324,145408,145751,145939,150033,150305,150359,150759,151334,151428,151555,151733,151827,152016,152121,152153,152319,152425,152740,152846,153121,153227,153343,153510
53,MX4159-3,145529,150200,150516,150559,150737,151041,151208,151323,151512,151628,152037,152635,152802,152942,153132,153249,153459,153604,153647,153815,153932,154236,154447,154719,154824,154940,155034
54,MX4041-1,,150505,150810,150915,150947,151323,151533,151701,151911,152048,152446,153026,153121,153227,153332,153437,153636,153754,153837,154004,154142,154520,154719,154929,155034,155128,155202
55,MX4365-4,,152048,152457,152624,152718,153004,153121,153227,153405,153542,153943,154509,154615,154741,154929,155023,155202,155257,155340,155456,155613,155950,160153,160413,160519,160635,160729
56,MR8580-0,,,153238,153332,153415,153658,153858,154131,154319,154604,155012,155517,155635,155823,160003,160058,160236,160352,160435,160519,160635,160954,161142,161415,161519,161625,161708
57,MX3783-4,153921,154319,154719,154846,155002,155351,155635,155845,160037,160225,160446,161016,161121,161237,161425,161552,161740,161845,161928,162108,162256,162635,162824,163003,163119,163235,163307
58,MX4551-3,154225,154636,155107,155246,155402,155918,160058,160352,160551,160656,161310,161907,162046,162234,162413,162507,162646,162803,162846,162929,163036,163540,163729,163919,164003,164118,164202
59,MX4535-4,160225,160551,160858,161048,161153,161614,161950,162108,162318,162529,163624,164151,164307,164518,164707,164813,164943,165059,165142,165248,165436,165857,170027,170238,170343,170500,170532
60,MX4598-4,161059,161519,161939,162057,162224,162657,162908,163130,163351,164013,164457,165016,165121,165310,165458,165553,165741,165943,170027,170111,170216,170615,170743,,,171226,171320
61,MX4614-4,,162413,162813,162918,163025,163329,163518,164035,164307,164803,165310,165921,170122,170300,170449,170554,170732,170943,171016,171121,171237,171708,171917,172212,172306,172400,172433
62,MX3651-4,163340,163940,164307,164446,164551,164910,165048,165248,165553,165921,170321,170859,171005,171132,171309,171403,171603,171740,171834,171907,172013,172433,172622,172759,172915,173030,173124
63,MX4383-1,164402,164803,165153,165259,165353,165720,165910,170016,170227,170615,171153,171657,171802,172002,172150,172244,172412,172549,172633,172705,172810,173157,173303,173421,173515,173643,173726
64,MX4021-4,,165604,170016,170122,170216,170532,170743,171153,171331,171551,172013,172528,172644,172821,173019,173113,173252,173358,173443,173515,173632,174000,174106,174400,174528,174622,174717
65,MX4159-4,170438,170922,171320,171507,171603,171917,172046,172244,172412,172633,173052,173737,173915,174022,174244,174349,174539,174749,174833,174916,175034,175411,175549,175915,180021,180137,180210
66,MX4041-2,,171708,171950,172056,172150,172455,172705,172821,173030,173252,174106,174644,174749,174916,175211,175327,175643,175759,175842,180021,180326,180725,180935,181145,181250,181355,181438
67,MX4365-5,,173632,174117,174255,174349,174622,174844,175034,175211,175549,175820,180537,180714,181007,181155,181300,181449,181605,181700,181818,181936,182326,182527,182812,182906,183022,183055
68,MX3783-5,174539,174916,175200,175305,175411,175748,175947,180053,180253,180443,180841,181438,181616,182021,182253,182326,182506,182611,182654,182823,183000,183316,183516,183632,183836,183932,184004
69,MX4551-4,175705,175926,180410,180504,180558,180924,181050,181250,181639,181914,182326,182939,183127,183305,183921,184047,184307,184540,184634,184707,184845,185259,185530,185644,185915,190020,190104
70,MX4535-5,181500,181639,182105,182243,182410,182812,183011,183127,183348,183559,183953,184540,184656,184940,185320,185414,185611,185748,185843,190020,190209,190608,190757,191041,191146,191304,191358
71,MX4598-5,182347,182621,182950,183105,183222,183621,183836,183942,184213,184413,184634,185414,185611,185727,185926,190020,190335,190546,190641,190724,190853,191220,191325,,191704,191809,191854
72,MX4614-5,,183621,184021,184119,184224,184551,184750,185023,185248,185458,185904,190419,190557,190735,190925,191020,191157,191347,191432,191621,191726,192042,192231,192629,192723,192817,192911
73,MX3651-5,184813,185119,185530,185654,185810,190125,190241,190535,190820,190958,191336,192032,192148,192408,192629,192734,192922,193016,193110,193216,193404,193919,194119,194351,194529,194706,194749
74,MX4383-2,190241,190525,190914,191041,191209,191548,191737,191843,192010,192148,192607,193142,193310,193531,193647,193730,193908,194014,194057,194213,194340,194717,194915,195146,195240,195406,195500
75,MX4021-5,,193404,193741,193846,194024,194413,194612,194738,194936,195135,195522,200110,200226,200403,200509,200603,200740,200835,200954,201037,201153,201446,201614,201753,201922,202016,202111
76,MX4041-3,,194706,195146,195251,195417,195638,195743,195911,200120,200320,200530,201203,201330,201446,201614,201742,201922,202122,202205,202248,202415,202708,202846,203055,203211,203337,203421
77,MX4159-5,200813,201225,201551,201742,201922,202238,202415,202603,202813,203023,203221,203758,203936,204102,204156,204250,204406,204554,204637,204814,204931,205318,205456,205729,205835,205940,210012
78,MX3783-6,202005,202154,202520,202624,202740,202950,203128,203315,203504,203620,203831,204355,204500,204637,204752,204909,205036,205130,205203,205340,205456,205740,205845,210128,210233,210327,210400
79,MX4365-6,,203315,203620,203748,203820,204135,204250,204427,204626,204847,205109,205625,205740,205907,210045,210139,210306,210422,210516,210644,210845,211202,211413,211709,211815,211932,212017
80,MX4551-5,203925,204239,204554,204731,204847,205058,205235,205424,205625,205719,210117,210633,210738,210906,211045,211150,211329,211540,211625,211658,211826,212206,212406,212659,212804,212921,213015
81,MX4535-6,205614,205835,210150,210244,210411,210749,210939,211117,211235,211350,211753,212311,212428,212543,212720,212825,213004,213109,213204,213247,213413,213740,213930,,214257,214415,214447
82,MX4614-6,,211435,211815,211922,212050,212406,212522,212720,212953,213036,213446,214014,214131,214308,214425,214531,214657,214803,214824,214940,215128,215455,215600,,215926,220020,220114
83,MX4021-6,,213215,213403,213446,213613,213930,214058,214236,214425,214624,214835,215350,215506,215633,215759,215904,220031,220218,220302,220428,220555,220923,221112,221332,221448,221532,221616
84,MX4383-3,213457,214026,214341,214509,214552,214857,214940,215056,215222,215434,215633,220229,220345,220501,220606,220700,220900,220956,221039,221206,221321,221616,221721,221847,222027,222153,222226
85,MX4159-6,215904,220229,220534,220617,220732,221050,221238,221332,221510,221627,222038,222637,222804,222943,223110,223216,223342,223552,223646,223813,223929,224245,224456,224623,224824,224939,225034
86,MX3783-7,220839,221007,221310,221415,221532,221721,221858,222027,222143,222247,222626,223132,223238,223342,223520,223614,223730,223929,224013,224035,224151,224529,224728,,225045,225149,225244
87,MX4365-7,,222132,222414,222447,222553,222847,222932,223059,223259,223437,223635,224202,224306,224424,224550,224656,224824,224929,225001,225106,225233,225548,225810,230009,230052,230209,230304
88,MX4551-6,223048,,223447,223509,223614,223813,223950,224013,224202,224256,224634,225138,225222,225411,225526,225621,225800,225958,230041,230220,230357,230713,230828,231100,231206,231311,231406
89,MX4535-7,224550,224800,225045,225211,225327,225516,225621,225704,225843,230031,230431,230944,231038,231206,231311,231406,231532,231659,231753,231910,232016,,,,,,
90,MX4614-7,,230159,230357,230503,230608,230817,230955,231100,231216,231427,231637,232154,,,,,,,,,,,,,,,
91,MX4021-7,,231710,231858,231954,232005,232154,,,,,,,,,,,,,,,,,,,,,
