,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070106,070212,070331,070426,071015
1,MZ3956-0,,,,,,,,,,,,,,,,,,,,,,,,,,,070106,070236,070309,070615,070720,070847,070921,071248,071414,071458,072110
2,MW5964-0,,,,,,,,,,,,,,,,,,,,070106,070118,070212,070320,070426,070520,070615,071015,071226,071320,071531,071636,071825,072015,072259,072354,072520,072741
3,MX1084-0,,,,,,,,,,,,,070106,070247,070604,070659,070921,070942,071120,071425,071509,071603,071741,071920,072110,072204,072658,072857,073003,073413,073540,073816,074121,074437,074626,074910,075626
4,MS2259-0,,,,,070106,070140,070201,070247,070331,070437,070542,070659,070837,,071520,071614,071836,071920,072048,072321,072405,072437,072614,072741,072920,072952,073446,073754,073826,,074321,074510,074604,074858,075047,075352,080209
5,MZ3559-0,070309,070604,070753,070837,070858,070942,071004,071037,071109,071226,071331,071458,071803,072004,072332,072520,072752,072836,073036,073308,073402,073457,073636,073816,074038,074110,074532,074931,075120,075341,075540,075806,080114,080453,080631,080831,081453
6,MZ3734-0,071520,071658,071825,071920,071932,072015,072037,072121,072153,072310,072405,072459,072658,072920,073214,073413,073529,073551,073720,074016,074110,074215,074332,074521,074637,074720,075153,075341,075540,075817,080052,080420,080736,081125,081242,081537,082418
7,MZ3740-0,072542,072708,072836,072857,072920,072952,073025,073057,073151,073341,073446,073540,073848,074027,074343,074426,074659,074731,074858,075131,075225,075446,075637,075817,075956,080052,080514,080820,081009,081358,081559,081831,082008,082334,082450,082732,083327
8,MZ3825-0,073709,073816,073954,074027,074048,074110,074143,074215,074248,074404,074510,074615,074815,075004,075330,075425,075540,075602,075744,080041,080220,080325,080514,080642,080831,080914,081348,081631,081820,082533,082743,082911,083110,083505,083644,083727,084104
9,MZ3978-0,074804,074910,075015,075047,075058,075131,075214,075258,075341,075530,075615,075733,080019,080158,080558,080820,081052,081125,081315,081704,081914,082008,082218,082356,082606,082638,083121,083505,083644,084503,084619,084903,085041,085450,085555,085700,090237
10,MZ3987-0,075733,075817,075945,080030,080052,080125,080147,080220,080241,080347,080431,080558,080758,081020,081304,081421,081526,081609,081809,082103,082229,082345,082544,082754,082933,083006,083432,083727,083904,084558,084747,085008,085240,085639,085733,085859,090237
11,MX1135-0,,080842,081009,081052,081125,081210,081231,081315,081358,081526,081537,081631,081841,081936,082240,082418,082522,082544,082732,083100,083154,083255,083432,083716,083936,084031,084514,084936,085135,085733,090017,090111,090310,090646,090835,091056,091529
12,MS2259-1,093712,093839,094007,094040,094101,094155,094228,094334,094407,094512,094628,094744,094935,095134,095504,095631,095903,095957,100218,100512,100556,100651,100829,101018,101155,101249,101742,102025,102225,102742,102847,103132,103333,081620,103849,104100,104606
13,MZ4228-0,081704,081841,082019,082041,082114,082135,082157,082240,082334,082439,082555,082700,082944,083205,083559,083821,083926,084010,084158,084514,084713,084809,084925,085102,085335,085418,085838,090205,090353,091012,091203,091518,091719,092027,092132,092321,092826
14,MZ4072-1,082710,082827,082955,083027,083110,083205,083244,083306,083432,083559,083705,083810,084125,084303,084630,084820,084936,085008,085240,085534,085628,085722,085921,090100,090310,090331,090824,091224,091413,092049,092215,092521,092709,093047,093156,093301,093439
15,MW5898-0,083559,083759,083926,084021,084042,084136,084209,084241,084325,084442,084558,084713,084925,085041,085429,085617,085859,085943,090143,090426,090520,090603,090730,090907,091056,091150,091646,092238,092416,093323,093555,093723,093933,094155,094300,094501,095029
