,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
10,MS2259-1,090154,092003,092142,092437,092825,093259,093416,093448,,,094141,094204,,094709,095107,095213,095307,095445,095506,095646,095750,095952,100212,100400,100443,100537,100621,100737,,101032,101115,101147,101314,101335,101357,101513,101806,102048,,102237,102341,102424
11,MS1935-1,093814,100024,100234,100505,100844,101136,101357,101556,101850,101944,102110,102248,102403,102750,103201,103349,103432,103559,103642,103819,103914,104135,104346,104630,104736,104820,104936,105103,105147,105347,105431,105536,105630,105703,105830,105946,110346,110607,110755,110911,111050,111123
12,MX1509-1,,094130,094321,094658,095107,095602,095801,095952,100245,100349,100548,100810,100959,101335,101723,101911,101954,102110,102226,102424,102508,102739,103023,103234,103306,103400,103516,103631,103714,103841,103946,104041,104135,104146,104219,104335,104652,104842,105103,105210,105315,105409
13,MS2243-0,,102143,102341,102551,102835,103349,103620,103809,103935,104030,104230,104335,104408,104747,105136,105304,105347,105514,105619,105830,105925,110135,110357,110607,110723,110807,110901,111017,111101,111230,111325,111347,111442,111526,111558,111704,112041,112232,112409,112452,112557,112701
14,MS1953-1,,104314,104525,104947,105326,105725,105830,105946,110241,110335,110513,110607,110734,111101,111442,111631,111704,111820,111914,112030,112124,112304,112535,112755,112838,112922,113005,113120,113204,113414,113508,113540,113719,113740,113823,113942,114300,114459,114648,114720,114836,114930
15,MW5346-1,110251,110441,110712,110945,111157,111609,111842,111957,112221,112304,112503,112608,112755,113109,113457,113646,113729,113845,113942,114206,114300,114543,114836,115057,115151,115237,115320,115447,115530,115657,115813,115909,120003,120026,120058,120153,120507,120601,120822,120937,121031,121114
16,MW5537-1,,112326,112618,112911,113330,113646,113858,114059,114510,114615,114836,115003,115151,115519,115909,120120,120204,120341,120424,120644,120738,121020,121302,121513,121619,121713,121807,121933,122027,122143,122248,122352,122540,122602,122645,122803,123140,123331,123603,123707,123812,123844
17,MS2365-2,,114448,114742,115024,115309,115740,115920,120247,120550,120633,120843,120948,121031,121345,121745,121944,122016,122205,,122602,122645,122837,123036,123257,123353,123436,123541,123707,123750,123949,124043,124137,124246,124329,124445,124611,124948,125125,125336,125441,125556,125639
18,MW5264-2,,120341,120456,120738,121031,121302,121534,122059,122530,122613,122815,122931,123014,123353,123740,123855,123938,124115,124224,124351,124507,124748,125009,125220,125242,125336,125556,125712,125755,125911,130016,130121,130302,130345,130430,130630,130956,131144,131430,131536,131631,131703
19,MS2259-2,,122215,122403,122634,122920,124152,124434,124738,124915,125031,125231,125325,125358,125722,130131,130324,130419,130557,130641,,131018,131229,131430,131631,131725,131831,131959,132032,132116,132315,132410,132505,132559,132632,132748,132916,133242,133347,,133642,133809,133832
20,MX1509-2,,124054,124307,124550,124853,125242,125347,125722,125932,130059,130302,130345,130452,130829,131218,131345,131441,131609,131652,131842,131938,132126,132348,132548,132621,132716,132759,132916,132948,133158,133253,133347,133453,133514,133536,133704,133959,134147,134314,134409,134502,134546
21,MS2243-1,,125943,130218,130419,130557,130902,130956,131345,131736,131831,131938,132032,132137,132505,132854,133020,133103,133242,133325,133514,133620,133821,134032,134231,134335,134430,134513,134651,134734,134901,134934,135039,135143,135205,135227,135353,135751,135951,140153,140330,140445,140529
22,MS1953-2,,131831,132032,132305,132716,133136,133336,133821,134335,134419,134557,134723,134923,135249,135636,135823,135908,,,140424,140540,140739,141013,141224,141318,141412,141456,141624,141718,141857,141951,142108,142151,142235,142341,142519,142847,143015,143131,143236,143341,143424
23,MW5346-2,,133948,134231,134430,134901,135249,135857,140236,140717,140812,141045,141152,141318,141646,142024,142151,142235,142352,142436,142647,142741,142942,143215,143414,143457,143550,143635,143751,143858,144119,144237,144447,144552,144625,144708,144836,145202,145412,145600,145705,145832,145915
24,MW5537-2,,140118,140402,140612,140823,141506,141941,142319,142509,142552,142752,142847,143058,143446,143835,143952,144047,144214,144259,144530,144625,144825,145035,145246,145329,145412,145506,145611,145705,145832,145926,150115,150256,150350,150455,150549,150927,151126,151330,151414,151519,151551
25,MS2365-3,,142246,142530,142858,143142,143719,143952,144342,144541,144646,144858,145035,145213,145539,145937,150115,150202,150318,150444,150633,150716,151032,151236,151457,151540,151624,151708,151845,151919,152036,152142,152402,152508,152541,152613,152741,153123,153241,153516,153621,153726,153810
26,MW5264-3,,144130,144436,144646,145046,145445,145749,150115,150412,150538,150749,150843,150937,151258,151719,151857,151941,152059,152234,152435,152541,152752,153101,153303,153443,153537,153654,153832,153947,154126,154220,154410,154525,154558,154641,154808,155208,155346,155513,155619,155745,155818
27,MS2259-3,145644,150021,150350,150600,150811,151635,151802,152131,152508,152552,152708,152836,153015,153336,153715,153926,154021,154231,154336,154547,154746,154956,155218,155430,155502,155546,155724,155850,155923,160122,160210,160243,160410,160454,160526,160704,161031,161146,161419,161513,161608,161651
28,MX1509-3,,152142,152340,152719,152932,153241,153559,154314,154652,154746,154945,155122,155313,155651,160101,160232,160316,160516,160559,160820,160958,161358,161630,161850,161923,162018,162123,162312,162406,162545,162641,162713,162829,162901,162934,163100,163404,163530,163813,163858,164014,164057
29,MS1935-2,,153958,154231,154420,154652,155346,155724,160112,160348,160454,160632,160737,160853,161220,161608,161746,161840,162050,162123,162301,162406,162641,162912,163122,163259,163353,163437,163541,163635,163834,163909,163952,164140,164236,164352,164519,164926,165103,165338,165433,165538,165611
30,MS1953-3,155535,155850,160144,160421,161020,161346,161713,162018,162228,162333,162532,162641,162757,163111,163458,163708,163751,163941,164047,164258,164352,164612,164916,165114,165147,165232,165316,165455,165527,165716,165759,165904,170020,170031,170103,170231,170630,170819,,171206,171300,171332
31,MS2243-2,,161452,161807,162040,162344,162735,163216,163541,163802,163919,164204,164331,164519,164854,165305,165444,165516,165705,165810,170053,170147,170409,170630,170902,170956,171050,171206,171332,171426,171603,171708,171802,171941,172036,172057,172225,172646,172835,,173217,173333,173428
32,MW5346-3,,164655,164916,165125,165600,170220,170558,170935,171133,171238,171426,171531,171635,172014,172403,172551,172635,172803,172909,173207,173312,173627,173848,174058,174152,174246,174340,174528,174622,174748,174854,174937,175030,175114,175219,175336,175642,175842,180054,180159,180256,180340
33,MW5537-3,170808,171050,171332,171614,171909,172457,172952,173450,173732,173837,174047,174130,174318,174705,175114,175241,175336,175453,175558,175853,180032,180351,180636,180919,181034,181129,181214,181340,181445,181611,181705,181759,181947,182031,182219,182346,182735,182924,183050,183158,183252,183335
34,MS2365-4,173606,173732,173953,174318,174549,175252,175453,175842,180210,180329,180541,180719,180846,181236,181611,181759,181842,181958,182125,182335,182432,182703,182924,183133,183230,183324,183409,183525,183619,183807,183923,183956,184135,184159,184253,184409,184702,184850,185049,185143,185230,185302
35,MW5264-4,175146,175336,175652,175958,180413,180908,181225,181622,181937,182031,182219,182421,182609,182956,183409,183547,183641,183807,183912,184242,184336,184608,184912,185111,185156,185219,185346,185442,185536,185652,185819,185946,190029,190050,190217,190355,190710,190920,191119,191307,191401,191434
36,MS2259-4,180519,180930,181118,181445,181633,182303,182324,182819,183101,183158,183503,183630,183818,184210,184546,184735,,185017,185038,185302,185346,185547,185757,185956,190040,190112,190206,190311,190355,190500,190543,190626,190742,190815,190847,191014,191329,191423,,191727,191821,191853
37,MX1509-4,,182830,183039,183230,183525,183945,184159,184608,185017,185156,185324,185431,185609,190007,190427,190615,190659,190815,190920,191108,191203,191445,191727,191957,192051,192113,192250,192406,192500,192647,192803,192909,192952,193036,193214,193341,193804,193921,194109,194214,194330,194424
38,MS1935-3,,184135,184441,184641,185006,185313,185453,185757,190050,190301,190406,190521,190605,190920,191307,191445,191538,191654,,192030,192124,192323,192543,192742,192847,192931,193025,193203,193258,193414,193508,193552,193731,193815,193859,194015,194402,194550,194739,194846,194952,195057
39,MS2243-3,,191046,191351,191611,192030,192406,192543,192847,193214,193258,193508,193647,193910,194402,194824,195014,195119,195236,195330,195541,195719,195942,200216,200447,200538,200621,200726,200831,200927,201032,201115,201209,201304,201336,201452,201618,201923,202039,202238,202332,202447,202541
40,MS1953-4,,192124,192312,192449,192709,193120,193214,193414,193647,193804,193943,194037,194131,194507,194846,195025,195046,195202,195236,195457,195541,195858,200110,200331,200414,200459,200549,200704,200748,200842,200959,201043,201220,201314,201430,201608,201912,202028,202227,202332,202436,202530
41,MW5537-4,,195708,195835,200037,200331,200737,200959,201104,201514,201608,201745,201839,201955,202332,202740,202858,202931,203037,203131,203311,203405,203542,203752,204014,204047,204141,204235,204340,204434,204612,204655,204727,204821,204916,205010,205126,205430,205557,205712,205817,205934,210007
42,MW5346-4,,,,,,,,,,,,,,,,,,,,,,,,201104,201148,201242,201336,201452,201546,201702,201756,201901,201955,202050,202205,202310,202613,202802,202953,203058,203205,203300
43,MP6380-0,,202624,202740,202931,203142,203521,203719,203803,204047,204141,204308,204402,204539,204938,205347,205535,205618,205756,205850,210029,210122,210332,210531,210753,210836,210932,211110,211216,211259,211531,211636,211720,211752,211826,211910,212027,212344,212500,212637,212742,212909,212942
44,MW5264-5,,204141,204351,204550,204842,205159,205336,205503,205756,205839,210007,210144,210332,210720,211121,211248,211321,211447,211531,211720,211859,212133,212333,212532,212637,212731,212814,212931,213015,213120,213248,213322,213427,213521,213553,213711,214007,214112,214239,214322,214416,214448
45,MS2365-5,,,,,,,,,,,,,,,,,,,,,,,204949,205137,205220,205304,205347,205441,205524,205651,205745,205901,205944,210007,210133,210300,210626,210825,211015,211121,211237,211321
46,MS2259-5,205712,210311,210459,210637,210859,211131,211259,211426,,211636,211741,211837,211954,212311,212720,212836,212920,,,213322,213405,213615,213754,214039,214123,214206,214249,214416,214520,214648,214731,214814,214931,215003,215025,215152,215539,,215812,215906,220003,220046
47,MS1953-5,,213322,213531,213732,213849,214217,214459,214615,214858,214942,215141,215235,215351,215718,220056,220255,220338,220505,220559,220726,220809,221019,221240,221441,221551,221635,221729,221856,221950,222140,222212,222317,222448,222531,222615,222720,223014,223141,,223456,223550,223635
48,MW5346-5,215224,215624,215812,220013,220223,220609,220704,220820,221135,221240,221430,221551,221740,222129,222521,222658,222741,222848,222942,223120,223203,223341,223550,223751,223846,223931,224025,224119,224224,224403,224458,224531,224720,224815,224836,224952,225246,225423,225613,225718,225833,225917
49,MW5537-5,221551,221802,221939,222140,222339,222637,222814,222931,223203,223246,223435,223529,223613,223931,224340,224458,224531,224626,224710,224858,224920,225118,225329,225528,225624,225718,225801,225906,230000,230137,230231,230314,230409,230442,230514,230641,230946,231050,231313,231409,231526,231620
50,MS2365-6,224436,224531,224659,224825,224952,225213,225413,225517,225624,225707,225833,225906,230000,230252,230641,230758,230808,230924,231007,231144,231230,231454,231642,231851,231956,232039,,,,,,,,,,,,,,,,
51,MW5264-6,230546,230725,230913,231029,231122,231442,231620,231735,231840,231956,232122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,MS2259-6,231313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
