,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MX4021-0,,,,,,,,,,,,,,,,,,,,,,,,,070102,070220,070315
1,MX4041-0,,,,,,,,,,,,,,,,,,,,,,070102,070209,070421,070527,070654,070748
2,MX4159-0,,,,,,,,,,,,,,,,,070102,070125,070147,070315,070443,070810,070948,071147,071314,071440,071513
3,MX4338-0,,,,,,,,,,,070102,070315,070411,070516,070632,070738,070904,071021,071104,071231,071408,071712,071849,071954,072059,072214,072258
4,MX4365-0,,,,,,,,070102,070220,070400,070611,071126,071220,071325,071440,071534,071650,071755,071827,072005,072153,072529,072749,073010,073115,073231,073325
5,MX4383-0,,,,070102,070136,070348,070443,070632,070738,070832,071021,071556,071650,071755,071910,072005,072131,072319,072403,072446,072612,072959,073147,073347,073441,073546,073629
6,MX4388-0,070220,070611,070810,070854,070915,071147,071231,071314,071451,071629,071838,072319,072414,072518,072612,072655,072811,072905,072948,073021,073147,073441,073546,073701,073755,073900,073943
7,MX4458-0,070432,071513,071744,071910,071954,072319,072403,072540,072727,072854,073104,073629,073723,073828,074016,074037,074214,074340,074424,074445,074601,074905,075032,075222,075327,075432,075504
8,MX4535-0,071650,072403,072644,072800,072832,073054,073314,073419,073556,073701,073922,074445,074539,074644,074749,074854,075032,075149,075222,075316,075453,075902,075956,080134,080239,080355,080439
9,MX3651-0,072916,073358,073650,073806,073838,074037,074120,074257,074434,074539,074738,075243,075348,075504,075620,075703,075840,075945,080029,080112,080239,080627,080753,080941,081034,081150,081224
10,MX3783-0,073954,074340,074623,074706,074728,074937,075043,075232,075359,075537,075757,080311,080417,080511,080638,080742,080930,081024,081118,081224,081350,081705,081831,081958,,082252,082335
11,MX4041-1,,075819,080101,080145,080333,080533,080742,080847,081034,081224,081632,082230,082357,082524,082734,082807,083006,083143,083237,083414,083602,083919,084130,084425,084604,084731,084803
12,MX4021-1,,080406,080721,080908,080941,081139,081329,081433,081622,081820,082032,082557,082701,082818,082955,083111,083259,083353,083446,083613,083740,084214,084353,084604,084658,084814,084858
13,MX4159-1,080605,080951,081235,081329,081401,081611,081726,081809,082010,082230,082452,082955,083049,083226,083342,083425,083551,083740,083813,083845,083951,084353,084520,084720,084825,084931,085004
14,MX4383-1,081401,083551,083857,083951,084036,084225,084415,084458,084658,084753,085131,085641,085746,085829,085940,090046,090212,090340,090423,090445,090550,090905,091021,091230,091335,091451,091556
15,MX4338-1,081611,081748,082042,082209,082252,082452,082651,082745,082933,083121,083519,084047,084141,084320,084436,084542,084720,084825,084909,085015,085154,085452,085608,085746,085908,090002,090046
16,MX4365-1,,082640,082955,083100,083121,083320,083436,083646,083813,083919,084320,084836,084953,085120,085217,085333,085514,085608,085641,085713,085829,090201,090402,090623,090728,090854,090937
17,MX4458-1,083908,085357,085746,085857,090046,090306,090518,090717,090854,091021,091429,091933,092027,092132,092320,092404,092531,092731,092826,092910,093016,093332,093521,093636,,093951,094024
18,MX4388-1,084047,084404,084647,084731,084858,085120,085206,085357,085452,085608,085940,090445,090540,090655,090811,090905,091042,091147,091230,091313,091419,091651,091806,092048,092143,092226,092310
19,MX4598-0,085430,,100541,100719,100802,101045,101235,101340,101528,101654,102020,102619,102724,102828,102955,103049,103220,103347,103430,103557,103745,104111,104229,104345,104453,104631,104703
20,MX4535-1,085535,090212,090550,090645,090800,091031,091252,091335,091545,091651,092027,092531,092636,092742,092921,093016,093216,093354,093427,093521,093625,093951,094046,094215,094321,094427,094511
21,MX4551-0,090811,091125,091534,091630,091702,092038,092237,092437,092626,092837,093059,093647,093802,093929,094057,094153,094354,094511,094554,094627,094743,095121,095228,095438,095543,095659,095753
22,MX3651-1,091125,091806,092110,092226,092404,092626,092815,092921,093121,093259,093658,094215,094321,094511,094554,094638,094827,094911,094954,095110,095228,095510,095710,095900,100005,100131,100226
23,MX3783-1,092059,092720,092932,093016,093132,093343,093553,093647,093908,094108,094522,095016,095110,095228,095406,095500,095637,095815,095847,095921,100048,100353,100520,100729,100835,100940,101013
24,MX4021-2,092720,093929,094248,094343,094511,094816,094933,095121,095301,095532,095954,100509,100625,100740,100908,101013,101203,101319,101402,101528,101705,102042,102251,102524,102640,102756,102901
25,MX4041-2,,094732,095217,095344,095532,095900,100059,100204,100353,100603,101013,101550,101705,101905,102020,102114,102313,102430,102524,102640,102756,103220,103430,103608,103724,103912,103955
26,MX4159-2,,095438,095836,100015,100109,100342,100458,100552,100751,101002,101225,101738,101843,102009,102136,102219,102345,102441,102524,102640,102807,103231,103430,103619,103756,103934,104017
27,MX4338-2,100835,101045,101402,101455,101622,101854,102009,102125,102324,102452,102901,103430,103535,103651,103828,103923,104049,104302,104357,104525,104641,105031,105241,105440,105641,105818,105912
28,MX4365-2,,101832,102136,102158,102313,102557,102745,102933,103143,103304,103503,104049,104156,104334,104536,104631,104758,104853,104915,104958,105114,105408,105641,105901,110029,110144,110206
29,MX4383-2,102546,102944,103347,103524,103713,104038,104302,104408,104547,104725,104925,105556,105724,105901,110040,110155,110344,110525,110619,110746,110851,111157,111336,111526,111621,111737,111809
30,MX4458-2,103143,104503,104758,104915,104958,105230,105440,105641,105807,105944,110155,110735,110818,110934,111039,111134,111241,111442,111515,111610,111726,112052,112231,112411,112550,112655,112750
31,MW3974-0,103209,103619,104006,104038,,,104842,104947,,105346,,110101,110155,,110514,110608,110724,110912,110956,111134,111241,111621,111926,,112114,112242,112327
32,MP5823-0,104853,105408,105818,105944,110144,110431,110608,110713,110912,111039,111420,111947,112103,112507,112634,112739,112857,113130,113225,113247,113403,113719,113835,114038,114143,114239,114322
33,MX4388-2,105735,110007,110250,110312,110357,110619,110757,111018,111157,111409,111621,112103,112147,112456,112623,112728,112846,112941,113025,113046,113152,113424,113541,113741,113908,114014,114038
34,MP5807-0,110007,111621,111958,112041,112220,112507,112655,112825,113003,113247,113508,114110,114217,114344,114511,114605,114732,114826,114911,115048,115215,115530,115635,115740,115920,120015,120121
35,MX4551-1,110420,110956,111336,111515,111547,111947,112136,112327,112456,112645,112846,113446,113602,113741,113941,114038,114217,114438,114511,114605,114721,115058,115258,115519,115657,115823,115920
